season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22017,1610612745,HOU,Houston Rockets,Handoff,Defensive,0.966,82,0.041,0.816,0.364,0.047,0.126,0.044,0.011,0.335,0.451,364,297,111,305,194,2017-18,2017,2018
22017,1610612760,OKC,Oklahoma City Thunder,Handoff,Defensive,1.0,82,0.045,0.795,0.381,0.063,0.165,0.058,0.013,0.342,0.452,395,314,118,310,192,2017-18,2017,2018
22017,1610612743,DEN,Denver Nuggets,Handoff,Defensive,0.897,82,0.042,0.84,0.378,0.077,0.136,0.069,0.011,0.363,0.453,375,315,113,299,186,2017-18,2017,2018
22017,1610612765,DET,Detroit Pistons,Handoff,Defensive,0.31,82,0.04,0.937,0.447,0.08,0.151,0.071,0.011,0.417,0.516,350,328,122,273,151,2017-18,2017,2018
22017,1610612752,NYK,New York Knicks,Handoff,Defensive,0.759,82,0.045,0.86,0.378,0.076,0.094,0.067,0.017,0.374,0.446,406,349,130,344,214,2017-18,2017,2018
22017,1610612747,LAL,Los Angeles Lakers,Handoff,Defensive,0.828,82,0.045,0.85,0.38,0.06,0.093,0.053,0.014,0.368,0.445,419,356,137,361,224,2017-18,2017,2018
22017,1610612741,CHI,Chicago Bulls,Handoff,Defensive,0.862,82,0.048,0.844,0.373,0.069,0.123,0.064,0.012,0.357,0.444,423,357,129,346,217,2017-18,2017,2018
22017,1610612754,IND,Indiana Pacers,Handoff,Defensive,0.621,82,0.047,0.871,0.401,0.066,0.131,0.061,0.002,0.379,0.471,412,359,133,332,199,2017-18,2017,2018
22017,1610612746,LAC,LA Clippers,Handoff,Defensive,0.172,82,0.042,0.945,0.449,0.092,0.136,0.079,0.024,0.423,0.515,381,360,136,303,167,2017-18,2017,2018
22017,1610612755,PHI,Philadelphia 76ers,Handoff,Defensive,0.69,82,0.045,0.866,0.363,0.103,0.094,0.086,0.022,0.374,0.439,417,361,125,344,219,2017-18,2017,2018
22017,1610612761,TOR,Toronto Raptors,Handoff,Defensive,0.655,82,0.047,0.868,0.394,0.09,0.113,0.078,0.012,0.389,0.45,424,368,135,343,208,2017-18,2017,2018
22017,1610612749,MIL,Milwaukee Bucks,Handoff,Defensive,0.483,82,0.047,0.9,0.4,0.079,0.103,0.065,0.019,0.395,0.463,418,376,140,350,210,2017-18,2017,2018
22017,1610612744,GSW,Golden State Warriors,Handoff,Defensive,0.793,82,0.048,0.853,0.374,0.054,0.081,0.048,0.007,0.369,0.439,442,377,144,385,241,2017-18,2017,2018
22017,1610612750,MIN,Minnesota Timberwolves,Handoff,Defensive,0.414,82,0.047,0.928,0.436,0.06,0.133,0.058,0.01,0.403,0.506,414,384,147,337,190,2017-18,2017,2018
22017,1610612759,SAS,San Antonio Spurs,Handoff,Defensive,0.241,82,0.048,0.942,0.454,0.068,0.133,0.065,0.017,0.419,0.515,413,389,152,335,183,2017-18,2017,2018
22017,1610612738,BOS,Boston Celtics,Handoff,Defensive,0.724,82,0.052,0.862,0.387,0.072,0.109,0.068,0.015,0.38,0.446,458,395,148,382,234,2017-18,2017,2018
22017,1610612739,CLE,Cleveland Cavaliers,Handoff,Defensive,0.207,82,0.047,0.943,0.408,0.045,0.105,0.038,0.007,0.388,0.504,420,396,147,360,213,2017-18,2017,2018
22017,1610612748,MIA,Miami Heat,Handoff,Defensive,0.517,82,0.052,0.884,0.393,0.097,0.105,0.092,0.015,0.396,0.45,455,402,145,369,224,2017-18,2017,2018
22017,1610612756,PHX,Phoenix Suns,Handoff,Defensive,0.138,82,0.047,0.951,0.421,0.093,0.093,0.077,0.012,0.427,0.484,429,408,149,354,205,2017-18,2017,2018
22017,1610612764,WAS,Washington Wizards,Handoff,Defensive,0.448,82,0.05,0.915,0.419,0.089,0.136,0.083,0.025,0.397,0.494,448,410,150,358,208,2017-18,2017,2018
