season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22017,1610612760,OKC,Oklahoma City Thunder,PRBallHandler,Defensive,1.0,82,0.124,0.771,0.414,0.096,0.242,0.077,0.013,0.36,0.459,1101,849,307,741,434,2017-18,2017,2018
22017,1610612765,DET,Detroit Pistons,PRBallHandler,Defensive,0.931,82,0.14,0.79,0.429,0.094,0.214,0.077,0.017,0.379,0.455,1224,967,372,867,495,2017-18,2017,2018
22017,1610612745,HOU,Houston Rockets,PRBallHandler,Defensive,0.621,82,0.133,0.831,0.427,0.084,0.183,0.069,0.014,0.385,0.475,1174,976,374,875,501,2017-18,2017,2018
22017,1610612749,MIL,Milwaukee Bucks,PRBallHandler,Defensive,0.862,82,0.149,0.798,0.418,0.095,0.212,0.073,0.022,0.37,0.46,1323,1056,395,945,550,2017-18,2017,2018
22017,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Defensive,0.586,82,0.143,0.834,0.413,0.08,0.157,0.07,0.021,0.38,0.463,1285,1072,416,1007,591,2017-18,2017,2018
22017,1610612741,CHI,Chicago Bulls,PRBallHandler,Defensive,0.552,82,0.149,0.838,0.422,0.09,0.181,0.073,0.018,0.386,0.464,1318,1104,415,984,569,2017-18,2017,2018
22017,1610612746,LAC,LA Clippers,PRBallHandler,Defensive,0.759,82,0.156,0.805,0.388,0.087,0.152,0.07,0.013,0.371,0.432,1415,1139,425,1095,670,2017-18,2017,2018
22017,1610612764,WAS,Washington Wizards,PRBallHandler,Defensive,0.414,82,0.154,0.844,0.422,0.1,0.176,0.084,0.018,0.391,0.467,1366,1153,427,1013,586,2017-18,2017,2018
22017,1610612754,IND,Indiana Pacers,PRBallHandler,Defensive,0.724,82,0.164,0.811,0.417,0.09,0.185,0.076,0.017,0.379,0.452,1446,1173,447,1073,626,2017-18,2017,2018
22017,1610612744,GSW,Golden State Warriors,PRBallHandler,Defensive,0.793,82,0.16,0.799,0.387,0.103,0.16,0.087,0.022,0.368,0.432,1477,1180,434,1121,687,2017-18,2017,2018
22017,1610612743,DEN,Denver Nuggets,PRBallHandler,Defensive,0.172,82,0.157,0.874,0.448,0.091,0.17,0.072,0.015,0.408,0.49,1396,1220,471,1052,581,2017-18,2017,2018
22017,1610612738,BOS,Boston Celtics,PRBallHandler,Defensive,0.966,82,0.18,0.777,0.382,0.085,0.148,0.076,0.016,0.365,0.416,1586,1233,474,1241,767,2017-18,2017,2018
22017,1610612752,NYK,New York Knicks,PRBallHandler,Defensive,0.517,82,0.165,0.838,0.409,0.1,0.15,0.087,0.018,0.392,0.448,1476,1237,462,1130,668,2017-18,2017,2018
22017,1610612750,MIN,Minnesota Timberwolves,PRBallHandler,Defensive,0.448,82,0.166,0.843,0.433,0.096,0.18,0.086,0.02,0.397,0.471,1470,1239,474,1095,621,2017-18,2017,2018
22017,1610612758,SAC,Sacramento Kings,PRBallHandler,Defensive,0.103,82,0.165,0.905,0.452,0.108,0.178,0.097,0.02,0.414,0.51,1426,1290,472,1045,573,2017-18,2017,2018
22017,1610612761,TOR,Toronto Raptors,PRBallHandler,Defensive,0.69,82,0.176,0.823,0.414,0.086,0.157,0.078,0.018,0.385,0.452,1576,1297,505,1220,715,2017-18,2017,2018
22017,1610612747,LAL,Los Angeles Lakers,PRBallHandler,Defensive,0.276,82,0.166,0.861,0.427,0.093,0.134,0.085,0.021,0.406,0.46,1536,1322,520,1219,699,2017-18,2017,2018
22017,1610612763,MEM,Memphis Grizzlies,PRBallHandler,Defensive,0.241,82,0.177,0.866,0.419,0.111,0.155,0.088,0.012,0.407,0.46,1528,1323,477,1139,662,2017-18,2017,2018
22017,1610612740,NOP,New Orleans Pelicans,PRBallHandler,Defensive,0.897,82,0.181,0.794,0.4,0.08,0.16,0.065,0.012,0.373,0.434,1696,1347,523,1309,786,2017-18,2017,2018
22017,1610612759,SAS,San Antonio Spurs,PRBallHandler,Defensive,0.379,82,0.186,0.845,0.426,0.063,0.131,0.054,0.011,0.399,0.459,1613,1363,561,1318,757,2017-18,2017,2018
22017,1610612753,ORL,Orlando Magic,PRBallHandler,Defensive,0.345,82,0.178,0.851,0.433,0.082,0.159,0.078,0.014,0.401,0.47,1604,1365,537,1239,702,2017-18,2017,2018
22017,1610612762,UTA,Utah Jazz,PRBallHandler,Defensive,0.828,82,0.196,0.798,0.401,0.08,0.157,0.072,0.016,0.373,0.437,1710,1365,534,1333,799,2017-18,2017,2018
22017,1610612755,PHI,Philadelphia 76ers,PRBallHandler,Defensive,0.483,82,0.177,0.84,0.413,0.101,0.138,0.088,0.015,0.403,0.447,1629,1369,522,1263,741,2017-18,2017,2018
22017,1610612737,ATL,Atlanta Hawks,PRBallHandler,Defensive,0.0,82,0.167,0.914,0.459,0.089,0.151,0.075,0.021,0.425,0.495,1502,1373,538,1172,634,2017-18,2017,2018
22017,1610612742,DAL,Dallas Mavericks,PRBallHandler,Defensive,0.034,82,0.177,0.906,0.441,0.094,0.135,0.082,0.016,0.421,0.487,1540,1396,534,1211,677,2017-18,2017,2018
22017,1610612748,MIA,Miami Heat,PRBallHandler,Defensive,0.655,82,0.197,0.825,0.411,0.092,0.141,0.083,0.02,0.393,0.443,1730,1428,559,1360,801,2017-18,2017,2018
