season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2021-22,1630792,Malcolm Hill,Malcolm,1610612741,CHI,Chicago Bulls,22101224,2022-04-10T00:00:00,CHI @ MIN,W,12.7,104.7,103.4,103.4,134.1,130.0,130.0,-29.4,-26.6,-26.6,0.273,3.0,50.0,0.0,0.375,0.125,16.7,16.7,0.5,0.5,0.079,0.082,108.93,111.35,92.79,111.35,0.075,29,1,2,1.0,2.0,0.5,1,1,1,1,20943,15085,15980,15980,23297,22204,22204,22026,21410,21410,3996,2135,508,13184,714,6188,20485,20639,11790,14677,23587,23579,2539,1637,1637,14996,18993,21680,18993,21680,8341,1,12:43,2021,2022
2021-22,1630245,Ayo Dosunmu,Ayo,1610612741,CHI,Chicago Bulls,22101224,2022-04-10T00:00:00,CHI @ MIN,W,44.7,119.8,121.6,121.6,111.3,112.5,112.5,8.5,9.1,9.1,0.188,0.86,17.6,0.054,0.07,0.063,20.6,20.5,0.583,0.617,0.25,0.254,104.92,103.55,86.29,103.55,0.092,97,9,18,9.0,18.0,0.5,1,1,1,1,77,6981,6300,6300,14140,14424,14424,9277,9024,9024,7633,10923,10684,7606,18484,15664,22945,22945,9510,9529,4946,5335,6180,7630,7630,12706,1550,1762,1550,1762,8341,1,44:44,2021,2022
2021-22,1629076,Tyler Cook,Tyler,1610612741,CHI,Chicago Bulls,22101224,2022-04-10T00:00:00,CHI @ MIN,W,3.6,136.6,142.9,142.9,100.0,85.7,85.7,36.6,57.1,57.1,0.0,0.0,0.0,0.0,0.2,0.143,0.0,0.0,0.5,0.615,0.286,0.333,87.99,92.48,77.06,92.48,0.077,7,1,2,1.0,2.0,0.5,1,1,1,1,24556,1851,1066,1066,7788,2929,2929,2139,720,720,18990,13196,18990,13184,5507,4557,1,1,11790,9580,2763,1355,25195,23630,23631,14756,18993,21680,18993,21680,8341,1,3:38,2021,2022
2021-22,1630172,Patrick Williams,Patrick,1610612741,CHI,Chicago Bulls,22101224,2022-04-10T00:00:00,CHI @ MIN,W,41.1,116.6,117.4,117.4,122.9,125.3,125.3,-6.3,-7.8,-7.8,0.167,0.8,11.1,0.0,0.1,0.052,13.9,13.8,0.548,0.644,0.314,0.32,102.34,100.98,84.15,100.98,0.136,86,10,21,10.0,21.0,0.476,1,1,1,1,397,8514,8297,8297,19939,20758,20758,15284,15904,15904,8586,10968,15054,13184,14822,17749,18933,18973,11025,8234,1690,1838,10063,11668,11668,7062,1023,805,1023,805,11680,1,41:07,2021,2022
2021-22,1628972,Troy Brown Jr.,Troy,1610612741,CHI,Chicago Bulls,22101224,2022-04-10T00:00:00,CHI @ MIN,W,39.6,118.8,122.9,122.9,109.1,109.4,109.4,9.7,13.5,13.5,0.138,2.0,21.1,0.059,0.214,0.145,10.5,10.3,0.615,0.632,0.152,0.156,103.8,101.9,84.92,101.9,0.154,83,7,13,7.0,13.0,0.538,1,1,1,1,765,7454,5774,5774,12858,12753,12753,8835,7435,7435,10774,4022,8504,6893,4898,4539,16066,16041,8335,8804,16507,16509,7726,10110,10110,5199,3477,4902,3477,4902,7812,1,39:34,2021,2022
2021-22,1627884,Derrick Jones Jr.,Derrick,1610612741,CHI,Chicago Bulls,22101224,2022-04-10T00:00:00,CHI @ MIN,W,28.5,118.8,116.4,116.4,124.1,123.1,123.1,-5.3,-6.7,-6.7,0.08,0.67,16.7,0.12,0.038,0.078,25.0,25.5,0.8,0.888,0.127,0.127,109.48,111.03,92.52,111.03,0.072,67,3,5,3.0,5.0,0.6,1,1,1,1,9115,7458,8857,8857,20402,19841,19841,14884,15461,15461,15387,11182,10985,2645,21341,12764,23663,24200,3020,2069,19522,19809,2225,1722,1722,15501,12092,16241,12092,16241,5259,1,28:32,2021,2022
2021-22,1629750,Javonte Green,Javonte,1610612741,CHI,Chicago Bulls,22101224,2022-04-10T00:00:00,CHI @ MIN,W,39.7,114.4,117.9,117.9,111.6,112.8,112.8,2.8,5.1,5.1,0.063,0.0,20.0,0.03,0.162,0.1,0.0,0.0,0.5,0.5,0.083,0.084,104.92,102.81,85.68,102.81,0.069,84,4,8,4.0,8.0,0.5,1,1,1,1,724,9719,8064,8064,14324,14683,14683,11547,10584,10584,16680,13196,8746,11412,8796,9155,1,1,11790,14677,23283,23476,6183,8703,8703,15855,9264,11062,9264,11062,8341,1,39:41,2021,2022
2021-22,1628396,Tony Bradley,Tony,1610612741,CHI,Chicago Bulls,22101224,2022-04-10T00:00:00,CHI @ MIN,W,14.8,131.4,124.2,124.2,114.0,115.2,115.2,17.4,9.1,9.1,0.083,0.33,7.7,0.375,0.182,0.296,23.1,23.3,0.625,0.619,0.273,0.288,104.39,106.79,88.99,106.79,0.087,33,5,8,5.0,8.0,0.625,1,1,1,1,19740,2953,5227,5227,15656,16033,16033,6197,9034,9065,14921,12681,17394,82,6962,283,23465,23571,7747,9417,3531,3134,6877,4051,4051,13457,6861,11062,6861,11062,4738,1,14:50,2021,2022
2021-22,202684,Tristan Thompson,Tristan,1610612741,CHI,Chicago Bulls,22101224,2022-04-10T00:00:00,CHI @ MIN,W,15.2,127.5,128.1,128.1,91.9,93.8,93.8,35.6,34.4,34.4,0.0,0.0,0.0,0.2,0.167,0.179,0.0,0.0,0.667,0.644,0.222,0.221,102.43,101.16,84.3,101.16,0.137,32,4,6,4.0,6.0,0.667,1,1,1,1,19539,3982,3850,3850,4581,5099,5099,2266,2418,2418,18990,13196,18990,635,8030,2495,1,1,6104,8234,7633,8586,9902,11348,11348,7001,9264,14372,9264,14372,3194,1,15:11,2021,2022
2021-22,1629632,Coby White,Coby,1610612741,CHI,Chicago Bulls,22101208,2022-04-08T00:00:00,CHI vs. CHA,L,36.4,117.5,119.7,119.7,141.3,138.9,138.9,-23.9,-19.2,-19.2,0.174,2.0,19.0,0.0,0.037,0.018,9.5,9.6,0.643,0.638,0.224,0.224,94.36,94.29,78.57,94.29,0.054,71,6,14,6.0,14.0,0.429,1,13121,13121,13121,2404,8070,7209,7209,24334,24080,24080,20882,19656,19656,8431,4022,9932,13184,21449,22866,15153,15291,7311,8581,7583,8216,21923,22034,22034,17764,4963,4053,4963,4053,13304,1,36:24,2021,2022
