group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,1630174,Aaron Nesmith,,1610612738,BOS,21.0,4,1,3,0.25,13.948333333333334,0.0,6.9,0.0,13.8,13.8,0.0,10.3,41.3,0.0,0.0,0.0,0.0,40.6,344,351,109,373,300,225,36,150,73,201,1,337,232,180,1,1,319,181
,201143,Al Horford,,1610612738,BOS,35.0,14,7,7,0.5,57.211666666666666,4.2,6.7,0.0,3.4,16.8,15.1,9.2,40.3,1.7,0.8,4.2,3.4,52.6,205,193,238,176,146,98,38,150,259,288,291,303,253,79,305,194,236,102
,1629035,Carsen Edwards,,1610612738,BOS,23.0,3,1,2,0.333,8.973333333333333,0.0,0.0,0.0,0.0,16.0,0.0,0.0,42.8,0.0,0.0,0.0,5.3,38.5,363,351,79,330,329,225,217,150,305,270,1,1,213,180,1,1,150,201
,203095,Evan Fournier,,1610612738,BOS,28.0,17,9,8,0.529,48.70666666666666,1.0,0.0,0.0,7.9,20.7,6.9,3.9,51.2,0.0,1.0,7.9,6.9,53.5,175,152,264,165,165,219,217,150,161,353,110,168,114,180,322,345,101,98
,1629684,Grant Williams,,1610612738,BOS,22.0,24,9,15,0.375,44.345,0.0,2.2,0.0,0.0,10.8,10.8,11.9,41.1,0.0,0.0,15.2,7.6,22.5,95,152,401,314,174,225,163,150,305,131,186,368,239,180,1,430,87,351
,203953,Jabari Parker,,1610612738,BOS,26.0,3,1,2,0.333,6.635,0.0,0.0,0.0,0.0,0.0,14.5,0.0,28.9,0.0,0.0,7.2,0.0,8.7,363,351,79,330,357,225,217,150,305,1,282,1,379,180,1,327,319,402
,1627759,Jaylen Brown,,1610612738,BOS,24.0,36,14,22,0.389,129.26166666666666,3.0,0.7,6.7,11.9,13.7,12.6,13.0,35.6,0.7,1.1,5.6,6.7,38.5,4,64,453,307,17,134,209,17,99,199,244,382,328,139,337,271,107,202
,1628369,Jayson Tatum,,1610612738,BOS,23.0,38,17,21,0.447,129.735,8.9,1.8,1.8,15.5,12.9,10.0,10.4,33.3,0.7,1.1,4.1,10.4,68.4,2,26,451,246,15,26,176,104,59,184,158,339,348,140,335,188,35,35
,1628436,Luke Kornet,,1610612738,BOS,25.0,5,2,3,0.4,5.895,0.0,0.0,0.0,0.0,0.0,0.0,16.3,16.3,0.0,0.0,0.0,0.0,0.0,328,318,109,288,365,225,217,150,305,1,1,415,424,180,1,1,319,414
,203935,Marcus Smart,,1610612738,BOS,27.0,27,11,16,0.407,94.98833333333332,5.1,5.6,2.5,7.1,12.6,13.6,10.6,34.4,0.5,1.0,6.1,5.1,43.6,72,114,410,286,60,76,60,82,179,172,271,347,344,165,324,294,159,166
,1629650,Moses Brown,,1610612738,BOS,21.0,7,3,4,0.429,16.323333333333334,0.0,17.6,0.0,17.6,11.8,17.6,17.6,47.0,0.0,0.0,2.9,2.9,52.9,299,284,142,265,288,225,6,150,43,147,339,424,157,180,1,135,255,101
,1630202,Payton Pritchard,,1610612738,BOS,23.0,18,6,12,0.333,18.883333333333333,0.0,5.1,0.0,5.1,5.1,7.6,10.2,20.3,0.0,0.0,7.6,5.1,27.7,163,214,349,330,280,225,71,150,220,83,125,330,418,180,1,337,158,307
,1629057,Robert Williams III,,1610612738,BOS,23.0,17,7,10,0.412,41.77666666666666,2.3,4.6,0.0,11.5,12.6,11.5,11.5,29.9,8.0,0.0,5.7,5.7,68.9,175,193,302,281,187,162,85,150,105,173,207,359,375,5,1,279,134,33
,1629641,Romeo Langford,,1610612738,BOS,21.0,6,1,5,0.167,7.858333333333333,0.0,12.2,0.0,12.2,12.2,0.0,0.0,48.9,0.0,6.1,18.3,12.2,47.6,317,351,171,396,345,225,10,150,92,163,1,1,134,180,443,437,24,135
,1628400,Semi Ojeleye,,1610612738,BOS,26.0,15,5,10,0.333,26.716666666666665,0.0,0.0,0.0,0.0,16.2,19.8,9.0,43.1,0.0,1.8,5.4,0.0,15.1,193,237,302,330,244,225,217,150,305,274,370,298,210,180,387,263,319,386
,1629605,Tacko Fall,,1610612738,BOS,25.0,1,0,1,0.0,0.0016666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,405,25,405,453,225,217,150,305,1,1,1,428,180,1,1,319,414
,1629682,Tremont Waters,,1610612738,BOS,23.0,4,0,4,0.0,6.51,29.5,0.0,14.7,29.5,14.7,0.0,0.0,29.5,0.0,7.4,7.4,0.0,82.6,344,405,142,405,359,4,217,4,10,224,1,1,377,180,448,331,319,14
,202684,Tristan Thompson,,1610612738,BOS,30.0,22,10,12,0.455,45.14333333333333,0.0,0.0,0.0,4.3,11.7,11.7,11.7,44.7,1.1,1.1,12.8,4.3,21.7,121,137,349,238,172,225,217,150,239,142,214,365,190,117,331,416,187,358
