player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
203076,Anthony Davis,Anthony,1610612742,DAL,32.0,51,30,21,0.588,33.4,113.0,113.3,113.3,110.9,112.9,112.9,2.1,0.5,0.5,0.182,1.6,13.3,0.083,0.254,0.173,8.3,8.3,0.536,0.588,0.301,0.308,99.84,98.83,82.36,98.83,0.179,3515,470,910,9.2,17.8,0.516,275,196,253,186,43,170,177,177,280,342,342,189,232,232,164,334,414,86,20,30,169,168,274,192,16,19,414,466,466,6,46,61,9,27,97,DAL
1630314,Brandon Williams,Brandon,1610612742,DAL,25.0,33,15,18,0.455,14.8,109.6,109.5,109.5,109.4,108.8,108.8,0.2,0.7,0.7,0.228,1.95,22.9,0.025,0.091,0.059,11.7,11.7,0.585,0.634,0.218,0.224,104.36,104.74,87.29,104.74,0.119,1064,98,188,3.0,5.7,0.521,390,349,211,339,373,299,312,312,205,163,163,237,222,222,97,217,131,410,429,435,421,423,109,62,123,124,74,85,85,105,324,343,261,302,90,DAL
1628997,Caleb Martin,Caleb,1610612742,DAL,29.0,45,17,28,0.378,27.1,106.5,106.5,106.5,112.1,112.8,112.8,-5.6,-6.3,-6.3,0.116,1.7,19.0,0.042,0.105,0.073,11.2,11.2,0.485,0.513,0.143,0.147,98.99,98.64,82.2,98.64,0.063,2504,129,304,2.9,6.8,0.424,318,323,349,405,147,411,404,404,326,340,340,398,413,413,317,293,240,252,360,327,391,391,424,436,413,421,468,482,482,459,290,272,273,253,374,DAL
1629655,Daniel Gafford,Daniel,1610612742,DAL,26.0,57,28,29,0.491,21.5,114.4,114.9,114.9,113.0,113.4,113.4,1.4,1.5,1.5,0.097,1.21,12.7,0.127,0.168,0.149,10.4,10.4,0.702,0.716,0.186,0.192,102.14,101.73,84.77,101.73,0.141,2597,283,403,5.0,7.1,0.702,232,220,362,295,241,117,123,123,371,366,366,205,201,201,367,438,430,24,131,59,344,343,13,10,223,221,214,234,234,37,129,231,121,241,8,DAL
203957,Danté Exum,Danté,1610612742,DAL,29.0,20,7,13,0.35,18.6,109.6,109.3,109.3,114.6,115.2,115.2,-5.0,-6.0,-6.0,0.22,2.55,24.8,0.01,0.074,0.042,9.7,9.8,0.563,0.589,0.193,0.198,101.55,101.4,84.5,101.4,0.083,786,64,134,3.2,6.7,0.478,448,460,157,430,309,301,318,318,441,445,445,384,399,399,103,110,102,535,510,542,284,286,177,185,202,203,261,264,264,323,373,377,235,257,182,DAL
1641726,Dereck Lively II,Dereck,1610612742,DAL,21.0,36,21,15,0.583,23.1,114.1,114.1,114.1,106.5,106.4,106.4,7.6,7.7,7.7,0.143,2.07,24.3,0.122,0.186,0.155,11.7,11.7,0.702,0.704,0.132,0.135,100.96,100.99,84.16,100.99,0.124,1746,134,191,3.7,5.3,0.702,370,280,179,197,215,132,147,147,98,94,94,71,73,73,234,182,107,29,96,51,418,422,14,14,465,469,320,301,301,85,282,339,186,310,9,DAL
203939,Dwight Powell,Dwight,1610612742,DAL,33.0,55,25,30,0.455,10.0,108.7,108.6,108.6,111.4,109.7,109.7,-2.6,-1.1,-1.1,0.13,3.06,36.2,0.084,0.131,0.107,11.8,11.8,0.705,0.713,0.073,0.076,101.35,102.17,85.14,102.17,0.073,1172,42,61,0.8,1.1,0.689,253,252,383,339,458,335,350,350,295,215,215,334,269,269,280,52,20,80,244,158,430,425,11,12,561,561,283,204,204,391,416,459,502,546,13,DAL
1630702,Jaden Hardy,Jaden,1610612742,DAL,22.0,57,30,27,0.526,15.9,108.4,108.3,108.3,112.2,111.6,111.6,-3.8,-3.2,-3.2,0.138,0.99,13.2,0.01,0.085,0.048,13.3,13.3,0.527,0.549,0.244,0.251,102.5,102.83,85.69,102.83,0.069,1943,180,414,3.2,7.3,0.435,232,196,334,251,350,345,356,356,328,297,297,363,343,343,258,497,418,538,456,508,491,493,312,338,69,70,181,156,156,418,233,226,241,229,332,DAL
1641789,Jazian Gortman,Jazian,1610612742,DAL,22.0,16,8,8,0.5,3.5,112.4,103.8,103.8,102.4,99.2,99.2,10.1,4.6,4.6,0.154,1.2,17.1,0.016,0.065,0.04,14.3,14.0,0.478,0.485,0.195,0.219,103.82,109.79,91.49,109.79,0.031,132,9,23,0.6,1.4,0.391,469,445,104,266,552,199,472,472,38,36,36,44,132,132,213,441,297,498,534,552,515,513,444,485,194,134,94,16,16,536,508,508,525,527,459,DAL
1630539,Kai Jones,Kai,1610612742,DAL,24.0,40,20,20,0.5,11.7,107.8,107.0,107.0,109.9,109.2,109.2,-2.0,-2.3,-2.3,0.08,1.39,15.2,0.089,0.173,0.133,11.0,10.8,0.803,0.804,0.128,0.133,99.1,99.77,83.14,99.77,0.131,974,87,109,2.2,2.7,0.798,342,296,242,266,428,370,395,395,228,193,193,310,309,309,436,392,359,70,122,87,378,371,5,4,479,475,457,405,405,64,341,407,351,467,3,DAL
1630556,Kessler Edwards,Kessler,1610612742,DAL,24.0,40,17,23,0.425,15.2,111.9,110.0,110.0,122.1,122.3,122.3,-10.2,-12.3,-12.3,0.09,2.63,21.1,0.037,0.154,0.096,8.0,8.1,0.578,0.597,0.11,0.113,101.94,102.71,85.59,102.71,0.067,1303,67,135,1.7,3.4,0.496,342,323,283,368,362,222,297,297,548,554,554,477,507,507,396,99,169,299,164,197,152,157,128,155,535,536,228,169,169,436,369,375,403,420,142,DAL
202691,Klay Thompson,Klay,1610612742,DAL,35.0,72,33,39,0.458,27.3,112.8,112.8,112.8,114.3,115.2,115.2,-1.5,-2.4,-2.4,0.104,1.65,12.7,0.022,0.097,0.06,7.7,7.7,0.535,0.552,0.214,0.219,100.94,100.53,83.77,100.53,0.083,4123,361,877,5.0,12.2,0.412,95,166,486,329,139,180,190,190,430,443,443,293,314,314,350,314,426,445,397,424,134,132,279,328,131,135,324,340,340,317,91,67,117,91,412,DAL
202681,Kyrie Irving,Kyrie,1610612742,DAL,33.0,50,28,22,0.56,36.1,115.4,116.5,116.5,112.6,113.9,113.9,2.7,2.6,2.6,0.198,2.08,16.9,0.033,0.093,0.064,8.1,8.0,0.549,0.594,0.264,0.271,101.02,99.98,83.31,99.98,0.129,3768,447,945,8.9,18.9,0.473,283,220,274,221,13,94,77,77,351,383,383,169,174,174,139,178,306,334,412,398,158,154,225,167,50,48,313,386,386,71,56,52,16,13,201,DAL
1631108,Max Christie,Max,1610612742,DAL,22.0,78,40,38,0.513,27.3,112.9,112.6,112.6,113.6,114.3,114.3,-0.7,-1.7,-1.7,0.093,1.66,16.4,0.019,0.102,0.061,9.9,9.9,0.525,0.57,0.15,0.154,100.39,100.27,83.56,100.27,0.069,4440,252,590,3.2,7.6,0.427,35,89,475,260,140,175,199,199,400,401,401,261,293,293,383,310,323,475,375,416,296,296,320,262,388,390,375,356,356,420,162,139,230,214,364,DAL
1629650,Moses Brown,Moses,1610612742,DAL,25.0,13,5,8,0.385,9.1,102.9,101.5,101.5,107.8,105.9,105.9,-4.9,-4.4,-4.4,0.029,0.18,3.0,0.098,0.224,0.165,16.7,16.5,0.694,0.706,0.216,0.226,106.84,108.49,90.41,108.49,0.154,267,34,49,2.6,3.8,0.694,489,485,104,400,465,489,498,498,136,87,87,382,368,368,553,544,557,58,40,38,547,546,16,13,126,118,15,25,25,23,440,470,294,396,10,DAL
1630230,Naji Marshall,Naji,1610612742,DAL,27.0,69,32,37,0.464,27.8,111.0,111.5,111.5,113.8,114.7,114.7,-2.8,-3.2,-3.2,0.161,1.86,18.9,0.04,0.125,0.084,10.2,10.2,0.551,0.584,0.197,0.202,101.89,101.27,84.39,101.27,0.105,4046,362,712,5.2,10.3,0.508,129,179,465,325,131,255,244,244,408,425,425,337,340,340,203,243,244,276,264,265,323,321,220,207,186,191,234,283,283,172,90,99,109,122,109,DAL
1641765,Olivier-Maxence Prosper,Olivier-Maxence,1610612742,DAL,22.0,52,27,25,0.519,11.2,103.0,101.8,101.8,110.3,109.5,109.5,-7.2,-7.7,-7.7,0.101,2.86,15.2,0.071,0.137,0.103,5.3,5.4,0.437,0.484,0.158,0.163,102.48,103.43,86.19,103.43,0.082,1255,70,174,1.3,3.3,0.402,267,232,300,257,437,486,496,496,253,201,201,427,434,434,357,72,360,122,218,172,43,44,496,486,339,339,186,128,128,327,361,351,440,422,439,DAL
1629023,P.J. Washington,P.J.,1610612742,DAL,26.0,57,31,26,0.544,32.2,113.7,114.2,114.2,112.0,113.2,113.2,1.7,1.1,1.1,0.098,1.11,13.1,0.044,0.183,0.115,11.8,11.8,0.521,0.556,0.198,0.201,102.43,101.66,84.71,101.66,0.097,3889,301,665,5.3,11.7,0.453,232,186,315,234,65,143,141,141,321,349,349,199,215,215,365,461,420,241,99,131,423,426,331,317,180,195,191,239,239,222,115,110,106,103,269,DAL
203915,Spencer Dinwiddie,Spencer,1610612742,DAL,32.0,79,37,42,0.468,27.0,109.8,110.1,110.1,114.8,115.1,115.1,-5.0,-5.0,-5.0,0.228,3.42,28.3,0.008,0.086,0.048,8.3,8.2,0.496,0.553,0.175,0.181,101.64,101.4,84.5,101.4,0.089,4515,284,682,3.6,8.6,0.416,23,124,517,316,149,294,290,290,450,439,439,386,380,380,95,39,57,544,454,510,168,165,403,327,269,265,253,263,263,273,128,107,201,166,404,DAL
