player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
203076,Anthony Davis,Anthony,1610612742,DAL,32.0,51,30,21,0.588,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,3.0,275,196,253,186,169,65,40,25,25,168,84,52,103,163,292,110,42,10,85,DAL
1630314,Brandon Williams,Brandon,1610612742,DAL,25.0,33,15,18,0.455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,390,349,211,339,410,65,40,70,3,168,84,52,373,163,292,195,42,10,209,DAL
1628997,Caleb Martin,Caleb,1610612742,DAL,29.0,45,17,28,0.378,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,3.0,0.0,0.0,1.0,4.0,318,323,349,405,169,65,40,70,25,62,84,3,176,163,79,195,42,2,49,DAL
1629655,Daniel Gafford,Daniel,1610612742,DAL,26.0,57,28,29,0.491,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,18.0,3.0,8.0,11.0,0.0,0.0,3.0,232,220,362,295,127,65,40,11,3,168,31,52,38,21,9,6,42,10,85,DAL
203957,Danté Exum,Danté,1610612742,DAL,29.0,20,7,13,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,448,460,157,430,300,65,40,70,25,168,84,52,292,163,129,195,42,10,331,DAL
1641726,Dereck Lively II,Dereck,1610612742,DAL,21.0,36,21,15,0.583,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,6.0,0.0,0.0,3.0,370,280,179,197,169,65,40,25,25,168,84,52,128,8,292,19,42,10,85,DAL
203939,Dwight Powell,Dwight,1610612742,DAL,33.0,55,25,30,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,253,252,383,339,410,65,40,70,25,168,84,52,148,163,187,195,42,10,209,DAL
1630702,Jaden Hardy,Jaden,1610612742,DAL,22.0,57,30,27,0.526,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,232,196,334,251,127,65,5,70,25,168,84,52,148,163,79,195,42,10,331,DAL
1641789,Jazian Gortman,Jazian,1610612742,DAL,22.0,16,8,8,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469,445,104,266,300,65,40,70,25,168,84,52,460,163,292,195,42,10,331,DAL
1630539,Kai Jones,Kai,1610612742,DAL,24.0,40,20,20,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,342,296,242,266,300,65,40,70,25,168,84,52,292,70,292,25,42,10,331,DAL
