game_id,game_date,away_team,home_team,game_no,pf,opp_pf
21500014,2015-10-28,DAL,PHX,1,111,95.0
21500020,2015-10-29,DAL,LAC,2,88,104.0
21500045,2015-11-01,DAL,LAL,3,103,93.0
21500057,2015-11-03,TOR,DAL,4,91,102.0
21500072,2015-11-05,CHA,DAL,5,94,108.0
21500088,2015-11-07,NOP,DAL,6,107,98.0
21500112,2015-11-10,DAL,NOP,7,105,120.0
21500118,2015-11-11,LAC,DAL,8,118,108.0
21500135,2015-11-13,LAL,DAL,9,90,82.0
21500140,2015-11-14,DAL,HOU,10,110,98.0
21500152,2015-11-16,DAL,PHI,11,92,86.0
21500168,2015-11-18,DAL,BOS,12,106,102.0
21500184,2015-11-20,UTA,DAL,13,102,93.0
21500199,2015-11-22,DAL,OKC,14,114,117.0
21500211,2015-11-24,DAL,MEM,15,96,110.0
21500224,2015-11-25,DAL,SAS,16,83,88.0
21500241,2015-11-28,DEN,DAL,17,92,81.0
21500260,2015-11-30,DAL,SAC,18,98,112.0
21500267,2015-12-01,DAL,POR,19,115,112.0
21500287,2015-12-04,HOU,DAL,20,96,100.0
21500302,2015-12-06,DAL,WAS,21,116,104.0
21500307,2015-12-07,DAL,NYK,22,104,97.0
21500328,2015-12-09,ATL,DAL,23,95,98.0
21500350,2015-12-12,WAS,DAL,24,111,114.0
21500363,2015-12-14,PHX,DAL,25,104,94.0
21500371,2015-12-16,DAL,IND,26,81,107.0
21500394,2015-12-18,MEM,DAL,27,97,88.0
21500421,2015-12-22,DAL,TOR,28,99,103.0
21500428,2015-12-23,DAL,BKN,29,119,118.0
21500449,2015-12-26,CHI,DAL,30,118,111.0
21500464,2015-12-28,MIL,DAL,31,103,93.0
21500480,2015-12-30,GSW,DAL,32,114,91.0
21500491,2016-01-01,DAL,MIA,33,82,106.0
21500501,2016-01-02,NOP,DAL,34,98,105.0
21500523,2016-01-05,SAC,DAL,35,117,116.0
21500531,2016-01-06,DAL,NOP,36,100,91.0
21500545,2016-01-08,DAL,MIL,37,95,96.0
21500557,2016-01-10,DAL,MIN,38,93,87.0
21500575,2016-01-12,CLE,DAL,39,107,110.0
21500582,2016-01-13,DAL,OKC,40,89,108.0
21500597,2016-01-15,DAL,CHI,41,83,77.0
21500612,2016-01-17,DAL,SAS,42,83,112.0
21500623,2016-01-18,BOS,DAL,43,118,113.0
21500637,2016-01-20,MIN,DAL,44,106,94.0
21500651,2016-01-22,OKC,DAL,45,106,109.0
21500665,2016-01-24,DAL,HOU,46,104,115.0
21500683,2016-01-26,DAL,LAL,47,92,90.0
21500691,2016-01-27,DAL,GSW,48,107,127.0
21500702,2016-01-29,BKN,DAL,49,91,79.0
21500717,2016-01-31,PHX,DAL,50,91,78.0
21500723,2016-02-01,DAL,ATL,51,97,112.0
21500741,2016-02-03,MIA,DAL,52,90,93.0
21500759,2016-02-05,SAS,DAL,53,90,116.0
21500765,2016-02-06,DAL,MEM,54,114,110.0
21500787,2016-02-09,UTA,DAL,55,119,121.0
21500805,2016-02-19,DAL,ORL,56,104,110.0
21500830,2016-02-21,PHI,DAL,57,129,103.0
21500852,2016-02-24,OKC,DAL,58,103,116.0
21500866,2016-02-26,DEN,DAL,59,122,116.0
21500882,2016-02-28,MIN,DAL,60,128,101.0
21500894,2016-03-01,ORL,DAL,61,121,108.0
21500910,2016-03-03,SAC,DAL,62,101,104.0
21500933,2016-03-06,DAL,DEN,63,114,116.0
21500942,2016-03-07,LAC,DAL,64,90,109.0
21500954,2016-03-09,DET,DAL,65,96,102.0
21500973,2016-03-12,IND,DAL,66,105,112.0
21500988,2016-03-14,DAL,CHA,67,107,96.0
21501005,2016-03-16,DAL,CLE,68,98,99.0
21501026,2016-03-18,GSW,DAL,69,112,130.0
21501037,2016-03-20,POR,DAL,70,132,120.0
21501067,2016-03-23,DAL,POR,71,103,109.0
21501080,2016-03-25,DAL,GSW,72,120,128.0
21501095,2016-03-27,DAL,SAC,73,111,133.0
21501103,2016-03-28,DAL,DEN,74,97,88.0
21501117,2016-03-30,NYK,DAL,75,91,89.0
21501129,2016-04-01,DAL,DET,76,98,89.0
21501146,2016-04-03,DAL,MIN,77,88,78.0
21501170,2016-04-06,HOU,DAL,78,88,86.0
21501185,2016-04-08,MEM,DAL,79,103,93.0
21501196,2016-04-10,DAL,LAC,80,91,98.0
21501210,2016-04-11,DAL,UTA,81,101,92.0
21501223,2016-04-13,SAS,DAL,82,91,96.0
