season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2016-17,203082,Terrence Ross,Terrence,1610612753,ORL,Orlando Magic,21601217,2017-04-12T00:00:00,ORL vs. DET,W,22.4,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,1,1,1,1,14022,17619,5379,1,1,12221,9921,13946,11896,19010,1,15456,11240,2859,1,15925,18863,21916,8149,1,22:21,2016,2017
2016-17,203095,Evan Fournier,Evan,1610612753,ORL,Orlando Magic,21601217,2017-04-12T00:00:00,ORL vs. DET,W,27.4,0.636,0.364,0.333,0.0,0.5,0.0,0.167,0.0,0.333,1.0,0.0,1.0,0.0,1.0,0.0,4,11,0.364,1,1,1,1,9638,14611,10231,17828,10490,4868,9921,9065,11896,13444,1,15456,1,2859,1,15925,8702,6285,16344,1,27:26,2016,2017
2016-17,1627868,Patricio Garino,Patricio,1610612753,ORL,Orlando Magic,21601217,2017-04-12T00:00:00,ORL vs. DET,W,11.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,1,1,1,21966,23957,1,20905,10490,12221,9921,13946,11896,19010,16049,15456,11240,2859,20088,15925,22732,23566,22732,1,11:34,2016,2017
2016-17,202687,Bismack Biyombo,Bismack,1610612753,ORL,Orlando Magic,21601217,2017-04-12T00:00:00,ORL vs. DET,W,8.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,0.333,1,1,1,1,23098,1,18442,1,10490,12221,9921,13946,11896,1,1,15456,11240,2859,1,15925,18863,20108,16811,1,8:34,2016,2017
2016-17,201571,D.J. Augustin,D.J.,1610612753,ORL,Orlando Magic,21601217,2017-04-12T00:00:00,ORL vs. DET,W,16.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,1,1,1,18499,23957,1,20905,10490,12221,9921,13946,11896,19010,16049,15456,11240,2859,20088,15925,22732,23566,22732,1,16:52,2016,2017
2016-17,201975,Jodie Meeks,Jodie,1610612753,ORL,Orlando Magic,21601217,2017-04-12T00:00:00,ORL vs. DET,W,18.1,0.286,0.714,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,7,0.429,1,1,1,1,17507,22599,2245,20905,10490,1624,9921,5704,11896,19010,16049,15456,1,2859,1,15925,11660,12283,13168,1,18:07,2016,2017
2016-17,1626209,Mario Hezonja,Mario,1610612753,ORL,Orlando Magic,21601217,2017-04-12T00:00:00,ORL vs. DET,W,23.2,0.571,0.429,0.25,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3,7,0.429,1,1,1,1,13288,16355,8211,19168,4973,1624,9921,13946,11896,19010,1,15456,1,2859,1,15925,11660,12283,13168,1,23:12,2016,2017
2016-17,1627757,Stephen Zimmerman,Stephen,1610612753,ORL,Orlando Magic,21601217,2017-04-12T00:00:00,ORL vs. DET,W,8.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,1,1,1,1,23003,1,18442,1,10490,12221,9921,13946,11896,1,1,15456,11240,2859,1,15925,18863,21916,8149,1,8:52,2016,2017
2016-17,1627875,Marcus Georges-Hunt,Marcus,1610612753,ORL,Orlando Magic,21601217,2017-04-12T00:00:00,ORL vs. DET,W,9.6,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,22770,23957,18442,20905,10490,12221,949,1,11896,19010,16049,15456,11240,2859,20088,15925,22732,25027,22732,1,9:34,2016,2017
2016-17,203932,Aaron Gordon,Aaron,1610612753,ORL,Orlando Magic,21601217,2017-04-12T00:00:00,ORL vs. DET,W,34.9,0.65,0.35,0.5,0.063,0.281,0.188,0.219,0.25,0.438,0.5,0.5,0.333,0.667,0.455,0.545,11,20,0.55,1,1,1,1,3438,14381,10610,13388,10396,9245,6251,7215,5385,10922,9393,8637,10998,1062,16000,6702,508,800,7272,1,34:54,2016,2017
