season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2023-24,1610612741,22300070,2023-10-25,OKC,CHI,1610612760,1,104,124,L,-20
2023-24,1610612741,22300082,2023-10-27,TOR,CHI,1610612761,2,104,103,W,1
2023-24,1610612741,22300088,2023-10-28,CHI,DET,1610612765,3,102,118,L,-16
2023-24,1610612741,22300102,2023-10-30,CHI,IND,1610612754,4,112,105,W,7
2023-24,1610612741,22300124,2023-11-01,CHI,DAL,1610612742,5,105,114,L,-9
2023-24,1610612741,22300004,2023-11-03,BKN,CHI,1610612751,6,107,109,L,-2
2023-24,1610612741,22300139,2023-11-04,CHI,DEN,1610612743,7,101,123,L,-22
2023-24,1610612741,22300152,2023-11-06,UTA,CHI,1610612762,8,130,113,W,17
2023-24,1610612741,22300162,2023-11-08,PHX,CHI,1610612756,9,115,116,L,-1
2023-24,1610612741,22300181,2023-11-12,DET,CHI,1610612765,10,119,108,W,11
2023-24,1610612741,22300190,2023-11-13,CHI,MIL,1610612749,11,109,118,L,-9
2023-24,1610612741,22300196,2023-11-15,ORL,CHI,1610612753,12,94,96,L,-2
2023-24,1610612741,22300033,2023-11-17,ORL,CHI,1610612753,13,97,103,L,-6
2023-24,1610612741,22300204,2023-11-18,MIA,CHI,1610612748,14,102,97,W,5
2023-24,1610612741,22300220,2023-11-20,MIA,CHI,1610612748,15,100,118,L,-18
2023-24,1610612741,22300234,2023-11-22,CHI,OKC,1610612760,16,102,116,L,-14
2023-24,1610612741,22300046,2023-11-24,CHI,TOR,1610612761,17,108,121,L,-13
2023-24,1610612741,22300250,2023-11-26,CHI,BKN,1610612751,18,109,118,L,-9
2023-24,1610612741,22300053,2023-11-28,CHI,BOS,1610612738,19,97,124,L,-27
2023-24,1610612741,22300269,2023-11-30,MIL,CHI,1610612749,20,120,113,W,7
2023-24,1610612741,22300285,2023-12-02,NOP,CHI,1610612740,21,124,118,W,6
2023-24,1610612741,22301211,2023-12-06,CHA,CHI,1610612766,22,111,100,W,11
2023-24,1610612741,22301223,2023-12-08,CHI,SAS,1610612759,23,121,112,W,9
2023-24,1610612741,22300300,2023-12-11,CHI,MIL,1610612749,24,129,133,L,-4
2023-24,1610612741,22300307,2023-12-12,DEN,CHI,1610612743,25,106,114,L,-8
2023-24,1610612741,22300320,2023-12-14,CHI,MIA,1610612748,26,124,116,W,8
2023-24,1610612741,22300337,2023-12-16,CHI,MIA,1610612748,27,116,118,L,-2
2023-24,1610612741,22300351,2023-12-18,CHI,PHI,1610612755,28,108,104,W,4
2023-24,1610612741,22300370,2023-12-20,LAL,CHI,1610612747,29,124,108,W,16
2023-24,1610612741,22300376,2023-12-21,SAS,CHI,1610612759,30,114,95,W,19
2023-24,1610612741,22300396,2023-12-23,CLE,CHI,1610612739,31,95,109,L,-14
2023-24,1610612741,22300408,2023-12-26,ATL,CHI,1610612737,32,118,113,W,5
2023-24,1610612741,22300422,2023-12-28,IND,CHI,1610612754,33,104,120,L,-16
2023-24,1610612741,22300442,2023-12-30,PHI,CHI,1610612755,34,105,92,W,13
2023-24,1610612741,22300459,2024-01-02,CHI,PHI,1610612755,35,97,110,L,-13
2023-24,1610612741,22300468,2024-01-03,CHI,NYK,1610612752,36,100,116,L,-16
2023-24,1610612741,22300484,2024-01-05,CHA,CHI,1610612766,37,104,91,W,13
2023-24,1610612741,22300506,2024-01-08,CHI,CHA,1610612766,38,119,112,W,7
2023-24,1610612741,22300523,2024-01-10,HOU,CHI,1610612745,39,124,119,W,5
2023-24,1610612741,22300536,2024-01-12,GSW,CHI,1610612744,40,131,140,L,-9
2023-24,1610612741,22300548,2024-01-13,CHI,SAS,1610612759,41,122,116,W,6
2023-24,1610612741,22300561,2024-01-15,CHI,CLE,1610612739,42,91,109,L,-18
2023-24,1610612741,22300580,2024-01-18,CHI,TOR,1610612761,43,116,110,W,6
2023-24,1610612741,22300597,2024-01-20,MEM,CHI,1610612763,44,125,96,W,29
2023-24,1610612741,22300612,2024-01-22,CHI,PHX,1610612756,45,113,115,L,-2
2023-24,1610612741,22300633,2024-01-25,CHI,LAL,1610612747,46,132,141,L,-9
2023-24,1610612741,22300656,2024-01-28,CHI,POR,1610612757,47,104,96,W,8
2023-24,1610612741,22300672,2024-01-30,TOR,CHI,1610612761,48,107,118,L,-11
2023-24,1610612741,22300674,2024-01-31,CHI,CHA,1610612766,49,117,110,W,7
2023-24,1610612741,22300700,2024-02-03,SAC,CHI,1610612758,50,115,123,L,-8
2023-24,1610612741,22300723,2024-02-06,MIN,CHI,1610612750,51,129,123,W,6
2023-24,1610612741,22300737,2024-02-08,CHI,MEM,1610612763,52,118,110,W,8
2023-24,1610612741,22300752,2024-02-10,CHI,ORL,1610612753,53,108,114,L,-6
2023-24,1610612741,22300763,2024-02-12,CHI,ATL,1610612737,54,136,126,W,10
2023-24,1610612741,22300781,2024-02-14,CHI,CLE,1610612739,55,105,108,L,-3
2023-24,1610612741,22300797,2024-02-22,BOS,CHI,1610612738,56,112,129,L,-17
2023-24,1610612741,22300823,2024-02-25,CHI,NOP,1610612740,57,114,106,W,8
2023-24,1610612741,22300839,2024-02-27,DET,CHI,1610612765,58,95,105,L,-10
2023-24,1610612741,22300846,2024-02-28,CLE,CHI,1610612739,59,132,123,W,9
2023-24,1610612741,22300864,2024-03-01,MIL,CHI,1610612749,60,97,113,L,-16
2023-24,1610612741,22300883,2024-03-04,CHI,SAC,1610612758,61,113,109,W,4
2023-24,1610612741,22300898,2024-03-06,CHI,UTA,1610612762,62,119,117,W,2
2023-24,1610612741,22300907,2024-03-07,CHI,GSW,1610612744,63,125,122,W,3
2023-24,1610612741,22300917,2024-03-09,CHI,LAC,1610612746,64,102,112,L,-10
2023-24,1610612741,22300935,2024-03-11,DAL,CHI,1610612742,65,92,127,L,-35
2023-24,1610612741,22300948,2024-03-13,CHI,IND,1610612754,66,132,129,W,3
2023-24,1610612741,22300956,2024-03-14,LAC,CHI,1610612746,67,111,126,L,-15
2023-24,1610612741,22300971,2024-03-16,WAS,CHI,1610612764,68,127,98,W,29
2023-24,1610612741,22300986,2024-03-18,POR,CHI,1610612757,69,110,107,W,3
2023-24,1610612741,22301006,2024-03-21,CHI,HOU,1610612745,70,117,127,L,-10
2023-24,1610612741,22301023,2024-03-23,BOS,CHI,1610612738,71,113,124,L,-11
2023-24,1610612741,22301037,2024-03-25,WAS,CHI,1610612764,72,105,107,L,-2
2023-24,1610612741,22301054,2024-03-27,IND,CHI,1610612754,73,125,99,W,26
2023-24,1610612741,22301066,2024-03-29,CHI,BKN,1610612751,74,108,125,L,-17
2023-24,1610612741,22301084,2024-03-31,CHI,MIN,1610612750,75,109,101,W,8
2023-24,1610612741,22301091,2024-04-01,ATL,CHI,1610612737,76,101,113,L,-12
2023-24,1610612741,22301119,2024-04-05,NYK,CHI,1610612752,77,108,100,W,8
2023-24,1610612741,22301136,2024-04-07,CHI,ORL,1610612753,78,98,113,L,-15
2023-24,1610612741,22301149,2024-04-09,NYK,CHI,1610612752,79,117,128,L,-11
2023-24,1610612741,22301166,2024-04-11,CHI,DET,1610612765,80,127,105,W,22
2023-24,1610612741,22301172,2024-04-12,CHI,WAS,1610612764,81,129,127,W,2
2023-24,1610612741,22301190,2024-04-14,CHI,NYK,1610612752,82,119,120,L,-1
