close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
200782,P.J. Tucker,1610612748,MIA,F,37.0,71,71,1.0,366,841,0.435,0.46,-0.025
1629639,Tyler Herro,1610612748,MIA,G,22.0,66,66,1.0,354,775,0.457,0.448,0.008
200768,Kyle Lowry,1610612748,MIA,G,36.0,63,63,1.0,379,757,0.501,0.461,0.04
1629130,Duncan Robinson,1610612748,MIA,F,28.0,79,79,1.0,341,717,0.476,0.455,0.021
1628389,Bam Adebayo,1610612748,MIA,C-F,24.0,56,56,1.0,299,699,0.428,0.476,-0.049
1628997,Caleb Martin,1610612748,MIA,F,26.0,59,59,1.0,264,633,0.417,0.458,-0.041
1629622,Max Strus,1610612748,MIA,G-F,26.0,68,68,1.0,285,629,0.453,0.45,0.003
1629216,Gabe Vincent,1610612748,MIA,G,26.0,64,64,1.0,275,625,0.44,0.447,-0.007
202710,Jimmy Butler III,1610612748,MIA,F,32.0,57,57,1.0,248,558,0.444,0.463,-0.019
203473,Dewayne Dedmon,1610612748,MIA,C,32.0,67,67,1.0,229,495,0.463,0.48,-0.017
1630209,Omer Yurtseven,1610612748,MIA,C,24.0,48,48,1.0,160,359,0.446,0.481,-0.036
202693,Markieff Morris,1610612748,MIA,F,32.0,17,17,1.0,49,112,0.438,0.453,-0.015
1629644,KZ Okpala,1610612748,MIA,F-G,23.0,15,15,1.0,43,95,0.453,0.451,0.002
1630606,Javonte Smart,1610612748,MIA,G,23.0,12,12,1.0,31,81,0.383,0.421,-0.038
1629657,Kyle Guy,1610612748,MIA,G,24.0,14,14,1.0,38,73,0.521,0.463,0.058
1628539,Mychal Mulder,1610612748,MIA,G,28.0,13,13,1.0,29,70,0.414,0.427,-0.013
203506,Victor Oladipo,1610612748,MIA,G,30.0,8,8,1.0,26,67,0.388,0.461,-0.073
1629312,Haywood Highsmith,1610612748,MIA,F,25.0,14,14,1.0,21,54,0.389,0.453,-0.064
2617,Udonis Haslem,1610612748,MIA,F,42.0,11,11,1.0,20,36,0.556,0.451,0.105
1629735,Chris Silva,1610612748,MIA,F,25.0,8,8,1.0,20,35,0.571,0.503,0.069
1630585,Marcus Garrett,1610612748,MIA,G,23.0,9,9,1.0,14,33,0.424,0.439,-0.015
