season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end
2017-18,1610612744,GSW,Golden State Warriors,41700404,2018-06-08T00:00:00,GSW @ CLE,W,48.0,10.0,19.0,5.0,38.0,11.0,19.0,10.0,38.0,0,0,0,1,9,135,9,142,115,31,147,54,42,1,2017,2018
2017-18,1610612739,CLE,Cleveland Cavaliers,41700404,2018-06-08T00:00:00,CLE vs. GSW,L,48.0,11.0,19.0,10.0,38.0,10.0,19.0,5.0,38.0,0,0,0,83,9,125,9,99,115,25,147,21,42,1,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,41700403,2018-06-06T00:00:00,GSW @ CLE,W,48.0,19.0,8.0,19.0,54.0,11.0,17.0,11.0,58.0,0,0,0,1,9,34,123,25,23,31,133,68,151,1,2017,2018
2017-18,1610612739,CLE,Cleveland Cavaliers,41700403,2018-06-06T00:00:00,CLE vs. GSW,L,48.0,11.0,17.0,11.0,58.0,19.0,8.0,19.0,54.0,0,0,0,83,9,125,26,87,12,118,33,137,139,1,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,41700402,2018-06-03T00:00:00,GSW vs. CLE,W,48.0,7.0,9.0,17.0,50.0,13.0,19.0,12.0,52.0,0,0,0,1,9,148,109,35,35,53,147,79,132,1,2017,2018
2017-18,1610612739,CLE,Cleveland Cavaliers,41700402,2018-06-03T00:00:00,CLE @ GSW,L,48.0,13.0,19.0,12.0,52.0,7.0,9.0,17.0,50.0,0,0,0,83,9,103,9,76,28,14,43,127,112,1,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,41700401,2018-05-31T00:00:00,GSW vs. CLE,W,53.0,11.8,9.1,25.4,50.7,12.7,19.0,16.3,47.1,0,0,0,1,1,124,106,7,34,52,157,126,101,1,2017,2018
2017-18,1610612739,CLE,Cleveland Cavaliers,41700401,2018-05-31T00:00:00,CLE @ GSW,L,53.0,12.7,19.0,16.3,47.1,11.8,9.1,25.4,50.7,0,0,0,83,1,113,8,39,64,41,57,158,131,1,2017,2018
2017-18,1610612745,HOU,Houston Rockets,41700317,2018-05-28T00:00:00,HOU vs. GSW,L,48.0,14.0,14.0,6.0,56.0,18.0,8.0,23.0,28.0,0,0,0,83,9,89,48,134,15,110,33,152,5,1,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,41700317,2018-05-28T00:00:00,GSW @ HOU,W,48.0,18.0,8.0,23.0,28.0,14.0,14.0,6.0,56.0,0,0,0,1,9,48,123,12,159,63,110,24,143,1,2017,2018
2017-18,1610612738,BOS,Boston Celtics,41700307,2018-05-27T00:00:00,BOS vs. CLE,L,48.0,15.0,12.0,3.0,32.0,5.0,8.0,16.0,38.0,0,0,0,83,9,79,69,153,145,5,33,120,42,1,2017,2018
2017-18,1610612739,CLE,Cleveland Cavaliers,41700307,2018-05-27T00:00:00,CLE @ BOS,W,48.0,5.0,8.0,16.0,38.0,15.0,12.0,3.0,32.0,0,0,0,1,9,157,123,40,115,77,82,8,10,1,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,41700316,2018-05-26T00:00:00,GSW vs. HOU,W,48.0,23.0,11.0,16.0,40.0,12.0,7.0,24.0,32.0,0,0,0,1,9,12,84,40,103,42,22,154,10,1,2017,2018
2017-18,1610612745,HOU,Houston Rockets,41700316,2018-05-26T00:00:00,HOU @ GSW,L,48.0,12.0,7.0,24.0,32.0,23.0,11.0,16.0,40.0,0,0,0,83,9,114,134,10,145,148,70,120,52,1,2017,2018
2017-18,1610612738,BOS,Boston Celtics,41700306,2018-05-25T00:00:00,BOS @ CLE,L,48.0,11.0,7.0,9.0,42.0,7.0,18.0,14.0,46.0,0,0,0,83,9,125,134,114,91,14,141,103,88,1,2017,2018
2017-18,1610612739,CLE,Cleveland Cavaliers,41700306,2018-05-25T00:00:00,CLE vs. BOS,W,48.0,7.0,18.0,14.0,46.0,11.0,7.0,9.0,42.0,0,0,0,1,9,148,19,57,65,31,22,47,64,1,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,41700315,2018-05-24T00:00:00,GSW @ HOU,L,48.0,10.0,4.0,12.0,34.0,18.0,10.0,2.0,32.0,0,0,0,83,9,135,159,76,135,110,60,3,10,1,2017,2018
2017-18,1610612745,HOU,Houston Rockets,41700315,2018-05-24T00:00:00,HOU vs. GSW,W,48.0,18.0,10.0,2.0,32.0,10.0,4.0,12.0,34.0,0,0,0,1,9,48,96,158,145,25,5,79,21,1,2017,2018
2017-18,1610612739,CLE,Cleveland Cavaliers,41700305,2018-05-23T00:00:00,CLE @ BOS,L,48.0,10.0,5.0,2.0,34.0,15.0,15.0,18.0,26.0,0,0,0,83,9,135,150,158,135,77,118,131,4,1,2017,2018
2017-18,1610612738,BOS,Boston Celtics,41700305,2018-05-23T00:00:00,BOS vs. CLE,W,48.0,15.0,15.0,18.0,26.0,10.0,5.0,2.0,34.0,0,0,0,1,9,79,41,29,161,25,7,3,21,1,2017,2018
2017-18,1610612745,HOU,Houston Rockets,41700314,2018-05-22T00:00:00,HOU @ GSW,W,48.0,20.0,10.0,13.0,34.0,18.0,23.0,8.0,36.0,0,0,0,1,9,25,96,63,135,110,163,39,31,1,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,41700314,2018-05-22T00:00:00,GSW vs. HOU,L,48.0,18.0,23.0,8.0,36.0,20.0,10.0,13.0,34.0,0,0,0,83,9,48,2,119,125,133,60,90,21,1,2017,2018
2017-18,1610612739,CLE,Cleveland Cavaliers,41700304,2018-05-21T00:00:00,CLE vs. BOS,W,48.0,12.0,16.0,10.0,50.0,19.0,7.0,10.0,38.0,0,0,0,1,9,114,33,99,35,118,22,54,42,1,2017,2018
2017-18,1610612738,BOS,Boston Celtics,41700304,2018-05-21T00:00:00,BOS @ CLE,L,48.0,19.0,7.0,10.0,38.0,12.0,16.0,10.0,50.0,0,0,0,83,9,34,134,99,115,42,125,54,112,1,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,41700313,2018-05-20T00:00:00,GSW vs. HOU,W,48.0,28.0,13.0,23.0,56.0,8.0,11.0,10.0,40.0,0,0,0,1,9,6,56,12,15,18,70,54,52,1,2017,2018
2017-18,1610612745,HOU,Houston Rockets,41700313,2018-05-20T00:00:00,HOU @ GSW,L,48.0,8.0,11.0,10.0,40.0,28.0,13.0,23.0,56.0,0,0,0,83,9,145,84,99,103,157,97,152,143,1,2017,2018
2017-18,1610612739,CLE,Cleveland Cavaliers,41700303,2018-05-19T00:00:00,CLE vs. BOS,W,48.0,14.0,14.0,3.0,38.0,14.0,13.0,4.0,34.0,0,0,0,1,9,89,48,153,115,63,97,13,21,1,2017,2018
2017-18,1610612738,BOS,Boston Celtics,41700303,2018-05-19T00:00:00,BOS @ CLE,L,48.0,14.0,13.0,4.0,34.0,14.0,14.0,3.0,38.0,0,0,0,83,9,89,56,146,135,63,110,8,42,1,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,41700312,2018-05-16T00:00:00,GSW @ HOU,L,48.0,12.0,13.0,7.0,50.0,15.0,14.0,12.0,56.0,0,0,0,83,9,114,56,127,35,77,110,79,143,1,2017,2018
2017-18,1610612745,HOU,Houston Rockets,41700312,2018-05-16T00:00:00,HOU vs. GSW,W,48.0,15.0,14.0,12.0,56.0,12.0,13.0,7.0,50.0,0,0,0,1,9,79,48,76,15,42,97,32,112,1,2017,2018
2017-18,1610612738,BOS,Boston Celtics,41700302,2018-05-15T00:00:00,BOS vs. CLE,W,48.0,13.0,11.0,12.0,50.0,5.0,10.0,9.0,42.0,0,0,0,1,9,103,84,76,35,5,60,47,64,1,2017,2018
2017-18,1610612739,CLE,Cleveland Cavaliers,41700302,2018-05-15T00:00:00,CLE @ BOS,L,48.0,5.0,10.0,9.0,42.0,13.0,11.0,12.0,50.0,0,0,0,83,9,157,96,114,91,53,70,79,112,1,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,41700311,2018-05-14T00:00:00,GSW @ HOU,W,48.0,17.0,5.0,18.0,44.0,9.0,7.0,3.0,44.0,0,0,0,1,9,56,150,29,79,21,22,8,76,1,2017,2018
2017-18,1610612745,HOU,Houston Rockets,41700311,2018-05-14T00:00:00,HOU vs. GSW,L,48.0,9.0,7.0,3.0,44.0,17.0,5.0,18.0,44.0,0,0,0,83,9,141,134,153,79,99,7,131,76,1,2017,2018
2017-18,1610612738,BOS,Boston Celtics,41700301,2018-05-13T00:00:00,BOS vs. CLE,W,48.0,17.0,13.0,11.0,60.0,12.0,15.0,7.0,38.0,0,0,0,1,9,56,56,87,7,42,118,32,42,1,2017,2018
2017-18,1610612739,CLE,Cleveland Cavaliers,41700301,2018-05-13T00:00:00,CLE @ BOS,L,48.0,12.0,15.0,7.0,38.0,17.0,13.0,11.0,60.0,0,0,0,83,9,114,41,127,115,99,97,68,154,1,2017,2018
2017-18,1610612738,BOS,Boston Celtics,41700215,2018-05-09T00:00:00,BOS vs. PHI,W,48.0,16.0,15.0,15.0,48.0,12.0,7.0,12.0,54.0,0,0,0,1,9,68,41,46,54,42,22,79,139,1,2017,2018
2017-18,1610612755,PHI,Philadelphia 76ers,41700215,2018-05-09T00:00:00,PHI @ BOS,L,48.0,12.0,7.0,12.0,54.0,16.0,15.0,15.0,48.0,0,0,0,83,9,114,134,76,23,89,118,111,102,1,2017,2018
2017-18,1610612762,UTA,Utah Jazz,41700225,2018-05-08T00:00:00,UTA @ HOU,L,48.0,14.0,11.0,9.0,50.0,19.0,13.0,12.0,34.0,0,0,0,83,9,89,84,114,35,118,97,79,21,1,2017,2018
2017-18,1610612744,GSW,Golden State Warriors,41700235,2018-05-08T00:00:00,GSW vs. NOP,W,48.0,24.0,12.0,26.0,42.0,13.0,5.0,19.0,56.0,0,0,0,1,9,10,69,5,91,53,7,137,143,1,2017,2018
