player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1628973,Jalen Brunson,1610612752,NYK,26.0,68,68,0.469,3.69,8.25,0.447,0.512,0.309,2.62,5.43,0.482,0.161,1.07,2.82,0.38
203944,Julius Randle,1610612752,NYK,28.0,77,76,0.358,2.61,6.65,0.393,0.469,0.195,1.6,3.62,0.441,0.163,1.01,3.03,0.335
1630193,Immanuel Quickley,1610612752,NYK,24.0,81,79,0.419,1.84,4.84,0.38,0.471,0.199,0.96,2.3,0.419,0.22,0.88,2.54,0.345
1630613,Duane Washington Jr.,1610612752,NYK,23.0,31,25,0.418,1.35,3.45,0.393,0.486,0.238,0.71,1.97,0.361,0.18,0.65,1.48,0.435
203095,Evan Fournier,1610612752,NYK,30.0,27,25,0.458,0.85,2.81,0.303,0.388,0.163,0.37,1.0,0.37,0.295,0.48,1.81,0.265
201565,Derrick Rose,1610612752,NYK,34.0,27,26,0.365,0.89,2.15,0.414,0.5,0.201,0.52,1.19,0.438,0.164,0.37,0.96,0.385
1629628,RJ Barrett,1610612752,NYK,23.0,73,63,0.134,0.53,2.15,0.248,0.28,0.09,0.4,1.45,0.274,0.043,0.14,0.7,0.196
1629656,Quentin Grimes,1610612752,NYK,23.0,71,41,0.121,0.27,1.03,0.26,0.37,0.03,0.04,0.25,0.167,0.091,0.23,0.77,0.291
1630540,Miles McBride,1610612752,NYK,22.0,64,37,0.26,0.2,0.88,0.232,0.277,0.135,0.13,0.45,0.276,0.126,0.08,0.42,0.185
1628404,Josh Hart,1610612752,NYK,28.0,76,44,0.123,0.25,0.84,0.297,0.305,0.094,0.24,0.64,0.367,0.029,0.01,0.2,0.067
1629676,Isaiah Roby,1610612752,NYK,25.0,41,18,0.179,0.2,0.66,0.296,0.37,0.086,0.1,0.32,0.308,0.093,0.1,0.34,0.286
1630167,Obi Toppin,1610612752,NYK,25.0,67,27,0.076,0.15,0.48,0.313,0.438,0.029,0.03,0.18,0.167,0.048,0.12,0.3,0.4
1628392,Isaiah Hartenstein,1610612752,NYK,25.0,82,6,0.024,0.04,0.1,0.375,0.375,0.024,0.04,0.1,0.375,0.0,0.0,0.0,
1630579,Jericho Sims,1610612752,NYK,24.0,52,3,0.028,0.0,0.06,0.0,0.0,0.019,0.0,0.04,0.0,0.009,0.0,0.02,0.0
1629011,Mitchell Robinson,1610612752,NYK,25.0,59,1,0.004,0.0,0.02,0.0,0.0,0.004,0.0,0.02,0.0,0.0,0.0,0.0,
