group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
,203148,Brian Roberts,,1610612766,CHA,31.0,2,1,1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,378,361,25,185,424,366,295,328,173,222,184,300,228,308,262,266,209,83,315,275,355,386,355
,1626174,Christian Wood,,1610612766,CHA,21.0,1,0,1,0.0,8.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0.5,406,407,25,407,1,1,295,1,173,222,184,300,228,1,262,1,209,83,315,1,287,325,91
,203469,Cody Zeller,,1610612766,CHA,24.0,35,20,15,0.571,2.8,1.0,0.0,0.643,0.0,0.0,0.0,0.357,0.143,0.643,0.556,0.444,0.0,0.0,0.556,0.444,9,18,0.5,61,42,323,132,201,1,295,117,173,222,184,82,132,81,121,201,209,83,190,161,121,149,91
,1626163,Frank Kaminsky,,1610612766,CHA,24.0,30,11,19,0.367,2.6,0.433,0.567,0.222,0.0,0.667,0.044,0.111,0.133,0.222,0.8,0.2,1.0,0.0,0.933,0.067,15,30,0.5,108,162,384,326,224,301,85,293,173,38,161,280,145,234,70,254,1,83,81,274,67,94,91
,203087,Jeremy Lamb,,1610612766,CHA,25.0,11,4,7,0.364,2.3,0.818,0.182,0.526,0.105,0.158,0.0,0.316,0.105,0.421,0.6,0.4,1.0,0.0,0.667,0.333,6,11,0.545,267,280,185,327,271,126,259,157,119,193,184,121,175,143,110,210,1,83,145,193,165,194,80
,202689,Kemba Walker,,1610612766,CHA,27.0,50,22,28,0.44,3.7,0.525,0.475,0.443,0.072,0.341,0.048,0.216,0.12,0.371,0.135,0.865,0.474,0.526,0.25,0.75,56,118,0.475,3,22,430,274,74,256,129,202,142,118,157,208,159,171,252,76,195,27,287,60,4,6,134
,201158,Marco Belinelli,,1610612766,CHA,31.0,35,14,21,0.4,1.9,0.368,0.632,0.133,0.0,0.6,0.067,0.267,0.033,0.133,1.0,0.0,0.833,0.167,0.875,0.125,8,19,0.421,61,117,400,300,321,322,64,316,173,46,141,156,226,276,1,266,146,73,86,266,137,142,174
,101107,Marvin Williams,,1610612766,CHA,31.0,45,18,27,0.4,3.3,0.333,0.667,0.298,0.043,0.511,0.0,0.191,0.0,0.255,1.0,0.0,1.0,0.0,1.0,0.0,15,36,0.417,9,62,428,300,124,328,50,261,168,66,184,232,228,221,1,266,1,83,1,275,67,67,181
,203077,Michael Kidd-Gilchrist,,1610612766,CHA,23.0,43,18,25,0.419,2.6,1.0,0.0,0.667,0.0,0.0,0.148,0.333,0.074,0.667,0.778,0.222,0.0,0.0,0.778,0.222,9,23,0.391,17,62,423,296,226,1,295,95,173,222,73,91,205,67,76,251,209,83,112,240,121,122,216
,203101,Miles Plumlee,,1610612766,CHA,28.0,2,0,2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,378,407,67,407,333,366,295,328,173,222,184,300,228,308,262,266,209,83,315,275,355,386,355
,201587,Nicolas Batum,,1610612766,CHA,28.0,47,21,26,0.447,3.8,0.471,0.529,0.395,0.173,0.407,0.037,0.198,0.037,0.222,0.563,0.438,0.727,0.273,0.63,0.37,27,70,0.386,7,30,426,268,65,288,98,227,75,92,166,229,221,234,120,208,163,59,169,186,28,24,225
,201196,Ramon Sessions,,1610612766,CHA,31.0,4,2,2,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,348,333,67,185,398,366,295,328,173,222,184,300,228,308,262,266,209,83,315,275,355,386,355
,1626203,Treveon Graham,,1610612766,CHA,23.0,1,0,1,0.0,2.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,406,407,25,407,294,1,295,328,173,222,184,300,228,308,262,266,209,83,315,275,355,359,355
