close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1630183,Jaden McDaniels,1610612750,MIN,F,24.0,15,15,0.417,2.13,5.67,0.376,0.357,0.019
1629675,Naz Reid,1610612750,MIN,C-F,25.0,15,15,0.428,2.0,4.73,0.423,0.369,0.054
1630162,Anthony Edwards,1610612750,MIN,G,23.0,15,15,0.48,1.4,4.73,0.296,0.367,-0.071
203944,Julius Randle,1610612750,MIN,F-C,30.0,15,15,0.372,2.0,4.53,0.441,0.36,0.081
203497,Rudy Gobert,1610612750,MIN,C,33.0,15,15,0.299,1.13,4.47,0.254,0.362,-0.109
1628978,Donte DiVincenzo,1610612750,MIN,G,28.0,15,15,0.396,0.87,2.8,0.31,0.369,-0.06
1629638,Nickeil Alexander-Walker,1610612750,MIN,G,26.0,15,15,0.313,0.93,2.67,0.35,0.368,-0.018
1642265,Rob Dillingham,1610612750,MIN,G,20.0,2,2,0.833,0.5,2.5,0.2,0.378,-0.178
201144,Mike Conley,1610612750,MIN,G,37.0,15,13,0.308,0.67,2.47,0.27,0.378,-0.108
1631169,Josh Minott,1610612750,MIN,F,22.0,3,2,0.444,1.0,1.33,0.75,0.374,0.376
1641740,Jaylen Clark,1610612750,MIN,G,23.0,4,4,0.833,0.5,1.25,0.4,0.359,0.041
1630545,Terrence Shannon Jr.,1610612750,MIN,G-F,24.0,7,6,0.35,0.57,1.0,0.571,0.346,0.226
1631159,Leonard Miller,1610612750,MIN,F,21.0,3,2,0.429,0.0,1.0,0.0,0.381,-0.381
1630568,Luka Garza,1610612750,MIN,C,26.0,3,2,0.222,0.33,0.67,0.5,0.315,0.185
