season,team,team_id,sos_v1,win_pct
2024-25,ATL,1610612737,-0.19681506391967846,0.488
2024-25,BOS,1610612738,-0.8823045077638433,0.744
2024-25,CLE,1610612739,-0.43679357525282575,0.78
2024-25,NOP,1610612740,-0.020992485036846375,0.256
2024-25,CHI,1610612741,-0.258923259964307,0.476
2024-25,DAL,1610612742,0.10758246427660892,0.476
2024-25,DEN,1610612743,0.12492563950029745,0.61
2024-25,GSW,1610612744,0.24301011302795952,0.585
2024-25,HOU,1610612745,0.3700750282266387,0.634
2024-25,LAC,1610612746,0.1647256856341585,0.61
2024-25,LAL,1610612747,0.049844358921438875,0.61
2024-25,MIA,1610612748,-0.3805770374776919,0.451
2024-25,MIL,1610612749,-0.29230547900302295,0.585
2024-25,MIN,1610612750,-0.08824873435394387,0.598
2024-25,BKN,1610612751,0.0399487671332661,0.317
2024-25,NYK,1610612752,-0.46023431145212407,0.622
2024-25,ORL,1610612753,-0.40071155410409254,0.5
2024-25,IND,1610612754,-0.3208827350095303,0.61
2024-25,PHI,1610612755,-0.1899738979470432,0.293
2024-25,PHX,1610612756,0.033702485158251284,0.439
2024-25,POR,1610612757,0.7024092801903629,0.439
2024-25,SAC,1610612758,0.1316180844735276,0.488
2024-25,SAS,1610612759,0.35514574657941694,0.415
2024-25,OKC,1610612760,-0.10375007587806098,0.829
2024-25,TOR,1610612761,0.13464968616834,0.366
2024-25,UTA,1610612762,0.3741248527965618,0.207
2024-25,MEM,1610612763,0.47456870910172516,0.585
2024-25,WAS,1610612764,0.2681439619274242,0.22
2024-25,DET,1610612765,0.26672546710534295,0.537
2024-25,CHA,1610612766,0.19131238694168923,0.232
