TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,67,20,47,0.299,46.5,38.9,86.7,0.449,11.5,34.5,0.333,17.7,22.4,0.79,9.4,32.0,41.4,22.9,15.5,7.5,4.9,6.1,22.1,20.1,107.0,-7.6,23,26,28,27,24,27,22,23,19,13,30,14,21,10,22,28,29,23,28,19,14,29,29,19,25,28
1610612738,Boston Celtics,72,48,24,0.667,48.0,41.0,88.9,0.461,12.5,34.3,0.364,18.4,23.0,0.801,10.6,35.1,45.7,22.8,13.7,8.2,5.6,5.5,21.4,20.5,112.8,6.3,11,5,5,5,13,9,6,17,12,14,13,8,13,5,5,8,6,24,8,7,3,26,23,13,4,3
1610612751,Brooklyn Nets,72,35,37,0.486,47.2,39.3,87.8,0.448,12.7,37.1,0.343,17.4,23.4,0.745,10.3,36.2,46.6,23.8,14.8,6.3,4.4,5.1,20.4,20.5,108.7,-0.6,11,14,14,14,22,24,13,24,8,4,26,18,10,25,13,2,2,18,21,27,23,21,13,11,22,15
1610612766,Charlotte Hornets,65,23,42,0.354,49.9,38.4,88.4,0.434,12.4,35.3,0.352,16.7,22.3,0.748,11.3,32.7,44.0,24.5,15.0,6.8,4.2,5.2,19.4,21.2,105.9,-6.9,26,23,21,22,1,29,8,30,13,9,19,22,23,24,2,24,18,11,24,26,24,22,7,7,28,27
1610612741,Chicago Bulls,65,22,43,0.338,47.8,39.2,87.8,0.447,12.1,34.8,0.348,15.3,20.3,0.755,10.4,31.1,41.5,23.0,15.3,9.9,4.0,5.9,21.6,19.0,105.8,-3.0,26,24,23,24,15,25,12,26,16,11,22,28,27,21,11,29,28,22,26,1,28,28,25,29,29,22
1610612739,Cleveland Cavaliers,65,19,46,0.292,48.4,40.3,88.0,0.458,11.2,31.9,0.351,15.1,19.9,0.758,10.8,33.4,44.3,23.1,16.5,6.9,3.2,6.3,18.3,19.7,106.9,-7.9,26,28,26,29,8,15,9,19,20,19,20,29,29,20,4,20,17,21,30,24,30,30,1,24,26,29
1610612742,Dallas Mavericks,75,43,32,0.573,48.0,41.3,89.5,0.461,15.0,40.9,0.367,18.4,23.6,0.779,10.5,36.1,46.5,24.4,12.6,6.1,4.8,4.1,19.3,21.2,115.9,4.9,1,12,13,13,14,6,3,16,1,2,10,9,8,14,9,3,4,12,3,30,15,4,6,8,1,6
1610612743,Denver Nuggets,73,46,27,0.63,49.2,42.5,89.9,0.473,11.1,31.0,0.359,16.4,21.1,0.777,10.9,33.8,44.6,27.0,13.9,8.1,4.7,4.5,20.6,20.7,112.6,2.1,3,6,6,6,2,1,1,4,23,24,15,23,25,16,3,19,12,1,9,8,18,9,18,10,5,11
1610612765,Detroit Pistons,66,20,46,0.303,49.1,39.9,87.0,0.459,12.2,33.1,0.367,16.9,22.7,0.743,9.9,32.4,42.3,24.4,15.5,7.5,4.6,5.7,20.0,20.1,108.8,-3.6,24,26,26,26,3,20,19,18,14,16,11,21,19,26,17,26,25,13,27,16,19,27,10,17,20,23
1610612744,Golden State Warriors,65,15,50,0.231,47.5,37.9,86.5,0.438,10.2,30.7,0.334,18.3,22.8,0.803,9.8,32.3,42.1,25.1,14.6,8.1,4.5,4.8,19.7,19.7,104.4,-8.5,26,30,30,30,17,30,23,29,28,25,29,10,17,4,19,27,27,8,19,9,22,17,8,23,30,30
1610612745,Houston Rockets,72,44,28,0.611,46.1,38.9,86.4,0.451,14.9,43.3,0.345,19.7,24.9,0.791,9.3,32.9,42.3,20.7,14.0,8.3,4.9,4.7,20.8,20.1,112.5,2.8,11,8,7,8,29,26,25,22,2,1,24,4,3,8,24,22,26,29,10,4,11,15,19,18,6,8
1610612754,Indiana Pacers,73,45,28,0.616,48.3,42.1,88.5,0.476,10.2,28.0,0.363,15.0,19.1,0.787,8.7,34.1,42.8,25.9,13.2,7.4,5.2,4.6,19.8,18.8,109.5,2.0,3,7,7,7,10,2,7,2,29,29,14,30,30,12,28,17,20,5,5,20,10,12,9,30,19,13
1610612746,LA Clippers,72,49,23,0.681,47.0,40.5,86.9,0.466,12.1,32.6,0.371,20.3,25.6,0.791,10.4,36.0,46.4,23.1,14.2,6.9,4.6,4.6,21.6,22.3,113.3,6.3,11,4,4,4,23,13,21,12,15,17,6,1,1,9,10,4,5,20,12,23,20,10,24,2,2,2
