season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end
2015-16,1610612742,DAL,Dallas Mavericks,21501223,2016-04-13T00:00:00,DAL vs. SAS,L,48.0,17.3,11.3,4.5,15.0,10.5,4.5,8.3,31.5,0,0,0,1231,155,308,686,2090,2445,888,176,945,1102,1.0,2015,2016
2015-16,1610612758,SAC,Sacramento Kings,21501224,2016-04-13T00:00:00,SAC @ HOU,L,48.0,15.8,7.5,12.8,28.5,21.8,9.8,22.5,49.5,0,0,0,1231,155,464,1553,563,1600,2377,1283,2424,2434,1.0,2015,2016
2015-16,1610612743,DEN,Denver Nuggets,21501230,2016-04-13T00:00:00,DEN @ POR,L,48.0,12.8,8.3,14.3,39.0,17.3,15.0,12.0,31.5,0,0,0,1231,155,957,1354,379,328,2093,2202,1680,1102,1.0,2015,2016
2015-16,1610612764,WAS,Washington Wizards,21501221,2016-04-13T00:00:00,WAS vs. ATL,W,48.0,12.0,9.8,17.3,37.5,9.8,7.5,14.3,24.0,0,0,0,1,155,1108,1014,176,451,729,726,2003,263,1.0,2015,2016
2015-16,1610612751,BKN,Brooklyn Nets,21501218,2016-04-13T00:00:00,BKN vs. TOR,L,48.0,5.3,9.0,13.5,36.0,10.5,6.8,12.0,37.5,0,0,0,1231,155,2314,1187,464,586,888,572,1680,1880,1.0,2015,2016
2015-16,1610612741,CHI,Chicago Bulls,21501222,2016-04-13T00:00:00,CHI vs. PHI,W,48.0,13.5,13.5,6.8,28.5,18.8,5.3,10.5,24.0,0,0,0,1,155,810,338,1688,1600,2222,296,1412,263,1.0,2015,2016
2015-16,1610612747,LAL,Los Angeles Lakers,21501228,2016-04-13T00:00:00,LAL vs. UTA,W,48.0,14.3,10.5,15.0,45.0,9.8,7.5,10.5,40.5,0,0,0,1,155,679,821,310,76,729,726,1412,2139,1.0,2015,2016
2015-16,1610612753,ORL,Orlando Magic,21501219,2016-04-13T00:00:00,ORL @ CHA,L,48.0,10.5,4.5,15.8,39.0,10.5,3.0,5.3,31.5,0,0,0,1231,155,1442,2170,264,328,888,61,378,1102,1.0,2015,2016
2015-16,1610612739,CLE,Cleveland Cavaliers,21501220,2016-04-13T00:00:00,CLE vs. DET,L,53.0,6.8,11.5,4.8,34.0,9.5,12.9,4.8,16.3,0,0,0,1231,21,2146,669,2084,946,720,2010,372,17,1.0,2015,2016
2015-16,1610612740,NOP,New Orleans Pelicans,21501226,2016-04-13T00:00:00,NOP @ MIN,L,48.0,8.3,9.0,13.5,34.5,18.0,7.5,19.5,60.0,0,0,0,1231,155,1885,1187,464,760,2155,726,2350,2459,1.0,2015,2016
2015-16,1610612748,MIA,Miami Heat,21501217,2016-04-13T00:00:00,MIA @ BOS,L,48.0,6.0,12.0,4.5,39.0,12.8,7.5,13.5,45.0,0,0,0,1231,155,2239,554,2090,328,1363,726,1908,2350,1.0,2015,2016
2015-16,1610612746,LAC,LA Clippers,21501229,2016-04-13T00:00:00,LAC @ PHX,L,48.0,8.3,4.5,9.0,34.5,16.5,23.3,16.5,45.0,0,0,0,1231,155,1885,2170,1205,760,2002,2456,2200,2350,1.0,2015,2016
2015-16,1610612737,ATL,Atlanta Hawks,21501221,2016-04-13T00:00:00,ATL @ WAS,L,48.0,9.8,7.5,14.3,24.0,12.0,9.8,17.3,37.5,0,0,0,1231,155,1589,1553,379,2087,1191,1283,2246,1880,1.0,2015,2016
2015-16,1610612759,SAS,San Antonio Spurs,21501223,2016-04-13T00:00:00,SAS @ DAL,W,48.0,10.5,4.5,8.3,31.5,17.3,11.3,4.5,15.0,0,0,0,1,155,1442,2170,1366,1152,2093,1648,254,8,1.0,2015,2016
2015-16,1610612761,TOR,Toronto Raptors,21501218,2016-04-13T00:00:00,TOR @ BKN,W,48.0,10.5,6.8,12.0,37.5,5.3,9.0,13.5,36.0,0,0,0,1,155,1442,1753,660,451,105,1119,1908,1714,1.0,2015,2016
2015-16,1610612762,UTA,Utah Jazz,21501228,2016-04-13T00:00:00,UTA @ LAL,L,48.0,9.8,7.5,10.5,40.5,14.3,10.5,15.0,45.0,0,0,0,1231,155,1589,1553,931,232,1658,1461,2088,2350,1.0,2015,2016
2015-16,1610612749,MIL,Milwaukee Bucks,21501225,2016-04-13T00:00:00,MIL vs. IND,L,48.0,15.8,5.3,13.5,36.0,12.0,6.0,10.5,39.0,0,0,0,1231,155,464,2059,464,586,1191,411,1412,2021,1.0,2015,2016
2015-16,1610612757,POR,Portland Trail Blazers,21501230,2016-04-13T00:00:00,POR vs. DEN,W,48.0,17.3,15.0,12.0,31.5,12.8,8.3,14.3,39.0,0,0,0,1,155,308,206,660,1152,1363,918,2003,2021,1.0,2015,2016
2015-16,1610612755,PHI,Philadelphia 76ers,21501214,2016-04-12T00:00:00,PHI @ TOR,L,48.0,13.5,4.5,1.5,27.0,15.0,18.0,11.3,39.0,0,0,0,1231,155,810,2170,2399,1778,1794,2381,1540,2021,1.0,2015,2016
2015-16,1610612752,NYK,New York Knicks,21501212,2016-04-12T00:00:00,NYK @ IND,L,48.0,9.0,6.0,3.0,19.5,12.8,11.3,13.5,34.5,0,0,0,1231,155,1743,1899,2289,2352,1363,1648,1908,1516,1.0,2015,2016
2015-16,1610612760,OKC,Oklahoma City Thunder,21501215,2016-04-12T00:00:00,OKC @ SAS,L,53.0,4.8,17.7,4.8,28.5,13.6,14.3,6.1,28.5,0,0,0,1231,21,2358,81,2084,1587,1652,2197,645,862,1.0,2015,2016
2015-16,1610612746,LAC,LA Clippers,21501216,2016-04-12T00:00:00,LAC vs. MEM,W,48.0,18.0,7.5,16.5,36.0,10.5,14.3,4.5,33.0,0,0,0,1,155,241,1553,218,586,888,2128,254,1316,1.0,2015,2016
2015-16,1610612761,TOR,Toronto Raptors,21501214,2016-04-12T00:00:00,TOR vs. PHI,W,48.0,15.0,18.0,11.3,39.0,13.5,4.5,1.5,27.0,0,0,0,1,155,566,58,788,328,1515,176,23,523,1.0,2015,2016
2015-16,1610612763,MEM,Memphis Grizzlies,21501216,2016-04-12T00:00:00,MEM @ LAC,L,48.0,10.5,14.3,4.5,33.0,18.0,7.5,16.5,36.0,0,0,0,1231,155,1442,265,2090,960,2155,726,2200,1714,1.0,2015,2016
2015-16,1610612759,SAS,San Antonio Spurs,21501215,2016-04-12T00:00:00,SAS vs. OKC,W,53.0,13.6,14.3,6.1,28.5,4.8,17.7,4.8,28.5,0,0,0,1,21,805,261,1806,1587,102,2379,372,862,1.0,2015,2016
2015-16,1610612754,IND,Indiana Pacers,21501212,2016-04-12T00:00:00,IND vs. NYK,W,48.0,12.8,11.3,13.5,34.5,9.0,6.0,3.0,19.5,0,0,0,1,155,957,686,464,760,587,411,99,68,1.0,2015,2016
2015-16,1610612748,MIA,Miami Heat,21501213,2016-04-12T00:00:00,MIA @ DET,W,48.0,10.5,6.8,3.0,27.0,11.3,16.5,5.3,36.0,0,0,0,1,155,1442,1753,2289,1778,1035,2308,378,1714,1.0,2015,2016
2015-16,1610612765,DET,Detroit Pistons,21501213,2016-04-12T00:00:00,DET vs. MIA,L,48.0,11.3,16.5,5.3,36.0,10.5,6.8,3.0,27.0,0,0,0,1231,155,1280,115,1978,586,888,572,99,523,1.0,2015,2016
2015-16,1610612738,BOS,Boston Celtics,21501205,2016-04-11T00:00:00,BOS vs. CHA,L,48.0,14.3,17.3,10.5,31.5,8.3,6.0,6.0,30.0,0,0,0,1231,155,679,83,931,1152,457,411,488,887,1.0,2015,2016
2015-16,1610612760,OKC,Oklahoma City Thunder,21501209,2016-04-11T00:00:00,OKC vs. LAL,W,48.0,14.3,9.8,24.0,40.5,9.8,8.3,6.8,18.0,0,0,0,1,155,679,1014,16,232,729,918,656,46,1.0,2015,2016
2015-16,1610612739,CLE,Cleveland Cavaliers,21501203,2016-04-11T00:00:00,CLE vs. ATL,W,48.0,15.0,8.3,5.3,33.0,14.3,5.3,9.8,34.5,0,0,0,1,155,566,1354,1978,960,1658,296,1267,1516,1.0,2015,2016
2015-16,1610612753,ORL,Orlando Magic,21501204,2016-04-11T00:00:00,ORL vs. MIL,W,48.0,17.3,11.3,7.5,40.5,9.0,13.5,4.5,45.0,0,0,0,1,155,308,686,1528,232,587,2015,254,2350,1.0,2015,2016
2015-16,1610612741,CHI,Chicago Bulls,21501208,2016-04-11T00:00:00,CHI @ NOP,W,48.0,9.0,9.0,6.8,30.0,8.3,5.3,4.5,37.5,0,0,0,1,155,1743,1187,1688,1371,457,296,254,1880,1.0,2015,2016
2015-16,1610612745,HOU,Houston Rockets,21501207,2016-04-11T00:00:00,HOU @ MIN,W,48.0,13.5,9.0,12.8,40.5,13.5,6.0,14.3,40.5,0,0,0,1,155,810,1187,563,232,1515,411,2003,2139,1.0,2015,2016
2015-16,1610612762,UTA,Utah Jazz,21501210,2016-04-11T00:00:00,UTA vs. DAL,L,48.0,5.3,4.5,8.3,36.0,12.8,8.3,3.0,25.5,0,0,0,1231,155,2314,2170,1366,586,1363,918,99,388,1.0,2015,2016
2015-16,1610612740,NOP,New Orleans Pelicans,21501208,2016-04-11T00:00:00,NOP vs. CHI,L,48.0,8.3,5.3,4.5,37.5,9.0,9.0,6.8,30.0,0,0,0,1231,155,1885,2059,2090,451,587,1119,656,887,1.0,2015,2016
2015-16,1610612742,DAL,Dallas Mavericks,21501210,2016-04-11T00:00:00,DAL @ UTA,W,48.0,12.8,8.3,3.0,25.5,5.3,4.5,8.3,36.0,0,0,0,1,155,957,1354,2289,1948,105,176,945,1714,1.0,2015,2016
2015-16,1610612737,ATL,Atlanta Hawks,21501203,2016-04-11T00:00:00,ATL @ CLE,L,48.0,14.3,5.3,9.8,34.5,15.0,8.3,5.3,33.0,0,0,0,1231,155,679,2059,1056,760,1794,918,378,1316,1.0,2015,2016
2015-16,1610612751,BKN,Brooklyn Nets,21501206,2016-04-11T00:00:00,BKN vs. WAS,L,48.0,18.0,10.5,27.8,40.5,11.3,11.3,23.3,43.5,0,0,0,1231,155,241,821,4,232,1035,1648,2433,2287,1.0,2015,2016
2015-16,1610612756,PHX,Phoenix Suns,21501211,2016-04-11T00:00:00,PHX vs. SAC,L,48.0,20.3,12.8,7.5,39.0,10.5,3.8,11.3,39.0,0,0,0,1231,155,117,452,1528,328,888,127,1540,2021,1.0,2015,2016
2015-16,1610612750,MIN,Minnesota Timberwolves,21501207,2016-04-11T00:00:00,MIN vs. HOU,L,48.0,13.5,6.0,14.3,40.5,13.5,9.0,12.8,40.5,0,0,0,1231,155,810,1899,379,232,1515,1119,1811,2139,1.0,2015,2016
2015-16,1610612758,SAC,Sacramento Kings,21501211,2016-04-11T00:00:00,SAC @ PHX,W,48.0,10.5,3.8,11.3,39.0,20.3,12.8,7.5,39.0,0,0,0,1,155,1442,2293,788,328,2322,1916,783,2021,1.0,2015,2016
2015-16,1610612766,CHA,Charlotte Hornets,21501205,2016-04-11T00:00:00,CHA @ BOS,W,48.0,8.3,6.0,6.0,30.0,14.3,17.3,10.5,31.5,0,0,0,1,155,1885,1899,1817,1371,1658,2350,1412,1102,1.0,2015,2016
2015-16,1610612747,LAL,Los Angeles Lakers,21501209,2016-04-11T00:00:00,LAL @ OKC,L,48.0,9.8,8.3,6.8,18.0,14.3,9.8,24.0,40.5,0,0,0,1231,155,1589,1354,1688,2395,1658,1283,2440,2139,1.0,2015,2016
2015-16,1610612749,MIL,Milwaukee Bucks,21501204,2016-04-11T00:00:00,MIL @ ORL,L,48.0,9.0,13.5,4.5,45.0,17.3,11.3,7.5,40.5,0,0,0,1231,155,1743,338,2090,76,2093,1648,783,2139,1.0,2015,2016
2015-16,1610612764,WAS,Washington Wizards,21501206,2016-04-11T00:00:00,WAS @ BKN,W,48.0,11.3,11.3,23.3,43.5,18.0,10.5,27.8,40.5,0,0,0,1,155,1280,686,22,112,2155,1461,2455,2139,1.0,2015,2016
2015-16,1610612748,MIA,Miami Heat,21501200,2016-04-10T00:00:00,MIA vs. ORL,W,48.0,14.3,6.8,11.3,45.0,9.8,11.3,11.3,28.5,0,0,0,1,155,679,1753,788,76,729,1648,1540,694,1.0,2015,2016
2015-16,1610612747,LAL,Los Angeles Lakers,21501195,2016-04-10T00:00:00,LAL @ HOU,L,48.0,12.0,8.3,13.5,36.0,16.5,18.0,21.8,46.5,0,0,0,1231,155,1108,1354,464,586,2002,2381,2411,2387,1.0,2015,2016
2015-16,1610612764,WAS,Washington Wizards,21501194,2016-04-10T00:00:00,WAS vs. CHA,W,48.0,10.5,3.0,15.0,37.5,10.5,6.0,3.8,16.5,0,0,0,1,155,1442,2338,310,451,888,411,179,20,1.0,2015,2016
2015-16,1610612744,GSW,Golden State Warriors,21501201,2016-04-10T00:00:00,GSW @ SAS,W,48.0,9.8,6.0,12.0,25.5,8.3,9.8,4.5,25.5,0,0,0,1,155,1589,1899,660,1948,457,1283,254,388,1.0,2015,2016
2015-16,1610612766,CHA,Charlotte Hornets,21501194,2016-04-10T00:00:00,CHA @ WAS,L,48.0,10.5,6.0,3.8,16.5,10.5,3.0,15.0,37.5,0,0,0,1231,155,1442,1899,2218,2417,888,61,2088,1880,1.0,2015,2016
2015-16,1610612755,PHI,Philadelphia 76ers,21501197,2016-04-10T00:00:00,PHI vs. MIL,L,53.0,16.3,6.8,9.5,34.0,10.2,6.1,12.9,38.0,0,0,0,1231,21,460,1747,1195,946,875,563,1899,2011,1.0,2015,2016
2015-16,1610612743,DEN,Denver Nuggets,21501198,2016-04-10T00:00:00,DEN vs. UTA,L,48.0,12.0,4.5,12.8,31.5,13.5,13.5,8.3,30.0,0,0,0,1231,155,1108,2170,563,1152,1515,2015,945,887,1.0,2015,2016
2015-16,1610612762,UTA,Utah Jazz,21501198,2016-04-10T00:00:00,UTA @ DEN,W,48.0,13.5,13.5,8.3,30.0,12.0,4.5,12.8,31.5,0,0,0,1,155,810,338,1366,1371,1191,176,1811,1102,1.0,2015,2016
2015-16,1610612753,ORL,Orlando Magic,21501200,2016-04-10T00:00:00,ORL @ MIA,L,48.0,9.8,11.3,11.3,28.5,14.3,6.8,11.3,45.0,0,0,0,1231,155,1589,686,788,1600,1658,572,1540,2350,1.0,2015,2016
2015-16,1610612761,TOR,Toronto Raptors,21501202,2016-04-10T00:00:00,TOR @ NYK,W,48.0,7.5,6.8,0.0,33.0,3.0,11.3,3.8,30.0,0,0,0,1,155,2009,1753,2446,960,11,1648,179,887,1.0,2015,2016
2015-16,1610612742,DAL,Dallas Mavericks,21501196,2016-04-10T00:00:00,DAL @ LAC,L,48.0,3.8,6.0,10.5,21.0,11.3,6.8,13.5,30.0,0,0,0,1231,155,2403,1899,931,2290,1035,572,1908,887,1.0,2015,2016
2015-16,1610612759,SAS,San Antonio Spurs,21501201,2016-04-10T00:00:00,SAS vs. GSW,L,48.0,8.3,9.8,4.5,25.5,9.8,6.0,12.0,25.5,0,0,0,1231,155,1885,1014,2090,1948,729,411,1680,388,1.0,2015,2016
2015-16,1610612746,LAC,LA Clippers,21501196,2016-04-10T00:00:00,LAC vs. DAL,W,48.0,11.3,6.8,13.5,30.0,3.8,6.0,10.5,21.0,0,0,0,1,155,1280,1753,464,1371,38,411,1412,114,1.0,2015,2016
2015-16,1610612751,BKN,Brooklyn Nets,21501199,2016-04-10T00:00:00,BKN @ IND,L,48.0,12.0,7.5,17.3,28.5,13.5,9.0,9.8,48.0,0,0,0,1231,155,1108,1553,176,1600,1515,1119,1267,2414,1.0,2015,2016
2015-16,1610612752,NYK,New York Knicks,21501202,2016-04-10T00:00:00,NYK vs. TOR,L,48.0,3.0,11.3,3.8,30.0,7.5,6.8,0.0,33.0,0,0,0,1231,155,2424,686,2218,1371,329,572,1,1316,1.0,2015,2016
2015-16,1610612749,MIL,Milwaukee Bucks,21501197,2016-04-10T00:00:00,MIL @ PHI,W,53.0,10.2,6.1,12.9,38.0,16.3,6.8,9.5,34.0,0,0,0,1,21,1574,1891,558,441,1999,709,1257,1505,1.0,2015,2016
2015-16,1610612745,HOU,Houston Rockets,21501195,2016-04-10T00:00:00,HOU vs. LAL,W,48.0,16.5,18.0,21.8,46.5,12.0,8.3,13.5,36.0,0,0,0,1,155,372,58,38,50,1191,918,1908,1714,1.0,2015,2016
2015-16,1610612754,IND,Indiana Pacers,21501199,2016-04-10T00:00:00,IND vs. BKN,W,48.0,13.5,9.0,9.8,48.0,12.0,7.5,17.3,28.5,0,0,0,1,155,810,1187,1056,28,1191,726,2246,694,1.0,2015,2016
2015-16,1610612756,PHX,Phoenix Suns,21501189,2016-04-09T00:00:00,PHX @ NOP,W,48.0,9.8,12.8,11.3,37.5,13.5,9.8,13.5,34.5,0,0,0,1,155,1589,452,788,451,1515,1283,1908,1516,1.0,2015,2016
2015-16,1610612744,GSW,Golden State Warriors,21501190,2016-04-09T00:00:00,GSW @ MEM,W,48.0,6.0,6.0,9.8,33.0,9.0,12.8,6.0,36.0,0,0,0,1,155,2239,1899,1056,960,587,1916,488,1714,1.0,2015,2016
2015-16,1610612760,OKC,Oklahoma City Thunder,21501193,2016-04-09T00:00:00,OKC @ SAC,L,48.0,7.5,15.0,17.3,31.5,19.5,13.5,16.5,39.0,0,0,0,1231,155,2009,206,176,1152,2272,2015,2200,2021,1.0,2015,2016
2015-16,1610612739,CLE,Cleveland Cavaliers,21501191,2016-04-09T00:00:00,CLE @ CHI,L,48.0,6.8,12.8,8.3,16.5,19.5,15.0,9.0,27.0,0,0,0,1231,155,2150,452,1366,2417,2272,2202,1108,523,1.0,2015,2016
2015-16,1610612758,SAC,Sacramento Kings,21501193,2016-04-09T00:00:00,SAC vs. OKC,W,48.0,19.5,13.5,16.5,39.0,7.5,15.0,17.3,31.5,0,0,0,1,155,141,338,218,328,329,2202,2246,1102,1.0,2015,2016
2015-16,1610612757,POR,Portland Trail Blazers,21501192,2016-04-09T00:00:00,POR vs. MIN,L,48.0,13.5,8.3,3.0,36.0,15.8,14.3,3.0,36.0,0,0,0,1231,155,810,1354,2289,586,1905,2128,99,1714,1.0,2015,2016
2015-16,1610612738,BOS,Boston Celtics,21501188,2016-04-09T00:00:00,BOS @ ATL,L,48.0,13.5,9.8,18.8,34.5,11.3,7.5,14.3,33.0,0,0,0,1231,155,810,1014,114,760,1035,726,2003,1316,1.0,2015,2016
2015-16,1610612741,CHI,Chicago Bulls,21501191,2016-04-09T00:00:00,CHI vs. CLE,W,48.0,19.5,15.0,9.0,27.0,6.8,12.8,8.3,16.5,0,0,0,1,155,141,206,1205,1778,226,1916,945,20,1.0,2015,2016
2015-16,1610612763,MEM,Memphis Grizzlies,21501190,2016-04-09T00:00:00,MEM vs. GSW,L,48.0,9.0,12.8,6.0,36.0,6.0,6.0,9.8,33.0,0,0,0,1231,155,1743,452,1817,586,154,411,1267,1316,1.0,2015,2016
2015-16,1610612750,MIN,Minnesota Timberwolves,21501192,2016-04-09T00:00:00,MIN @ POR,W,48.0,15.8,14.3,3.0,36.0,13.5,8.3,3.0,36.0,0,0,0,1,155,464,265,2289,586,1515,918,99,1714,1.0,2015,2016
2015-16,1610612740,NOP,New Orleans Pelicans,21501189,2016-04-09T00:00:00,NOP vs. PHX,L,48.0,13.5,9.8,13.5,34.5,9.8,12.8,11.3,37.5,0,0,0,1231,155,810,1014,464,760,729,1916,1540,1880,1.0,2015,2016
2015-16,1610612737,ATL,Atlanta Hawks,21501188,2016-04-09T00:00:00,ATL vs. BOS,W,48.0,11.3,7.5,14.3,33.0,13.5,9.8,18.8,34.5,0,0,0,1,155,1280,1553,379,960,1515,1283,2322,1516,1.0,2015,2016
2015-16,1610612765,DET,Detroit Pistons,21501182,2016-04-08T00:00:00,DET vs. WAS,W,48.0,10.5,6.8,9.8,25.5,12.0,7.5,8.3,40.5,0,0,0,1,155,1442,1753,1056,1948,1191,726,945,2139,1.0,2015,2016
2015-16,1610612759,SAS,San Antonio Spurs,21501186,2016-04-08T00:00:00,SAS @ DEN,L,48.0,9.0,9.8,11.3,37.5,12.0,9.8,12.0,37.5,0,0,0,1231,155,1743,1014,788,451,1191,1283,1680,1880,1.0,2015,2016
2015-16,1610612764,WAS,Washington Wizards,21501182,2016-04-08T00:00:00,WAS @ DET,L,48.0,12.0,7.5,8.3,40.5,10.5,6.8,9.8,25.5,0,0,0,1231,155,1108,1553,1366,232,888,572,1267,388,1.0,2015,2016
2015-16,1610612763,MEM,Memphis Grizzlies,21501185,2016-04-08T00:00:00,MEM @ DAL,L,48.0,15.0,15.8,10.5,33.0,12.0,6.0,3.8,19.5,0,0,0,1231,155,566,156,931,960,1191,411,179,68,1.0,2015,2016
2015-16,1610612747,LAL,Los Angeles Lakers,21501184,2016-04-08T00:00:00,LAL @ NOP,L,48.0,16.5,3.0,11.3,15.0,11.3,9.8,6.8,25.5,0,0,0,1231,155,372,2338,788,2445,1035,1283,656,388,1.0,2015,2016
2015-16,1610612752,NYK,New York Knicks,21501180,2016-04-08T00:00:00,NYK @ PHI,W,48.0,9.8,10.5,4.5,28.5,9.0,8.3,14.3,22.5,0,0,0,1,155,1589,821,2090,1600,587,918,2003,175,1.0,2015,2016
2015-16,1610612748,MIA,Miami Heat,21501179,2016-04-08T00:00:00,MIA @ ORL,L,48.0,12.0,23.3,9.0,40.5,10.5,6.0,15.0,45.0,0,0,0,1231,155,1108,4,1205,232,888,411,2088,2350,1.0,2015,2016
2015-16,1610612746,LAC,LA Clippers,21501187,2016-04-08T00:00:00,LAC @ UTA,W,53.0,17.0,11.5,4.8,27.2,6.1,10.2,8.2,28.5,0,0,0,1,21,369,669,2084,1768,223,1450,935,862,1.0,2015,2016
2015-16,1610612740,NOP,New Orleans Pelicans,21501184,2016-04-08T00:00:00,NOP vs. LAL,W,48.0,11.3,9.8,6.8,25.5,16.5,3.0,11.3,15.0,0,0,0,1,155,1280,1014,1688,1948,2002,61,1540,8,1.0,2015,2016
2015-16,1610612749,MIL,Milwaukee Bucks,21501181,2016-04-08T00:00:00,MIL @ BOS,L,48.0,11.3,7.5,10.5,40.5,24.0,4.5,21.8,52.5,0,0,0,1231,155,1280,1553,931,232,2431,176,2411,2448,1.0,2015,2016
2015-16,1610612753,ORL,Orlando Magic,21501179,2016-04-08T00:00:00,ORL vs. MIA,W,48.0,10.5,6.0,15.0,45.0,12.0,23.3,9.0,40.5,0,0,0,1,155,1442,1899,310,76,1191,2456,1108,2139,1.0,2015,2016
2015-16,1610612743,DEN,Denver Nuggets,21501186,2016-04-08T00:00:00,DEN vs. SAS,W,48.0,12.0,9.8,12.0,37.5,9.0,9.8,11.3,37.5,0,0,0,1,155,1108,1014,660,451,587,1283,1540,1880,1.0,2015,2016
2015-16,1610612742,DAL,Dallas Mavericks,21501185,2016-04-08T00:00:00,DAL vs. MEM,W,48.0,12.0,6.0,3.8,19.5,15.0,15.8,10.5,33.0,0,0,0,1,155,1108,1899,2218,2352,1794,2257,1412,1316,1.0,2015,2016
2015-16,1610612738,BOS,Boston Celtics,21501181,2016-04-08T00:00:00,BOS vs. MIL,W,48.0,24.0,4.5,21.8,52.5,11.3,7.5,10.5,40.5,0,0,0,1,155,24,2170,38,8,1035,726,1412,2139,1.0,2015,2016
2015-16,1610612751,BKN,Brooklyn Nets,21501178,2016-04-08T00:00:00,BKN @ CHA,L,48.0,12.8,22.5,9.0,30.0,12.0,15.0,12.0,34.5,0,0,0,1231,155,957,6,1205,1371,1191,2202,1680,1516,1.0,2015,2016
2015-16,1610612762,UTA,Utah Jazz,21501187,2016-04-08T00:00:00,UTA vs. LAC,L,53.0,6.1,10.2,8.2,28.5,17.0,11.5,4.8,27.2,0,0,0,1231,21,2236,1001,1517,1587,2090,1776,372,684,1.0,2015,2016
2015-16,1610612766,CHA,Charlotte Hornets,21501178,2016-04-08T00:00:00,CHA vs. BKN,W,48.0,12.0,15.0,12.0,34.5,12.8,22.5,9.0,30.0,0,0,0,1,155,1108,206,660,760,1363,2453,1108,887,1.0,2015,2016
2015-16,1610612755,PHI,Philadelphia 76ers,21501180,2016-04-08T00:00:00,PHI vs. NYK,L,48.0,9.0,8.3,14.3,22.5,9.8,10.5,4.5,28.5,0,0,0,1231,155,1743,1354,379,2206,729,1461,254,694,1.0,2015,2016
2015-16,1610612754,IND,Indiana Pacers,21501183,2016-04-08T00:00:00,IND @ TOR,L,48.0,16.5,8.3,7.5,30.0,8.3,3.0,11.3,30.0,0,0,0,1231,155,372,1354,1528,1371,457,61,1540,887,1.0,2015,2016
