player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
201933,Blake Griffin,1610612746,LAC,27.0,4,4,0.521,3.5,6.25,0.56,0.56,0.521,3.5,6.25,0.56,0.0,0.0,0.0,
201599,DeAndre Jordan,1610612746,LAC,27.0,6,6,1.0,4.0,6.17,0.649,0.649,1.0,4.0,6.17,0.649,0.0,0.0,0.0,
203085,Austin Rivers,1610612746,LAC,23.0,6,6,0.483,3.0,4.83,0.621,0.621,0.483,3.0,4.83,0.621,0.0,0.0,0.0,
201145,Jeff Green,1610612746,LAC,29.0,6,6,0.568,2.5,4.17,0.6,0.6,0.568,2.5,4.17,0.6,0.0,0.0,0.0,
101108,Chris Paul,1610612746,LAC,31.0,4,4,0.194,2.75,3.5,0.786,0.786,0.194,2.75,3.5,0.786,0.0,0.0,0.0,
2037,Jamal Crawford,1610612746,LAC,36.0,6,5,0.17,1.67,2.83,0.588,0.588,0.17,1.67,2.83,0.588,0.0,0.0,0.0,
202332,Cole Aldrich,1610612746,LAC,27.0,6,4,1.0,1.67,2.5,0.667,0.667,1.0,1.67,2.5,0.667,0.0,0.0,0.0,
200755,JJ Redick,1610612746,LAC,32.0,6,5,0.16,1.17,2.0,0.583,0.583,0.16,1.17,2.0,0.583,0.0,0.0,0.0,
201601,Luc Mbah a Moute,1610612746,LAC,29.0,5,3,1.0,0.8,1.0,0.8,0.8,1.0,0.8,1.0,0.8,0.0,0.0,0.0,
201965,Jeff Ayres,1610612746,LAC,29.0,2,1,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,
202325,Wesley Johnson,1610612746,LAC,28.0,6,2,0.143,0.17,0.33,0.5,0.5,0.143,0.17,0.33,0.5,0.0,0.0,0.0,
1718,Paul Pierce,1610612746,LAC,38.0,5,1,0.083,0.0,0.2,0.0,0.0,0.083,0.0,0.2,0.0,0.0,0.0,0.0,
