season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2021-22,1630613,Duane Washington Jr.,Duane,1610612754,IND,Indiana Pacers,22101216,2022-04-10T00:00:00,IND @ BKN,L,18.7,0.455,0.545,0.333,0.0,0.667,0.333,0.0,0.111,0.333,1.0,0.0,0.5,0.5,0.714,0.286,7,11,0.636,1,13121,13121,13121,16976,17186,7385,16313,6899,3455,2382,13659,10235,13813,1,14522,11730,1562,10308,11832,3477,6941,4558,1,18:42,2021,2022
2021-22,1630678,Terry Taylor,Terry,1610612754,IND,Indiana Pacers,22101216,2022-04-10T00:00:00,IND @ BKN,L,23.6,0.857,0.143,0.8,0.0,0.0,0.2,0.2,0.0,0.8,0.75,0.25,0.0,0.0,0.75,0.25,4,7,0.571,1,13121,13121,13121,13105,5198,19307,5036,6899,14232,5180,6730,11791,3870,6467,13027,13099,3765,9101,12210,9264,12670,6408,1,23:37,2021,2022
2021-22,1627741,Buddy Hield,Buddy,1610612754,IND,Indiana Pacers,22101216,2022-04-10T00:00:00,IND @ BKN,L,35.9,0.391,0.609,0.286,0.095,0.714,0.476,0.0,0.238,0.19,0.667,0.333,1.0,0.0,0.875,0.125,8,23,0.348,1,13121,13121,13121,2795,18920,5844,17342,5955,3072,1388,13659,5879,17612,7408,11420,1,3765,7349,14987,2352,429,16903,1,35:53,2021,2022
2021-22,204456,T.J. McConnell,T.J.,1610612754,IND,Indiana Pacers,22101216,2022-04-10T00:00:00,IND @ BKN,L,30.9,0.533,0.467,0.286,0.0,0.643,0.143,0.071,0.286,0.286,0.5,0.5,0.667,0.333,0.6,0.4,5,15,0.333,1,13121,13121,13121,7066,14327,10371,17342,6899,3751,6907,12605,4413,15031,9663,7667,11032,2625,12863,8940,6861,3382,16922,1,30:52,2021,2022
2021-22,1628221,Gabe York,Gabe,1610612754,IND,Indiana Pacers,22101216,2022-04-10T00:00:00,IND @ BKN,L,6.4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,1,13121,13121,13121,23407,23077,1,20263,6899,14232,1,1,1,19255,16275,14522,13099,3765,20530,15262,22477,21680,22477,1,6:26,2021,2022
2021-22,202362,Lance Stephenson,Lance,1610612754,IND,Indiana Pacers,22101216,2022-04-10T00:00:00,IND @ BKN,L,17.2,0.875,0.125,0.6,0.2,0.0,0.0,0.4,0.6,0.4,0.0,1.0,0.0,0.0,0.0,1.0,3,8,0.375,1,13121,13121,13121,18115,4935,19642,9374,3154,14232,9479,2034,852,11582,16275,1,13099,3765,20530,1,12092,11062,15835,1,17:15,2021,2022
2021-22,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,22101216,2022-04-10T00:00:00,IND @ BKN,L,39.5,0.643,0.357,0.588,0.235,0.353,0.176,0.059,0.0,0.353,0.4,0.6,0.5,0.5,0.429,0.571,7,14,0.5,1,13121,13121,13121,809,11022,13639,9686,2609,9682,6010,13058,11791,13592,12846,7017,11730,1562,16976,5265,3477,4053,8341,1,39:28,2021,2022
2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101216,2022-04-10T00:00:00,IND @ BKN,L,35.8,0.5,0.5,0.357,0.0,0.536,0.071,0.107,0.214,0.357,0.6,0.4,1.0,0.0,0.8,0.2,10,20,0.5,1,13121,13121,13121,2857,14545,7884,16128,6899,6121,9140,11243,6589,13563,8956,10857,1,3765,8216,13485,1023,1059,8341,1,35:47,2021,2022
2021-22,1630543,Isaiah Jackson,Isaiah,1610612754,IND,Indiana Pacers,22101216,2022-04-10T00:00:00,IND @ BKN,L,32.0,1.0,0.0,0.857,0.0,0.0,0.0,0.143,0.429,0.857,1.0,0.0,0.0,0.0,1.0,0.0,3,4,0.75,1,13121,13121,13121,6033,1,20469,4362,6899,14232,9479,9294,2043,3388,1,14522,13099,3765,1,15262,12092,18068,2016,1,32:01,2021,2022
2021-22,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,22101214,2022-04-09T00:00:00,IND @ PHI,L,36.6,0.9,0.1,0.737,0.316,0.0,0.0,0.263,0.211,0.421,0.143,0.857,0.0,0.0,0.143,0.857,7,10,0.7,1,13121,13121,13121,2255,4628,20035,6424,1592,14232,9479,4943,6719,11430,16031,4135,13099,3765,20261,2130,3477,8192,2969,1,36:36,2021,2022
2021-22,204456,T.J. McConnell,T.J.,1610612754,IND,Indiana Pacers,22101214,2022-04-09T00:00:00,IND @ PHI,L,25.4,1.0,0.0,0.667,0.167,0.0,0.333,0.333,0.167,0.5,0.0,1.0,0.0,0.0,0.0,1.0,4,8,0.5,1,13121,13121,13121,11666,1,20469,7246,3948,14232,2382,2772,8070,9062,16275,1,13099,3765,20530,1,9264,11062,8341,1,25:21,2021,2022
2021-22,1628221,Gabe York,Gabe,1610612754,IND,Indiana Pacers,22101214,2022-04-09T00:00:00,IND @ PHI,L,14.9,0.2,0.8,0.286,0.0,0.429,0.0,0.285,0.429,0.286,1.0,0.0,1.0,0.0,1.0,0.0,2,5,0.4,1,13121,13121,13121,19721,22078,2367,17342,6899,7615,9479,4202,2043,15031,1,14522,1,3765,1,15262,15413,16241,14448,1,14:52,2021,2022
2021-22,1627741,Buddy Hield,Buddy,1610612754,IND,Indiana Pacers,22101214,2022-04-09T00:00:00,IND @ PHI,L,28.0,0.375,0.625,0.167,0.0,0.5,0.25,0.333,0.167,0.167,1.0,0.0,1.0,0.0,1.0,0.0,3,8,0.375,1,13121,13121,13121,9549,19053,5438,19581,6899,6381,3910,2772,8070,18031,1,14522,1,3765,1,15262,12092,11062,15835,1,27:57,2021,2022
2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101214,2022-04-09T00:00:00,IND @ PHI,L,28.6,0.5,0.5,0.3,0.1,0.45,0.25,0.25,0.15,0.2,1.0,0.0,1.0,0.0,1.0,0.0,6,10,0.6,1,13121,13121,13121,9082,14545,7884,17263,5826,7507,3910,5060,8888,17277,1,14522,1,3765,1,15262,4963,8192,5259,1,28:35,2021,2022
2021-22,1630613,Duane Washington Jr.,Duane,1610612754,IND,Indiana Pacers,22101214,2022-04-09T00:00:00,IND @ PHI,L,25.8,0.6,0.4,0.533,0.0,0.4,0.533,0.067,0.2,0.533,0.75,0.25,1.0,0.0,0.833,0.167,6,10,0.6,1,13121,13121,13121,11325,11965,12042,11247,6899,8842,843,12744,6827,8754,6467,13027,1,3765,7742,14297,4963,8192,5259,1,25:46,2021,2022
2021-22,1630678,Terry Taylor,Terry,1610612754,IND,Indiana Pacers,22101214,2022-04-09T00:00:00,IND @ PHI,L,30.0,0.8,0.2,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.75,0.25,0.0,0.0,0.75,0.25,4,10,0.4,1,13121,13121,13121,7816,6263,17944,5036,6899,14232,9479,6730,11791,3870,6467,13027,13099,3765,9101,12210,9264,8192,14448,1,30:02,2021,2022
2021-22,202362,Lance Stephenson,Lance,1610612754,IND,Indiana Pacers,22101214,2022-04-09T00:00:00,IND @ PHI,L,20.4,0.8,0.2,0.444,0.222,0.333,0.0,0.223,0.0,0.222,0.5,0.5,1.0,0.0,0.667,0.333,3,5,0.6,1,13121,13121,13121,15682,6263,17944,13336,2728,9881,9479,6123,11791,16813,9663,7667,1,3765,10702,9894,12092,16241,5259,1,20:23,2021,2022
2021-22,1630543,Isaiah Jackson,Isaiah,1610612754,IND,Indiana Pacers,22101214,2022-04-09T00:00:00,IND @ PHI,L,30.5,0.917,0.083,0.625,0.0,0.188,0.0,0.187,0.125,0.625,1.0,0.0,1.0,0.0,1.0,0.0,6,12,0.5,1,13121,13121,13121,7405,4473,20242,8978,6899,13025,9479,7707,9702,6931,1,14522,1,3765,1,15262,4963,5848,8341,1,30:28,2021,2022
2021-22,1630543,Isaiah Jackson,Isaiah,1610612754,IND,Indiana Pacers,22101178,2022-04-05T00:00:00,IND vs. PHI,L,25.1,0.8,0.2,0.625,0.0,0.0,0.5,0.375,0.25,0.625,0.8,0.2,0.0,0.0,0.8,0.2,5,10,0.5,1,13121,13121,13121,11921,6263,17944,8978,6899,14232,859,2402,5229,6931,6065,13831,13099,3765,8216,13485,6861,8192,8341,1,25:03,2021,2022
2021-22,202362,Lance Stephenson,Lance,1610612754,IND,Indiana Pacers,22101178,2022-04-05T00:00:00,IND vs. PHI,L,8.9,0.8,0.2,0.6,0.2,0.3,0.2,0.1,0.5,0.4,0.0,1.0,0.0,1.0,0.0,1.0,4,5,0.8,1,13121,13121,13121,22600,6263,17944,9374,3154,10800,5180,11394,1148,11582,16275,1,13099,1,20530,1,9264,16241,1634,1,8:54,2021,2022
2021-22,1630188,Jalen Smith,Jalen,1610612754,IND,Indiana Pacers,22101178,2022-04-05T00:00:00,IND vs. PHI,L,29.7,0.583,0.417,0.526,0.105,0.316,0.0,0.158,0.158,0.421,0.8,0.2,1.0,0.0,0.857,0.143,7,12,0.583,1,13121,13121,13121,8143,12829,11774,11416,5673,10676,9479,8903,8523,11430,6065,13831,1,3765,7493,14740,3477,5848,6178,1,29:39,2021,2022
2021-22,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,22101178,2022-04-05T00:00:00,IND vs. PHI,L,37.0,0.667,0.333,0.381,0.0,0.429,0.333,0.19,0.19,0.381,0.25,0.75,0.667,0.333,0.429,0.571,7,12,0.583,1,13121,13121,13121,1951,9506,13876,15735,6899,7615,2382,7635,7382,13070,14790,4871,11032,2625,16976,5265,3477,5848,6178,1,37:03,2021,2022
2021-22,1627741,Buddy Hield,Buddy,1610612754,IND,Indiana Pacers,22101178,2022-04-05T00:00:00,IND vs. PHI,L,38.1,0.474,0.526,0.64,0.0,0.36,0.16,0.0,0.24,0.64,0.5,0.5,1.0,0.0,0.636,0.364,11,19,0.579,1,13121,13121,13121,1360,16923,7822,8807,6899,9629,6497,13659,5864,6819,9663,7667,1,3765,12597,9835,639,1378,6342,1,38:04,2021,2022
2021-22,1630678,Terry Taylor,Terry,1610612754,IND,Indiana Pacers,22101178,2022-04-05T00:00:00,IND vs. PHI,L,28.0,0.636,0.364,0.923,0.154,0.0,0.0,0.077,0.154,0.769,0.667,0.333,0.0,0.0,0.667,0.333,6,11,0.545,1,13121,13121,13121,9520,11142,13426,3792,4260,14232,9479,12373,8608,4443,7408,11420,13099,3765,10702,9894,4963,6941,7531,1,27:60,2021,2022
2021-22,204456,T.J. McConnell,T.J.,1610612754,IND,Indiana Pacers,22101178,2022-04-05T00:00:00,IND vs. PHI,L,15.2,0.75,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,1,13121,13121,13121,19552,7367,16560,20263,6899,14232,9479,1,1,19255,16275,14522,13099,3765,20530,15262,22477,18068,22477,1,15:10,2021,2022
2021-22,1630613,Duane Washington Jr.,Duane,1610612754,IND,Indiana Pacers,22101178,2022-04-05T00:00:00,IND vs. PHI,L,22.9,0.455,0.545,0.167,0.0,0.75,0.417,0.083,0.083,0.167,1.0,0.0,1.0,0.0,1.0,0.0,4,11,0.364,1,13121,13121,13121,13737,17186,7385,19581,6899,2244,1662,12153,11148,18031,1,14522,1,3765,1,15262,9264,6941,16414,1,22:51,2021,2022
2021-22,1626147,Justin Anderson,Justin,1610612754,IND,Indiana Pacers,22101178,2022-04-05T00:00:00,IND vs. PHI,L,4.9,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,1,13121,13121,13121,23986,14545,7884,20263,6899,14232,9479,13659,11791,19255,16275,14522,13099,3765,20530,15262,22477,21680,22477,1,4:53,2021,2022
2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101178,2022-04-05T00:00:00,IND vs. PHI,L,30.4,0.333,0.667,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,9,0.111,1,13121,13121,13121,7477,19577,4104,11614,419,14232,9479,1049,11791,19255,1,14522,13099,3765,1,15262,18993,9508,22383,1,30:23,2021,2022
2021-22,1630188,Jalen Smith,Jalen,1610612754,IND,Indiana Pacers,22101169,2022-04-03T00:00:00,IND vs. DET,L,21.3,0.857,0.143,0.8,0.0,0.0,0.8,0.2,0.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,2,7,0.286,1,13121,13121,13121,15034,5198,19307,5036,6899,14232,398,6730,11791,3870,1,14522,13099,3765,1,15262,15413,12670,19255,1,21:16,2021,2022
2021-22,202362,Lance Stephenson,Lance,1610612754,IND,Indiana Pacers,22101169,2022-04-03T00:00:00,IND vs. DET,L,8.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,4,0.25,1,13121,13121,13121,22704,1,20469,1,1,14232,9479,13659,11791,19255,1,14522,13099,3765,1,15262,18993,18068,19950,1,8:36,2021,2022
2021-22,1626147,Justin Anderson,Justin,1610612754,IND,Indiana Pacers,22101169,2022-04-03T00:00:00,IND vs. DET,L,17.1,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,1,13121,13121,13121,18236,21285,2901,20263,6899,14232,9479,13659,11791,19255,16275,14522,13099,3765,20530,15262,22477,18068,22477,1,17:04,2021,2022
2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101169,2022-04-03T00:00:00,IND vs. DET,L,34.3,0.571,0.429,0.3,0.0,0.6,0.1,0.1,0.15,0.3,1.0,0.0,1.0,0.0,1.0,0.0,7,14,0.5,1,13121,13121,13121,4078,13036,11260,17263,6899,3961,8401,11394,8888,14897,1,14522,1,3765,1,15262,3477,4053,8341,1,34:18,2021,2022
2021-22,1630613,Duane Washington Jr.,Duane,1610612754,IND,Indiana Pacers,22101169,2022-04-03T00:00:00,IND vs. DET,L,22.8,0.385,0.615,0.333,0.0,0.5,0.583,0.167,0.0,0.333,0.5,0.5,1.0,0.0,0.75,0.25,4,13,0.308,1,13121,13121,13121,13783,18953,5724,16313,6899,6381,750,8309,11791,13813,9663,7667,1,3765,9101,12210,9264,4902,18855,1,22:47,2021,2022
2021-22,1629048,Goga Bitadze,Goga,1610612754,IND,Indiana Pacers,22101169,2022-04-03T00:00:00,IND vs. DET,L,8.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,3,1.0,1,13121,13121,13121,22711,1,20469,1,6899,14232,9479,13659,11791,1,1,14522,13099,3765,1,15262,12092,19932,1,1,8:35,2021,2022
2021-22,1630543,Isaiah Jackson,Isaiah,1610612754,IND,Indiana Pacers,22101169,2022-04-03T00:00:00,IND vs. DET,L,23.4,1.0,0.0,0.842,0.0,0.0,0.211,0.158,0.158,0.842,0.75,0.25,0.0,0.0,0.75,0.25,8,10,0.8,1,13121,13121,13121,13269,1,20469,4711,6899,14232,5086,8903,8523,3648,6467,13027,13099,3765,9101,12210,2352,8192,1634,1,23:26,2021,2022
2021-22,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,22101169,2022-04-03T00:00:00,IND vs. DET,L,39.4,0.615,0.385,0.632,0.0,0.0,0.316,0.368,0.105,0.632,0.333,0.667,0.0,0.0,0.333,0.667,6,13,0.462,1,13121,13121,13121,835,11758,12871,8904,6899,14232,2933,2539,10464,6876,13365,5675,13099,3765,17934,3537,4963,4902,12052,1,39:24,2021,2022
