season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2023-24,1630209,Omer Yurtseven,Omer,1610612762,UTA,Utah Jazz,22301198,2024-04-14T00:00:00,UTA @ GSW,L,29.8,0.917,0.083,0.909,0.0,0.0,0.0,0.091,0.0,0.909,0.4,0.6,0.0,0.0,0.4,0.6,5,12,0.417,1,13252,13252,13252,8121,4574,20256,3883,6501,14651,10483,11368,11838,3192,13430,6397,13832,3380,18009,4105,7292,6130,14849,1,29:48,2023,2024
2023-24,1641718,Keyonte George,Keyonte,1610612762,UTA,Utah Jazz,22301198,2024-04-14T00:00:00,UTA @ GSW,L,20.1,0.455,0.545,0.286,0.0,0.714,0.238,0.0,0.0,0.286,0.0,1.0,0.6,0.4,0.375,0.625,8,11,0.727,1,13252,13252,13252,15712,17166,7561,17386,6501,3209,4879,13417,11838,15401,16776,1,12394,2183,18487,3911,2806,7189,2843,1,20:08,2023,2024
2023-24,1630184,Kira Lewis Jr.,Kira,1610612762,UTA,Utah Jazz,22301198,2024-04-14T00:00:00,UTA @ GSW,L,27.9,0.833,0.167,0.923,0.154,0.0,0.0,0.077,0.0,0.769,0.333,0.667,0.0,0.0,0.333,0.667,6,12,0.5,1,13252,13252,13252,9729,5599,18991,3776,3611,14651,10483,12018,11838,4543,14006,5049,13832,3380,18721,2924,5451,6130,8954,1,27:52,2023,2024
2023-24,1629677,Luka Samanic,Luka,1610612762,UTA,Utah Jazz,22301198,2024-04-14T00:00:00,UTA @ GSW,L,29.0,0.545,0.455,0.714,0.0,0.0,0.0,0.286,0.214,0.714,0.8,0.2,0.0,0.0,0.8,0.2,5,11,0.455,1,13252,13252,13252,8833,13924,10784,6762,6501,14651,10483,3883,6349,5379,6483,13335,13832,3380,8897,12850,7292,7189,13083,1,28:57,2023,2024
2023-24,1641707,Taylor Hendricks,Taylor,1610612762,UTA,Utah Jazz,22301198,2024-04-14T00:00:00,UTA @ GSW,L,41.2,0.6,0.4,0.5,0.125,0.375,0.125,0.125,0.125,0.375,0.0,1.0,1.0,0.0,0.333,0.667,6,10,0.6,1,13252,13252,13252,394,11918,12262,11632,4419,9378,8342,9894,9608,13503,16776,1,1,3380,18721,2924,5451,8327,5678,1,41:11,2023,2024
2023-24,1631254,Kenneth Lofton Jr.,Kenneth,1610612762,UTA,Utah Jazz,22301198,2024-04-14T00:00:00,UTA @ GSW,L,15.9,0.6,0.4,0.571,0.0,0.429,0.0,0.0,0.0,0.571,0.0,1.0,1.0,0.0,0.333,0.667,3,5,0.6,1,13252,13252,13252,18740,11918,12262,9879,6501,7819,10483,13417,11838,7860,16776,1,1,3380,18721,2924,12407,15951,5678,1,15:54,2023,2024
2023-24,1630548,Johnny Juzang,Johnny,1610612762,UTA,Utah Jazz,22301198,2024-04-14T00:00:00,UTA @ GSW,L,19.2,0.2,0.8,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,5,0.4,1,13252,13252,13252,16451,22045,2493,20242,6501,2382,10483,4689,11838,19477,16776,14175,1,3380,1,14835,15517,15951,15260,1,19:09,2023,2024
2023-24,1641729,Brice Sensabaugh,Brice,1610612762,UTA,Utah Jazz,22301198,2024-04-14T00:00:00,UTA @ GSW,L,28.9,0.533,0.467,0.571,0.0,0.429,0.0,0.0,0.143,0.571,0.75,0.25,0.5,0.5,0.667,0.333,6,15,0.4,1,13252,13252,13252,8925,14260,10542,9879,6501,7819,10483,13417,8859,7860,6951,12522,12489,1232,11529,9201,5451,3661,15260,1,28:51,2023,2024
2023-24,1629647,Darius Bazley,Darius,1610612762,UTA,Utah Jazz,22301198,2024-04-14T00:00:00,UTA @ GSW,L,6.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,1,13252,13252,13252,23174,1,20560,1,6501,14651,10483,13417,11838,1,16776,1,13832,3380,20970,1,18910,23222,1,1,6:49,2023,2024
2023-24,1630695,Micah Potter,Micah,1610612762,UTA,Utah Jazz,22301198,2024-04-14T00:00:00,UTA @ GSW,L,21.4,0.571,0.429,0.4,0.0,0.6,0.3,0.0,0.0,0.4,0.0,1.0,1.0,0.0,0.5,0.5,4,7,0.571,1,13252,13252,13252,14807,12967,11435,14106,6501,4070,3365,13417,11838,11918,16776,1,1,3380,14977,5081,9679,12577,6891,1,21:21,2023,2024
