season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2022-23,1610612746,LAC,LA Clippers,22200102,2022-10-31,LAC vs. HOU,W,48.0,94.5,96.0,87.6,93.0,6.9,3.0,0.622,1.64,17.2,0.231,0.719,0.486,0.141,0.477,0.503,103.3,99.5,82.92,99,0.54,1,1,1,1,159,2338,63,1080,1053,1489,1528,1783,1268,1484,1277,2113,2246,1231,767,1,2022,2023,True,LAC,HOU
2022-23,1610612737,ATL,Atlanta Hawks,22200099,2022-10-31,ATL @ TOR,L,48.0,102.8,105.8,132.9,135.0,-30.1,-29.1,0.718,1.56,19.6,0.255,0.673,0.469,0.175,0.53,0.574,105.3,103.0,85.83,103,0.363,1,1231,1231,1231,159,1907,2376,2412,259,1639,742,1502,1799,1793,2008,1421,1329,541,2389,1,2022,2023,False,TOR,ATL
2022-23,1610612765,DET,Detroit Pistons,22200100,2022-10-31,DET @ MIL,L,48.0,107.7,109.1,108.1,111.1,-0.4,-2.0,0.463,1.58,14.2,0.308,0.647,0.476,0.121,0.489,0.533,101.0,99.0,82.5,99,0.487,1,1231,1231,1231,159,1653,965,1322,2287,1586,2232,850,2054,1679,779,1981,1957,1335,1365,1,2022,2023,False,MIL,DET
2022-23,1610612766,CHA,Charlotte Hornets,22200096,2022-10-31,CHA vs. SAC,L,48.0,102.7,105.9,108.2,111.7,-5.5,-5.8,0.721,1.48,21.5,0.244,0.667,0.462,0.206,0.595,0.599,105.7,102.5,85.42,102,0.49,1,1231,1231,1231,159,1902,1019,1599,245,1785,304,1624,1842,1896,2348,553,941,627,1333,1,2022,2023,True,CHA,SAC
2022-23,1610612751,BKN,Brooklyn Nets,22200098,2022-10-31,BKN vs. IND,W,48.0,112.8,110.5,98.1,104.8,14.7,5.7,0.605,1.3,18.8,0.211,0.667,0.472,0.19,0.606,0.653,107.0,104.5,87.08,105,0.603,1,1,1,1,159,1541,480,870,1237,2083,970,1967,1842,1736,2229,450,313,349,207,1,2022,2023,True,BKN,IND
2022-23,1610612764,WAS,Washington Wizards,22200097,2022-10-31,WAS vs. PHI,L,48.0,111.6,112.1,115.9,119.2,-4.3,-7.1,0.579,1.38,16.9,0.209,0.829,0.512,0.162,0.531,0.6,100.6,99.0,82.5,99,0.463,1,1231,1231,1231,159,1384,1655,1701,1484,1966,1593,1976,179,995,1768,1411,919,1335,1651,1,2022,2023,True,WAS,PHI
2022-23,1610612745,HOU,Houston Rockets,22200102,2022-10-31,HOU @ LAC,L,48.0,87.6,93.0,94.5,96.0,-6.9,-3.0,0.5,1.13,12.8,0.281,0.769,0.514,0.15,0.432,0.474,103.3,99.5,82.92,100,0.46,1,1231,1231,1231,159,2397,122,1381,2083,2265,2371,1183,661,975,1489,2379,2378,1231,1693,1,2022,2023,False,LAC,HOU
2022-23,1610612762,UTA,Utah Jazz,22200101,2022-10-31,UTA vs. MEM,W,48.0,116.7,117.5,96.8,100.0,19.9,17.5,0.619,1.63,18.4,0.24,0.641,0.465,0.155,0.579,0.613,106.1,104.0,86.67,103,0.615,1,1,1,1,159,925,219,246,1076,1517,1105,1659,2119,1860,1614,757,757,387,152,1,2022,2023,True,UTA,MEM
2022-23,1610612763,MEM,Memphis Grizzlies,22200101,2022-10-31,MEM @ UTA,L,48.0,96.8,100.0,116.7,117.5,-19.9,-17.5,0.368,0.88,9.9,0.359,0.76,0.535,0.152,0.446,0.475,106.1,104.0,86.67,105,0.385,1,1231,1231,1231,159,2199,1532,2214,2441,2424,2458,342,783,598,1547,2316,2375,387,2309,1,2022,2023,False,UTA,MEM
2022-23,1610612758,SAC,Sacramento Kings,22200096,2022-10-31,SAC @ CHA,W,48.0,108.2,111.7,102.7,105.9,5.5,5.8,0.703,1.37,17.9,0.333,0.756,0.538,0.184,0.535,0.591,105.7,102.5,85.42,103,0.51,1,1,1,1,159,1435,555,862,335,1985,1285,545,827,563,2144,1354,1045,627,1128,1,2022,2023,False,CHA,SAC
