season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away
2022-23,1610612740,NOP,New Orleans Pelicans,22200088,2022-10-30,NOP @ LAC,W,48.0,46,93,0.495,15,36,0.417,5,8,0.625,12,38,50,32,13.0,9,1,6,15,15,112,21.0,1,1,1,1,159,455,537,862,514,851,619,2444,2439,2303,708,367,356,187,882,533,2279,1653,205,2144,1389,135,1,2022,2023,False,LAC,NOP
2022-23,1610612765,DET,Detroit Pistons,22200091,2022-10-30,DET vs. GSW,W,48.0,40,83,0.482,14,33,0.424,34,38,0.895,12,35,47,24,16.0,4,3,4,25,24,128,14.0,1,1,1,1,159,1496,1826,1114,671,1275,547,17,53,269,708,784,661,1355,1578,2048,1603,859,2141,321,308,331,1,2022,2023,True,DET,GSW
2022-23,1610612739,CLE,Cleveland Cavaliers,22200090,2022-10-30,CLE vs. NYK,W,48.0,41,89,0.461,23,50,0.46,16,19,0.842,10,33,43,33,14.0,3,5,2,22,25,121,13.0,1,1,1,1,159,1300,1004,1480,19,38,291,1497,1769,655,1152,1113,1188,125,1120,2261,809,183,1607,225,682,381,1,2022,2023,True,CLE,NYK
2022-23,1610612750,MIN,Minnesota Timberwolves,22200092,2022-10-30,MIN @ SAS,L,48.0,40,99,0.404,4,29,0.138,14,20,0.7,16,29,45,21,11.0,11,7,7,23,21,98,-9.0,1,1231,1231,1231,159,1496,177,2238,2433,1815,2451,1831,1627,1985,184,1817,908,1910,449,196,294,1950,1831,855,2254,1798,1,2022,2023,False,SAS,MIN
2022-23,1610612747,LAL,Los Angeles Lakers,22200095,2022-10-30,LAL vs. DEN,W,48.0,46,96,0.479,13,30,0.433,16,20,0.8,13,38,51,24,9.0,5,5,8,17,15,121,11.0,1,1,1,1,159,455,316,1156,857,1693,460,1497,1627,1049,511,367,286,1355,179,1735,809,2168,463,2144,682,469,1,2022,2023,True,LAL,DEN
2022-23,1610612752,NYK,New York Knicks,22200090,2022-10-30,NYK @ CLE,L,48.0,45,92,0.489,10,27,0.37,8,16,0.5,12,33,45,26,14.0,9,2,5,25,22,108,-13.0,1,1231,1231,1231,159,576,655,963,1634,2055,1069,2390,2089,2444,708,1113,908,962,1120,533,2005,1279,2141,631,1718,2039,1,2022,2023,False,CLE,NYK
2022-23,1610612759,SAS,San Antonio Spurs,22200092,2022-10-30,SAS vs. MIN,W,48.0,36,86,0.419,16,40,0.4,19,25,0.76,14,38,52,27,20.0,6,7,7,21,23,107,9.0,1,1,1,1,159,2138,1432,2116,379,441,727,994,901,1520,371,367,219,781,2253,1444,294,1950,1383,460,1799,587,1,2022,2023,True,SAS,MIN
2022-23,1610612754,IND,Indiana Pacers,22200083,2022-10-29,IND @ BKN,W,48.0,40,94,0.426,23,46,0.5,22,26,0.846,17,36,53,31,12.0,7,1,9,25,20,125,9.0,1,1,1,1,159,1496,448,2023,19,125,108,550,773,616,124,629,172,253,665,1116,2279,2301,2141,1079,450,587,1,2022,2023,False,BKN,IND
2022-23,1610612763,MEM,Memphis Grizzlies,22200087,2022-10-29,MEM @ UTA,L,48.0,50,88,0.568,12,27,0.444,11,15,0.733,10,30,40,24,20.0,11,5,6,26,17,123,-1.0,1,1231,1231,1231,159,121,1138,122,1088,2055,377,2187,2181,1749,1152,1641,1629,1355,2253,196,809,1653,2237,1784,557,1231,1,2022,2023,False,UTA,MEM
2022-23,1610612741,CHI,Chicago Bulls,22200084,2022-10-29,CHI vs. PHI,L,48.0,36,80,0.45,11,31,0.355,26,29,0.897,9,31,40,22,18.0,7,3,6,20,22,109,-5.0,1,1231,1231,1231,159,2138,2133,1667,1370,1561,1265,212,465,263,1392,1475,1629,1756,1985,1116,1603,1653,1156,631,1643,1495,1,2022,2023,True,CHI,PHI
2022-23,1610612744,GSW,Golden State Warriors,22200082,2022-10-29,GSW @ CHA,L,53.0,44,100,0.44,13,44,0.295,12,16,0.75,10,39,49,31,10.0,8,6,2,31,14,113,-7.0,1,1231,1231,1231,21,744,137,1816,857,199,1898,2091,2089,1579,1152,289,445,253,290,800,512,183,2442,2257,1293,1650,1,2022,2023,False,CHA,GSW
2022-23,1610612742,DAL,Dallas Mavericks,22200086,2022-10-29,DAL vs. OKC,L,53.0,38,95,0.4,8,40,0.2,27,34,0.794,12,37,49,17,16.0,8,5,6,30,29,111,-6.0,1,1231,1231,1231,21,1853,368,2257,2063,441,2385,163,158,1151,708,491,445,2338,1578,800,809,1653,2424,38,1483,1570,1,2022,2023,True,DAL,OKC
2022-23,1610612755,PHI,Philadelphia 76ers,22200084,2022-10-29,PHI @ CHI,W,48.0,39,79,0.494,14,29,0.483,22,27,0.815,8,33,41,28,19.0,8,6,3,22,20,114,5.0,1,1,1,1,159,1655,2215,937,671,1815,182,550,659,921,1632,1113,1487,605,2129,800,512,457,1607,1079,1210,892,1,2022,2023,False,CHI,PHI
2022-23,1610612751,BKN,Brooklyn Nets,22200083,2022-10-29,BKN vs. IND,L,48.0,41,82,0.5,14,39,0.359,20,26,0.769,6,28,34,29,9.0,6,9,1,20,25,116,-9.0,1,1231,1231,1231,159,1300,1950,753,671,531,1206,820,773,1417,2058,1964,2244,474,179,1444,90,52,1156,225,1052,1798,1,2022,2023,True,BKN,IND
2022-23,1610612748,MIA,Miami Heat,22200081,2022-10-29,MIA @ SAC,L,48.0,38,89,0.427,11,28,0.393,26,31,0.839,9,25,34,18,9.0,7,3,6,25,29,113,-6.0,1,1231,1231,1231,159,1853,1004,2009,1370,1934,826,212,296,698,1392,2270,2244,2275,179,1116,1603,1653,2141,38,1293,1570,1,2022,2023,False,SAC,MIA
2022-23,1610612749,MIL,Milwaukee Bucks,22200085,2022-10-29,MIL vs. ATL,W,48.0,45,92,0.489,14,36,0.389,19,29,0.655,14,35,49,24,12.0,8,5,2,18,23,123,8.0,1,1,1,1,159,576,655,963,671,851,866,994,465,2207,371,784,445,1355,665,800,809,183,678,460,557,664,1,2022,2023,True,MIL,ATL
2022-23,1610612762,UTA,Utah Jazz,22200087,2022-10-29,UTA vs. MEM,W,48.0,45,87,0.517,19,44,0.432,15,20,0.75,10,24,34,30,20.0,8,6,5,17,26,124,1.0,1,1,1,1,159,576,1290,549,113,199,487,1661,1627,1579,1152,2344,2244,356,2253,800,512,1279,463,139,500,1175,1,2022,2023,True,UTA,MEM
2022-23,1610612766,CHA,Charlotte Hornets,22200082,2022-10-29,CHA vs. GSW,W,53.0,43,102,0.422,10,31,0.323,24,31,0.774,15,40,55,32,10.0,2,2,6,14,31,120,7.0,1,1,1,1,21,904,86,2078,1634,1561,1632,361,296,1360,253,194,100,187,290,2387,2005,1653,127,14,754,748,1,2022,2023,True,CHA,GSW
2022-23,1610612760,OKC,Oklahoma City Thunder,22200086,2022-10-29,OKC @ DAL,W,53.0,44,89,0.494,5,25,0.2,24,31,0.774,9,38,47,25,15.0,9,6,5,29,30,117,6.0,1,1,1,1,21,744,1004,880,2399,2224,2385,361,296,1360,1392,367,661,1149,1368,533,512,1279,2400,20,966,812,1,2022,2023,False,DAL,OKC
2022-23,1610612758,SAC,Sacramento Kings,22200081,2022-10-29,SAC vs. MIA,W,48.0,42,76,0.553,14,31,0.452,21,29,0.724,6,37,43,27,21.0,1,6,3,29,25,119,6.0,1,1,1,1,159,1088,2359,217,671,1561,343,693,465,1820,2058,491,1188,781,2335,2438,512,457,2400,225,812,812,1,2022,2023,True,SAC,MIA
2022-23,1610612737,ATL,Atlanta Hawks,22200085,2022-10-29,ATL @ MIL,L,48.0,45,94,0.479,13,29,0.448,12,15,0.8,12,30,42,19,13.0,5,2,5,23,18,115,-8.0,1,1231,1231,1231,159,576,448,1163,857,1815,365,2091,2181,1049,708,1641,1332,2182,882,1735,2005,1279,1831,1536,1131,1714,1,2022,2023,False,MIL,ATL
2022-23,1610612753,ORL,Orlando Magic,22200071,2022-10-28,ORL vs. CHA,W,48.0,42,85,0.494,10,37,0.27,19,26,0.731,5,43,48,28,12.0,8,5,4,22,18,113,20.0,1,1,1,1,159,1088,1571,908,1634,743,2095,994,773,1784,2219,70,549,605,665,800,809,859,1607,1536,1293,163,1,2022,2023,True,ORL,CHA
2022-23,1610612750,MIN,Minnesota Timberwolves,22200076,2022-10-28,MIN vs. LAL,W,48.0,41,99,0.414,13,40,0.325,16,24,0.667,14,35,49,27,10.0,13,8,5,21,21,111,9.0,1,1,1,1,159,1300,177,2155,857,441,1588,1497,1040,2135,371,784,445,781,290,55,161,1279,1383,855,1483,587,1,2022,2023,True,MIN,LAL
2022-23,1610612739,CLE,Cleveland Cavaliers,22200072,2022-10-28,CLE @ BOS,W,53.0,45,87,0.517,16,35,0.457,26,34,0.765,9,33,42,18,16.0,5,2,2,28,27,132,9.0,1,1,1,1,21,576,1290,549,379,984,303,212,158,1462,1392,1113,1332,2275,1578,1735,2005,183,2365,97,176,587,1,2022,2023,False,BOS,CLE
2022-23,1610612740,NOP,New Orleans Pelicans,22200079,2022-10-28,NOP @ PHX,L,48.0,38,86,0.442,15,37,0.405,20,22,0.909,9,24,33,25,14.0,10,1,7,21,18,111,-13.0,1,1231,1231,1231,159,1853,1432,1780,514,743,716,820,1318,203,1392,2344,2300,1149,1120,329,2279,1950,1383,1536,1483,2039,1,2022,2023,False,PHX,NOP
2022-23,1610612745,HOU,Houston Rockets,22200080,2022-10-28,HOU @ POR,L,48.0,40,94,0.426,14,38,0.368,17,21,0.81,13,26,39,23,17.0,10,6,6,18,19,111,-14.0,1,1231,1231,1231,159,1496,448,2023,671,635,1085,1320,1464,971,511,2190,1747,1575,1797,329,512,1653,678,1306,1483,2081,1,2022,2023,False,POR,HOU
2022-23,1610612754,IND,Indiana Pacers,22200074,2022-10-28,IND @ WAS,W,48.0,41,81,0.506,15,29,0.517,30,33,0.909,5,36,41,30,14.0,4,7,3,19,23,127,10.0,1,1,1,1,159,1300,2048,676,514,1815,82,74,206,203,2219,629,1487,356,1120,2048,294,457,926,460,360,533,1,2022,2023,False,WAS,IND
2022-23,1610612747,LAL,Los Angeles Lakers,22200076,2022-10-28,LAL @ MIN,L,48.0,37,89,0.416,9,29,0.31,19,27,0.704,12,43,55,20,22.0,8,5,8,21,21,102,-9.0,1,1231,1231,1231,159,2011,1004,2140,1864,1815,1752,994,659,1972,708,70,100,2061,2377,800,809,2168,1383,855,2077,1798,1,2022,2023,False,MIN,LAL
2022-23,1610612743,DEN,Denver Nuggets,22200078,2022-10-28,DEN vs. UTA,W,48.0,39,85,0.459,17,37,0.459,22,34,0.647,17,41,58,18,12.0,2,4,8,18,30,117,16.0,1,1,1,1,159,1655,1571,1513,266,743,292,550,158,2235,124,145,47,2275,665,2387,1183,2168,678,20,966,275,1,2022,2023,True,DEN,UTA
2022-23,1610612741,CHI,Chicago Bulls,22200077,2022-10-28,CHI @ SAS,L,48.0,47,99,0.475,9,27,0.333,21,26,0.808,15,27,42,20,13.0,13,3,3,19,17,124,-5.0,1,1231,1231,1231,159,346,177,1247,1864,2055,1447,693,773,1004,253,2084,1332,2061,882,55,1603,457,926,1784,500,1495,1,2022,2023,False,SAS,CHI
2022-23,1610612755,PHI,Philadelphia 76ers,22200073,2022-10-28,PHI @ TOR,W,48.0,43,82,0.524,16,38,0.421,10,11,0.909,7,34,41,25,15.0,11,6,5,20,15,112,22.0,1,1,1,1,159,904,1950,467,379,635,579,2282,2388,203,1859,936,1487,1149,1368,196,512,1279,1156,2144,1389,123,1,2022,2023,False,TOR,PHI
2022-23,1610612749,MIL,Milwaukee Bucks,22200075,2022-10-28,MIL vs. NYK,W,48.0,42,109,0.385,13,45,0.289,22,27,0.815,19,41,60,23,7.0,8,8,5,23,19,119,11.0,1,1,1,1,159,1088,16,2364,857,163,1949,550,659,921,60,145,25,1575,43,800,161,1279,1831,1306,812,469,1,2022,2023,True,MIL,NYK
2022-23,1610612761,TOR,Toronto Raptors,22200073,2022-10-28,TOR vs. PHI,L,48.0,33,86,0.384,9,39,0.231,15,24,0.625,15,30,45,20,17.0,9,5,6,15,20,90,-22.0,1,1231,1231,1231,159,2357,1432,2369,1864,531,2303,1661,1040,2303,253,1641,908,2061,1797,533,809,1653,205,1079,2419,2327,1,2022,2023,True,TOR,PHI
2022-23,1610612764,WAS,Washington Wizards,22200074,2022-10-28,WAS vs. IND,L,48.0,41,86,0.477,12,30,0.4,23,28,0.821,9,29,38,25,13.0,5,3,7,23,19,117,-10.0,1,1231,1231,1231,159,1300,1432,1209,1088,1693,727,451,550,852,1392,1817,1873,1149,882,1735,1603,1950,1831,1306,966,1875,1,2022,2023,True,WAS,IND
2022-23,1610612757,POR,Portland Trail Blazers,22200080,2022-10-28,POR vs. HOU,W,48.0,48,90,0.533,13,35,0.371,16,20,0.8,11,34,45,30,16.0,9,6,6,19,18,125,14.0,1,1,1,1,159,246,875,363,857,984,1048,1497,1627,1049,915,936,908,356,1578,533,512,1653,926,1536,450,331,1,2022,2023,True,POR,HOU
2022-23,1610612737,ATL,Atlanta Hawks,22200070,2022-10-28,ATL @ DET,W,48.0,55,97,0.567,12,29,0.414,14,18,0.778,10,35,45,31,7.0,5,8,4,26,22,136,24.0,1,1,1,1,159,19,261,129,1088,1815,639,1831,1891,1304,1152,784,908,253,43,1735,161,859,2237,631,92,92,1,2022,2023,False,DET,ATL
2022-23,1610612759,SAS,San Antonio Spurs,22200077,2022-10-28,SAS vs. CHI,W,48.0,46,86,0.535,16,38,0.421,21,26,0.808,8,34,42,37,21.0,7,3,3,17,19,129,5.0,1,1,1,1,159,455,1432,344,379,635,579,693,773,1004,1632,936,1332,34,2335,1116,1603,457,463,1306,267,892,1,2022,2023,True,SAS,CHI
2022-23,1610612756,PHX,Phoenix Suns,22200079,2022-10-28,PHX vs. NOP,W,48.0,48,92,0.522,10,33,0.303,18,20,0.9,14,33,47,33,12.0,7,7,1,18,21,124,13.0,1,1,1,1,159,246,655,510,1634,1275,1819,1153,1627,241,371,1113,661,125,665,1116,294,52,678,855,500,381,1,2022,2023,True,PHX,NOP
2022-23,1610612738,BOS,Boston Celtics,22200072,2022-10-28,BOS vs. CLE,L,53.0,42,82,0.512,13,33,0.394,26,32,0.813,5,29,34,28,19.0,9,2,2,27,28,123,-9.0,1,1231,1231,1231,21,1088,1950,603,857,1275,812,212,242,941,2219,1817,2244,605,2129,533,2005,183,2323,62,557,1798,1,2022,2023,True,BOS,CLE
2022-23,1610612752,NYK,New York Knicks,22200075,2022-10-28,NYK @ MIL,L,48.0,37,93,0.398,12,35,0.343,22,32,0.688,13,41,54,19,13.0,6,5,8,19,23,108,-11.0,1,1231,1231,1231,159,2011,537,2282,1088,984,1398,550,242,2069,511,145,130,2182,882,1444,809,2168,926,460,1718,1929,1,2022,2023,False,MIL,NYK
2022-23,1610612762,UTA,Utah Jazz,22200078,2022-10-28,UTA @ DEN,L,48.0,38,91,0.418,10,39,0.256,15,19,0.789,8,30,38,24,10.0,7,8,4,30,18,101,-16.0,1,1231,1231,1231,159,1853,767,2127,1634,531,2198,1661,1769,1187,1632,1641,1873,1355,290,1116,161,859,2424,1536,2128,2162,1,2022,2023,False,DEN,UTA
2022-23,1610612766,CHA,Charlotte Hornets,22200071,2022-10-28,CHA @ ORL,L,48.0,33,86,0.384,11,38,0.289,16,24,0.667,10,37,47,21,15.0,3,4,5,18,22,93,-20.0,1,1231,1231,1231,159,2357,1432,2369,1370,635,1940,1497,1040,2135,1152,491,661,1910,1368,2261,1183,1279,678,631,2378,2269,1,2022,2023,False,ORL,CHA
2022-23,1610612765,DET,Detroit Pistons,22200070,2022-10-28,DET vs. ATL,L,48.0,37,86,0.43,7,32,0.219,31,38,0.816,14,28,42,18,11.0,2,4,8,22,26,112,-24.0,1,1231,1231,1231,159,2011,1432,1966,2214,1425,2337,53,53,920,371,1964,1332,2275,449,2387,1183,2168,1607,139,1389,2357,1,2022,2023,True,DET,ATL
2022-23,1610612746,LAC,LA Clippers,22200067,2022-10-27,LAC @ OKC,L,48.0,44,82,0.537,9,28,0.321,13,18,0.722,10,34,44,21,20.0,6,5,4,17,21,110,-8.0,1,1231,1231,1231,159,744,1950,330,1864,1934,1651,1971,1891,1826,1152,936,1048,1910,2253,1444,809,859,463,855,1567,1714,1,2022,2023,False,OKC,LAC
2022-23,1610612763,MEM,Memphis Grizzlies,22200069,2022-10-27,MEM @ SAC,W,48.0,49,92,0.533,14,33,0.424,13,18,0.722,11,32,43,27,14.0,5,3,2,18,20,125,15.0,1,1,1,1,159,178,655,369,671,1275,547,1971,1891,1826,915,1290,1188,781,1120,1735,1603,183,678,1079,450,300,1,2022,2023,False,SAC,MEM
2022-23,1610612758,SAC,Sacramento Kings,22200069,2022-10-27,SAC vs. MEM,L,48.0,40,83,0.482,12,38,0.316,18,22,0.818,9,31,40,28,13.0,5,2,3,20,18,110,-15.0,1,1231,1231,1231,159,1496,1826,1114,1088,635,1692,1153,1318,870,1392,1475,1629,605,882,1735,2005,457,1156,1536,1567,2131,1,2022,2023,True,SAC,MEM
2022-23,1610612751,BKN,Brooklyn Nets,22200066,2022-10-27,BKN vs. DAL,L,53.0,43,93,0.462,12,35,0.343,27,30,0.9,13,32,45,20,15.0,10,6,4,28,23,125,-4.0,1,1231,1231,1231,21,904,537,1448,1088,984,1398,163,381,241,511,1290,908,2061,1368,329,512,859,2365,460,450,1424,1,2022,2023,True,BKN,DAL
2022-23,1610612742,DAL,Dallas Mavericks,22200066,2022-10-27,DAL @ BKN,W,53.0,41,81,0.506,20,40,0.5,27,35,0.771,7,30,37,25,18.0,8,4,6,23,28,129,4.0,1,1,1,1,21,1300,2048,676,72,441,108,163,126,1411,1859,1641,1993,1149,1985,800,1183,1653,1831,62,267,967,1,2022,2023,False,BKN,DAL
2022-23,1610612748,MIA,Miami Heat,22200068,2022-10-27,MIA @ GSW,L,48.0,39,88,0.443,14,43,0.326,18,22,0.818,8,23,31,25,12.0,16,5,2,15,13,110,-13.0,1,1231,1231,1231,159,1655,1138,1756,671,257,1580,1153,1318,870,1632,2384,2381,1149,665,4,809,183,205,2335,1567,2039,1,2022,2023,False,GSW,MIA
