TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612763,Memphis Grizzlies,MEM,81,81,0.474,25.69,44.27,0.58,0.58,0.474,25.69,44.27,0.58,0.0,0.0,0.0,
1610612737,Atlanta Hawks,ATL,82,82,0.478,25.59,43.85,0.583,0.583,0.478,25.59,43.85,0.583,0.0,0.0,0.0,
1610612743,Denver Nuggets,DEN,82,82,0.493,27.41,43.79,0.626,0.626,0.493,27.41,43.79,0.626,0.0,0.0,0.0,
1610612761,Toronto Raptors,TOR,82,82,0.481,24.07,43.72,0.551,0.551,0.481,24.07,43.72,0.551,0.0,0.0,0.0,
1610612745,Houston Rockets,HOU,82,82,0.445,23.43,41.56,0.564,0.564,0.445,23.43,41.56,0.564,0.0,0.0,0.0,
1610612757,Portland Trail Blazers,POR,82,82,0.455,22.95,41.0,0.56,0.56,0.455,22.95,41.0,0.56,0.0,0.0,0.0,
1610612765,Detroit Pistons,DET,82,82,0.454,24.12,40.71,0.593,0.593,0.454,24.12,40.71,0.593,0.0,0.0,0.0,
1610612741,Chicago Bulls,CHI,82,82,0.433,23.49,39.79,0.59,0.59,0.433,23.49,39.79,0.59,0.0,0.0,0.0,
1610612740,New Orleans Pelicans,NOP,82,82,0.44,22.06,39.55,0.558,0.558,0.44,22.06,39.55,0.558,0.0,0.0,0.0,
1610612752,New York Knicks,NYK,81,81,0.437,23.51,38.98,0.603,0.603,0.437,23.51,38.98,0.603,0.0,0.0,0.0,
1610612762,Utah Jazz,UTA,82,82,0.439,22.5,38.95,0.578,0.578,0.439,22.5,38.95,0.578,0.0,0.0,0.0,
1610612746,LA Clippers,LAC,82,82,0.45,23.06,38.78,0.595,0.595,0.45,23.06,38.78,0.595,0.0,0.0,0.0,
1610612742,Dallas Mavericks,DAL,82,82,0.439,23.04,38.52,0.598,0.598,0.439,23.04,38.52,0.598,0.0,0.0,0.0,
1610612739,Cleveland Cavaliers,CLE,82,82,0.423,23.87,38.39,0.622,0.622,0.423,23.87,38.39,0.622,0.0,0.0,0.0,
1610612764,Washington Wizards,WAS,82,82,0.427,21.56,38.38,0.562,0.562,0.427,21.56,38.38,0.562,0.0,0.0,0.0,
1610612766,Charlotte Hornets,CHA,82,82,0.423,20.5,37.68,0.544,0.544,0.423,20.5,37.68,0.544,0.0,0.0,0.0,
1610612759,San Antonio Spurs,SAS,82,82,0.416,22.21,37.35,0.595,0.595,0.416,22.21,37.35,0.595,0.0,0.0,0.0,
1610612751,Brooklyn Nets,BKN,82,82,0.432,20.16,37.23,0.541,0.541,0.432,20.16,37.23,0.541,0.0,0.0,0.0,
1610612754,Indiana Pacers,IND,82,82,0.414,22.8,36.96,0.617,0.617,0.414,22.8,36.96,0.617,0.0,0.0,0.0,
1610612744,Golden State Warriors,GSW,82,82,0.409,21.01,36.95,0.569,0.569,0.409,21.01,36.95,0.569,0.0,0.0,0.0,
1610612755,Philadelphia 76ers,PHI,82,82,0.421,21.21,36.78,0.577,0.577,0.421,21.21,36.78,0.577,0.0,0.0,0.0,
1610612750,Minnesota Timberwolves,MIN,82,82,0.419,21.78,36.74,0.593,0.593,0.419,21.78,36.74,0.593,0.0,0.0,0.0,
1610612748,Miami Heat,MIA,82,82,0.422,20.94,36.72,0.57,0.57,0.422,20.94,36.72,0.57,0.0,0.0,0.0,
1610612753,Orlando Magic,ORL,82,82,0.422,21.01,36.2,0.581,0.581,0.422,21.01,36.2,0.581,0.0,0.0,0.0,
1610612760,Oklahoma City Thunder,OKC,82,82,0.385,21.54,35.72,0.603,0.603,0.385,21.54,35.72,0.603,0.0,0.0,0.0,
1610612747,Los Angeles Lakers,LAL,82,82,0.407,21.71,34.79,0.624,0.624,0.407,21.71,34.79,0.624,0.0,0.0,0.0,
1610612758,Sacramento Kings,SAC,82,82,0.383,21.05,34.51,0.61,0.61,0.383,21.05,34.51,0.61,0.0,0.0,0.0,
1610612749,Milwaukee Bucks,MIL,82,82,0.389,20.67,33.62,0.615,0.615,0.389,20.67,33.62,0.615,0.0,0.0,0.0,
1610612738,Boston Celtics,BOS,82,82,0.339,18.76,30.2,0.621,0.621,0.339,18.76,30.2,0.621,0.0,0.0,0.0,
1610612756,Phoenix Suns,PHX,82,82,0.324,16.84,27.95,0.603,0.603,0.324,16.84,27.95,0.603,0.0,0.0,0.0,
