SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22016,1610612739,CLE,Cleveland Cavaliers,Isolation,Offensive,1.0,82,0.119,0.99,0.438,0.112,0.068,0.104,0.028,0.454,0.488,1051,1040,390,891,501
22016,1610612746,LAC,LA Clippers,Isolation,Offensive,0.724,82,0.106,0.915,0.407,0.093,0.066,0.082,0.018,0.421,0.451,929,850,325,799,474
22016,1610612745,HOU,Houston Rockets,Isolation,Offensive,0.897,82,0.094,0.947,0.384,0.138,0.099,0.131,0.016,0.416,0.451,870,824,260,677,417
22016,1610612752,NYK,New York Knicks,Isolation,Offensive,0.621,82,0.097,0.897,0.415,0.125,0.074,0.121,0.025,0.434,0.437,877,787,299,721,422
22016,1610612742,DAL,Dallas Mavericks,Isolation,Offensive,0.586,82,0.105,0.88,0.418,0.1,0.085,0.094,0.018,0.428,0.437,873,768,304,727,423
22016,1610612761,TOR,Toronto Raptors,Isolation,Offensive,0.966,82,0.085,0.982,0.448,0.154,0.085,0.146,0.022,0.48,0.463,742,729,260,580,320
22016,1610612757,POR,Portland Trail Blazers,Isolation,Offensive,0.931,82,0.08,0.95,0.416,0.156,0.085,0.141,0.033,0.446,0.443,717,681,236,567,331
22016,1610612754,IND,Indiana Pacers,Isolation,Offensive,0.862,82,0.081,0.942,0.432,0.142,0.089,0.127,0.024,0.458,0.453,710,669,242,560,318
22016,1610612747,LAL,Los Angeles Lakers,Isolation,Offensive,0.517,82,0.083,0.874,0.413,0.136,0.097,0.128,0.028,0.427,0.438,756,661,248,600,352
22016,1610612760,OKC,Oklahoma City Thunder,Isolation,Offensive,0.69,82,0.077,0.904,0.395,0.105,0.076,0.103,0.027,0.408,0.439,711,643,237,600,363
22016,1610612764,WAS,Washington Wizards,Isolation,Offensive,0.414,82,0.079,0.866,0.419,0.116,0.116,0.11,0.016,0.427,0.438,707,612,232,554,322
22016,1610612758,SAC,Sacramento Kings,Isolation,Offensive,0.448,82,0.078,0.866,0.407,0.125,0.112,0.117,0.035,0.41,0.433,678,587,220,541,321
22016,1610612756,PHX,Phoenix Suns,Isolation,Offensive,0.345,82,0.071,0.851,0.373,0.144,0.098,0.137,0.039,0.396,0.405,672,572,199,534,335
22016,1610612743,DEN,Denver Nuggets,Isolation,Offensive,0.828,82,0.064,0.941,0.419,0.136,0.076,0.116,0.027,0.451,0.448,594,559,203,484,281
22016,1610612740,NOP,New Orleans Pelicans,Isolation,Offensive,0.31,82,0.074,0.849,0.419,0.104,0.115,0.101,0.024,0.412,0.438,655,556,221,528,307
22016,1610612765,DET,Detroit Pistons,Isolation,Offensive,0.759,82,0.068,0.917,0.442,0.093,0.061,0.088,0.025,0.447,0.453,602,552,231,523,292
22016,1610612751,BKN,Brooklyn Nets,Isolation,Offensive,0.655,82,0.067,0.9,0.414,0.139,0.105,0.131,0.029,0.435,0.444,612,551,199,481,282
22016,1610612748,MIA,Miami Heat,Isolation,Offensive,0.276,82,0.069,0.846,0.397,0.105,0.082,0.097,0.028,0.409,0.424,611,517,204,514,310
22016,1610612763,MEM,Memphis Grizzlies,Isolation,Offensive,0.069,82,0.074,0.794,0.367,0.125,0.112,0.117,0.016,0.391,0.396,642,510,183,499,316
22016,1610612741,CHI,Chicago Bulls,Isolation,Offensive,0.138,82,0.068,0.818,0.377,0.111,0.091,0.104,0.026,0.394,0.399,614,502,191,506,315
22016,1610612744,GSW,Golden State Warriors,Isolation,Offensive,0.793,82,0.057,0.938,0.418,0.121,0.067,0.108,0.031,0.438,0.449,520,488,183,438,255
22016,1610612755,PHI,Philadelphia 76ers,Isolation,Offensive,0.241,82,0.064,0.836,0.424,0.106,0.13,0.099,0.016,0.413,0.447,578,483,191,450,259
22016,1610612737,ATL,Atlanta Hawks,Isolation,Offensive,0.379,82,0.06,0.852,0.418,0.135,0.122,0.131,0.026,0.423,0.438,542,462,174,416,242
22016,1610612749,MIL,Milwaukee Bucks,Isolation,Offensive,0.0,82,0.072,0.735,0.366,0.109,0.13,0.095,0.016,0.371,0.373,623,458,177,483,306
22016,1610612762,UTA,Utah Jazz,Isolation,Offensive,0.103,82,0.066,0.813,0.368,0.105,0.081,0.095,0.023,0.389,0.397,555,451,171,465,294
22016,1610612750,MIN,Minnesota Timberwolves,Isolation,Offensive,0.034,82,0.066,0.753,0.341,0.116,0.092,0.111,0.017,0.369,0.361,586,441,161,472,311
22016,1610612738,BOS,Boston Celtics,Isolation,Offensive,0.552,82,0.055,0.876,0.367,0.145,0.083,0.126,0.041,0.4,0.409,483,423,144,392,248
22016,1610612759,SAS,San Antonio Spurs,Isolation,Offensive,0.172,82,0.059,0.821,0.389,0.129,0.113,0.119,0.018,0.404,0.403,513,421,154,396,242
22016,1610612753,ORL,Orlando Magic,Isolation,Offensive,0.483,82,0.051,0.869,0.417,0.122,0.113,0.117,0.035,0.418,0.432,452,393,151,362,211
22016,1610612766,CHA,Charlotte Hornets,Isolation,Offensive,0.207,82,0.041,0.823,0.37,0.11,0.07,0.107,0.028,0.394,0.39,355,292,111,300,189
