player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1628993,Alize Johnson,Alize,1610612751,BKN,25.0,18,10,8,0.556,188.69333333333333,15,30,15,74,75,52,48,156,5,8,16,13,244.0,443,411,76,193,441,406,307,356,343,110,109,102,89,375,170,95,422,403,BKN
203460,Andre Roberson,Andre,1610612751,BKN,29.0,5,4,1,0.8,62.92666666666667,1,6,0,2,24,14,21,62,1,2,4,2,40.0,512,474,6,12,495,505,445,498,514,46,36,53,49,462,63,28,508,503,BKN
201933,Blake Griffin,Blake,1610612751,BKN,32.0,46,24,22,0.522,1186.62,62,57,15,200,352,354,288,1120,15,14,111,148,1064.0,268,223,274,234,211,236,190,356,188,303,359,331,324,221,261,379,81,199,BKN
1628971,Bruce Brown,Bruce,1610612751,BKN,24.0,65,45,20,0.692,1451.1583333333333,95,104,111,428,500,473,354,1382,28,39,145,84,1351.8,81,19,236,64,149,140,78,73,66,394,448,371,387,125,461,481,180,140,BKN
1629185,Chris Chiozza,Chris,1610612751,BKN,25.0,22,12,10,0.545,232.345,15,1,23,28,71,49,42,208,6,8,19,15,237.3,427,388,101,206,427,406,506,309,434,106,103,90,112,356,170,108,414,407,BKN
201599,DeAndre Jordan,DeAndre,1610612751,BKN,32.0,57,37,20,0.649,1246.0183333333334,51,93,28,380,437,365,343,1236,65,6,116,84,1238.9,172,73,236,107,195,274,100,285,85,352,373,368,346,24,136,399,180,160,BKN
202697,Iman Shumpert,Iman,1610612751,BKN,31.0,2,1,1,0.5,10.983333333333333,0,2,0,2,6,2,5,12,0,0,0,0,5.2,532,515,6,251,534,508,492,498,514,9,5,14,9,495,1,1,527,532,BKN
201935,James Harden,James,1610612751,BKN,31.0,44,31,13,0.705,1608.8366666666666,138,82,106,424,563,475,466,1622,33,47,99,224,2294.1,290,130,137,49,115,69,121,82,69,433,451,457,430,103,484,344,35,33,BKN
201145,Jeff Green,Jeff,1610612751,BKN,34.0,68,44,24,0.647,1835.165,107,58,98,288,608,608,455,1856,27,23,122,126,1362.6,47,25,309,110,78,122,187,93,130,462,520,448,464,130,354,425,112,137,BKN
203925,Joe Harris,Joe,1610612751,BKN,29.0,69,45,24,0.652,2141.54,131,104,112,244,681,619,557,2144,14,29,141,75,1584.6,32,19,309,106,30,79,78,71,163,490,525,512,512,233,409,472,198,102,BKN
201142,Kevin Durant,Kevin,1610612751,BKN,32.0,35,23,12,0.657,1156.7716666666668,112,59,102,296,361,384,239,1152,45,25,70,187,1621.9,354,234,120,95,217,110,181,85,125,306,393,278,329,65,372,256,47,96,BKN
202681,Kyrie Irving,Kyrie,1610612751,BKN,29.0,54,36,18,0.667,1886.2016666666664,146,98,158,570,584,621,423,1888,37,55,140,186,2454.4,196,82,196,79,71,59,90,29,33,449,526,428,476,86,506,469,49,22,BKN
200746,LaMarcus Aldridge,LaMarcus,1610612751,BKN,35.0,26,15,11,0.577,674.3966666666666,35,36,9,86,192,188,172,734,29,9,47,39,660.1,406,344,111,172,329,330,275,403,324,192,219,214,230,123,198,188,313,302,BKN
1629013,Landry Shamet,Landry,1610612751,BKN,24.0,61,39,22,0.639,1402.6666666666667,81,38,69,88,508,488,342,1446,10,23,93,65,924.9,124,56,274,116,159,178,263,143,318,399,459,365,398,290,354,323,225,229,BKN
1628455,Mike James,Mike,1610612751,BKN,30.0,13,9,4,0.692,235.99,10,2,12,30,70,79,58,264,1,5,10,21,220.4,467,427,40,64,424,435,492,375,429,104,134,116,128,462,116,70,387,414,BKN
1629651,Nic Claxton,Nic,1610612751,BKN,22.0,32,23,9,0.719,594.2366666666667,40,46,35,178,166,178,128,526,40,11,68,54,624.2,372,234,88,39,344,307,234,256,210,172,212,182,187,77,225,249,264,313,BKN
203943,Noah Vonleh,Noah,1610612751,BKN,25.0,4,3,1,0.75,10.766666666666667,0,0,0,0,7,3,3,6,0,1,2,0,0.7,519,482,6,18,536,508,510,498,527,10,8,6,4,495,39,17,527,536,BKN
1629617,Reggie Perry,Reggie,1610612751,BKN,21.0,26,18,8,0.692,210.67,12,23,9,54,82,62,45,190,6,11,40,9,207.6,406,312,76,64,434,424,348,403,375,118,118,98,105,356,225,169,446,421,BKN
203915,Spencer Dinwiddie,Spencer,1610612751,BKN,28.0,3,2,1,0.667,64.33333333333333,5,0,6,8,15,24,16,60,1,0,4,4,53.1,527,501,6,79,493,472,510,428,487,25,59,43,48,462,1,28,484,486,BKN
1627789,Timothe Luwawu-Cabarrot,Timothe,1610612751,BKN,26.0,58,38,20,0.655,1050.256666666667,70,34,54,98,366,322,284,1044,6,15,99,42,702.3,157,65,236,101,242,209,284,187,306,310,334,326,303,356,277,344,307,289,BKN
204020,Tyler Johnson,Tyler,1610612751,BKN,29.0,39,29,10,0.744,683.8916666666667,18,22,39,34,208,210,197,648,0,6,43,27,397.9,326,158,101,22,324,393,352,245,421,198,238,232,211,495,136,176,363,356,BKN
