player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
1628993,Alize Johnson,Alize,1610612751,BKN,25.0,18,10,8,0.556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443,411,76,193,412,77,5,71,22,136,82,55,445,163,343,181,40,13,319,BKN
203460,Andre Roberson,Andre,1610612751,BKN,29.0,5,4,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512,474,6,12,412,77,53,71,22,136,82,55,390,163,343,181,40,13,319,BKN
201933,Blake Griffin,Blake,1610612751,BKN,32.0,46,24,22,0.522,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,1.0,3.0,0.0,0.0,2.0,268,223,274,234,185,17,5,71,22,33,25,55,142,63,236,46,40,13,126,BKN
1628971,Bruce Brown,Bruce,1610612751,BKN,24.0,65,45,20,0.692,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,81,19,236,64,185,77,53,71,22,136,25,55,340,63,236,181,40,13,319,BKN
1629185,Chris Chiozza,Chris,1610612751,BKN,25.0,22,12,10,0.545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,427,388,101,206,331,77,53,71,22,136,82,55,390,163,236,181,40,13,319,BKN
201599,DeAndre Jordan,DeAndre,1610612751,BKN,32.0,57,37,20,0.649,3.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,19.0,4.0,0.0,4.0,1.0,0.0,3.0,172,73,236,107,185,77,53,33,3,33,3,55,34,13,343,31,4,13,72,BKN
202697,Iman Shumpert,Iman,1610612751,BKN,31.0,2,1,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532,515,6,251,412,77,53,71,22,136,82,55,445,163,343,181,40,13,319,BKN
201935,James Harden,James,1610612751,BKN,31.0,44,31,13,0.705,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,290,130,137,49,87,77,53,71,22,136,82,17,89,63,155,181,40,13,319,BKN
201145,Jeff Green,Jeff,1610612751,BKN,34.0,68,44,24,0.647,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,4.0,47,25,309,110,87,77,53,71,22,33,82,55,156,33,155,181,40,13,50,BKN
203925,Joe Harris,Joe,1610612751,BKN,29.0,69,45,24,0.652,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,32,19,309,106,146,77,53,71,22,136,82,55,234,163,236,181,4,13,197,BKN
201142,Kevin Durant,Kevin,1610612751,BKN,32.0,35,23,12,0.657,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0,1.0,354,234,120,95,248,77,5,71,22,136,82,55,174,163,155,68,40,13,197,BKN
202681,Kyrie Irving,Kyrie,1610612751,BKN,29.0,54,36,18,0.667,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,196,82,196,79,146,77,53,71,3,136,82,55,201,163,343,96,40,13,126,BKN
200746,LaMarcus Aldridge,LaMarcus,1610612751,BKN,35.0,26,15,11,0.577,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,406,344,111,172,185,17,53,71,22,136,82,55,201,63,236,181,40,13,126,BKN
1629013,Landry Shamet,Landry,1610612751,BKN,24.0,61,39,22,0.639,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,124,56,274,116,146,77,53,71,22,136,82,55,234,163,236,181,40,13,319,BKN
1628455,Mike James,Mike,1610612751,BKN,30.0,13,9,4,0.692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467,427,40,64,331,77,53,71,22,136,82,55,445,163,343,181,40,13,319,BKN
1629651,Nic Claxton,Nic,1610612751,BKN,22.0,32,23,9,0.719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,372,234,88,39,331,77,53,71,22,136,82,55,257,163,236,68,40,13,319,BKN
203943,Noah Vonleh,Noah,1610612751,BKN,25.0,4,3,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,519,482,6,18,412,77,53,71,22,136,82,55,390,163,343,181,40,13,319,BKN
1629617,Reggie Perry,Reggie,1610612751,BKN,21.0,26,18,8,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,406,312,76,64,412,77,53,71,22,136,82,55,298,163,116,96,40,13,319,BKN
203915,Spencer Dinwiddie,Spencer,1610612751,BKN,28.0,3,2,1,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,527,501,6,79,412,77,53,71,22,136,82,55,390,163,236,181,40,13,319,BKN
1627789,Timothe Luwawu-Cabarrot,Timothe,1610612751,BKN,26.0,58,38,20,0.655,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,157,65,236,101,248,17,53,71,22,136,82,55,298,63,155,181,40,13,197,BKN
204020,Tyler Johnson,Tyler,1610612751,BKN,29.0,39,29,10,0.744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,326,158,101,22,331,77,53,71,22,136,82,55,445,163,343,181,40,13,197,BKN
