season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2016-17,202329,Al-Farouq Aminu,Al-Farouq,1610612757,POR,Portland Trail Blazers,41600144,2017-04-24T00:00:00,POR vs. GSW,L,34.5,0.25,0.75,0.16,0.08,0.6,0.04,0.24,0.12,0.08,0.5,0.5,1.0,0.0,0.857,0.143,7,12,0.583,1,873,873,873,352,1406,149,1236,543,211,576,403,599,1169,621,502,1,220,508,890,220,350,418,1,34:32,2016,2017
2016-17,1627774,Jake Layman,Jake,1610612757,POR,Portland Trail Blazers,41600144,2017-04-24T00:00:00,POR vs. GSW,L,5.6,0.667,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,0.333,1,873,873,873,1511,721,779,1268,585,1,580,869,702,1173,984,889,1,220,1,918,1160,1192,1079,1,5:34,2016,2017
2016-17,203943,Noah Vonleh,Noah,1610612757,POR,Portland Trail Blazers,41600144,2017-04-24T00:00:00,POR vs. GSW,L,32.5,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0.5,1,873,873,873,445,1,1219,517,585,825,580,204,702,326,984,1,750,220,1265,1,1160,1342,539,1,32:32,2016,2017
2016-17,203090,Maurice Harkless,Maurice,1610612757,POR,Portland Trail Blazers,41600144,2017-04-24T00:00:00,POR vs. GSW,L,15.0,0.667,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,1,873,873,873,1146,721,779,1268,585,825,580,1,702,1173,984,889,750,220,1265,918,1410,1192,1410,1,15:02,2016,2017
2016-17,1626192,Pat Connaughton,Pat,1610612757,POR,Portland Trail Blazers,41600144,2017-04-24T00:00:00,POR vs. GSW,L,5.6,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,1,873,873,873,1511,1032,427,1,585,825,580,869,702,1,1,889,750,220,1,918,1160,1342,539,1,5:34,2016,2017
2016-17,203468,CJ McCollum,CJ,1610612757,POR,Portland Trail Blazers,41600144,2017-04-24T00:00:00,POR vs. GSW,L,30.6,0.667,0.333,0.667,0.333,0.0,0.0,0.333,0.0,0.333,0.0,1.0,0.0,0.0,0.0,1.0,2,12,0.167,1,873,873,873,531,721,779,517,166,825,580,204,702,821,984,1,750,220,1265,1,888,350,1375,1,30:35,2016,2017
2016-17,203081,Damian Lillard,Damian,1610612757,POR,Portland Trail Blazers,41600144,2017-04-24T00:00:00,POR vs. GSW,L,41.8,0.75,0.25,0.588,0.118,0.176,0.088,0.236,0.0,0.471,0.0,1.0,0.5,0.5,0.083,0.917,12,24,0.5,1,873,873,873,59,592,970,657,483,758,539,411,702,602,984,1,664,105,1258,148,36,32,539,1,41:48,2016,2017
2016-17,203459,Allen Crabbe,Allen,1610612757,POR,Portland Trail Blazers,41600144,2017-04-24T00:00:00,POR vs. GSW,L,24.1,0.5,0.5,0.571,0.286,0.429,0.0,0.0,0.286,0.286,0.5,0.5,1.0,0.0,0.667,0.333,3,6,0.5,1,873,873,873,784,1032,427,669,213,417,580,869,274,908,621,502,1,220,678,622,690,806,539,1,24:04,2016,2017
2016-17,202323,Evan Turner,Evan,1610612757,POR,Portland Trail Blazers,41600144,2017-04-24T00:00:00,POR vs. GSW,L,21.0,0.429,0.571,0.286,0.0,0.429,0.0,0.285,0.0,0.286,1.0,0.0,1.0,0.0,1.0,0.0,2,7,0.286,1,873,873,873,917,1215,370,1119,585,417,580,296,702,908,1,889,1,220,1,918,888,714,1222,1,20:58,2016,2017
2016-17,203894,Shabazz Napier,Shabazz,1610612757,POR,Portland Trail Blazers,41600144,2017-04-24T00:00:00,POR vs. GSW,L,17.0,0.364,0.636,0.143,0.143,0.643,0.0,0.214,0.0,0.0,0.0,1.0,0.333,0.667,0.25,0.75,4,11,0.364,1,873,873,873,1067,1302,293,1243,430,201,580,464,702,1173,984,1,724,87,1168,214,524,412,1044,1,16:57,2016,2017
