group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,203991,Clint Capela,Clint,1610612745,HOU,25.0,6,3,3,0.5,21.53,0,0,0,0,7,2,2,18,0,1,0,1,8.9,23,24,86,45,31,35,34,19,53,93,45,77,98,28,98,1,35,52,HOU
Players,203085,Austin Rivers,Austin,1610612745,HOU,26.0,6,3,3,0.5,11.288333333333334,0,0,0,0,2,8,5,4,1,0,3,1,4.2,23,24,86,45,45,35,34,19,53,46,90,103,37,10,1,99,35,71,HOU
Players,101123,Gerald Green,Gerald,1610612745,HOU,33.0,1,0,1,0.0,0.0383333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,99,94,20,94,120,35,34,19,53,1,1,1,1,28,1,1,56,92,HOU
Players,101108,Chris Paul,Chris,1610612745,HOU,34.0,8,4,4,0.5,32.748333333333335,0,2,0,2,15,15,7,18,0,1,3,4,21.5,13,17,105,45,22,35,25,19,34,111,106,111,98,28,98,99,12,27,HOU
Players,200782,P.J. Tucker,P.J.,1610612745,HOU,34.0,8,4,4,0.5,34.25,2,1,0,4,15,15,7,20,1,0,0,5,32.3,13,17,105,45,20,19,32,19,17,111,106,111,100,10,1,1,9,14,HOU
Players,201935,James Harden,James,1610612745,HOU,29.0,8,4,4,0.5,34.531666666666666,0,3,3,16,15,15,7,20,1,1,7,9,46.8,13,17,105,45,17,35,18,6,1,111,106,111,100,10,98,123,3,9,HOU
Players,202697,Iman Shumpert,Iman,1610612745,HOU,29.0,2,0,2,0.0,3.118333333333333,0,0,0,0,6,5,0,0,0,0,0,0,0.0,71,94,55,94,96,35,34,19,53,90,82,1,1,28,1,1,56,92,HOU
Players,1627863,Danuel House Jr.,Danuel,1610612745,HOU,26.0,1,0,1,0.0,0.355,0,0,0,0,0,0,0,0,0,0,0,0,0.0,99,94,20,94,110,35,34,19,53,1,1,1,1,28,1,1,56,92,HOU
Players,201569,Eric Gordon,Eric,1610612745,HOU,30.0,8,4,4,0.5,34.531666666666666,0,4,3,0,15,15,7,20,0,2,4,2,16.7,13,17,105,45,17,35,13,6,53,111,106,111,100,28,118,110,22,32,HOU
Players,2403,Nene,ene,1610612745,HOU,36.0,1,0,1,0.0,0.2666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0.0,99,94,20,94,111,35,34,19,53,1,1,1,1,28,1,1,56,92,HOU
