player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
2738,Andre Iguodala,Andre,1610612748,MIA,37.0,4,0,4,0.0,17.8,116.3,2.3,0.117,0.205,1.0,0.364,0.5,0.286,4.8,6.0,2.8,16.0,-0.513,169,201,95,201,114,169,106,133,103,31,23,58,58,113,152,106,132,137,MIA
1628389,Bam Adebayo,Bam,1610612748,MIA,23.0,4,0,4,0.0,34.0,111.0,5.8,0.152,0.242,1.3,0.227,0.5,0.25,7.5,11.8,8.3,35.0,-0.877,169,201,95,201,38,136,25,82,70,19,75,58,67,160,231,198,225,196,MIA
203473,Dewayne Dedmon,Dewayne,1610612748,MIA,31.0,4,0,4,0.0,14.3,126.8,2.5,0.196,0.357,0.0,0.0,0.5,0.5,4.0,7.0,4.8,12.0,-0.496,169,201,95,201,131,222,96,48,16,180,180,58,25,102,164,143,105,134,MIA
1629130,Duncan Robinson,Duncan,1610612748,MIA,27.0,4,0,4,0.0,24.9,105.7,2.8,0.104,0.155,0.8,0.176,0.0,0.0,6.3,7.5,8.0,26.5,-0.559,169,201,95,201,83,87,90,157,153,66,113,156,156,145,173,197,174,142,MIA
1629216,Gabe Vincent,Gabe,1610612748,MIA,25.0,3,0,3,0.0,4.7,89.3,0.3,0.053,0.071,0.0,0.0,0.0,0.0,2.7,3.0,2.0,4.0,-0.06,193,201,64,201,187,36,205,209,212,180,180,156,156,80,95,73,47,44,MIA
201609,Goran Dragic,Goran,1610612748,MIA,35.0,4,0,4,0.0,29.2,108.6,1.5,0.051,0.078,1.0,0.211,0.5,0.222,7.0,9.5,7.8,25.5,-0.696,169,201,95,201,64,118,135,211,206,31,89,58,77,154,210,192,167,163,MIA
202710,Jimmy Butler III,Jimmy,1610612748,MIA,31.0,4,0,4,0.0,38.5,120.6,6.0,0.148,0.24,1.3,0.217,0.3,0.143,8.8,13.8,11.8,37.5,-1.182,169,201,95,201,13,190,20,88,72,19,83,106,103,179,235,239,233,230,MIA
1629644,KZ Okpala,KZ,1610612748,MIA,22.0,2,0,2,0.0,2.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,2.0,-0.046,209,201,35,201,209,54,219,219,219,180,180,156,156,1,83,44,22,33,MIA
1629134,Kendrick Nunn,Kendrick,1610612748,MIA,25.0,4,0,4,0.0,23.3,114.9,1.5,0.057,0.094,0.5,0.154,0.0,0.0,6.5,10.8,5.3,25.5,-0.656,169,201,95,201,91,162,135,202,197,91,126,156,156,149,226,152,167,157,MIA
1629622,Max Strus,Max,1610612748,MIA,25.0,2,0,2,0.0,2.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,2.0,-0.046,209,201,35,201,209,54,219,219,219,180,180,156,156,1,83,44,22,33,MIA
202357,Nemanja Bjelica,Nemanja,1610612748,MIA,33.0,2,0,2,0.0,15.1,131.7,2.0,0.138,0.2,1.0,0.5,0.5,0.25,9.5,7.0,4.5,13.0,-0.522,209,201,35,201,126,229,113,100,105,31,6,58,67,193,164,141,113,138,MIA
1630173,Precious Achiuwa,Precious,1610612748,MIA,21.0,3,0,3,0.0,4.1,76.0,2.0,0.333,0.429,0.0,0.0,0.7,1.0,2.0,2.3,1.3,2.7,-0.025,193,201,64,201,194,16,113,7,9,180,180,41,1,66,79,56,33,23,MIA
2772,Trevor Ariza,Trevor,1610612748,MIA,36.0,4,0,4,0.0,24.0,107.7,5.3,0.196,0.3,0.8,0.214,0.3,0.25,5.5,8.8,9.8,24.5,-0.581,169,201,95,201,87,106,30,47,39,66,85,106,67,130,194,228,158,146,MIA
1629639,Tyler Herro,Tyler,1610612748,MIA,21.0,4,0,4,0.0,23.2,118.2,3.0,0.122,0.2,0.3,0.071,0.3,0.111,6.5,8.8,6.0,19.0,-0.688,169,201,95,201,93,180,77,124,105,138,171,106,118,149,194,163,140,161,MIA
