PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
202691,Klay Thompson,1610612744,GSW,26.0,80,80,0.511,3.73,8.59,0.434,0.61,0.103,0.7,1.73,0.406,0.408,3.03,6.86,0.441
1717,Dirk Nowitzki,1610612742,DAL,38.0,75,75,0.548,3.4,8.03,0.424,0.524,0.25,1.79,3.67,0.487,0.298,1.61,4.36,0.37
2547,Chris Bosh,1610612748,MIA,32.0,53,53,0.498,2.89,6.91,0.418,0.525,0.21,1.42,2.91,0.487,0.288,1.47,4.0,0.368
201586,Serge Ibaka,1610612760,OKC,26.0,78,78,0.631,2.86,6.81,0.42,0.476,0.413,2.09,4.46,0.468,0.217,0.77,2.35,0.328
203496,Robert Covington,1610612755,PHI,25.0,67,67,0.636,2.39,6.37,0.375,0.559,0.015,0.04,0.15,0.3,0.621,2.34,6.22,0.376
201933,Blake Griffin,1610612746,LAC,27.0,35,34,0.369,2.6,6.23,0.417,0.427,0.352,2.49,5.94,0.418,0.017,0.11,0.29,0.4
201143,Al Horford,1610612737,ATL,30.0,82,82,0.502,2.56,6.21,0.413,0.498,0.257,1.5,3.18,0.471,0.245,1.06,3.02,0.351
201567,Kevin Love,1610612739,CLE,27.0,77,77,0.517,2.36,6.21,0.381,0.539,0.075,0.4,0.9,0.449,0.443,1.96,5.31,0.369
2200,Pau Gasol,1610612741,CHI,35.0,72,72,0.469,2.96,6.1,0.485,0.511,0.397,2.64,5.17,0.511,0.072,0.32,0.93,0.343
200755,JJ Redick,1610612746,LAC,32.0,75,74,0.519,3.04,5.95,0.511,0.695,0.139,0.85,1.59,0.538,0.381,2.19,4.36,0.502
202340,Avery Bradley,1610612738,BOS,25.0,75,75,0.465,2.21,5.95,0.372,0.5,0.141,0.69,1.8,0.385,0.324,1.52,4.15,0.367
203141,Mirza Teletovic,1610612756,PHX,30.0,79,76,0.622,2.34,5.82,0.402,0.584,0.054,0.23,0.51,0.45,0.568,2.11,5.32,0.398
201158,Marco Belinelli,1610612758,SAC,30.0,67,66,0.629,2.22,5.81,0.383,0.481,0.248,1.09,2.28,0.477,0.382,1.13,3.52,0.322
202331,Paul George,1610612754,IND,26.0,81,80,0.324,2.12,5.49,0.387,0.544,0.06,0.4,1.02,0.386,0.264,1.73,4.47,0.387
