season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2022-23,1610612743,DEN,Denver Nuggets,42200405,2023-06-12,DEN vs. MIA,W,48.0,0.482,0.274,0.156,0.34,0.391,0.167,0.084,0.25,0,0,0,0,9,131,58,129,36,3,24,153,51,1,2022,2023,True,DEN,MIA
2022-23,1610612748,MIA,Miami Heat,42200405,2023-06-12,MIA @ DEN,L,48.0,0.391,0.167,0.084,0.25,0.482,0.274,0.156,0.34,0,0,0,0,9,166,145,15,115,38,110,39,131,1,2022,2023,False,DEN,MIA
2022-23,1610612743,DEN,Denver Nuggets,42200404,2023-06-09,DEN @ MIA,W,48.0,0.582,0.266,0.088,0.175,0.5,0.256,0.165,0.267,0,0,0,0,9,40,64,20,153,53,99,27,66,1,2022,2023,False,MIA,DEN
2022-23,1610612748,MIA,Miami Heat,42200404,2023-06-09,MIA vs. DEN,L,48.0,0.5,0.256,0.165,0.267,0.582,0.266,0.088,0.175,0,0,0,0,9,110,69,141,103,128,105,149,14,1,2022,2023,True,MIA,DEN
2022-23,1610612743,DEN,Denver Nuggets,42200403,2023-06-07,DEN @ MIA,W,48.0,0.544,0.338,0.151,0.415,0.429,0.207,0.043,0.237,0,0,0,0,9,74,27,118,6,9,55,168,46,1,2022,2023,False,MIA,DEN
2022-23,1610612748,MIA,Miami Heat,42200403,2023-06-07,MIA vs. DEN,L,48.0,0.429,0.207,0.043,0.237,0.544,0.338,0.151,0.415,0,0,0,0,9,160,113,1,123,95,142,50,163,1,2022,2023,True,MIA,DEN
2022-23,1610612743,DEN,Denver Nuggets,42200402,2023-06-04,DEN vs. MIA,L,48.0,0.593,0.293,0.161,0.368,0.596,0.256,0.128,0.244,0,0,0,0,9,35,49,138,24,137,99,90,48,1,2022,2023,True,DEN,MIA
2022-23,1610612748,MIA,Miami Heat,42200402,2023-06-04,MIA @ DEN,W,48.0,0.596,0.256,0.128,0.244,0.593,0.293,0.161,0.368,0,0,0,0,9,32,69,79,121,134,120,31,145,1,2022,2023,False,DEN,MIA
2022-23,1610612743,DEN,Denver Nuggets,42200401,2023-06-01,DEN vs. MIA,W,48.0,0.557,0.253,0.108,0.171,0.474,0.021,0.086,0.246,0,0,0,0,9,56,72,46,156,34,1,151,50,1,2022,2023,True,DEN,MIA
2022-23,1610612748,MIA,Miami Heat,42200401,2023-06-01,MIA @ DEN,L,48.0,0.474,0.021,0.086,0.246,0.557,0.253,0.108,0.171,0,0,0,0,9,135,168,17,119,113,96,122,11,1,2022,2023,False,DEN,MIA
