season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2022-23,1610612748,MIA,Miami Heat,42200405,2023-06-12,MIA @ DEN,L,48.0,89.0,93.7,95.8,97.9,-6.8,-4.2,0.545,2.25,14.0,0.25,0.66,0.43,0.084,0.391,0.432,99.1,95.5,79.58,95,0.41,1,85,85,85,9,158,19,98,116,51,150,115,131,152,15,166,166,93,146,1,2022,2023,False,DEN,MIA
2022-23,1610612743,DEN,Denver Nuggets,42200405,2023-06-12,DEN vs. MIA,W,48.0,95.8,97.9,89.0,93.7,6.8,4.2,0.553,1.4,15.7,0.34,0.75,0.57,0.156,0.482,0.499,99.1,95.5,79.58,96,0.59,1,1,1,1,9,150,11,71,112,131,126,36,51,17,129,131,139,93,23,1,2022,2023,True,DEN,MIA
2022-23,1610612743,DEN,Denver Nuggets,42200404,2023-06-09,DEN @ MIA,W,48.0,118.4,118.7,101.3,104.4,17.1,14.3,0.667,3.25,21.0,0.175,0.733,0.471,0.088,0.582,0.612,92.5,91.0,75.83,91,0.594,1,1,1,1,9,54,40,27,30,16,20,153,66,119,20,40,43,139,22,1,2022,2023,False,MIA,DEN
2022-23,1610612748,MIA,Miami Heat,42200404,2023-06-09,MIA vs. DEN,L,48.0,101.3,104.4,118.4,118.7,-17.1,-14.3,0.657,1.53,18.3,0.267,0.825,0.529,0.165,0.5,0.547,92.5,91.0,75.83,91,0.406,1,85,85,85,9,128,115,142,41,112,68,103,14,50,141,110,108,139,147,1,2022,2023,True,MIA,DEN
2022-23,1610612743,DEN,Denver Nuggets,42200403,2023-06-07,DEN @ MIA,W,48.0,117.4,117.2,99.6,102.2,17.7,15.0,0.683,2.0,20.3,0.415,0.763,0.62,0.151,0.544,0.593,93.6,92.5,77.08,93,0.654,1,1,1,1,9,62,31,24,25,79,26,6,46,3,118,74,52,129,6,1,2022,2023,False,MIA,DEN
2022-23,1610612748,MIA,Miami Heat,42200403,2023-06-07,MIA vs. DEN,L,48.0,99.6,102.2,117.4,117.2,-17.7,-15.0,0.588,5.0,15.9,0.237,0.585,0.38,0.043,0.429,0.468,93.6,92.5,77.08,92,0.346,1,85,85,85,9,138,106,145,87,1,121,123,163,166,1,160,159,129,163,1,2022,2023,True,MIA,DEN
2022-23,1610612748,MIA,Miami Heat,42200402,2023-06-04,MIA @ DEN,W,48.0,123.6,129.1,120.4,124.1,3.2,4.9,0.737,2.55,22.6,0.244,0.632,0.43,0.128,0.596,0.639,89.7,86.5,72.08,86,0.499,1,1,1,1,9,13,139,66,8,39,6,121,145,150,79,32,24,165,86,1,2022,2023,False,DEN,MIA
2022-23,1610612743,DEN,Denver Nuggets,42200402,2023-06-04,DEN vs. MIA,L,48.0,120.4,124.1,123.6,129.1,-3.2,-4.9,0.59,1.64,18.5,0.368,0.756,0.57,0.161,0.593,0.638,89.7,86.5,72.08,87,0.501,1,85,85,85,9,30,156,103,85,100,64,24,48,19,138,35,25,165,83,1,2022,2023,True,DEN,MIA
2022-23,1610612748,MIA,Miami Heat,42200401,2023-06-01,MIA @ DEN,L,48.0,99.1,100.0,113.3,111.8,-14.2,-11.8,0.667,3.25,19.5,0.246,0.829,0.49,0.086,0.474,0.48,92.8,93.0,77.5,93,0.41,1,85,85,85,9,145,82,134,30,16,43,119,11,97,17,135,155,123,145,1,2022,2023,False,DEN,MIA
2022-23,1610612743,DEN,Denver Nuggets,42200401,2023-06-01,DEN vs. MIA,W,48.0,113.3,111.8,99.1,100.0,14.2,11.8,0.725,2.9,22.5,0.171,0.754,0.51,0.108,0.557,0.592,92.8,93.0,77.5,93,0.59,1,1,1,1,9,87,23,35,10,23,7,156,50,70,46,56,56,123,24,1,2022,2023,True,DEN,MIA
