season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away
2022-23,1610612743,DEN,Denver Nuggets,42200405,2023-06-12,DEN vs. MIA,W,48.0,0.667,0.333,0.702,0.064,0.16,0.202,0.138,0.128,0.638,0.515,0.485,0.8,0.2,0.553,0.447,0,0,0,0,9,35,133,2,106,165,11,103,91,1,70,97,95,64,112,57,1,2022,2023,True,DEN,MIA
2022-23,1610612748,MIA,Miami Heat,42200405,2023-06-12,MIA @ DEN,L,48.0,0.635,0.365,0.539,0.045,0.303,0.135,0.157,0.112,0.494,0.542,0.458,0.556,0.444,0.545,0.455,0,0,0,0,9,53,116,65,130,101,70,83,117,31,59,108,159,9,116,51,1,2022,2023,False,DEN,MIA
2022-23,1610612748,MIA,Miami Heat,42200404,2023-06-09,MIA vs. DEN,L,48.0,0.679,0.321,0.568,0.084,0.253,0.147,0.179,0.084,0.484,0.593,0.407,0.875,0.125,0.657,0.343,0,0,0,0,9,28,141,41,76,133,48,52,142,37,33,134,52,108,41,126,1,2022,2023,True,MIA,DEN
2022-23,1610612743,DEN,Denver Nuggets,42200404,2023-06-09,DEN @ MIA,W,48.0,0.646,0.354,0.463,0.019,0.389,0.111,0.148,0.157,0.444,0.56,0.44,0.857,0.143,0.667,0.333,0,0,0,0,9,45,123,127,156,41,95,94,56,66,46,123,63,94,30,132,1,2022,2023,False,MIA,DEN
2022-23,1610612748,MIA,Miami Heat,42200403,2023-06-07,MIA vs. DEN,L,48.0,0.62,0.38,0.489,0.128,0.351,0.117,0.16,0.181,0.362,0.435,0.565,0.909,0.091,0.588,0.412,0,0,0,0,9,79,89,107,39,65,90,78,42,135,122,47,36,130,87,82,1,2022,2023,True,MIA,DEN
2022-23,1610612743,DEN,Denver Nuggets,42200403,2023-06-07,DEN @ MIA,W,48.0,0.775,0.225,0.661,0.11,0.138,0.101,0.202,0.073,0.55,0.639,0.361,1.0,0.0,0.683,0.317,0,0,0,0,9,1,168,7,59,168,109,33,152,10,21,148,1,147,25,144,1,2022,2023,False,MIA,DEN
2022-23,1610612743,DEN,Denver Nuggets,42200402,2023-06-04,DEN vs. MIA,L,48.0,0.627,0.373,0.519,0.056,0.306,0.167,0.176,0.213,0.463,0.464,0.536,0.909,0.091,0.59,0.41,0,0,0,0,9,64,105,80,123,100,27,59,17,55,103,63,36,130,85,83,1,2022,2023,True,DEN,MIA
2022-23,1610612748,MIA,Miami Heat,42200402,2023-06-04,MIA @ DEN,W,48.0,0.551,0.449,0.378,0.072,0.459,0.045,0.162,0.171,0.306,0.619,0.381,0.882,0.118,0.737,0.263,0,0,0,0,9,129,38,163,93,13,157,73,48,161,27,141,51,118,8,161,1,2022,2023,False,DEN,MIA
2022-23,1610612743,DEN,Denver Nuggets,42200401,2023-06-01,DEN vs. MIA,W,48.0,0.658,0.342,0.615,0.173,0.231,0.087,0.154,0.125,0.442,0.656,0.344,1.0,0.0,0.725,0.275,0,0,0,0,9,38,130,16,11,146,127,89,93,67,18,151,1,147,10,158,1,2022,2023,True,DEN,MIA
2022-23,1610612748,MIA,Miami Heat,42200401,2023-06-01,MIA @ DEN,L,48.0,0.594,0.406,0.559,0.151,0.419,0.043,0.022,0.097,0.409,0.654,0.346,0.692,0.308,0.667,0.333,0,0,0,0,9,100,69,45,21,28,159,168,136,96,19,150,135,32,30,132,1,2022,2023,False,DEN,MIA
