close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
203096,Jared Sullinger,1610612738,BOS,C-F,24.0,80,80,0.608,264,493,0.535,0.552,-0.016
101161,Amir Johnson,1610612738,BOS,F,29.0,78,78,0.576,227,476,0.477,0.547,-0.07
203482,Kelly Olynyk,1610612738,BOS,C-F,25.0,68,67,0.478,175,326,0.537,0.541,-0.004
202323,Evan Turner,1610612738,BOS,G-F,27.0,80,73,0.381,168,303,0.554,0.55,0.005
203109,Jae Crowder,1610612738,BOS,F,25.0,72,71,0.339,158,264,0.598,0.548,0.051
203092,Tyler Zeller,1610612738,BOS,C-F,26.0,58,56,0.66,116,237,0.489,0.549,-0.06
202738,Isaiah Thomas,1610612738,BOS,G,27.0,81,74,0.304,124,201,0.617,0.539,0.078
201973,Jonas Jerebko,1610612738,BOS,F,29.0,74,67,0.482,100,200,0.5,0.535,-0.035
202340,Avery Bradley,1610612738,BOS,G,25.0,75,69,0.287,105,184,0.571,0.54,0.031
203935,Marcus Smart,1610612738,BOS,G,22.0,61,52,0.272,69,124,0.556,0.543,0.013
1626179,Terry Rozier,1610612738,BOS,G,22.0,29,21,0.444,20,36,0.556,0.533,0.022
1626154,RJ Hunter,1610612738,BOS,G,22.0,26,16,0.36,17,27,0.63,0.535,0.095
203923,James Young,1610612738,BOS,G-F,20.0,21,13,0.324,15,24,0.625,0.542,0.083
1626175,Jordan Mickey,1610612738,BOS,F,21.0,12,9,0.52,7,13,0.538,0.574,-0.036
