close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
101161,Amir Johnson,1610612738,BOS,F,29.0,78,78,1.0,380,827,0.459,0.465,-0.006
203096,Jared Sullinger,1610612738,BOS,C-F,24.0,80,80,1.0,382,811,0.471,0.476,-0.005
202323,Evan Turner,1610612738,BOS,G-F,27.0,80,80,1.0,326,795,0.41,0.443,-0.032
203109,Jae Crowder,1610612738,BOS,F,25.0,72,72,1.0,344,778,0.442,0.447,-0.005
203482,Kelly Olynyk,1610612738,BOS,C-F,25.0,68,68,1.0,298,682,0.437,0.454,-0.017
202738,Isaiah Thomas,1610612738,BOS,G,27.0,81,81,1.0,284,661,0.43,0.438,-0.008
202340,Avery Bradley,1610612738,BOS,G,25.0,75,75,1.0,275,642,0.428,0.439,-0.011
203935,Marcus Smart,1610612738,BOS,G,22.0,61,61,1.0,197,456,0.432,0.434,-0.002
201973,Jonas Jerebko,1610612738,BOS,F,29.0,74,74,1.0,178,415,0.429,0.449,-0.02
203092,Tyler Zeller,1610612738,BOS,C-F,26.0,58,58,1.0,168,359,0.468,0.471,-0.003
1626179,Terry Rozier,1610612738,BOS,G,22.0,29,29,1.0,42,81,0.519,0.431,0.088
1626154,RJ Hunter,1610612738,BOS,G,22.0,26,26,1.0,35,75,0.467,0.419,0.048
203923,James Young,1610612738,BOS,G-F,20.0,21,21,1.0,39,74,0.527,0.433,0.094
1626175,Jordan Mickey,1610612738,BOS,F,21.0,12,12,1.0,8,25,0.32,0.457,-0.137
