player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
1628935,Aaron Jackson,Aaron,1610612745,HOU,32.0,7,5,2,0.714,17.06833333333333,0.0,5.6,0.0,11.2,22.5,22.5,0.0,28.1,0.0,0.0,5.6,5.6,30.4,85,43,24,23,180,164,12,154,56,189,199,1,203,143,1,160,40,147
1627778,Chinanu Onuaku,Chinanu,1610612745,HOU,21.0,1,1,0,1.0,3.2333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,84.6,198,137,1,1,202,164,153,154,186,1,1,1,207,143,1,205,183,3
101108,Chris Paul,Chris,1610612745,HOU,33.0,15,11,4,0.733,516.8283333333334,3.3,1.7,1.6,10.6,11.1,8.6,12.2,44.8,0.4,0.4,4.4,6.5,58.4,33,16,58,20,20,68,106,106,67,40,42,107,97,128,65,114,24,24
203991,Clint Capela,Clint,1610612745,HOU,24.0,17,11,6,0.647,519.6433333333333,1.6,3.7,1.9,17.6,13.0,8.7,12.7,46.0,3.3,0.8,3.5,4.1,57.3,23,16,166,32,19,139,42,88,13,65,43,121,82,8,114,69,82,25
201569,Eric Gordon,Eric,1610612745,HOU,29.0,17,11,6,0.647,549.0033333333333,1.9,1.6,1.6,6.5,13.9,10.3,11.9,46.7,0.7,1.3,2.5,4.2,33.9,23,16,166,32,17,128,115,107,122,79,76,100,68,96,163,31,78,131
101123,Gerald Green,Gerald,1610612745,HOU,32.0,17,11,6,0.647,271.915,2.1,4.4,2.3,3.2,13.6,11.5,10.9,46.2,1.2,0.4,4.8,0.7,33.8,23,16,166,32,50,117,31,81,164,74,99,85,76,55,62,134,182,132
201935,James Harden,James,1610612745,HOU,28.0,17,11,6,0.647,620.605,6.3,2.2,3.2,15.0,13.8,9.1,13.5,46.1,0.9,1.9,3.6,7.1,65.6,23,16,166,32,10,16,79,55,27,76,54,133,79,81,185,73,19,14
2207,Joe Johnson,Joe,1610612745,HOU,37.0,8,5,3,0.625,53.876666666666665,0.0,0.0,0.0,8.9,18.7,23.2,4.5,53.5,0.9,0.0,3.6,0.0,25.4,80,43,40,40,158,164,153,154,88,159,202,24,27,77,1,74,183,183
201601,Luc Mbah a Moute,Luc,1610612745,HOU,31.0,9,5,4,0.556,149.25,2.6,0.6,1.6,3.9,18.7,11.9,11.9,52.7,1.3,1.9,2.6,2.6,25.7,69,43,58,49,102,97,147,103,157,157,112,101,28,52,187,34,130,181
2403,Nene,ene,1610612745,HOU,35.0,11,8,3,0.727,107.39666666666666,3.6,2.2,1.8,10.7,10.3,13.0,9.4,51.0,2.2,0.9,8.0,3.6,38.0,41,37,40,22,123,58,80,95,66,31,136,56,34,21,124,189,95,101
200782,P.J. Tucker,P.J.,1610612745,HOU,33.0,17,11,6,0.647,569.4783333333334,1.9,2.4,1.3,2.9,13.8,9.2,13.0,42.5,1.1,0.3,3.9,1.9,31.6,23,16,166,32,13,130,69,124,168,75,56,128,125,60,60,90,158,142
201583,Ryan Anderson,Ryan,1610612745,HOU,30.0,11,5,6,0.455,95.27333333333333,0.0,1.0,0.0,1.0,20.2,11.6,17.6,58.4,0.5,1.0,5.0,1.0,26.5,41,43,166,87,131,164,131,154,181,175,101,183,19,117,137,142,179,176
204028,Tarik Black,Tarik,1610612745,HOU,26.0,7,5,2,0.714,18.835,0.0,5.1,0.0,5.1,38.2,30.6,10.2,66.3,2.5,2.5,12.7,2.5,36.2,85,43,24,23,178,164,16,154,141,206,207,72,11,15,202,202,132,115
2772,Trevor Ariza,Trevor,1610612745,HOU,33.0,17,11,6,0.647,581.815,3.3,2.1,2.8,4.0,13.2,9.3,13.1,44.1,0.2,0.4,3.6,2.6,25.8,23,16,166,32,12,63,85,65,155,68,58,130,103,140,70,82,131,179
1627753,Zhou Qi,hou Qi,1610612745,HOU,22.0,3,2,1,0.667,5.778333333333333,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,177,111,10,28,194,164,153,154,21,1,1,1,207,143,1,1,183,175
