group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,203086,Meyers Leonard,Meyers,1610612757,POR,27.0,3,1,2,0.333,14.0,0.161,0.25,0.172,0.333,0.214,0.0,0.0,0.0,0.375,0.333,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.238,51,58,55,76,40,48,31,43,24,39,47,47,43,14,15,34,1,38,19,1,1,56,35,POR
Players,202323,Evan Turner,Evan,1610612757,POR,30.0,4,2,2,0.5,16.0,0.125,0.091,0.088,0.0,0.0,0.5,0.5,0.0,0.6,0.545,0.167,0.0,0.0,0.2,0.0,0.2,0.4,0.176,38,36,55,45,37,62,64,80,43,72,11,8,43,6,6,40,1,38,24,1,76,13,48,POR
Players,202683,Enes Freedom,Enes,1610612757,POR,27.0,7,5,2,0.714,36.0,0.091,0.065,0.096,0.0,0.0,0.0,0.0,0.4,0.308,0.357,0.0,0.25,0.111,0.0,0.143,0.0,0.0,0.051,19,10,55,26,16,74,68,74,43,72,47,47,17,25,14,54,96,35,28,98,1,56,73,POR
Players,203081,Damian Lillard,Damian,1610612757,POR,28.0,9,5,4,0.556,53.0,0.328,0.326,0.324,0.455,0.405,0.45,0.478,0.0,0.043,0.026,0.429,0.4,0.308,0.0,0.636,0.118,0.524,0.359,10,10,105,43,5,14,29,18,18,15,15,12,43,64,71,15,111,26,28,121,63,5,18,POR
Players,203468,CJ McCollum,CJ,1610612757,POR,27.0,9,5,4,0.556,53.0,0.305,0.326,0.352,0.182,0.243,0.0,0.0,0.188,0.0,0.077,0.143,0.2,0.385,0.5,0.273,0.118,0.095,0.256,10,10,105,43,5,16,29,14,38,36,47,47,33,66,66,47,88,17,9,107,63,48,31,POR
Players,202329,Al-Farouq Aminu,Al-Farouq,1610612757,POR,28.0,6,4,2,0.667,34.0,0.099,0.071,0.108,0.0,0.211,0.133,0.118,0.267,0.333,0.296,0.286,0.0,0.091,0.0,0.0,0.182,0.125,0.077,23,17,55,28,21,71,66,69,43,41,37,41,26,16,30,25,1,36,28,1,75,44,71,POR
Players,203552,Seth Curry,Seth,1610612757,POR,28.0,8,5,3,0.625,12.0,0.053,0.067,0.037,0.333,0.111,0.143,0.133,0.0,0.167,0.125,0.0,0.0,0.333,0.0,0.0,0.5,0.091,0.106,13,10,86,34,44,88,67,90,24,63,35,37,43,46,59,54,1,18,28,1,113,49,65,POR
Players,203918,Rodney Hood,Rodney,1610612757,POR,26.0,5,2,3,0.4,14.0,0.184,0.364,0.194,0.5,0.167,0.25,0.167,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.143,0.357,30,36,86,71,39,41,17,40,7,46,23,32,43,66,72,34,1,38,28,1,113,39,19,POR
Players,1628380,Zach Collins,Zach,1610612757,POR,21.0,2,1,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,58,20,45,121,92,70,91,43,72,47,47,43,66,72,54,1,38,28,1,1,56,74,POR
Players,203090,Maurice Harkless,Maurice,1610612757,POR,26.0,5,4,1,0.8,31.0,0.093,0.12,0.094,0.143,0.143,0.25,0.333,0.231,0.333,0.28,0.167,0.0,0.091,1.0,0.0,0.5,0.222,0.138,30,17,20,21,24,73,57,75,39,55,23,18,27,16,33,40,1,36,1,1,113,28,55,POR
