group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,1641764,Brandin Podziemski,Brandin,1610612744,GSW,22.0,4,3,1,0.75,2.5,119.5,141.2,141.2,109.4,110.5,110.5,10.1,30.7,30.7,0.286,0.0,50.0,0.071,0.125,0.091,0.0,0.0,0.0,0.0,0.083,0.083,94.07,86.21,71.84,86.21,0.056,17,0,2,0.0,0.5,0.0,38,29,10,19,69,44,22,22,52,66,66,45,27,27,20,31,3,28,39,43,1,1,70,79,87,87,80,103,103,72,70,58,70,73,70
Players,1627741,Buddy Hield,Buddy,1610612744,GSW,32.0,3,2,1,0.667,3.1,99.0,118.8,118.8,117.3,105.6,105.6,-18.3,13.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.217,0.216,90.82,87.23,72.69,87.23,-0.035,16,1,5,0.3,1.7,0.2,56,38,10,27,58,81,36,36,73,53,53,82,33,33,49,31,49,42,69,77,1,1,62,71,38,41,99,99,99,111,49,30,53,20,66
Players,203110,Draymond Green,Draymond,1610612744,GSW,35.0,4,3,1,0.75,1.7,144.7,157.1,157.1,102.0,92.3,92.3,42.7,64.8,64.8,0.143,1.0,50.0,0.0,0.429,0.214,50.0,50.0,0.0,0.0,0.056,0.058,96.81,96.96,80.8,96.96,0.047,14,0,0,0.0,0.0,0.0,38,29,10,19,95,26,12,12,37,24,24,23,14,14,35,16,3,42,7,9,125,125,70,79,96,95,56,72,72,77,70,92,70,92,70
Players,1627780,Gary Payton II,Gary,1610612744,GSW,32.0,3,2,1,0.667,0.7,184.4,180.0,180.0,82.0,66.7,66.7,102.5,113.3,113.3,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,1.167,1.167,0.5,0.51,114.26,128.78,107.32,128.78,0.591,5,3,3,1.0,1.0,1.0,56,38,10,27,110,7,4,4,17,12,12,7,5,5,49,31,49,1,69,12,1,1,8,7,4,5,22,23,23,5,20,48,7,42,1
Players,202710,Jimmy Butler III,Jimmy,1610612744,GSW,35.0,3,2,1,0.667,2.9,94.0,113.3,113.3,109.7,105.6,105.6,-15.7,7.8,7.8,0.0,0.0,0.0,0.077,0.25,0.143,0.0,0.0,0.4,0.625,0.333,0.342,97.79,91.16,75.96,91.16,0.347,15,2,5,0.7,1.7,0.4,56,38,10,27,63,83,46,46,53,53,53,79,39,39,49,31,49,22,17,23,1,1,50,42,14,18,53,90,90,10,30,30,31,20,47
Players,1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,22.0,1,0,1,0.0,3.3,41.0,40.0,40.0,132.2,122.2,122.2,-91.2,-82.2,-82.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.34,96.34,102.18,85.15,102.18,-0.364,5,0,2,0.0,2.0,0.0,100,84,10,84,53,120,118,118,99,85,85,120,111,111,49,31,49,42,69,77,1,1,70,79,14,19,59,51,51,130,70,58,70,11,70
Players,1626172,Kevon Looney,Kevon,1610612744,GSW,29.0,2,1,1,0.5,1.9,59.2,66.7,66.7,105.4,110.0,110.0,-46.2,-43.3,-43.3,0.0,0.0,0.0,0.143,0.0,0.091,0.0,0.0,0.0,1.136,0.111,0.1,106.76,99.31,82.76,99.31,-0.111,6,0,0,0.0,0.0,0.0,76,53,10,44,85,114,111,111,44,64,64,95,93,93,49,31,49,9,69,43,1,1,70,8,78,84,28,63,63,123,70,92,70,92,70
Players,1630541,Moses Moody,Moses,1610612744,GSW,23.0,1,1,0,1.0,0.3,300.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,1.0,96.0,96.0,80.0,96.0,0.75,1,1,1,1.0,1.0,1.0,100,53,1,1,119,1,1,1,1,1,1,1,1,1,49,31,49,42,69,77,1,1,1,1,1,1,63,73,73,4,49,77,7,42,1
Players,201939,Stephen Curry,Stephen,1610612744,GSW,37.0,3,3,0,1.0,2.1,130.5,166.7,166.7,101.5,88.9,88.9,29.0,77.8,77.8,0.429,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.164,88.15,79.79,66.49,79.79,0.0,12,0,3,0.0,1.0,0.0,56,29,1,1,82,34,7,7,34,21,21,28,12,12,10,31,3,42,69,77,1,1,70,79,48,58,107,120,120,84,70,48,70,42,70
Players,1631218,Trayce Jackson-Davis,Trayce,1610612744,GSW,25.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.7,226.42,271.7,0.0,0,0,0,0.0,0.0,0.0,100,84,10,84,122,121,121,121,1,1,1,57,49,49,49,31,49,42,69,77,1,1,70,79,99,100,128,10,10,84,70,92,70,92,70
