group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1642050,Jackson Rowe,Jackson,1610612744,GSW,28.0,1,0,1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,439,450,35,450,469,380,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,419,369,GSW
Players,1626172,Kevon Looney,Kevon,1610612744,GSW,29.0,26,16,10,0.615,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3,5,0.6,91,55,328,111,394,1,347,1,123,265,189,307,248,1,285,1,256,94,342,1,239,275,82,GSW
Players,1631218,Trayce Jackson-Davis,Trayce,1610612744,GSW,25.0,11,5,6,0.455,1.6,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,254,243,240,300,391,1,347,80,123,265,189,92,248,71,285,1,256,94,342,1,306,362,1,GSW
Players,201939,Stephen Curry,Stephen,1610612744,GSW,37.0,35,18,17,0.514,3.2,0.393,0.607,0.254,0.032,0.452,0.04,0.294,0.087,0.222,0.563,0.438,0.737,0.263,0.657,0.343,35,84,0.417,16,31,465,210,158,311,108,291,116,100,175,130,206,278,154,182,194,71,200,169,7,7,222,GSW
Players,1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,22.0,19,10,9,0.526,2.8,0.826,0.174,0.545,0.0,0.091,0.182,0.364,0.182,0.545,0.444,0.556,1.0,0.0,0.5,0.5,10,23,0.435,171,154,308,194,212,98,320,135,123,259,66,79,127,115,196,139,1,94,234,105,104,106,202,GSW
Players,1630611,Gui Santos,Gui,1610612744,GSW,22.0,11,7,4,0.636,1.5,0.8,0.2,0.75,0.0,0.0,0.0,0.25,0.0,0.75,0.667,0.333,0.0,0.0,0.667,0.333,3,5,0.6,254,209,181,92,393,104,309,64,123,265,189,163,248,58,105,199,256,94,174,170,239,275,82,GSW
Players,202710,Jimmy Butler III,Jimmy,1610612744,GSW,35.0,21,12,9,0.571,4.0,0.78,0.22,0.509,0.109,0.164,0.036,0.327,0.073,0.4,0.214,0.786,0.667,0.333,0.294,0.706,17,41,0.415,148,113,308,151,62,115,304,153,53,242,178,110,220,179,267,69,198,56,317,51,50,50,225,GSW
Players,1642366,Quinten Post,Quinten,1610612744,GSW,25.0,6,4,2,0.667,1.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,322,275,105,73,417,380,1,337,123,265,189,307,248,331,285,269,256,94,342,276,369,362,369,GSW
Players,203110,Draymond Green,Draymond,1610612744,GSW,35.0,33,18,15,0.545,3.0,0.733,0.267,0.261,0.0,0.13,0.043,0.609,0.217,0.261,0.667,0.333,1.0,0.0,0.75,0.25,4,15,0.267,30,31,433,175,193,132,287,286,123,246,169,29,102,259,105,199,1,94,147,206,210,155,331,GSW
Players,1627741,Buddy Hield,Buddy,1610612744,GSW,32.0,31,16,15,0.516,1.4,0.357,0.643,0.286,0.0,0.286,0.238,0.428,0.143,0.286,0.333,0.667,1.0,0.0,0.6,0.4,5,14,0.357,44,55,433,204,407,321,98,274,123,178,49,55,159,241,223,100,1,94,211,151,180,162,276,GSW
Players,1627780,Gary Payton II,Gary,1610612744,GSW,32.0,24,15,9,0.625,2.0,0.667,0.333,0.75,0.0,0.0,0.0,0.25,0.0,0.75,0.667,0.333,0.0,0.0,0.667,0.333,3,12,0.25,114,66,308,99,340,151,252,64,123,265,189,163,248,58,105,199,256,94,174,170,239,186,332,GSW
Players,1641764,Brandin Podziemski,Brandin,1610612744,GSW,22.0,28,14,14,0.5,2.4,0.591,0.409,0.64,0.16,0.24,0.0,0.12,0.2,0.48,0.375,0.625,0.5,0.5,0.4,0.6,10,22,0.455,76,77,410,212,277,209,210,101,28,199,189,271,110,146,216,118,223,24,287,77,104,111,190,GSW
Players,1630311,Pat Spencer,Pat,1610612744,GSW,28.0,1,0,1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,439,450,35,450,475,380,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,419,369,GSW
Players,1630541,Moses Moody,Moses,1610612744,GSW,23.0,24,13,11,0.542,2.2,0.5,0.5,0.429,0.0,0.429,0.0,0.142,0.357,0.429,0.667,0.333,1.0,0.0,0.8,0.2,5,14,0.357,114,96,352,179,305,238,153,204,123,103,189,248,42,167,105,199,1,94,120,230,180,162,276,GSW
