group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1642050,Jackson Rowe,Jackson,1610612744,GSW,28.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,450,35,450,474,435,369,419,265,347,307,313,302,382,400,337,1,263,208,1,1,339,392,GSW
Players,1626172,Kevon Looney,Kevon,1610612744,GSW,29.0,26,16,10,0.615,40.0,0.064,0.086,0.065,0.0,0.0,0.0,0.065,0.5,0.344,0.4,0.333,0.125,0.0,0.0,0.0,0.35,0.056,0.058,91,55,328,111,214,410,330,395,265,347,307,288,32,61,36,74,270,263,208,1,445,322,368,GSW
Players,1631218,Trayce Jackson-Davis,Trayce,1610612744,GSW,25.0,11,5,6,0.455,17.0,0.054,0.125,0.042,0.0,0.0,0.071,0.125,0.0,0.222,0.2,0.0,0.0,0.0,0.0,0.0,0.222,0.091,0.086,254,243,240,300,294,415,272,413,265,347,266,218,302,163,205,337,1,263,208,1,320,272,343,GSW
Players,201939,Stephen Curry,Stephen,1610612744,GSW,37.0,35,18,17,0.514,111.0,0.392,0.449,0.44,0.655,0.567,0.416,0.368,0.095,0.2,0.162,0.224,0.273,0.067,0.182,0.222,0.053,0.353,0.46,16,31,465,210,46,8,16,10,10,7,32,52,256,187,272,143,401,255,154,371,118,45,11,GSW
Players,1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,22.0,19,10,9,0.526,54.0,0.239,0.286,0.23,0.125,0.1,0.387,0.39,0.211,0.256,0.241,0.0,0.182,0.143,0.0,0.364,0.25,0.286,0.303,171,154,308,194,167,92,84,116,218,301,49,42,166,125,160,337,328,210,208,429,358,80,58,GSW
Players,1630611,Gui Santos,Gui,1610612744,GSW,22.0,11,7,4,0.636,17.0,0.156,0.231,0.167,0.0,0.1,0.182,0.231,0.286,0.2,0.235,0.111,0.2,0.0,0.0,0.0,0.167,0.3,0.205,254,209,181,92,295,196,124,198,265,301,156,121,121,187,163,264,340,263,208,1,225,74,154,GSW
Players,202710,Jimmy Butler III,Jimmy,1610612744,GSW,35.0,21,12,9,0.571,84.0,0.258,0.298,0.268,0.125,0.115,0.305,0.3,0.29,0.315,0.306,0.25,0.227,0.111,0.222,0.308,0.161,0.314,0.279,148,113,308,151,93,77,81,77,218,283,78,69,120,89,90,111,370,235,135,406,220,69,75,GSW
Players,1642366,Quinten Post,Quinten,1610612744,GSW,25.0,6,4,2,0.667,8.0,0.091,0.0,0.067,0.0,0.1,0.0,0.0,0.25,0.0,0.167,0.0,0.5,0.0,0.0,0.0,0.429,0.0,0.0,322,275,105,73,367,368,369,393,265,301,307,313,135,382,254,337,471,263,208,1,462,339,392,GSW
Players,203110,Draymond Green,Draymond,1610612744,GSW,35.0,33,18,15,0.545,98.0,0.14,0.059,0.087,0.045,0.054,0.156,0.216,0.256,0.316,0.296,0.432,0.379,0.25,0.333,0.059,0.296,0.221,0.093,30,31,433,175,64,231,352,367,261,333,183,133,134,88,101,45,455,117,82,287,411,137,337,GSW
Players,1627741,Buddy Hield,Buddy,1610612744,GSW,32.0,31,16,15,0.516,43.0,0.14,0.125,0.163,0.143,0.243,0.231,0.188,0.25,0.185,0.2,0.0,0.0,0.167,0.4,0.083,0.308,0.138,0.158,44,55,433,204,197,232,272,215,203,133,119,157,135,221,205,337,1,192,67,294,417,227,216,GSW
Players,1627780,Gary Payton II,Gary,1610612744,GSW,32.0,24,15,9,0.625,49.0,0.117,0.103,0.162,0.0,0.118,0.051,0.068,0.353,0.235,0.275,0.167,0.133,0.75,0.5,0.4,0.214,0.074,0.073,114,66,308,99,180,299,306,217,265,279,283,283,93,155,120,192,282,18,33,434,304,301,357,GSW
Players,1641764,Brandin Podziemski,Brandin,1610612744,GSW,22.0,28,14,14,0.5,68.0,0.141,0.238,0.179,0.143,0.173,0.059,0.067,0.16,0.075,0.108,0.083,0.1,0.091,0.0,0.188,0.125,0.114,0.168,76,77,410,212,131,227,120,182,203,204,272,285,202,366,358,294,248,247,208,348,169,252,201,GSW
Players,1630311,Pat Spencer,Pat,1610612744,GSW,28.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,450,35,450,477,435,369,419,265,347,307,313,302,382,400,16,1,263,208,1,1,339,392,GSW
Players,1630541,Moses Moody,Moses,1610612744,GSW,23.0,24,13,11,0.542,54.0,0.11,0.147,0.147,0.25,0.194,0.045,0.037,0.174,0.05,0.095,0.1,0.059,0.182,0.4,0.0,0.217,0.088,0.117,114,96,352,179,170,318,245,252,114,187,286,304,187,377,369,278,217,185,67,1,311,284,307,GSW
