GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,201582,Alexis Ajinca,Alexis,1610612740,NOP,28.0,6,2,4,0.333,50.9,0.0,0.0,0.0,11.1,16.7,33.3,0.0,55.6,0.0,0.0,11.1,0.0,35.6,312,326,127,330,60,234,237,175,78,305,415,1,36,200,1,392,326,209
Players,202087,Alonzo Gee,Alonzo,1610612740,NOP,29.0,27,15,12,0.556,48.3,1.9,2.8,0.0,5.7,17.9,16.0,6.6,49.1,0.0,0.0,5.7,0.9,14.8,131,109,264,142,136,177,140,175,186,336,310,183,58,200,1,234,318,372
Players,203076,Anthony Davis,Anthony,1610612740,NOP,23.0,31,15,16,0.484,47.4,3.6,4.7,1.6,15.0,16.6,11.5,7.9,34.8,2.8,1.2,4.3,9.9,66.5,100,109,324,232,173,104,66,122,36,303,171,230,220,49,324,155,39,25
Players,1626214,Bryce Dejean-Jones,Bryce,1610612740,NOP,23.0,3,1,2,0.333,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,12.5,12.5,96.3,357,362,75,330,341,234,237,175,303,1,1,1,355,200,1,401,21,5
Players,201967,Dante Cunningham,Dante,1610612740,NOP,29.0,30,13,17,0.433,49.5,2.4,0.0,1.2,4.7,18.2,14.7,7.6,28.2,0.6,1.2,10.0,0.0,21.2,107,129,341,266,98,157,237,143,211,341,271,217,334,171,322,376,326,329
Players,201569,Eric Gordon,Eric,1610612740,NOP,27.0,27,9,18,0.333,47.8,2.5,1.5,3.5,6.0,14.5,12.5,9.0,32.0,0.5,1.5,4.0,5.0,30.3,131,182,361,330,155,148,198,52,177,242,195,272,284,176,347,142,157,253
Players,203516,James Ennis III,James,1610612740,NOP,25.0,2,1,1,0.5,53.4,0.0,0.0,0.0,0.0,21.4,28.6,14.3,28.6,0.0,7.1,7.1,7.1,7.1,374,362,31,188,34,234,237,175,303,375,409,386,324,200,429,307,90,393
Players,202706,Jordan Hamilton,Jordan,1610612740,NOP,25.0,3,1,2,0.333,59.0,0.0,11.1,0.0,0.0,22.2,33.3,11.1,44.4,0.0,0.0,16.7,5.6,66.1,357,362,75,330,17,234,10,175,303,381,415,337,88,200,1,412,138,26
Players,201950,Jrue Holiday,Jrue,1610612740,NOP,26.0,38,17,21,0.447,47.7,4.3,0.0,3.0,9.8,14.8,12.5,6.9,32.8,0.0,1.0,5.2,8.2,51.5,38,88,402,257,159,73,237,75,96,254,194,195,271,200,305,202,64,78
Players,2570,Kendrick Perkins,Kendrick,1610612740,NOP,31.0,4,2,2,0.5,46.3,0.0,0.0,0.0,0.0,9.5,23.8,0.0,0.0,4.8,0.0,4.8,0.0,15.2,339,326,75,188,247,234,237,175,303,145,395,1,399,17,1,186,326,364
Players,202337,Luke Babbitt,Luke,1610612740,NOP,27.0,16,4,12,0.25,36.6,0.0,6.1,6.1,6.1,21.2,12.1,12.1,36.4,3.0,6.1,15.2,12.1,47.3,222,270,264,380,393,234,42,20,174,374,184,355,188,42,428,409,24,106
Players,202708,Norris Cole,Norris,1610612740,NOP,27.0,22,9,13,0.409,40.1,0.0,0.0,0.0,1.6,12.3,8.2,8.2,39.3,0.0,0.0,6.6,2.5,15.0,182,182,281,286,370,234,237,175,289,200,93,242,145,200,1,285,269,367
Players,201600,Omer Asik,Omer,1610612740,NOP,29.0,3,3,0,1.0,51.9,0.0,0.0,0.0,0.0,80.0,40.0,0.0,40.0,0.0,0.0,0.0,20.0,64.0,357,293,1,1,48,234,237,175,303,433,421,1,130,200,1,1,3,30
Players,201583,Ryan Anderson,Ryan,1610612740,NOP,28.0,36,13,23,0.361,46.8,1.1,4.5,0.8,2.3,15.0,10.5,8.3,31.6,1.1,1.1,4.5,3.4,29.5,59,129,418,319,213,214,73,163,275,263,145,244,290,124,318,172,235,264
Players,204025,Tim Frazier,Tim,1610612740,NOP,25.0,9,4,5,0.444,48.7,0.0,6.1,0.0,4.1,22.4,22.4,8.2,28.6,2.0,0.0,6.1,0.0,43.1,289,270,153,258,124,234,41,175,228,388,387,239,324,73,1,263,326,140
Players,201962,Toney Douglas,Toney,1610612740,NOP,30.0,13,5,8,0.385,49.4,0.0,0.0,4.7,6.3,20.3,15.6,9.4,40.6,0.0,0.0,6.3,4.7,37.2,250,252,204,303,106,234,237,35,169,369,299,288,122,200,1,276,175,187
Players,201936,Tyreke Evans,Tyreke,1610612740,NOP,26.0,15,6,9,0.4,49.1,4.3,0.7,0.0,7.2,18.0,17.3,5.0,34.5,0.7,0.7,6.5,10.8,56.0,233,235,223,291,110,70,231,175,146,338,337,143,224,154,277,283,34,61
