season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612741,CHI,Chicago Bulls,22400682,2025-01-31,CHI @ TOR,W,48.0,123.9,120.8,102.0,105.0,21.8,15.8,0.756,3.09,23.6,0.196,0.776,0.519,0.109,0.607,0.632,101.2,101.0,84.17,101,0.573,1,1,1,1,121,665,550,368,236,247,144,2215,449,864,488,416,462,893,466,1,2024,2025,False,TOR,CHI
2024-25,1610612756,PHX,Phoenix Suns,22400685,2025-01-31,PHX @ GSW,W,48.0,121.4,123.8,100.0,101.0,21.4,22.8,0.82,2.73,26.6,0.182,0.766,0.528,0.143,0.669,0.677,106.0,104.5,87.08,105,0.628,1,1,1,1,121,477,341,182,44,402,13,2282,561,719,1266,80,133,323,148,1,2024,2025,False,GSW,PHX
2024-25,1610612765,DET,Detroit Pistons,22400680,2025-01-31,DET vs. DAL,W,48.0,114.7,120.6,103.8,106.3,10.8,14.4,0.383,2.57,12.9,0.426,0.635,0.522,0.072,0.486,0.518,100.1,96.5,80.42,97,0.556,1,1,1,1,121,673,638,432,2445,505,2394,91,2044,811,59,1975,2034,1761,632,1,2024,2025,True,DET,DAL
2024-25,1610612759,SAS,San Antonio Spurs,22400684,2025-01-31,SAS vs. MIL,W,48.0,135.8,138.5,113.0,115.7,22.9,22.8,0.74,6.17,23.4,0.358,0.683,0.531,0.058,0.608,0.637,105.2,103.0,85.83,104,0.622,1,1,1,1,121,40,1396,185,318,6,163,465,1572,662,20,408,407,531,166,1,2024,2025,True,SAS,MIL
2024-25,1610612761,TOR,Toronto Raptors,22400682,2025-01-31,TOR vs. CHI,L,48.0,102.0,105.0,123.9,120.8,-21.8,-15.8,0.692,3.86,19.1,0.224,0.804,0.481,0.069,0.478,0.51,101.2,101.0,84.17,101,0.427,1,1231,1231,1231,121,1906,1795,2092,695,99,1087,2009,242,1589,47,2050,2103,893,1995,1,2024,2025,True,TOR,CHI
2024-25,1610612755,PHI,Philadelphia 76ers,22400681,2025-01-31,PHI vs. DEN,L,48.0,133.9,134.0,137.1,138.4,-3.2,-4.4,0.58,2.07,20.4,0.341,0.655,0.471,0.14,0.672,0.69,100.0,99.5,82.92,100,0.455,1,1231,1231,1231,121,99,2420,1480,1819,993,720,610,1861,1756,1206,69,76,1183,1696,1,2024,2025,True,PHI,DEN
2024-25,1610612743,DEN,Denver Nuggets,22400681,2025-01-31,DEN @ PHI,W,48.0,137.1,138.4,133.9,134.0,3.2,4.4,0.722,2.05,26.4,0.345,0.659,0.529,0.192,0.732,0.762,100.0,99.5,82.92,99,0.545,1,1,1,1,121,41,2362,981,430,1035,19,593,1844,705,2179,7,5,1183,765,1,2024,2025,False,PHI,DEN
2024-25,1610612742,DAL,Dallas Mavericks,22400680,2025-01-31,DAL @ DET,L,48.0,103.8,106.3,114.7,120.6,-10.8,-14.4,0.541,1.11,14.8,0.365,0.574,0.478,0.188,0.489,0.53,100.1,96.5,80.42,96,0.444,1,1231,1231,1231,121,1816,1784,2029,2077,2257,2216,412,2370,1648,2136,1946,1907,1761,1829,1,2024,2025,False,DET,DAL
2024-25,1610612738,BOS,Boston Celtics,22400683,2025-01-31,BOS @ NOP,W,48.0,114.1,114.6,107.1,111.5,7.0,3.0,0.762,2.46,22.9,0.133,0.694,0.426,0.126,0.595,0.618,105.9,103.5,86.25,103,0.569,1,1,1,1,121,1161,1024,1090,193,567,232,2423,1440,2283,872,539,613,461,504,1,2024,2025,False,NOP,BOS
2024-25,1610612744,GSW,Golden State Warriors,22400685,2025-01-31,GSW vs. PHX,L,48.0,100.0,101.0,121.4,123.8,-21.4,-22.8,0.722,2.17,17.9,0.234,0.818,0.472,0.115,0.458,0.491,106.0,104.5,87.08,104,0.372,1,1231,1231,1231,121,2119,1982,2279,430,869,1468,1899,167,1738,620,2232,2271,323,2313,1,2024,2025,True,GSW,PHX
2024-25,1610612740,NOP,New Orleans Pelicans,22400683,2025-01-31,NOP vs. BOS,L,48.0,107.1,111.5,114.1,114.6,-7.0,-3.0,0.364,0.8,11.9,0.306,0.867,0.574,0.192,0.572,0.59,105.9,103.5,86.25,104,0.431,1,1231,1231,1231,121,1435,1293,1371,2449,2435,2433,1010,37,172,2188,811,1052,461,1957,1,2024,2025,True,NOP,BOS
2024-25,1610612766,CHA,Charlotte Hornets,22400679,2025-01-31,CHA vs. LAC,L,48.0,105.5,105.1,113.4,115.5,-7.9,-10.4,0.429,2.0,13.5,0.291,0.725,0.474,0.091,0.474,0.507,98.7,98.0,81.67,99,0.453,1,1231,1231,1231,121,1893,1377,1843,2418,1037,2349,1190,1051,1711,201,2094,2141,1473,1729,1,2024,2025,True,CHA,LAC
2024-25,1610612749,MIL,Milwaukee Bucks,22400684,2025-01-31,MIL @ SAS,L,48.0,113.0,115.7,135.8,138.5,-22.9,-22.8,0.558,2.4,16.6,0.317,0.642,0.469,0.098,0.49,0.529,105.2,103.0,85.83,102,0.378,1,1231,1231,1231,121,1062,2421,2276,1963,628,1857,884,1989,1799,293,1909,1915,531,2295,1,2024,2025,False,SAS,MIL
2024-25,1610612746,LAC,LA Clippers,22400679,2025-01-31,LAC @ CHA,W,48.0,113.4,115.5,105.5,105.1,7.9,10.4,0.591,1.44,19.4,0.275,0.709,0.526,0.186,0.611,0.624,98.7,98.0,81.67,97,0.547,1,1,1,1,121,1079,563,618,1705,1868,1009,1403,1263,746,2107,377,555,1473,732,1,2024,2025,False,CHA,LAC
2024-25,1610612753,ORL,Orlando Magic,22400678,2025-01-30,ORL @ POR,L,48.0,97.0,97.8,123.1,132.2,-26.2,-34.4,0.412,0.88,11.3,0.367,0.605,0.471,0.174,0.451,0.501,94.7,91.0,75.83,92,0.323,1,1231,1231,1231,121,2256,2323,2419,2432,2409,2444,397,2240,1757,1937,2282,2195,2389,2420,1,2024,2025,False,POR,ORL
2024-25,1610612739,CLE,Cleveland Cavaliers,22400675,2025-01-30,CLE vs. ATL,W,48.0,134.6,133.0,111.8,112.7,22.8,20.3,0.642,2.83,22.8,0.3,0.774,0.57,0.117,0.654,0.686,102.3,102.5,85.42,103,0.608,1,1,1,1,121,114,1117,241,1198,345,237,1074,473,211,648,123,89,609,224,1,2024,2025,True,CLE,ATL
2024-25,1610612757,POR,Portland Trail Blazers,22400678,2025-01-30,POR vs. ORL,W,48.0,123.1,132.2,97.0,97.8,26.2,34.4,0.561,1.64,18.0,0.395,0.633,0.529,0.156,0.603,0.649,94.7,91.0,75.83,90,0.677,1,1,1,1,121,138,205,42,1946,1588,1459,220,2056,699,1578,452,297,2389,41,1,2024,2025,True,POR,ORL
2024-25,1610612750,MIN,Minnesota Timberwolves,22400677,2025-01-30,MIN @ UTA,W,48.0,142.9,146.8,113.0,117.7,29.9,29.1,0.776,2.92,26.4,0.333,0.78,0.571,0.138,0.726,0.745,98.3,95.0,79.17,94,0.636,1,1,1,1,121,3,1567,88,138,301,17,661,394,190,1174,10,9,2033,119,1,2024,2025,False,UTA,MIN
