season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612741,CHI,Chicago Bulls,22400682,2025-01-31,CHI @ TOR,W,48.0,0.551,0.449,0.443,0.049,0.443,0.09,0.115,0.066,0.393,0.63,0.37,0.944,0.056,0.756,0.244,0,0,0,0,121,1616,838,1808,1446,412,1924,1852,2332,1677,556,1891,382,2063,236,2220,1,2024,2025,False,TOR,CHI
2024-25,1610612744,GSW,Golden State Warriors,22400685,2025-01-31,GSW vs. PHX,L,48.0,0.542,0.458,0.381,0.038,0.457,0.143,0.162,0.171,0.343,0.55,0.45,0.938,0.063,0.722,0.278,0,0,0,0,121,1724,732,2231,1686,324,1043,918,876,2103,1152,1295,432,2002,430,2021,1,2024,2025,True,GSW,PHX
2024-25,1610612765,DET,Detroit Pistons,22400680,2025-01-31,DET vs. DAL,W,48.0,0.67,0.33,0.65,0.12,0.231,0.111,0.12,0.231,0.53,0.316,0.684,0.667,0.333,0.383,0.617,0,0,0,0,121,267,2194,87,266,2265,1610,1744,227,297,2403,58,2207,184,2445,16,1,2024,2025,True,DET,DAL
2024-25,1610612759,SAS,San Antonio Spurs,22400684,2025-01-31,SAS vs. MIL,W,48.0,0.51,0.49,0.361,0.042,0.5,0.215,0.139,0.083,0.319,0.577,0.423,0.917,0.083,0.74,0.26,0,0,0,0,121,2050,411,2326,1586,133,203,1361,2205,2241,918,1520,619,1782,318,2140,1,2024,2025,True,SAS,MIL
2024-25,1610612743,DEN,Denver Nuggets,22400681,2025-01-31,DEN @ PHI,W,48.0,0.72,0.28,0.613,0.088,0.263,0.058,0.124,0.131,0.526,0.643,0.357,1.0,0.0,0.722,0.278,0,0,0,0,121,54,2406,207,624,2076,2286,1647,1556,315,477,1969,1,2113,430,2021,1,2024,2025,False,PHI,DEN
2024-25,1610612742,DAL,Dallas Mavericks,22400680,2025-01-31,DAL @ DET,L,48.0,0.621,0.379,0.51,0.059,0.324,0.108,0.167,0.059,0.451,0.385,0.615,0.909,0.091,0.541,0.459,0,0,0,0,121,698,1754,1058,1183,1545,1673,839,2365,998,2268,184,684,1698,2077,378,1,2024,2025,False,DET,DAL
2024-25,1610612756,PHX,Phoenix Suns,22400685,2025-01-31,PHX @ GSW,W,48.0,0.562,0.438,0.477,0.046,0.438,0.1,0.085,0.054,0.431,0.774,0.226,0.895,0.105,0.82,0.18,0,0,0,0,121,1473,978,1450,1516,441,1791,2267,2388,1252,37,2424,845,1595,44,2417,1,2024,2025,False,GSW,PHX
2024-25,1610612738,BOS,Boston Celtics,22400683,2025-01-31,BOS @ NOP,W,48.0,0.512,0.488,0.441,0.068,0.407,0.161,0.153,0.22,0.373,0.615,0.385,1.0,0.0,0.762,0.238,0,0,0,0,121,2017,440,1836,968,679,779,1093,301,1869,645,1799,1,2113,193,2260,1,2024,2025,False,NOP,BOS
2024-25,1610612749,MIL,Milwaukee Bucks,22400684,2025-01-31,MIL @ SAS,L,48.0,0.63,0.37,0.525,0.186,0.305,0.051,0.169,0.034,0.339,0.419,0.581,0.917,0.083,0.558,0.442,0,0,0,0,121,584,1877,887,28,1722,2331,797,2441,2132,2126,325,619,1782,1963,484,1,2024,2025,False,SAS,MIL
2024-25,1610612740,NOP,New Orleans Pelicans,22400683,2025-01-31,NOP vs. BOS,L,48.0,0.589,0.411,0.5,0.069,0.388,0.121,0.112,0.078,0.431,0.31,0.69,0.467,0.533,0.364,0.636,0,0,0,0,121,1128,1315,1163,942,864,1444,1905,2261,1248,2409,52,2445,15,2449,12,1,2024,2025,True,NOP,BOS
2024-25,1610612766,CHA,Charlotte Hornets,22400679,2025-01-31,CHA vs. LAC,L,48.0,0.688,0.313,0.673,0.115,0.202,0.106,0.125,0.202,0.558,0.343,0.657,0.857,0.143,0.429,0.571,0,0,0,0,121,147,2314,46,310,2371,1702,1626,473,155,2367,92,1101,1278,2418,42,1,2024,2025,True,CHA,LAC
2024-25,1610612761,TOR,Toronto Raptors,22400682,2025-01-31,TOR vs. CHI,L,48.0,0.674,0.326,0.547,0.094,0.283,0.151,0.17,0.123,0.453,0.69,0.31,0.7,0.3,0.692,0.308,0,0,0,0,121,231,2225,661,532,1930,922,785,1707,967,209,2243,2118,312,695,1747,1,2024,2025,True,TOR,CHI
2024-25,1610612746,LAC,LA Clippers,22400679,2025-01-31,LAC @ CHA,W,48.0,0.654,0.346,0.589,0.054,0.295,0.152,0.116,0.08,0.536,0.545,0.455,0.727,0.273,0.591,0.409,0,0,0,0,121,356,2102,322,1321,1815,905,1825,2237,263,1187,1241,1997,412,1705,741,1,2024,2025,False,CHA,LAC
2024-25,1610612755,PHI,Philadelphia 76ers,22400681,2025-01-31,PHI vs. DEN,L,48.0,0.556,0.444,0.433,0.045,0.47,0.239,0.097,0.224,0.388,0.414,0.586,0.81,0.19,0.58,0.42,0,0,0,0,121,1554,898,1905,1547,256,92,2104,274,1736,2149,303,1511,940,1819,641,1,2024,2025,True,PHI,DEN
2024-25,1610612750,MIN,Minnesota Timberwolves,22400677,2025-01-30,MIN @ UTA,W,48.0,0.537,0.463,0.406,0.072,0.457,0.065,0.138,0.188,0.333,0.75,0.25,0.81,0.19,0.776,0.224,0,0,0,0,121,1790,668,2108,873,331,2223,1381,652,2161,63,2382,1511,940,138,2322,1,2024,2025,False,UTA,MIN
2024-25,1610612762,UTA,Utah Jazz,22400677,2025-01-30,UTA vs. MIN,L,48.0,0.558,0.442,0.442,0.053,0.372,0.142,0.186,0.15,0.389,0.4,0.6,0.786,0.214,0.538,0.462,0,0,0,0,121,1522,938,1811,1330,1024,1072,533,1207,1715,2198,234,1648,759,2086,358,1,2024,2025,True,UTA,MIN
2024-25,1610612757,POR,Portland Trail Blazers,22400678,2025-01-30,POR vs. ORL,W,48.0,0.679,0.321,0.487,0.084,0.303,0.176,0.21,0.244,0.403,0.483,0.517,0.75,0.25,0.561,0.439,0,0,0,0,121,187,2274,1327,667,1743,555,267,154,1561,1665,768,1832,510,1946,504,1,2024,2025,True,POR,ORL
2024-25,1610612737,ATL,Atlanta Hawks,22400675,2025-01-30,ATL @ CLE,L,48.0,0.567,0.433,0.487,0.017,0.339,0.148,0.174,0.13,0.47,0.607,0.393,0.846,0.154,0.683,0.317,0,0,0,0,121,1423,1033,1339,2192,1377,969,705,1565,789,704,1735,1204,1191,782,1654,1,2024,2025,False,CLE,ATL
2024-25,1610612763,MEM,Memphis Grizzlies,22400676,2025-01-30,MEM vs. HOU,W,48.0,0.699,0.301,0.65,0.05,0.225,0.125,0.125,0.05,0.6,0.385,0.615,0.889,0.111,0.479,0.521,0,0,0,0,121,105,2356,84,1423,2290,1364,1626,2404,60,2268,184,867,1530,2323,137,1,2024,2025,True,MEM,HOU
2024-25,1610612745,HOU,Houston Rockets,22400676,2025-01-30,HOU @ MEM,L,48.0,0.67,0.33,0.487,0.067,0.328,0.067,0.185,0.092,0.42,0.483,0.517,0.615,0.385,0.524,0.476,0,0,0,0,121,264,2196,1327,982,1491,2207,555,2133,1364,1665,768,2337,115,2175,279,1,2024,2025,False,MEM,HOU
2024-25,1610612739,CLE,Cleveland Cavaliers,22400675,2025-01-30,CLE vs. ATL,W,48.0,0.571,0.429,0.584,0.102,0.285,0.146,0.131,0.117,0.482,0.55,0.45,0.923,0.077,0.642,0.358,0,0,0,0,121,1347,1095,364,432,1917,1000,1521,1808,686,1152,1295,560,1844,1198,1260,1,2024,2025,True,CLE,ATL
