season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22016,202710,Jimmy Butler III,1610612741,CHI,Chicago Bulls,Misc,Offensive,0.903,76,0.055,0.817,0.4,0.355,0.355,0.086,0.03,0.441,0.00417,1.2,1.0,0.2,0.4,0.2
22016,202703,Nikola Mirotic,1610612741,CHI,Chicago Bulls,Misc,Offensive,0.911,70,0.049,0.838,0.62,0.297,0.486,0.0,0.0,0.378,0.00813,0.5,0.4,0.1,0.1,0.0
22016,201959,Taj Gibson,1610612741,CHI,Chicago Bulls,Misc,Offensive,0.469,55,0.079,0.481,0.54,0.173,0.596,0.038,0.02,0.288,0.00538,0.9,0.5,0.1,0.2,0.1
22016,2548,Dwyane Wade,1610612741,CHI,Chicago Bulls,Misc,Offensive,0.551,60,0.036,0.523,0.4,0.182,0.477,0.045,0.0,0.295,0.00433,0.7,0.4,0.1,0.3,0.2
22016,203926,Doug McDermott,1610612741,CHI,Chicago Bulls,Misc,Offensive,0.973,44,0.042,1.0,0.33,0.5,0.333,0.0,0.0,0.556,0.00333,0.4,0.4,0.0,0.1,0.0
22016,1626170,Jerian Grant,1610612741,CHI,Chicago Bulls,Misc,Offensive,0.849,63,0.059,0.727,0.4,0.273,0.5,0.045,0.0,0.364,0.004,0.3,0.3,0.0,0.1,0.0
22016,201577,Robin Lopez,1610612741,CHI,Chicago Bulls,Misc,Offensive,0.111,81,0.066,0.233,0.43,0.1,0.783,0.0,0.0,0.133,0.0042899999999999995,0.7,0.2,0.0,0.1,0.0
22016,1627756,Denzel Valentine,1610612741,CHI,Chicago Bulls,Misc,Offensive,0.973,57,0.038,1.0,0.5,0.308,0.231,0.077,0.0,0.462,0.006670000000000001,0.2,0.2,0.1,0.1,0.1
22016,200765,Rajon Rondo,1610612741,CHI,Chicago Bulls,Misc,Offensive,0.135,69,0.063,0.255,0.33,0.085,0.66,0.021,0.0,0.149,0.00333,0.7,0.2,0.1,0.2,0.1
22016,1626171,Bobby Portis,1610612741,CHI,Chicago Bulls,Misc,Offensive,0.372,64,0.059,0.423,0.67,0.115,0.654,0.038,0.0,0.269,0.006670000000000001,0.4,0.2,0.1,0.1,0.0
22016,1626245,Cristiano Felicio,1610612741,CHI,Chicago Bulls,Misc,Offensive,0.348,66,0.068,0.4,0.5,0.3,0.6,0.05,0.0,0.3,0.005,0.3,0.1,0.0,0.0,0.0
22016,1627835,Paul Zipser,1610612741,CHI,Chicago Bulls,Misc,Offensive,0.435,44,0.054,0.467,0.33,0.067,0.533,0.0,0.0,0.2,0.00417,0.3,0.2,0.0,0.1,0.1
22016,203487,Michael Carter-Williams,1610612741,CHI,Chicago Bulls,Misc,Offensive,0.011,45,0.074,0.1,0.0,0.067,0.633,0.0,0.0,0.067,0.0,0.7,0.1,0.0,0.2,0.2
