season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2021-22,1610612755,PHI,Philadelphia 76ers,22101147,2022-03-31,PHI @ DET,L,48.0,0.5,0.406,0.165,0.128,0.561,0.183,0.109,0.222,0,0,0,0,117,1621,115,1900,2421,1639,544,1946,608,1,2021,2022,False,DET,PHI
2021-22,1610612741,CHI,Chicago Bulls,22101149,2022-03-31,CHI vs. LAC,W,53.0,0.539,0.314,0.074,0.309,0.589,0.289,0.109,0.156,0,0,0,0,15,1100,568,75,749,1965,1700,1936,115,1,2021,2022,True,CHI,LAC
2021-22,1610612737,ATL,Atlanta Hawks,22100452,2022-03-31,ATL vs. CLE,W,48.0,0.588,0.308,0.09,0.298,0.472,0.311,0.139,0.315,0,0,0,0,117,507,609,198,884,456,1870,1158,1767,1,2021,2022,True,ATL,CLE
2021-22,1610612739,CLE,Cleveland Cavaliers,22100452,2022-03-31,CLE @ ATL,L,48.0,0.472,0.311,0.139,0.315,0.588,0.308,0.09,0.298,0,0,0,0,117,2001,586,1278,688,1953,1845,2249,1565,1,2021,2022,False,ATL,CLE
2021-22,1610612749,MIL,Milwaukee Bucks,22101148,2022-03-31,MIL @ BKN,W,53.0,0.517,0.382,0.202,0.302,0.557,0.165,0.142,0.13,0,0,0,0,15,1418,169,2332,820,1595,381,1077,41,1,2021,2022,False,BKN,MIL
2021-22,1610612762,UTA,Utah Jazz,22101150,2022-03-31,UTA vs. LAL,W,48.0,0.594,0.267,0.083,0.327,0.536,0.337,0.116,0.25,0,0,0,0,117,445,972,125,564,1311,2062,1773,920,1,2021,2022,True,UTA,LAL
2021-22,1610612751,BKN,Brooklyn Nets,22101148,2022-03-31,BKN vs. MIL,L,53.0,0.557,0.165,0.142,0.13,0.517,0.382,0.202,0.302,0,0,0,0,15,866,2077,1384,2418,1038,2290,129,1621,1,2021,2022,True,BKN,MIL
2021-22,1610612765,DET,Detroit Pistons,22101147,2022-03-31,DET vs. PHI,W,48.0,0.561,0.183,0.109,0.222,0.5,0.406,0.165,0.128,0,0,0,0,117,812,1915,512,1823,755,2346,559,39,1,2021,2022,True,DET,PHI
2021-22,1610612746,LAC,LA Clippers,22101149,2022-03-31,LAC @ CHI,L,53.0,0.589,0.289,0.109,0.156,0.539,0.314,0.074,0.309,0,0,0,0,15,494,758,524,2341,1361,1893,2385,1704,1,2021,2022,False,CHI,LAC
2021-22,1610612747,LAL,Los Angeles Lakers,22101150,2022-03-31,LAL @ UTA,L,48.0,0.536,0.337,0.116,0.25,0.594,0.267,0.083,0.327,0,0,0,0,117,1143,395,672,1471,2014,1481,2324,1888,1,2021,2022,False,UTA,LAL
