team_id,team_name,gp,w,l,w_pct,min,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_tov,opp_stl,opp_blk,opp_blka,opp_pf,opp_pfd,opp_pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,opp_fgm_rank,opp_fga_rank,opp_fg_pct_rank,opp_fg3m_rank,opp_fg3a_rank,opp_fg3_pct_rank,opp_ftm_rank,opp_fta_rank,opp_ft_pct_rank,opp_oreb_rank,opp_dreb_rank,opp_reb_rank,opp_ast_rank,opp_tov_rank,opp_stl_rank,opp_blk_rank,opp_blka_rank,opp_pf_rank,opp_pfd_rank,opp_pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,82,48,34,0.585,3966.0,36.9,85.4,0.432,8.2,24.3,0.338,16.5,21.9,0.755,11.4,34.7,46.1,21.9,16.0,8.5,5.0,5.9,18.2,19.0,98.5,-3.6,1,7,7,7,11,7,25,1,14,16,6,9,7,13,27,26,27,15,5,23,14,6,2,24,6,7,ATLANTA HAWKS
1610612738,Boston Celtics,82,48,34,0.585,3956.0,37.3,84.6,0.441,7.8,23.2,0.336,19.6,25.9,0.755,11.3,34.4,45.7,20.8,16.4,7.5,5.5,4.2,20.8,21.8,102.0,-3.2,1,7,7,7,23,10,21,7,7,11,4,27,28,14,24,22,26,6,2,14,23,22,21,2,15,8,BOSTON CELTICS
1610612751,Brooklyn Nets,82,21,61,0.256,3951.0,40.6,84.8,0.479,9.4,25.5,0.369,14.9,19.5,0.763,10.2,33.0,43.2,24.4,14.1,8.7,5.2,4.0,18.3,17.9,105.6,7.3,1,28,28,28,26,30,22,30,27,25,24,2,1,22,14,14,12,28,16,27,18,25,3,29,25,28,BROOKLYN NETS
1610612766,Charlotte Hornets,82,48,34,0.585,3971.0,37.4,84.3,0.444,8.8,25.2,0.349,16.1,21.0,0.769,8.8,35.5,44.3,23.0,13.3,6.7,5.4,5.3,20.2,18.0,99.8,-2.7,1,7,7,7,9,11,19,12,18,23,14,4,4,25,2,29,21,22,21,2,22,12,17,28,9,9,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,42,40,0.512,3981.0,39.0,88.4,0.441,7.8,22.7,0.345,16.1,21.9,0.737,11.7,33.7,45.4,22.3,11.7,7.9,5.6,5.7,18.5,18.6,102.0,1.5,1,14,14,14,3,23,29,8,11,8,10,3,6,3,28,19,25,17,29,19,27,8,5,26,14,18,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,57,25,0.695,3971.0,36.5,81.4,0.448,7.8,22.5,0.347,16.7,22.4,0.743,9.2,31.5,40.7,21.2,13.2,7.1,4.4,3.8,20.4,20.1,97.5,-5.9,1,3,3,3,9,6,3,14,10,7,13,11,11,5,5,8,5,8,24,6,8,27,19,18,3,4,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,42,40,0.512,4001.0,37.7,83.6,0.451,8.9,26.0,0.342,16.6,22.5,0.738,10.4,34.6,45.0,21.6,13.7,7.4,4.4,3.7,21.1,19.1,100.9,0.3,1,14,14,14,1,13,12,15,20,26,9,10,12,4,15,24,24,12,18,10,7,29,23,23,13,16,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,33,49,0.402,3966.0,38.5,83.6,0.461,9.1,24.6,0.371,18.0,23.7,0.761,9.7,32.7,42.3,23.3,13.6,8.0,6.3,4.8,20.7,20.9,104.2,3.1,1,21,21,21,11,20,11,21,23,19,27,19,19,20,9,11,9,25,20,20,30,16,20,8,22,23,DENVER NUGGETS
1610612765,Detroit Pistons,82,44,38,0.537,3976.0,38.4,83.3,0.461,7.2,20.3,0.355,16.3,20.8,0.783,8.8,33.4,42.1,21.3,13.3,7.0,4.4,3.7,21.4,18.8,100.3,-0.6,1,12,12,12,5,18,8,22,2,2,16,5,3,28,1,16,8,9,23,4,9,30,25,25,10,14,DETROIT PISTONS
1610612744,Golden State Warriors,82,73,9,0.89,3976.0,38.5,88.5,0.435,7.7,23.3,0.332,18.4,24.3,0.757,11.3,32.1,43.4,22.0,14.3,8.6,4.1,6.0,19.6,20.5,103.1,-10.6,1,1,1,1,5,19,30,3,5,12,2,22,23,17,25,9,14,16,15,24,3,2,13,11,19,1,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,82,41,41,0.5,3966.0,38.7,84.4,0.459,9.6,26.7,0.361,18.5,24.4,0.756,11.7,32.6,44.3,24.4,16.5,8.9,4.9,5.2,22.4,21.7,105.5,-0.2,1,17,17,17,11,22,20,19,28,29,21,23,24,15,30,10,22,29,1,29,13,13,30,3,24,15,HOUSTON ROCKETS
1610612754,Indiana Pacers,82,45,37,0.549,3976.0,37.0,84.0,0.44,8.2,24.6,0.334,17.2,22.9,0.751,10.6,33.5,44.1,20.6,15.7,7.7,4.4,4.7,20.2,19.8,99.4,-1.7,1,11,11,11,5,9,15,6,13,18,3,13,13,11,17,17,18,3,7,16,9,17,18,20,7,11,INDIANA PACERS
1610612746,LA Clippers,82,53,29,0.646,3966.0,36.5,84.1,0.434,7.8,23.1,0.338,18.7,24.9,0.751,11.7,34.6,46.3,21.1,15.2,7.1,3.1,5.6,22.3,21.1,99.5,-4.2,1,6,6,6,11,5,17,2,9,10,5,24,25,10,29,23,28,7,9,5,1,10,29,7,8,6,LA CLIPPERS
1610612747,Los Angeles Lakers,82,17,65,0.207,3946.0,40.4,85.4,0.473,8.5,24.5,0.347,17.3,23.6,0.731,10.9,35.5,46.4,24.6,12.6,7.5,5.6,4.1,19.1,20.2,106.6,9.5,1,29,29,29,28,29,26,29,16,17,11,14,17,1,20,28,29,30,28,13,25,24,7,17,27,29,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,82,42,40,0.512,3966.0,35.7,78.2,0.456,9.6,26.4,0.365,19.6,25.5,0.768,10.0,32.8,42.9,21.7,16.1,7.0,5.7,4.2,21.0,21.6,100.6,2.2,1,14,14,14,11,3,1,18,29,28,22,28,26,24,13,12,11,14,4,3,29,21,22,5,12,20,MEMPHIS GRIZZLIES
1610612748,Miami Heat,82,48,34,0.585,3966.0,37.0,83.7,0.442,7.3,21.1,0.347,16.4,21.3,0.77,9.7,31.2,40.9,20.1,12.8,7.4,4.1,6.4,19.5,18.2,97.7,-1.6,1,7,7,7,11,8,14,9,3,3,12,6,5,27,10,5,6,2,27,11,4,1,11,27,4,12,MIAMI HEAT
1610612749,Milwaukee Bucks,82,33,49,0.402,3966.0,37.5,82.5,0.454,9.3,26.3,0.352,18.2,23.7,0.768,11.4,31.3,42.7,24.4,15.4,8.2,5.6,5.7,19.4,20.5,102.5,4.2,1,21,21,21,11,12,6,17,25,27,15,21,20,23,26,6,10,27,8,22,26,7,9,12,17,26,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,82,29,53,0.354,3976.0,39.5,84.0,0.471,9.0,25.2,0.355,16.8,22.2,0.757,10.6,30.9,41.5,22.4,14.7,7.7,5.2,4.5,21.3,20.5,104.9,3.5,1,26,26,26,5,27,15,28,22,24,17,12,10,18,17,3,7,19,14,17,17,19,24,14,23,24,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,82,30,52,0.366,3956.0,39.0,83.4,0.468,9.1,24.8,0.369,18.7,23.9,0.783,8.9,35.3,44.2,23.0,13.7,7.3,5.1,4.1,19.8,20.8,106.0,3.8,1,25,25,25,23,24,10,27,24,21,25,25,22,29,3,27,20,23,19,9,15,23,14,9,26,25,NEW ORLEANS PELICANS
1610612752,New York Knicks,82,32,50,0.39,3961.0,37.7,85.3,0.443,7.6,22.3,0.341,17.4,23.1,0.754,10.8,33.1,43.9,20.6,11.2,7.1,4.2,5.6,18.4,19.6,100.4,2.7,1,24,24,24,19,14,24,10,4,6,7,15,15,12,19,15,17,4,30,7,5,9,4,21,11,22,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,82,55,27,0.671,3966.0,38.1,87.0,0.438,8.1,23.6,0.342,17.8,23.6,0.756,11.2,28.7,39.9,21.4,12.9,8.7,4.5,5.9,20.0,20.5,102.2,-7.2,1,5,5,5,11,17,27,5,12,14,8,18,16,16,22,1,2,10,26,26,11,5,15,15,16,3,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,82,35,47,0.427,3981.0,38.0,82.6,0.46,8.8,24.6,0.359,17.7,23.8,0.746,10.0,33.8,43.8,22.9,15.0,7.5,5.4,5.0,18.0,20.5,102.5,1.6,1,20,20,20,3,15,7,20,19,20,19,17,21,6,12,21,16,21,11,12,21,15,1,13,18,19,ORLANDO MAGIC
1610612755,Philadelphia 76ers,82,10,72,0.122,3961.0,39.4,84.9,0.464,7.7,21.5,0.359,20.4,25.9,0.786,11.1,36.2,47.3,23.3,15.0,8.6,5.6,6.0,19.0,21.6,107.0,10.2,1,30,30,30,19,26,23,25,6,4,20,30,29,30,21,30,30,24,10,25,28,3,6,6,28,30,PHILADELPHIA 76ERS
