CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FG2M,FG2A,FG2_PCT,NS_FG2_PCT,PLUSMINUS
1631232,Keion Brooks Jr.,1610612740,NOP,F,24.0,13,11,0.565,3.38,5.69,0.595,0.538,0.057
1641710,Anthony Black,1610612753,ORL,G,21.0,78,78,0.622,3.08,5.69,0.541,0.535,0.005
1629650,Moses Brown,1610612742,DAL,C,25.0,11,10,0.795,3.0,5.64,0.532,0.548,-0.016
101108,Chris Paul,1610612759,SAS,G,40.0,82,81,0.554,3.17,5.63,0.563,0.544,0.018
1629022,Lonnie Walker IV,1610612755,PHI,G-F,26.0,18,18,0.608,3.67,5.61,0.653,0.547,0.106
1630527,Brandon Boston,1610612740,NOP,G,23.0,42,42,0.625,3.38,5.6,0.604,0.536,0.069
1630193,Immanuel Quickley,1610612761,TOR,G,25.0,33,33,0.601,3.03,5.58,0.543,0.533,0.01
1630695,Micah Potter,1610612762,UTA,C,27.0,38,37,0.576,2.95,5.58,0.528,0.553,-0.025
1629011,Mitchell Robinson,1610612752,NYK,C-F,27.0,16,16,0.695,3.06,5.56,0.551,0.569,-0.019
203501,Tim Hardaway Jr.,1610612765,DET,G-F,33.0,76,74,0.566,3.09,5.55,0.557,0.543,0.014
1629057,Robert Williams III,1610612757,POR,C-F,27.0,20,20,0.657,2.25,5.55,0.405,0.533,-0.128
202695,Kawhi Leonard,1610612746,LAC,F,33.0,37,37,0.548,3.0,5.54,0.541,0.549,-0.007
1627763,Malcolm Brogdon,1610612764,WAS,G,32.0,24,24,0.619,3.13,5.54,0.564,0.529,0.035
1642266,Ja'Kobe Walter,1610612761,TOR,G,20.0,52,52,0.655,3.17,5.52,0.575,0.535,0.04
203903,Jordan Clarkson,1610612762,UTA,G,33.0,37,37,0.618,3.19,5.51,0.578,0.551,0.027
1628998,Cody Martin,1610612756,PHX,F,29.0,53,52,0.602,3.09,5.51,0.562,0.546,0.016
1630585,Marcus Garrett,1610612766,CHA,G,26.0,4,4,0.667,1.75,5.5,0.318,0.551,-0.233
1630163,LaMelo Ball,1610612766,CHA,G,23.0,46,46,0.56,3.15,5.5,0.573,0.535,0.039
1627936,Alex Caruso,1610612760,OKC,G,31.0,54,53,0.615,2.46,5.5,0.448,0.541,-0.093
1630643,Jay Huff,1610612763,MEM,C,27.0,60,60,0.688,2.75,5.48,0.502,0.557,-0.056
203500,Steven Adams,1610612745,HOU,C,31.0,56,54,0.701,2.86,5.48,0.521,0.559,-0.037
1630188,Jalen Smith,1610612741,CHI,F-C,25.0,63,63,0.705,2.73,5.46,0.5,0.55,-0.05
1626179,Terry Rozier,1610612748,MIA,G,31.0,63,62,0.577,2.94,5.46,0.538,0.532,0.005
1626168,Trey Lyles,1610612758,SAC,F,29.0,68,67,0.601,3.25,5.46,0.596,0.552,0.044
202691,Klay Thompson,1610612742,DAL,G,35.0,72,70,0.625,2.82,5.46,0.517,0.542,-0.025
1629652,Luguentz Dort,1610612760,OKC,G,26.0,71,71,0.515,2.77,5.44,0.51,0.542,-0.032
203484,Kentavious Caldwell-Pope,1610612753,ORL,G,32.0,77,76,0.631,2.97,5.44,0.547,0.535,0.011
1628418,Thomas Bryant,1610612754,IND,C-F,27.0,65,64,0.786,2.94,5.43,0.541,0.558,-0.017
203967,Dario Šarić,1610612743,DEN,F-C,31.0,14,14,0.676,3.29,5.36,0.613,0.545,0.068
1641720,Jalen Hood-Schifino,1610612755,PHI,G,21.0,15,15,0.672,2.8,5.33,0.525,0.532,-0.007
1630544,Tre Mann,1610612766,CHA,G,24.0,13,13,0.58,2.69,5.31,0.507,0.531,-0.024
1629634,Brandon Clarke,1610612763,MEM,F,28.0,63,63,0.616,2.49,5.3,0.47,0.542,-0.072
201939,Stephen Curry,1610612744,GSW,G,37.0,70,70,0.562,2.64,5.29,0.5,0.542,-0.042
203939,Dwight Powell,1610612742,DAL,F-C,33.0,46,45,0.725,2.85,5.28,0.539,0.551,-0.012
1630590,Scotty Pippen Jr.,1610612763,MEM,G,24.0,77,77,0.576,2.73,5.27,0.517,0.528,-0.011
1628960,Grayson Allen,1610612756,PHX,G,29.0,64,62,0.603,2.91,5.27,0.552,0.534,0.018
1628366,Lonzo Ball,1610612741,CHI,G,27.0,35,35,0.573,2.89,5.26,0.549,0.538,0.011
1631222,Jake LaRavia,1610612758,SAC,F,23.0,66,65,0.608,3.06,5.26,0.582,0.535,0.047
1630570,Trendon Watford,1610612751,BKN,G-F,24.0,43,43,0.609,2.81,5.26,0.535,0.549,-0.013
1641709,Ausar Thompson,1610612765,DET,G-F,22.0,59,58,0.565,2.56,5.2,0.492,0.543,-0.051
1642346,Ryan Dunn,1610612756,PHX,F,22.0,72,68,0.579,2.68,5.19,0.516,0.541,-0.025
1630592,Jalen Wilson,1610612751,BKN,F,24.0,79,79,0.611,2.97,5.19,0.573,0.545,0.028
1628464,Daniel Theis,1610612740,NOP,F-C,33.0,38,37,0.696,2.87,5.18,0.553,0.551,0.002
1631197,Jared Rhoden,1610612761,TOR,G,25.0,11,10,0.606,3.55,5.18,0.684,0.536,0.149
1630283,Kylor Kelley,1610612740,NOP,C,27.0,11,11,0.57,3.0,5.18,0.579,0.581,-0.002
201144,Mike Conley,1610612750,MIN,G,37.0,71,71,0.602,2.89,5.17,0.559,0.54,0.019
1627884,Derrick Jones Jr.,1610612746,LAC,F,28.0,77,77,0.604,2.86,5.17,0.553,0.54,0.012
1630573,Sam Hauser,1610612738,BOS,F,27.0,70,69,0.662,2.94,5.16,0.571,0.531,0.04
1628978,Donte DiVincenzo,1610612750,MIN,G,28.0,62,61,0.592,2.71,5.15,0.527,0.537,-0.011
1631170,Jaime Jaquez Jr.,1610612748,MIA,G,24.0,65,63,0.521,2.55,5.15,0.496,0.544,-0.048
1629111,Jock Landale,1610612745,HOU,C,29.0,40,39,0.732,2.88,5.13,0.561,0.547,0.014
1630249,Vít Krejčí,1610612737,ATL,G,24.0,55,52,0.629,2.69,5.11,0.527,0.527,0.0
1642268,Isaiah Collier,1610612762,UTA,G,20.0,71,70,0.506,3.18,5.11,0.623,0.538,0.084
1630557,Corey Kispert,1610612764,WAS,F,26.0,61,61,0.587,2.67,5.08,0.526,0.54,-0.014
1630548,Johnny Juzang,1610612762,UTA,G,24.0,64,64,0.589,2.95,5.08,0.582,0.548,0.033
1631213,Tyrese Martin,1610612751,BKN,F,26.0,57,56,0.593,2.91,5.07,0.574,0.545,0.03
1627739,Kris Dunn,1610612746,LAC,G,31.0,74,74,0.555,2.47,5.05,0.489,0.536,-0.046
1629645,Kevin Porter Jr.,1610612749,MIL,G-F,25.0,75,74,0.586,2.84,5.05,0.562,0.539,0.023
1627732,Ben Simmons,1610612746,LAC,G-F,28.0,51,50,0.619,2.65,5.04,0.525,0.551,-0.026
1642262,Cody Williams,1610612762,UTA,F,20.0,50,49,0.569,2.68,5.04,0.532,0.535,-0.004
1628378,Donovan Mitchell,1610612739,CLE,G,28.0,71,71,0.565,2.54,5.03,0.504,0.543,-0.039
1626145,Tyus Jones,1610612756,PHX,G,29.0,81,80,0.581,2.98,5.02,0.592,0.529,0.063
1630201,Malachi Flynn,1610612766,CHA,G,27.0,3,3,0.714,2.67,5.0,0.533,0.515,0.018
1630696,Dru Smith,1610612748,MIA,G,27.0,14,14,0.588,2.43,5.0,0.486,0.53,-0.044
1642368,N'Faly Dante,1610612745,HOU,C,23.0,4,4,0.625,2.5,5.0,0.5,0.561,-0.061
1630164,James Wiseman,1610612754,IND,C,24.0,1,1,0.833,4.0,5.0,0.8,0.539,0.261
1628964,Mo Bamba,1610612740,NOP,C,27.0,32,31,0.672,2.34,5.0,0.469,0.544,-0.075
1627736,Malik Beasley,1610612765,DET,G,28.0,82,82,0.592,2.73,4.99,0.548,0.535,0.013
1641783,Tristan da Silva,1610612753,ORL,F,24.0,74,72,0.679,2.42,4.97,0.486,0.543,-0.057
1629018,Gary Trent Jr.,1610612749,MIL,G,26.0,73,70,0.597,2.89,4.93,0.586,0.531,0.055
1629627,Zion Williamson,1610612740,NOP,F,24.0,30,30,0.485,2.63,4.93,0.534,0.539,-0.005
1641798,Jaylen Martin,1610612764,WAS,G,21.0,13,12,0.653,2.92,4.92,0.594,0.525,0.069
1628379,Luke Kennard,1610612763,MEM,G,28.0,64,64,0.618,2.52,4.91,0.513,0.536,-0.023
1630541,Moses Moody,1610612744,GSW,G,23.0,74,69,0.597,2.64,4.91,0.537,0.536,0.001
1629234,Drew Eubanks,1610612746,LAC,F-C,28.0,60,57,0.687,2.58,4.9,0.527,0.554,-0.027
1630539,Kai Jones,1610612742,DAL,C-F,24.0,36,35,0.71,2.47,4.89,0.506,0.554,-0.049
1629673,Jordan Poole,1610612764,WAS,G,25.0,68,67,0.527,2.94,4.88,0.602,0.543,0.059
1629646,Charles Bassey,1610612759,SAS,C-F,24.0,31,28,0.621,2.74,4.87,0.563,0.555,0.008
1630526,Jeremiah Robinson-Earl,1610612740,NOP,F,24.0,65,62,0.572,2.69,4.85,0.556,0.547,0.009
1642275,Tidjane Salaün,1610612766,CHA,F,19.0,59,59,0.59,2.66,4.85,0.549,0.54,0.009
203957,Danté Exum,1610612742,DAL,G,29.0,20,19,0.683,2.8,4.85,0.577,0.537,0.041
1629052,Oshae Brissett,1610612755,PHI,F-G,26.0,6,6,0.492,3.33,4.83,0.69,0.53,0.159
1630314,Brandon Williams,1610612742,DAL,G,25.0,28,26,0.689,2.82,4.82,0.585,0.539,0.046
1629130,Duncan Robinson,1610612748,MIA,F,31.0,74,72,0.615,2.77,4.81,0.576,0.538,0.038
1631250,Pete Nance,1610612749,MIL,F,25.0,10,10,0.632,3.1,4.8,0.646,0.565,0.08
1628971,Bruce Brown,1610612740,NOP,G-F,28.0,41,39,0.587,2.76,4.78,0.577,0.542,0.034
1629216,Gabe Vincent,1610612747,LAL,G,28.0,72,72,0.576,2.49,4.76,0.522,0.535,-0.014
1630692,Jordan Goodwin,1610612747,LAL,G,26.0,28,27,0.633,2.89,4.75,0.609,0.551,0.058
1641733,Nick Smith Jr.,1610612766,CHA,G,21.0,56,54,0.593,2.84,4.71,0.602,0.534,0.068
1629001,De'Anthony Melton,1610612751,BKN,G,27.0,6,6,0.667,2.17,4.67,0.464,0.527,-0.063
1631230,Dominick Barlow,1610612737,ATL,F,22.0,33,32,0.72,2.36,4.61,0.513,0.534,-0.021
1629611,Terance Mann,1610612737,ATL,G-F,28.0,67,64,0.612,2.46,4.6,0.536,0.538,-0.002
1630175,Cole Anthony,1610612753,ORL,G,25.0,67,62,0.645,2.33,4.55,0.511,0.535,-0.024
1630192,Zeke Nnaji,1610612743,DEN,F-C,24.0,49,48,0.656,2.12,4.55,0.466,0.538,-0.072
1630241,Sam Merrill,1610612739,CLE,G,29.0,71,69,0.599,2.17,4.54,0.478,0.526,-0.048
203114,Khris Middleton,1610612764,WAS,F,33.0,37,37,0.527,2.49,4.54,0.548,0.538,0.009
1631246,Vince Williams Jr.,1610612763,MEM,G,24.0,26,26,0.645,2.73,4.54,0.602,0.552,0.05
1629750,Javonte Green,1610612739,CLE,G,31.0,67,64,0.582,2.34,4.54,0.516,0.545,-0.029
1630639,A.J. Lawson,1610612761,TOR,G,24.0,24,23,0.665,2.42,4.54,0.532,0.527,0.005
203937,Kyle Anderson,1610612748,MIA,F-G,31.0,58,57,0.669,2.4,4.53,0.529,0.552,-0.023
1641796,Pelle Larsson,1610612748,MIA,G,24.0,49,44,0.604,2.49,4.51,0.552,0.532,0.02
1626181,Norman Powell,1610612746,LAC,G,32.0,60,58,0.519,2.68,4.5,0.596,0.539,0.058
203901,Elfrid Payton,1610612740,NOP,G,31.0,24,23,0.607,2.17,4.5,0.481,0.535,-0.053
1629004,Svi Mykhailiuk,1610612762,UTA,G-F,27.0,37,34,0.599,2.65,4.49,0.59,0.547,0.043
1629020,Jarred Vanderbilt,1610612747,LAL,F,26.0,34,33,0.664,2.41,4.47,0.539,0.553,-0.013
1629610,DaQuan Jeffries,1610612766,CHA,G-F,27.0,45,45,0.517,2.29,4.47,0.512,0.549,-0.037
1641732,Colby Jones,1610612764,WAS,G,23.0,29,24,0.658,2.45,4.45,0.55,0.534,0.016
1630228,Jonathan Kuminga,1610612744,GSW,F,22.0,47,46,0.562,2.32,4.45,0.522,0.551,-0.03
1642261,Dalton Knecht,1610612747,LAL,F,24.0,74,73,0.594,2.51,4.43,0.567,0.546,0.021
201566,Russell Westbrook,1610612743,DEN,G,36.0,75,73,0.552,2.51,4.43,0.566,0.539,0.027
1630198,Isaiah Joe,1610612760,OKC,G,25.0,74,73,0.571,2.45,4.42,0.554,0.54,0.013
1631124,Julian Strawther,1610612743,DEN,G,23.0,64,63,0.542,2.34,4.41,0.532,0.532,0.0
1630574,Ariel Hukporti,1610612752,NYK,C,23.0,22,21,0.74,2.23,4.41,0.505,0.558,-0.053
1629660,Ty Jerome,1610612739,CLE,G-F,27.0,70,67,0.576,2.59,4.4,0.588,0.533,0.055
1631342,Daeqwon Plowden,1610612737,ATL,G-F,26.0,5,4,0.733,2.8,4.4,0.636,0.536,0.1
1630231,KJ Martin,1610612762,UTA,F,24.0,41,40,0.557,2.29,4.39,0.522,0.543,-0.021
1642263,Reed Sheppard,1610612745,HOU,G,20.0,49,42,0.7,2.31,4.39,0.526,0.527,-0.002
1630167,Obi Toppin,1610612754,IND,F,27.0,79,78,0.596,2.66,4.37,0.609,0.556,0.053
1641767,Ben Sheppard,1610612754,IND,G,23.0,62,58,0.595,2.32,4.35,0.533,0.534,0.0
1631245,Quenton Jackson,1610612754,IND,G,26.0,23,21,0.595,2.61,4.35,0.6,0.517,0.083
1629599,Amir Coffey,1610612746,LAC,G-F,27.0,72,71,0.558,2.43,4.32,0.563,0.542,0.021
201567,Kevin Love,1610612748,MIA,F-C,36.0,21,21,0.818,2.19,4.29,0.511,0.572,-0.061
1630631,Jose Alvarado,1610612740,NOP,G,27.0,56,55,0.511,2.34,4.27,0.548,0.54,0.009
1631311,Lester Quinones,1610612740,NOP,G,24.0,11,9,0.681,2.18,4.27,0.511,0.537,-0.026
201599,DeAndre Jordan,1610612743,DEN,C,36.0,53,52,0.712,2.02,4.25,0.476,0.555,-0.08
1641871,Duop Reath,1610612757,POR,C,28.0,42,37,0.689,2.36,4.21,0.559,0.55,0.01
1631243,Mouhamed Gueye,1610612737,ATL,F,22.0,33,32,0.678,2.09,4.21,0.496,0.547,-0.05
1626153,Delon Wright,1610612752,NYK,G,33.0,37,37,0.633,2.24,4.19,0.535,0.529,0.006
1630579,Jericho Sims,1610612749,MIL,C,26.0,47,42,0.681,1.89,4.13,0.459,0.549,-0.091
1626196,Josh Richardson,1610612748,MIA,G,31.0,8,7,0.647,3.38,4.13,0.818,0.536,0.283
1631221,Collin Gillespie,1610612756,PHX,G,25.0,31,30,0.641,2.26,4.1,0.551,0.536,0.015
1631306,Cole Swider,1610612761,TOR,F,26.0,10,10,0.594,2.2,4.1,0.537,0.496,0.04
1631200,Kris Murray,1610612757,POR,F,24.0,61,56,0.717,2.03,4.07,0.5,0.538,-0.038
1630611,Gui Santos,1610612744,GSW,F,22.0,55,54,0.636,2.09,4.07,0.513,0.537,-0.024
1630200,Tre Jones,1610612741,CHI,G,25.0,46,46,0.577,2.39,4.07,0.588,0.536,0.052
1642419,Jamison Battle,1610612761,TOR,F,24.0,55,55,0.638,2.09,4.07,0.513,0.532,-0.019
1641729,Brice Sensabaugh,1610612762,UTA,F,21.0,70,66,0.576,2.34,4.07,0.575,0.545,0.03
200768,Kyle Lowry,1610612755,PHI,G,39.0,35,34,0.576,2.29,4.0,0.571,0.542,0.029
1630194,Paul Reed,1610612765,DET,F,25.0,44,43,0.739,2.02,4.0,0.506,0.553,-0.047
1642347,Jamal Shead,1610612761,TOR,G,22.0,75,72,0.576,2.25,3.99,0.565,0.525,0.04
1628371,Jonathan Isaac,1610612753,ORL,F,27.0,71,70,0.688,1.93,3.97,0.486,0.55,-0.064
204456,T.J. McConnell,1610612754,IND,G,33.0,79,79,0.593,2.15,3.95,0.545,0.52,0.025
1629013,Landry Shamet,1610612752,NYK,G,28.0,47,46,0.631,2.38,3.94,0.605,0.534,0.071
1629629,Cam Reddish,1610612747,LAL,F-G,25.0,32,30,0.606,2.09,3.94,0.532,0.547,-0.016
1629680,Matisse Thybulle,1610612757,POR,G-F,28.0,15,15,0.621,2.47,3.93,0.627,0.54,0.087
1629723,John Konchar,1610612763,MEM,G,29.0,41,38,0.636,2.02,3.93,0.516,0.534,-0.018
1631223,David Roddy,1610612745,HOU,F,24.0,32,29,0.691,1.94,3.91,0.496,0.537,-0.041
1630572,Sandro Mamukelashvili,1610612759,SAS,F-C,26.0,57,53,0.637,2.23,3.91,0.57,0.547,0.023
1629012,Collin Sexton,1610612762,UTA,G,26.0,63,58,0.513,2.3,3.9,0.589,0.548,0.042
1630215,Jared Butler,1610612755,PHI,G,24.0,58,58,0.56,1.95,3.86,0.504,0.535,-0.031
1630625,Dalano Banton,1610612757,POR,F,25.0,65,59,0.61,2.05,3.85,0.532,0.541,-0.009
203995,Vasilije Micić,1610612756,PHX,G,31.0,40,37,0.629,2.18,3.85,0.565,0.545,0.02
201587,Nicolas Batum,1610612746,LAC,G-F,36.0,78,74,0.599,1.86,3.83,0.485,0.552,-0.067
1626192,Pat Connaughton,1610612749,MIL,G,32.0,41,38,0.579,2.17,3.83,0.567,0.547,0.02
1628396,Tony Bradley,1610612754,IND,C-F,27.0,11,9,0.712,2.0,3.82,0.524,0.542,-0.018
1630322,Lindy Waters III,1610612765,DET,F,27.0,48,45,0.628,2.21,3.77,0.586,0.533,0.053
1641713,GG Jackson,1610612763,MEM,F,20.0,27,24,0.564,2.04,3.74,0.545,0.547,-0.003
1629726,Garrison Mathews,1610612737,ATL,G,28.0,43,42,0.575,2.09,3.74,0.559,0.537,0.022
1631111,Wendell Moore Jr.,1610612766,CHA,G,23.0,30,30,0.647,2.27,3.73,0.607,0.543,0.064
1628449,Chris Boucher,1610612761,TOR,F,32.0,50,47,0.555,2.14,3.72,0.575,0.551,0.024
1630171,Isaac Okoro,1610612739,CLE,F-G,24.0,54,51,0.518,1.81,3.72,0.488,0.538,-0.05
1630243,Trevelin Queen,1610612753,ORL,G,28.0,28,24,0.619,2.21,3.71,0.596,0.542,0.054
1641765,Olivier-Maxence Prosper,1610612742,DAL,F,22.0,48,44,0.663,1.9,3.69,0.514,0.539,-0.025
200782,P.J. Tucker,1610612752,NYK,F,40.0,3,2,0.478,2.67,3.67,0.727,0.506,0.222
1642382,Branden Carlson,1610612760,OKC,C,25.0,24,21,0.611,1.58,3.67,0.432,0.538,-0.106
1641740,Jaylen Clark,1610612750,MIN,G,23.0,37,36,0.703,1.81,3.65,0.496,0.538,-0.041
1628988,Aaron Holiday,1610612745,HOU,G,28.0,58,55,0.635,1.79,3.6,0.498,0.527,-0.03
1641734,Emoni Bates,1610612739,CLE,F,21.0,5,5,0.783,1.4,3.6,0.389,0.536,-0.148
201959,Taj Gibson,1610612766,CHA,F,39.0,35,33,0.646,1.49,3.6,0.413,0.55,-0.137
1641772,Nae'Qwan Tomlin,1610612739,CLE,F,24.0,5,5,0.72,1.6,3.6,0.444,0.516,-0.071
1629006,Josh Okogie,1610612766,CHA,G,26.0,38,34,0.642,2.08,3.58,0.581,0.546,0.035
1641716,Jarace Walker,1610612754,IND,F,21.0,70,64,0.598,2.29,3.57,0.64,0.532,0.108
1642349,Ajay Mitchell,1610612760,OKC,G,22.0,36,36,0.634,1.92,3.56,0.539,0.516,0.023
1631323,Simone Fontecchio,1610612765,DET,F,29.0,75,72,0.59,2.0,3.55,0.564,0.538,0.026
1631133,Jabari Walker,1610612757,POR,F,22.0,51,50,0.642,1.88,3.55,0.53,0.544,-0.013
1631288,Jamal Cain,1610612740,NOP,F,26.0,34,29,0.567,1.97,3.5,0.563,0.532,0.031
1641998,Trey Jemison III,1610612747,LAL,C,25.0,34,30,0.626,1.76,3.5,0.504,0.547,-0.043
1641748,Andre Jackson Jr.,1610612749,MIL,G,23.0,61,55,0.574,1.87,3.49,0.535,0.535,0.001
1641741,Ricky Council IV,1610612755,PHI,G,23.0,64,59,0.526,1.89,3.45,0.548,0.537,0.01
203458,Alex Len,1610612747,LAL,C,31.0,40,37,0.68,2.03,3.45,0.587,0.552,0.035
1631204,Marcus Sasser,1610612765,DET,G,24.0,54,51,0.635,1.74,3.44,0.505,0.525,-0.019
1630288,Jeff Dowtin Jr.,1610612755,PHI,G,28.0,39,34,0.646,1.87,3.41,0.549,0.538,0.011
1630811,Keaton Wallace,1610612737,ATL,G,26.0,29,27,0.521,1.83,3.41,0.535,0.544,-0.009
202692,Alec Burks,1610612748,MIA,G,33.0,49,44,0.561,1.84,3.37,0.545,0.531,0.014
1628963,Marvin Bagley III,1610612763,MEM,F,26.0,27,23,0.587,1.44,3.37,0.429,0.582,-0.153
203935,Marcus Smart,1610612764,WAS,G,31.0,33,30,0.509,1.73,3.36,0.514,0.531,-0.018
1641721,Maxwell Lewis,1610612751,BKN,F,22.0,20,18,0.588,2.25,3.35,0.672,0.555,0.117
1627780,Gary Payton II,1610612744,GSW,G,32.0,61,57,0.613,1.82,3.34,0.544,0.529,0.015
202709,Cory Joseph,1610612753,ORL,G,33.0,48,46,0.641,2.0,3.31,0.604,0.539,0.064
1629026,Kenrich Williams,1610612760,OKC,G-F,30.0,69,67,0.629,1.74,3.25,0.536,0.539,-0.003
1630702,Jaden Hardy,1610612742,DAL,G,22.0,54,53,0.629,1.74,3.24,0.537,0.532,0.005
201569,Eric Gordon,1610612755,PHI,G,36.0,37,37,0.594,1.86,3.24,0.575,0.541,0.034
1631157,Ryan Rollins,1610612749,MIL,G,22.0,52,45,0.581,1.6,3.23,0.494,0.531,-0.037
1641727,Dariq Whitehead,1610612751,BKN,G-F,20.0,14,14,0.523,1.64,3.21,0.511,0.533,-0.022
1631172,Ousmane Dieng,1610612760,OKC,F,22.0,34,31,0.619,1.65,3.21,0.514,0.535,-0.021
203914,Gary Harris,1610612753,ORL,G,30.0,47,42,0.622,1.55,3.19,0.487,0.537,-0.05
1631248,Baylor Scheierman,1610612738,BOS,G,24.0,28,22,0.622,1.39,3.18,0.438,0.533,-0.095
1631247,Luke Travers,1610612739,CLE,F,23.0,9,8,0.737,2.0,3.11,0.643,0.516,0.127
1641763,Julian Phillips,1610612741,CHI,F,21.0,76,71,0.591,1.74,3.07,0.567,0.549,0.018
1629626,Bol Bol,1610612756,PHX,C-F,25.0,34,26,0.495,1.74,3.06,0.567,0.55,0.018
1631207,Dalen Terry,1610612741,CHI,F,22.0,72,66,0.578,1.51,3.04,0.498,0.531,-0.034
1628470,Torrey Craig,1610612738,BOS,F,34.0,26,23,0.541,1.42,3.04,0.468,0.552,-0.084
1631132,Christian Koloko,1610612747,LAL,C,24.0,36,32,0.673,1.47,3.03,0.486,0.559,-0.073
1629056,Terence Davis,1610612758,SAC,G,28.0,1,1,0.6,2.0,3.0,0.667,0.555,0.112
1641723,Kobe Bufkin,1610612737,ATL,G,21.0,9,8,0.551,1.0,3.0,0.333,0.532,-0.199
1641842,Ronald Holland II,1610612765,DET,F,19.0,81,79,0.578,1.69,2.99,0.566,0.536,0.03
1642402,Enrique Freeman,1610612754,IND,F,24.0,17,16,0.625,1.65,2.94,0.56,0.555,0.005
201145,Jeff Green,1610612745,HOU,F,38.0,32,31,0.61,1.88,2.94,0.638,0.543,0.095
1629003,Shake Milton,1610612747,LAL,G,28.0,46,35,0.529,1.72,2.93,0.585,0.542,0.044
202684,Tristan Thompson,1610612739,CLE,C-F,34.0,38,34,0.603,1.39,2.92,0.477,0.538,-0.061
1642403,Isaac Jones,1610612758,SAC,F,24.0,33,30,0.644,1.55,2.91,0.531,0.543,-0.012
1641989,Elijah Harkless,1610612762,UTA,G,25.0,10,9,0.58,1.9,2.9,0.655,0.526,0.129
1628420,Monté Morris,1610612756,PHX,G,29.0,43,42,0.626,1.4,2.88,0.484,0.516,-0.032
1641757,Jordan Miller,1610612746,LAC,G,25.0,31,29,0.593,1.94,2.87,0.674,0.539,0.135
1642484,RayJ Dennis,1610612754,IND,G,24.0,7,6,0.625,1.86,2.86,0.65,0.519,0.131
1626166,Cameron Payne,1610612752,NYK,G,30.0,71,65,0.607,1.48,2.85,0.52,0.535,-0.015
1641810,Antonio Reeves,1610612740,NOP,G,22.0,37,33,0.562,1.76,2.81,0.625,0.54,0.085
1641854,Craig Porter Jr.,1610612739,CLE,G,25.0,48,44,0.6,1.48,2.81,0.526,0.52,0.006
202693,Markieff Morris,1610612747,LAL,F,35.0,15,12,0.618,1.53,2.8,0.548,0.555,-0.008
1630550,JT Thor,1610612764,WAS,F,22.0,18,16,0.543,1.28,2.78,0.46,0.541,-0.081
202704,Reggie Jackson,1610612755,PHI,G,35.0,30,27,0.542,1.63,2.77,0.59,0.534,0.057
1631123,Jamaree Bouyea,1610612749,MIL,G,25.0,4,2,0.458,1.75,2.75,0.636,0.606,0.03
1629618,Jalen Pickett,1610612743,DEN,G,25.0,43,37,0.5,1.26,2.74,0.458,0.542,-0.084
1642281,Jaylon Tyson,1610612739,CLE,G-F,22.0,41,35,0.534,1.54,2.71,0.568,0.526,0.041
1628981,Bruno Fernando,1610612761,TOR,F-C,26.0,16,12,0.606,1.63,2.69,0.605,0.567,0.038
1642278,Tyler Kolek,1610612752,NYK,G,24.0,25,24,0.67,1.56,2.68,0.582,0.551,0.031
1642285,Cam Spencer,1610612763,MEM,G,25.0,19,17,0.68,1.74,2.68,0.647,0.531,0.116
203552,Seth Curry,1610612766,CHA,G,34.0,66,60,0.568,1.55,2.67,0.58,0.547,0.033
1642265,Rob Dillingham,1610612750,MIN,G,20.0,42,37,0.605,1.31,2.67,0.491,0.528,-0.037
1629659,Talen Horton-Tucker,1610612741,CHI,G,24.0,55,48,0.474,1.35,2.64,0.51,0.529,-0.018
1628427,Vlatko Čančar,1610612743,DEN,F,28.0,10,9,0.553,1.2,2.6,0.462,0.544,-0.083
1631216,Caleb Houstan,1610612753,ORL,G,22.0,54,44,0.611,1.41,2.59,0.543,0.527,0.016
202066,Garrett Temple,1610612761,TOR,G-F,39.0,22,16,0.626,1.23,2.59,0.474,0.538,-0.065
1641753,Chris Livingston,1610612749,MIL,F,21.0,14,11,0.75,1.36,2.57,0.528,0.552,-0.024
1630256,Jae'Sean Tate,1610612745,HOU,F,29.0,47,41,0.574,1.19,2.55,0.467,0.541,-0.074
201988,Patty Mills,1610612746,LAC,G,36.0,26,24,0.569,1.5,2.54,0.591,0.537,0.054
1631466,Nate Williams,1610612745,HOU,G,26.0,13,12,0.6,1.46,2.54,0.576,0.54,0.036
1641715,Cam Whitmore,1610612745,HOU,F,20.0,48,41,0.535,1.38,2.54,0.541,0.532,0.009
1641736,Reece Beekman,1610612751,BKN,G,23.0,33,30,0.589,1.61,2.52,0.639,0.522,0.117
1641794,Dillon Jones,1610612760,OKC,F,23.0,47,38,0.578,1.21,2.51,0.483,0.535,-0.052
1631209,Isaiah Wong,1610612766,CHA,G,24.0,16,16,0.58,1.44,2.5,0.575,0.544,0.031
1630205,Lamar Stevens,1610612763,MEM,F,27.0,16,11,0.588,1.44,2.5,0.575,0.554,0.021
1642277,Johnny Furphy,1610612754,IND,G,20.0,36,31,0.588,1.33,2.5,0.533,0.531,0.002
1642352,Keshad Johnson,1610612748,MIA,F,23.0,12,10,0.638,0.92,2.5,0.367,0.521,-0.154
1631104,Blake Wesley,1610612759,SAS,G,22.0,53,45,0.555,1.34,2.47,0.542,0.527,0.015
1641738,Kobe Brown,1610612746,LAC,F,25.0,26,23,0.681,1.46,2.46,0.594,0.553,0.041
