CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FGM_GT_15,FGA_GT_15,GT_15_PCT,NS_GT_15_PCT,PLUSMINUS
1630217,Desmond Bane,1610612763,MEM,G,26.0,4,4,0.542,1.5,6.5,0.231,0.391,-0.161
1630590,Scotty Pippen Jr.,1610612763,MEM,G,24.0,4,4,0.446,2.75,6.25,0.44,0.395,0.045
203952,Andrew Wiggins,1610612748,MIA,F,30.0,4,4,0.581,3.0,6.25,0.48,0.384,0.096
1630583,Santi Aldama,1610612763,MEM,F-C,24.0,4,4,0.521,1.75,6.25,0.28,0.386,-0.106
203507,Giannis Antetokounmpo,1610612749,MIL,F,30.0,5,5,0.525,2.2,6.2,0.355,0.403,-0.048
1628404,Josh Hart,1610612752,NYK,G,30.0,18,18,0.434,2.06,6.06,0.339,0.373,-0.034
1628389,Bam Adebayo,1610612748,MIA,C-F,27.0,4,4,0.48,2.0,6.0,0.333,0.385,-0.052
1630224,Jalen Green,1610612745,HOU,G,23.0,7,7,0.532,2.14,6.0,0.357,0.385,-0.028
1627759,Jaylen Brown,1610612738,BOS,G-F,28.0,11,11,0.496,2.0,5.91,0.338,0.36,-0.022
203999,Nikola Jokić,1610612743,DEN,C,30.0,14,14,0.288,2.14,5.86,0.366,0.384,-0.018
203110,Draymond Green,1610612744,GSW,F,35.0,12,12,0.33,1.67,5.83,0.286,0.359,-0.073
203944,Julius Randle,1610612750,MIN,F-C,30.0,15,15,0.475,2.53,5.8,0.437,0.369,0.068
1626167,Myles Turner,1610612754,IND,C-F,29.0,18,18,0.381,2.17,5.78,0.375,0.387,-0.012
203932,Aaron Gordon,1610612743,DEN,F,29.0,14,14,0.455,2.0,5.71,0.35,0.389,-0.039
1629652,Luguentz Dort,1610612760,OKC,G,26.0,18,18,0.515,1.67,5.67,0.294,0.389,-0.095
1629675,Naz Reid,1610612750,MIN,C-F,25.0,15,15,0.506,2.47,5.6,0.44,0.372,0.069
1629060,Rui Hachimura,1610612747,LAL,F,27.0,5,5,0.292,1.6,5.6,0.286,0.38,-0.094
1630162,Anthony Edwards,1610612750,MIN,G,23.0,15,15,0.554,1.67,5.47,0.305,0.37,-0.065
203471,Dennis Schröder,1610612765,DET,G,31.0,6,6,0.39,2.5,5.33,0.469,0.382,0.087
1628969,Mikal Bridges,1610612752,NYK,G-F,28.0,18,18,0.423,1.89,5.33,0.354,0.391,-0.037
201950,Jrue Holiday,1610612738,BOS,G,34.0,8,8,0.438,1.38,5.25,0.262,0.372,-0.11
1627783,Pascal Siakam,1610612754,IND,F,31.0,18,18,0.384,1.67,5.22,0.319,0.377,-0.058
1628392,Isaiah Hartenstein,1610612760,OKC,C-F,27.0,18,17,0.452,2.22,5.22,0.426,0.4,0.025
1629622,Max Strus,1610612739,CLE,G-F,29.0,9,9,0.431,1.67,5.22,0.319,0.394,-0.075
1627827,Dorian Finney-Smith,1610612747,LAL,F,32.0,5,5,0.441,1.4,5.2,0.269,0.38,-0.111
201572,Brook Lopez,1610612749,MIL,C,37.0,5,4,0.51,2.4,5.2,0.462,0.411,0.05
1629645,Kevin Porter Jr.,1610612749,MIL,G-F,25.0,5,5,0.426,1.4,5.2,0.269,0.392,-0.123
202710,Jimmy Butler III,1610612744,GSW,F,35.0,11,11,0.452,2.27,5.18,0.439,0.372,0.067
203500,Steven Adams,1610612745,HOU,C,31.0,7,7,0.554,2.0,5.14,0.389,0.357,0.031
1629630,Ja Morant,1610612763,MEM,G,25.0,3,3,0.536,1.33,5.0,0.267,0.394,-0.128
1628378,Donovan Mitchell,1610612739,CLE,G,28.0,9,9,0.577,2.33,5.0,0.467,0.403,0.064
203081,Damian Lillard,1610612749,MIL,G,34.0,3,2,0.517,2.33,5.0,0.467,0.397,0.069
1629018,Gary Trent Jr.,1610612749,MIL,G,26.0,5,5,0.568,2.2,5.0,0.44,0.402,0.038
1630532,Franz Wagner,1610612753,ORL,F,23.0,5,5,0.455,2.4,5.0,0.48,0.364,0.116
1627739,Kris Dunn,1610612746,LAC,G,31.0,7,7,0.493,2.57,5.0,0.514,0.399,0.116
1641717,Cason Wallace,1610612760,OKC,G,21.0,18,18,0.503,1.67,4.94,0.337,0.38,-0.043
1629631,De'Andre Hunter,1610612739,CLE,F-G,27.0,8,8,0.535,1.25,4.75,0.263,0.385,-0.122
202695,Kawhi Leonard,1610612746,LAC,F,33.0,7,7,0.423,1.43,4.71,0.303,0.39,-0.086
202699,Tobias Harris,1610612765,DET,F,32.0,6,6,0.346,1.5,4.67,0.321,0.376,-0.055
1631260,AJ Green,1610612749,MIL,G,25.0,5,5,0.46,1.8,4.6,0.391,0.39,0.001
1629312,Haywood Highsmith,1610612748,MIA,F,28.0,4,4,0.45,2.0,4.5,0.444,0.391,0.053
1628963,Marvin Bagley III,1610612763,MEM,F,26.0,2,2,0.643,2.0,4.5,0.444,0.385,0.059
1628436,Luke Kornet,1610612738,BOS,C-F,29.0,11,11,0.45,1.36,4.45,0.306,0.354,-0.048
1627741,Buddy Hield,1610612744,GSW,G,32.0,12,12,0.408,2.08,4.42,0.472,0.369,0.102
1627936,Alex Caruso,1610612760,OKC,G,31.0,18,18,0.432,1.33,4.39,0.304,0.386,-0.082
201939,Stephen Curry,1610612744,GSW,G,37.0,8,8,0.5,1.63,4.38,0.371,0.37,0.002
1641709,Ausar Thompson,1610612765,DET,G-F,22.0,6,6,0.419,2.0,4.33,0.462,0.382,0.079
1630174,Aaron Nesmith,1610612754,IND,G-F,25.0,18,18,0.389,1.28,4.17,0.307,0.388,-0.081
1629011,Mitchell Robinson,1610612752,NYK,C-F,27.0,18,17,0.528,1.5,4.17,0.36,0.39,-0.03
201935,James Harden,1610612746,LAC,G,35.0,7,7,0.302,1.29,4.14,0.31,0.392,-0.081
1631095,Jabari Smith Jr.,1610612745,HOU,F,22.0,7,7,0.527,1.29,4.14,0.31,0.363,-0.053
1629660,Ty Jerome,1610612739,CLE,G-F,27.0,9,9,0.451,0.89,4.11,0.216,0.387,-0.171
1629008,Michael Porter Jr.,1610612743,DEN,F,26.0,14,14,0.416,1.5,4.07,0.368,0.386,-0.018
1631107,Nikola Jović,1610612748,MIA,F,22.0,4,3,0.485,2.0,4.0,0.5,0.381,0.119
1630191,Isaiah Stewart,1610612765,DET,F-C,24.0,1,1,0.333,0.0,4.0,0.0,0.384,-0.384
203501,Tim Hardaway Jr.,1610612765,DET,G-F,33.0,6,6,0.436,1.5,4.0,0.375,0.378,-0.003
2544,LeBron James,1610612747,LAL,F,40.0,5,5,0.351,1.8,4.0,0.45,0.378,0.073
1628379,Luke Kennard,1610612763,MEM,G,28.0,4,4,0.5,1.5,4.0,0.375,0.381,-0.006
1631106,Tari Eason,1610612745,HOU,F,24.0,7,7,0.443,1.14,3.86,0.296,0.366,-0.07
1627736,Malik Beasley,1610612765,DET,G,28.0,6,6,0.489,1.67,3.83,0.435,0.375,0.06
204001,Kristaps Porziņģis,1610612738,BOS,F-C,29.0,11,11,0.356,1.18,3.82,0.31,0.328,-0.018
1641764,Brandin Podziemski,1610612744,GSW,G,22.0,12,12,0.388,1.33,3.75,0.356,0.373,-0.018
1628369,Jayson Tatum,1610612738,BOS,F-G,27.0,8,8,0.366,1.63,3.75,0.433,0.365,0.068
201587,Nicolas Batum,1610612746,LAC,G-F,36.0,7,7,0.371,1.29,3.71,0.346,0.378,-0.031
1630228,Jonathan Kuminga,1610612744,GSW,F,22.0,8,6,0.483,1.0,3.63,0.276,0.371,-0.095
1629638,Nickeil Alexander-Walker,1610612750,MIN,G,26.0,15,15,0.414,1.33,3.53,0.377,0.378,0.0
1628978,Donte DiVincenzo,1610612750,MIN,G,28.0,15,15,0.491,1.27,3.47,0.365,0.376,-0.01
1630167,Obi Toppin,1610612754,IND,F,27.0,18,18,0.575,1.0,3.39,0.295,0.38,-0.085
1630241,Sam Merrill,1610612739,CLE,G,29.0,8,7,0.482,1.38,3.38,0.407,0.383,0.025
1631114,Jalen Williams,1610612760,OKC,G-F,24.0,18,17,0.397,1.17,3.33,0.35,0.391,-0.041
1627884,Derrick Jones Jr.,1610612746,LAC,F,28.0,7,7,0.46,1.29,3.29,0.391,0.393,-0.001
1629636,Darius Garland,1610612739,CLE,G,25.0,5,5,0.381,2.0,3.2,0.625,0.389,0.236
1629216,Gabe Vincent,1610612747,LAL,G,28.0,5,5,0.552,0.6,3.2,0.188,0.383,-0.195
203484,Kentavious Caldwell-Pope,1610612753,ORL,G,32.0,5,4,0.364,1.2,3.2,0.375,0.37,0.005
1630643,Jay Huff,1610612763,MEM,C,27.0,2,2,0.5,1.0,3.0,0.333,0.361,-0.028
1631246,Vince Williams Jr.,1610612763,MEM,G,24.0,3,2,0.5,0.67,3.0,0.222,0.397,-0.175
202692,Alec Burks,1610612748,MIA,G,33.0,1,1,0.5,2.0,3.0,0.667,0.382,0.284
1630202,Payton Pritchard,1610612738,BOS,G,27.0,11,10,0.371,0.55,3.0,0.182,0.359,-0.177
1629723,John Konchar,1610612763,MEM,G,29.0,4,4,0.387,1.25,3.0,0.417,0.386,0.031
201144,Mike Conley,1610612750,MIN,G,37.0,15,14,0.375,0.8,3.0,0.267,0.381,-0.115
204456,T.J. McConnell,1610612754,IND,G,33.0,18,17,0.616,1.06,2.94,0.358,0.39,-0.031
1631119,Jaylin Williams,1610612760,OKC,F,22.0,14,10,0.488,1.0,2.93,0.341,0.382,-0.04
1630598,Aaron Wiggins,1610612760,OKC,G,26.0,16,14,0.479,1.19,2.88,0.413,0.369,0.044
203992,Bogdan Bogdanović,1610612746,LAC,G,32.0,7,7,0.513,0.71,2.86,0.25,0.388,-0.138
1626181,Norman Powell,1610612746,LAC,G,32.0,7,7,0.417,1.57,2.86,0.55,0.388,0.162
201566,Russell Westbrook,1610612743,DEN,G,36.0,13,12,0.468,0.69,2.85,0.243,0.389,-0.146
1628398,Kyle Kuzma,1610612749,MIL,F,29.0,5,4,0.483,1.2,2.8,0.429,0.407,0.021
1631212,Peyton Watson,1610612743,DEN,G,22.0,14,14,0.453,1.0,2.79,0.359,0.394,-0.035
1630541,Moses Moody,1610612744,GSW,G,23.0,12,11,0.446,1.0,2.75,0.364,0.368,-0.004
1641816,Hunter Tyson,1610612743,DEN,F,24.0,4,4,0.688,1.5,2.75,0.545,0.36,0.185
1630540,Miles McBride,1610612752,NYK,G,24.0,18,17,0.431,1.17,2.61,0.447,0.387,0.06
1641710,Anthony Black,1610612753,ORL,G,21.0,5,4,0.464,1.8,2.6,0.692,0.378,0.314
1629234,Drew Eubanks,1610612746,LAC,F-C,28.0,2,2,0.714,0.0,2.5,0.0,0.359,-0.359
1642265,Rob Dillingham,1610612750,MIN,G,20.0,2,2,0.833,0.5,2.5,0.2,0.379,-0.179
1642366,Quinten Post,1610612744,GSW,C,25.0,11,9,0.333,0.91,2.45,0.37,0.35,0.02
1630579,Jericho Sims,1610612749,MIL,C,26.0,5,5,0.444,1.0,2.4,0.417,0.389,0.027
203914,Gary Harris,1610612753,ORL,G,30.0,5,4,0.545,1.0,2.4,0.417,0.376,0.04
202709,Cory Joseph,1610612753,ORL,G,33.0,5,5,0.3,1.0,2.4,0.417,0.381,0.036
1631170,Jaime Jaquez Jr.,1610612748,MIA,G,24.0,3,3,0.7,2.0,2.33,0.857,0.377,0.48
1630692,Jordan Goodwin,1610612747,LAL,G,26.0,3,3,0.538,0.67,2.33,0.286,0.375,-0.09
1631097,Bennedict Mathurin,1610612754,IND,G-F,22.0,15,15,0.358,0.93,2.27,0.412,0.384,0.028
1629731,Dean Wade,1610612739,CLE,F-C,28.0,8,7,0.29,1.25,2.25,0.556,0.383,0.173
1641767,Ben Sheppard,1610612754,IND,G,23.0,16,14,0.468,0.81,2.25,0.361,0.39,-0.029
1630171,Isaac Okoro,1610612739,CLE,F-G,24.0,9,8,0.625,0.67,2.22,0.3,0.392,-0.092
1628418,Thomas Bryant,1610612754,IND,C-F,27.0,15,10,0.429,0.53,2.2,0.242,0.392,-0.149
1627752,Taurean Prince,1610612749,MIL,F,31.0,5,4,0.407,1.4,2.2,0.636,0.408,0.229
1631124,Julian Strawther,1610612743,DEN,G,23.0,8,5,0.63,0.75,2.13,0.353,0.384,-0.031
1627780,Gary Payton II,1610612744,GSW,G,32.0,11,10,0.469,0.73,2.09,0.348,0.373,-0.025
1641724,Jett Howard,1610612753,ORL,G,21.0,1,1,0.667,2.0,2.0,1.0,0.354,0.646
202684,Tristan Thompson,1610612739,CLE,C-F,34.0,2,2,0.444,0.0,2.0,0.0,0.322,-0.322
1630214,Xavier Tillman,1610612738,BOS,F,26.0,1,1,0.5,1.0,2.0,0.5,0.366,0.135
1626192,Pat Connaughton,1610612749,MIL,G,32.0,2,2,0.667,2.0,2.0,1.0,0.39,0.611
1629130,Duncan Robinson,1610612748,MIA,F,31.0,4,4,0.471,1.0,2.0,0.5,0.368,0.132
1641716,Jarace Walker,1610612754,IND,F,21.0,9,6,0.545,1.0,2.0,0.5,0.372,0.128
1641738,Kobe Brown,1610612746,LAC,F,25.0,1,1,0.5,1.0,2.0,0.5,0.428,0.073
1641842,Ronald Holland II,1610612765,DET,F,19.0,4,4,0.615,0.5,2.0,0.25,0.377,-0.127
1629026,Kenrich Williams,1610612760,OKC,G-F,30.0,8,6,0.517,0.5,1.88,0.267,0.376,-0.109
1626172,Kevon Looney,1610612744,GSW,F,29.0,11,10,0.303,0.73,1.82,0.4,0.366,0.034
1630573,Sam Hauser,1610612738,BOS,F,27.0,8,6,0.389,0.75,1.75,0.429,0.364,0.064
1642276,Kel'el Ware,1610612748,MIA,C,21.0,4,3,0.226,0.75,1.75,0.429,0.379,0.049
1641796,Pelle Larsson,1610612748,MIA,G,24.0,3,2,0.313,1.0,1.67,0.6,0.397,0.203
1630175,Cole Anthony,1610612753,ORL,G,25.0,5,4,0.364,0.4,1.6,0.25,0.357,-0.107
1629020,Jarred Vanderbilt,1610612747,LAL,F,26.0,5,3,0.296,0.6,1.6,0.375,0.382,-0.007
1631248,Baylor Scheierman,1610612738,BOS,G,24.0,2,2,1.0,0.5,1.5,0.333,0.385,-0.051
1641740,Jaylen Clark,1610612750,MIN,G,23.0,4,4,1.0,0.5,1.5,0.333,0.373,-0.039
1631157,Ryan Rollins,1610612749,MIL,G,22.0,2,2,0.375,0.0,1.5,0.0,0.385,-0.385
1641854,Craig Porter Jr.,1610612739,CLE,G,25.0,6,5,0.474,0.5,1.5,0.333,0.339,-0.006
1629618,Jalen Pickett,1610612743,DEN,G,25.0,7,5,0.526,0.43,1.43,0.3,0.384,-0.084
1629750,Javonte Green,1610612739,CLE,G,31.0,5,4,0.7,0.6,1.4,0.429,0.359,0.07
1631216,Caleb Houstan,1610612753,ORL,G,22.0,5,3,0.412,0.4,1.4,0.286,0.36,-0.074
1628995,Kevin Knox II,1610612744,GSW,F,25.0,5,4,0.7,0.0,1.4,0.0,0.339,-0.339
1630194,Paul Reed,1610612765,DET,F,25.0,5,5,0.318,0.4,1.4,0.286,0.382,-0.096
1629674,Neemias Queta,1610612738,BOS,C,25.0,3,2,0.667,0.67,1.33,0.5,0.344,0.156
1631169,Josh Minott,1610612750,MIN,F,22.0,3,2,0.444,1.0,1.33,0.75,0.37,0.38
1628396,Tony Bradley,1610612754,IND,C-F,27.0,6,4,0.5,0.67,1.33,0.5,0.392,0.108
201949,James Johnson,1610612754,IND,F,38.0,3,3,0.364,0.67,1.33,0.5,0.385,0.115
1630296,Braxton Key,1610612744,GSW,F,28.0,3,2,0.667,0.67,1.33,0.5,0.371,0.129
1630311,Pat Spencer,1610612744,GSW,G,28.0,6,4,0.32,0.67,1.33,0.5,0.379,0.122
1641794,Dillon Jones,1610612760,OKC,F,23.0,7,6,0.429,0.43,1.29,0.333,0.344,-0.011
1631218,Trayce Jackson-Davis,1610612744,GSW,F,25.0,7,5,0.231,0.43,1.29,0.333,0.359,-0.026
1630198,Isaiah Joe,1610612760,OKC,G,25.0,17,12,0.338,0.53,1.29,0.409,0.381,0.028
1631172,Ousmane Dieng,1610612760,OKC,F,22.0,4,4,0.417,0.75,1.25,0.6,0.319,0.281
1628371,Jonathan Isaac,1610612753,ORL,F,27.0,4,4,0.385,0.0,1.25,0.0,0.387,-0.387
1629637,Jaxson Hayes,1610612747,LAL,C-F,25.0,4,4,0.417,0.75,1.25,0.6,0.379,0.221
1629013,Landry Shamet,1610612752,NYK,G,28.0,10,7,0.545,0.4,1.2,0.333,0.363,-0.029
1627732,Ben Simmons,1610612746,LAC,G-F,28.0,5,4,0.316,0.2,1.2,0.167,0.396,-0.23
1630192,Zeke Nnaji,1610612743,DEN,F-C,24.0,6,5,0.5,0.83,1.17,0.714,0.36,0.355
1630611,Gui Santos,1610612744,GSW,F,22.0,7,4,0.267,0.43,1.14,0.375,0.376,-0.001
1630545,Terrence Shannon Jr.,1610612750,MIN,G-F,24.0,7,7,0.4,0.71,1.14,0.625,0.362,0.264
1630173,Precious Achiuwa,1610612752,NYK,F,25.0,7,5,0.4,0.14,1.14,0.125,0.358,-0.233
1642349,Ajay Mitchell,1610612760,OKC,G,22.0,8,6,0.409,0.38,1.13,0.333,0.352,-0.019
1626166,Cameron Payne,1610612752,NYK,G,30.0,12,9,0.361,0.33,1.08,0.308,0.393,-0.086
1642278,Tyler Kolek,1610612752,NYK,G,24.0,1,1,1.0,0.0,1.0,0.0,0.337,-0.337
1630205,Lamar Stevens,1610612763,MEM,F,27.0,1,1,0.5,0.0,1.0,0.0,0.376,-0.376
1631159,Leonard Miller,1610612750,MIN,F,21.0,3,2,0.429,0.0,1.0,0.0,0.385,-0.385
1641775,Jordan Walsh,1610612738,BOS,G,21.0,3,2,0.5,0.67,1.0,0.667,0.342,0.324
1642359,Pacôme Dadiet,1610612752,NYK,F,19.0,1,1,1.0,0.0,1.0,0.0,0.371,-0.371
203937,Kyle Anderson,1610612748,MIA,F-G,31.0,2,2,0.5,0.5,1.0,0.5,0.378,0.123
1630568,Luka Garza,1610612750,MIN,C,26.0,3,2,0.333,0.67,1.0,0.667,0.336,0.331
1631120,JD Davison,1610612738,BOS,G,22.0,1,1,1.0,0.0,1.0,0.0,0.385,-0.385
1642277,Johnny Furphy,1610612754,IND,G,20.0,5,4,0.455,0.2,1.0,0.2,0.349,-0.149
1641753,Chris Livingston,1610612749,MIL,F,21.0,1,1,1.0,1.0,1.0,1.0,0.401,0.599
1628467,Maxi Kleber,1610612747,LAL,F,33.0,1,1,1.0,0.0,1.0,0.0,0.352,-0.352
1642352,Keshad Johnson,1610612748,MIA,F,23.0,1,1,1.0,0.0,1.0,0.0,0.375,-0.375
1642263,Reed Sheppard,1610612745,HOU,G,20.0,2,1,0.286,0.5,1.0,0.5,0.325,0.176
1628988,Aaron Holiday,1610612745,HOU,G,28.0,3,1,0.273,0.33,1.0,0.333,0.331,0.002
1641748,Andre Jackson Jr.,1610612749,MIL,G,23.0,1,1,1.0,0.0,1.0,0.0,0.398,-0.398
1629048,Goga Bitadze,1610612753,ORL,C-F,25.0,2,2,0.333,1.0,1.0,1.0,0.383,0.617
1628470,Torrey Craig,1610612738,BOS,F,34.0,4,3,0.571,0.5,1.0,0.5,0.366,0.134
1642281,Jaylon Tyson,1610612739,CLE,G-F,22.0,4,2,0.364,0.5,1.0,0.5,0.323,0.177
1629111,Jock Landale,1610612745,HOU,C,29.0,1,1,0.25,1.0,1.0,1.0,0.292,0.708
1642261,Dalton Knecht,1610612747,LAL,F,24.0,1,1,0.5,0.0,1.0,0.0,0.385,-0.385
1629003,Shake Milton,1610612747,LAL,G,28.0,1,1,1.0,0.0,1.0,0.0,0.306,-0.306
1626153,Delon Wright,1610612752,NYK,G,33.0,5,2,0.308,0.4,0.8,0.5,0.368,0.132
201599,DeAndre Jordan,1610612743,DEN,C,36.0,7,3,0.227,0.43,0.71,0.6,0.379,0.221
1641757,Jordan Miller,1610612746,LAC,G,25.0,3,2,0.4,0.33,0.67,0.5,0.361,0.14
1628427,Vlatko Čančar,1610612743,DEN,F,28.0,2,1,0.5,0.5,0.5,1.0,0.259,0.741
1641715,Cam Whitmore,1610612745,HOU,F,20.0,2,1,0.5,0.5,0.5,1.0,0.357,0.643
