team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612742,Dallas Mavericks,DAL,22,22,0.301,220,561,0.392,0.468,0.172,135,321,0.421,0.129,85,240,0.354
1610612738,Boston Celtics,BOS,19,19,0.319,201,516,0.39,0.46,0.172,128,279,0.459,0.146,73,237,0.308
1610612754,Indiana Pacers,IND,17,17,0.317,175,470,0.372,0.447,0.165,105,244,0.43,0.152,70,226,0.31
1610612750,Minnesota Timberwolves,MIN,16,16,0.284,150,362,0.414,0.488,0.172,97,219,0.443,0.112,53,143,0.371
1610612739,Cleveland Cavaliers,CLE,12,12,0.3,120,299,0.401,0.475,0.171,76,171,0.444,0.128,44,128,0.344
1610612752,New York Knicks,NYK,13,13,0.26,112,286,0.392,0.463,0.151,71,166,0.428,0.109,41,120,0.342
1610612743,Denver Nuggets,DEN,12,12,0.269,106,265,0.4,0.485,0.142,61,140,0.436,0.127,45,125,0.36
1610612760,Oklahoma City Thunder,OKC,10,10,0.274,84,233,0.361,0.416,0.168,58,143,0.406,0.106,26,90,0.289
1610612746,LA Clippers,LAC,6,6,0.396,76,195,0.39,0.462,0.205,48,101,0.475,0.191,28,94,0.298
1610612755,Philadelphia 76ers,PHI,6,6,0.339,73,182,0.401,0.459,0.222,52,119,0.437,0.117,21,63,0.333
1610612753,Orlando Magic,ORL,7,7,0.299,56,170,0.329,0.421,0.132,25,75,0.333,0.167,31,95,0.326
1610612749,Milwaukee Bucks,MIL,6,6,0.257,53,139,0.381,0.442,0.15,36,81,0.444,0.107,17,58,0.293
1610612748,Miami Heat,MIA,5,5,0.26,36,106,0.34,0.429,0.12,17,49,0.347,0.14,19,57,0.333
1610612747,Los Angeles Lakers,LAL,5,5,0.215,37,98,0.378,0.418,0.143,29,65,0.446,0.072,8,33,0.242
1610612740,New Orleans Pelicans,NOP,4,4,0.293,43,96,0.448,0.51,0.198,31,65,0.477,0.095,12,31,0.387
1610612756,Phoenix Suns,PHX,4,4,0.281,40,96,0.417,0.5,0.146,24,50,0.48,0.135,16,46,0.348
