season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2017-18,1626245,Cristiano Felicio,Cristiano,1610612741,CHI,Chicago Bulls,21701224,2018-04-11T00:00:00,CHI vs. DET,L,29.7,87.3,93.0,93.0,119.3,120.3,120.3,-32.0,-27.4,-27.4,0.067,1.0,10.0,0.128,0.038,0.092,0.1,0.10400000000000001,0.006,0.006540000000000001,0.127,0.124,97.05,93.63,78.03,93.63,0.089,57,3,5,3.0,5.0,0.6,1,13054,13054,13054,7480,21670,19575,19575,19906,20321,20321,22760,21862,21862,16104,7446,15382,2042,21419,10412,14550,15320,8244,7493,19938,20677,16894,21412,21413,13193,12053,16430,12053,16430,5255,1.0,29:44,2017,2018
2017-18,1627853,Ryan Arcidiacono,Ryan,1610612741,CHI,Chicago Bulls,21701224,2018-04-11T00:00:00,CHI vs. DET,L,23.9,65.6,68.0,68.0,105.8,104.1,104.1,-40.2,-36.1,-36.1,0.167,1.0,22.2,0.0,0.136,0.057,0.222,0.222,0.003,0.003,0.119,0.121,100.46,99.41,82.85,99.41,0.046,50,1,5,1.0,5.0,0.2,1,13054,13054,13054,12739,25058,24754,24754,12784,11667,11667,23907,23398,23398,8273,7446,7326,12711,11168,16615,22812,22879,20176,21297,20823,20933,11193,12742,12742,18431,19115,16430,19115,16430,21382,1.0,23:54,2017,2018
2017-18,201600,Omer Asik,Omer,1610612741,CHI,Chicago Bulls,21701224,2018-04-11T00:00:00,CHI vs. DET,L,18.3,84.6,82.9,82.9,123.5,123.1,123.1,-38.9,-40.2,-40.2,0.0,0.0,0.0,0.105,0.063,0.086,0.33299999999999996,0.33299999999999996,0.0,0.0,0.068,0.069,103.9,105.11,87.59,105.11,-0.032,41,0,2,0.0,2.0,0.0,1,13054,13054,13054,17568,22411,22716,22716,21512,21376,21376,23721,23895,23895,18867,13554,18867,2955,19180,11484,24713,24769,22697,23334,24279,24316,6207,4912,4913,24165,22697,21901,22697,21901,22697,1.0,18:16,2017,2018
2017-18,1628021,David Nwaba,David,1610612741,CHI,Chicago Bulls,21701224,2018-04-11T00:00:00,CHI vs. DET,L,29.8,91.7,93.5,93.5,126.5,120.6,120.6,-34.8,-27.1,-27.1,0.125,0.67,9.1,0.05,0.143,0.088,0.136,0.134,0.00344,0.00375,0.263,0.274,99.29,100.61,83.85,100.61,0.024,62,5,16,5.0,16.0,0.313,1,13054,13054,13054,7405,20139,19342,19342,22436,20427,20427,23233,21803,21803,11131,10981,16036,7755,10279,11065,18020,18027,18767,19346,4067,3905,13132,10713,10713,20566,6480,2186,6480,2186,19004,1.0,29:49,2017,2018
2017-18,1626171,Bobby Portis,Bobby,1610612741,CHI,Chicago Bulls,21701224,2018-04-11T00:00:00,CHI vs. DET,L,22.5,63.7,65.3,65.3,124.5,125.0,125.0,-60.7,-59.7,-59.7,0.0,0.0,0.0,0.037,0.438,0.186,0.17600000000000002,0.17800000000000002,0.00423,0.00396,0.309,0.311,105.12,103.62,86.35,103.62,0.076,49,5,13,5.0,13.0,0.385,1,13054,13054,13054,13985,25136,24989,24989,21868,21892,21892,25202,25134,25134,18867,13554,18867,9764,407,2138,20822,20995,16233,18874,1615,1871,4759,6474,6474,14935,6480,4341,6480,4341,15756,1.0,22:28,2017,2018
2017-18,1626170,Jerian Grant,Jerian,1610612741,CHI,Chicago Bulls,21701224,2018-04-11T00:00:00,CHI vs. DET,L,32.2,65.5,67.2,67.2,115.3,116.4,116.4,-49.8,-49.3,-49.3,0.154,0.67,10.5,0.0,0.036,0.015,0.158,0.159,0.0034599999999999995,0.0036,0.221,0.223,101.69,99.93,83.27,99.93,-0.019,67,4,13,4.0,13.0,0.308,1,13054,13054,13054,5402,25061,24794,24794,18079,18559,18559,24692,24627,24627,9305,10981,15211,12711,21627,23175,19654,19811,18736,19815,7924,8382,9282,11891,11891,23735,9019,4341,9019,4341,19057,1.0,32:11,2017,2018
2017-18,203930,Sean Kilpatrick,Sean,1610612741,CHI,Chicago Bulls,21701224,2018-04-11T00:00:00,CHI vs. DET,L,29.1,106.9,110.5,110.5,126.2,128.8,128.8,-19.4,-18.3,-18.3,0.211,1.33,22.2,0.0,0.08,0.036,0.16699999999999998,0.168,0.006,0.00643,0.219,0.217,98.39,95.78,79.82,95.78,0.076,57,5,10,5.0,10.0,0.5,1,13054,13054,13054,8071,12126,10096,10096,22371,23069,23069,19959,19626,19626,6277,7000,7326,12711,17352,20354,19853,20445,8244,7948,8135,9045,14638,18573,18573,14965,6480,7776,6480,7776,8363,1.0,29:04,2017,2018
2017-18,1626166,Cameron Payne,Cameron,1610612741,CHI,Chicago Bulls,21701224,2018-04-11T00:00:00,CHI vs. DET,L,33.1,93.1,98.5,98.5,124.8,127.7,127.7,-31.6,-29.2,-29.2,0.45,4.5,45.0,0.0,0.107,0.043,0.1,0.1,0.00333,0.00333,0.139,0.142,98.21,94.4,78.67,94.4,0.053,65,2,9,2.0,9.0,0.222,1,13054,13054,13054,4636,19550,17067,17067,21957,22768,22768,22703,22243,22244,837,1021,1205,12711,14332,18955,14550,14735,18810,20382,18597,18819,14971,20472,20472,17657,15444,9295,15444,9295,21165,1.0,33:03,2017,2018
2017-18,1628374,Lauri Markkanen,Lauri,1610612741,CHI,Chicago Bulls,21701224,2018-04-11T00:00:00,CHI vs. DET,L,21.5,123.9,126.8,126.8,121.6,126.8,126.8,2.3,0.0,0.0,0.091,0.0,6.7,0.091,0.286,0.186,0.0,0.0,0.006540000000000001,0.006979999999999999,0.286,0.299,94.5,91.46,76.22,91.46,0.236,41,7,13,7.0,13.0,0.538,1,13054,13054,13054,14777,3891,3025,3025,20852,22544,22544,11590,12385,12385,13956,13554,17704,3730,2204,2138,1,1,6646,5812,2617,2434,20381,23415,23415,1178,3042,4341,3042,4341,7816,1.0,21:31,2017,2018
2017-18,1626170,Jerian Grant,Jerian,1610612741,CHI,Chicago Bulls,21701205,2018-04-09T00:00:00,CHI @ BKN,L,23.9,104.0,108.7,108.7,117.5,114.3,114.3,-13.6,-5.6,-5.6,0.211,1.33,26.7,0.0,0.091,0.053,0.2,0.196,0.00357,0.00421,0.224,0.231,96.32,95.6,79.66,95.6,0.026,46,2,7,2.0,7.0,0.286,1,13054,13054,13054,12783,13705,11128,11128,19147,17367,17367,18113,15131,15131,6277,7000,5197,12711,16018,17308,21591,21714,18388,17998,7485,7485,17971,18836,18836,20430,15444,12683,15444,12683,19431,1.0,23:51,2017,2018
