close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
201950,Jrue Holiday,1610612749,MIL,G,32.0,66,66,0.448,2.53,6.42,0.394,0.359,0.035
203114,Khris Middleton,1610612749,MIL,F,30.0,66,66,0.429,1.98,5.41,0.367,0.355,0.012
1626192,Pat Connaughton,1610612749,MIL,G,29.0,65,65,0.458,1.88,5.29,0.355,0.35,0.004
203507,Giannis Antetokounmpo,1610612749,MIL,F,27.0,67,65,0.362,1.79,5.0,0.358,0.351,0.008
1628960,Grayson Allen,1610612749,MIL,G,26.0,66,65,0.463,1.64,4.89,0.334,0.357,-0.023
1626171,Bobby Portis,1610612749,MIL,F,27.0,72,71,0.354,1.44,4.78,0.302,0.356,-0.053
201572,Brook Lopez,1610612749,MIL,C,34.0,13,12,0.285,1.38,4.08,0.34,0.341,-0.001
1629730,Rayjon Tucker,1610612749,MIL,G,24.0,5,3,0.559,2.2,3.8,0.579,0.346,0.232
201588,George Hill,1610612749,MIL,G,36.0,54,53,0.412,1.33,3.76,0.355,0.349,0.006
1629670,Jordan Nwora,1610612749,MIL,F,23.0,60,52,0.45,1.2,3.4,0.353,0.35,0.003
201586,Serge Ibaka,1610612749,MIL,F,32.0,54,44,0.25,0.98,2.61,0.376,0.342,0.034
202083,Wesley Matthews,1610612749,MIL,G,35.0,49,45,0.329,0.84,2.59,0.323,0.354,-0.031
1627761,DeAndre' Bembry,1610612749,MIL,G-F,27.0,55,49,0.349,0.71,2.49,0.285,0.355,-0.071
1628975,Jevon Carter,1610612749,MIL,G,26.0,59,51,0.366,0.61,1.97,0.31,0.345,-0.035
203648,Thanasis Antetokounmpo,1610612749,MIL,F,29.0,39,28,0.359,0.74,1.92,0.387,0.343,0.044
1630572,Sandro Mamukelashvili,1610612749,MIL,F-C,23.0,34,22,0.3,0.65,1.79,0.361,0.352,0.008
204038,Langston Galloway,1610612749,MIL,G,30.0,7,6,0.343,0.71,1.71,0.417,0.37,0.047
1629623,Lindell Wigginton,1610612749,MIL,G,24.0,16,12,0.409,0.88,1.69,0.519,0.354,0.164
