player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
203518,Alex Abrines,Alex,1610612760,OKC,23.0,3,1,2,0.333,2.0,0.111,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,60,62,69,85,106,75,1,40,40,65,53,57,1,74,1,55,1,33,21,1,1,64,9
203460,Andre Roberson,Andre,1610612760,OKC,25.0,4,1,3,0.25,11.0,0.219,0.167,0.167,0.0,0.125,0.182,0.381,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.167,32,62,110,95,52,36,48,49,40,54,39,22,20,74,46,55,1,33,21,1,1,29,56
1627734,Domantas Sabonis,Domantas,1610612760,OKC,21.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,104,26,104,132,102,76,90,40,65,53,57,40,74,86,55,1,33,21,1,1,64,92
203926,Doug McDermott,Doug,1610612760,OKC,25.0,3,1,2,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60,62,69,85,127,102,76,90,40,65,53,57,40,74,86,55,1,33,21,1,130,64,92
203924,Jerami Grant,Jerami,1610612760,OKC,23.0,4,1,3,0.25,9.0,0.074,0.125,0.111,0.0,0.125,0.0,0.0,0.0,0.2,0.091,0.0,0.0,0.0,0.0,1.0,0.111,0.0,0.095,32,62,110,95,64,88,61,64,40,54,53,57,40,46,74,55,1,33,21,133,64,64,79
202708,Norris Cole,Norris,1610612760,OKC,28.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,104,26,104,133,102,76,90,40,65,53,57,40,74,86,55,1,33,21,1,1,64,92
201566,Russell Westbrook,Russell,1610612760,OKC,28.0,4,1,3,0.25,13.0,0.605,0.444,0.636,0.5,0.7,0.75,0.565,0.0,0.5,0.25,0.5,1.0,1.0,0.0,0.0,0.2,0.571,0.563,32,62,110,95,45,2,13,3,12,4,9,12,40,9,34,6,135,1,21,1,78,8,6
203500,Steven Adams,Steven,1610612760,OKC,23.0,4,1,3,0.25,8.0,0.071,0.167,0.077,0.0,0.0,0.1,0.105,0.667,0.0,0.333,0.5,0.0,0.0,0.0,0.0,0.2,0.1,0.125,32,62,110,95,71,89,48,80,40,65,51,52,9,74,21,6,1,33,21,1,78,60,69
201959,Taj Gibson,Taj,1610612760,OKC,32.0,3,1,2,0.333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.143,0.0,0.0,0.0,0.0,0.0,0.333,0.111,0.0,60,62,69,85,72,102,76,90,40,65,53,57,40,32,64,55,1,33,21,1,107,57,92
203506,Victor Oladipo,Victor,1610612760,OKC,25.0,4,1,3,0.25,12.0,0.027,0.111,0.048,0.5,0.111,0.0,0.0,0.167,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.094,32,62,110,95,48,99,68,87,12,58,53,57,34,53,58,55,1,33,21,1,114,64,82
