season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2018-19,1628963,Marvin Bagley III,Marvin,1610612758,SAC,Sacramento Kings,21801230,2019-04-10T00:00:00,SAC @ POR,L,30.246666666666663,2,2,4,8,15,14,4,36,0,1,2,5,32.8,1,13078,13078,13078,7056,6382,5025,2128,4159,23108,24107,8582,21725,8286,17177,11136,1764,5279,1,30:15,2018,2019
2018-19,203084,Harrison Barnes,Harrison,1610612758,SAC,Sacramento Kings,21801230,2019-04-10T00:00:00,SAC @ POR,L,15.7,0,0,0,0,0,4,0,12,0,0,0,3,18.1,1,13078,13078,13078,19478,12104,10185,10121,19484,1,7911,1,4785,8286,1,1,4876,13969,1,15:42,2018,2019
2018-19,202357,Nemanja Bjelica,Nemanja,1610612758,SAC,Sacramento Kings,21801230,2019-04-10T00:00:00,SAC @ POR,L,11.91,0,0,0,0,0,4,0,8,0,0,1,1,11.5,1,13078,13078,13078,21832,12104,10185,10121,19484,1,7911,1,2866,8286,1,4829,12643,18758,1,11:55,2018,2019
2018-19,1627786,Troy Williams,Troy,1610612758,SAC,Sacramento Kings,21801230,2019-04-10T00:00:00,SAC @ POR,L,11.033333333333331,0,2,0,4,11,6,2,16,0,0,3,0,6.4,1,13078,13078,13078,22189,12104,5025,10121,9626,18733,12741,3835,7240,8286,1,17131,18923,22011,1,11:02,2018,2019
2018-19,201147,Corey Brewer,Corey,1610612758,SAC,Sacramento Kings,21801230,2019-04-10T00:00:00,SAC @ POR,L,23.45,0,0,0,0,12,12,4,34,0,0,2,1,8.7,1,13078,13078,13078,13236,12104,10185,10121,19484,20121,22558,8582,20591,8286,1,11136,12643,20614,1,23:27,2018,2019
2018-19,1627812,Yogi Ferrell,Yogi,1610612758,SAC,Sacramento Kings,21801230,2019-04-10T00:00:00,SAC @ POR,L,28.65,4,6,2,8,9,12,2,32,0,0,2,0,20.2,1,13078,13078,13078,8528,2547,579,5306,4159,15552,22558,3835,19301,8286,1,11136,18923,12516,1,28:39,2018,2019
2018-19,1629168,BJ Johnson,BJ,1610612758,SAC,Sacramento Kings,21801230,2019-04-10T00:00:00,SAC @ POR,L,6.05,2,0,0,0,2,4,0,10,0,0,1,0,2.0,1,13078,13078,13078,23939,6382,10185,10121,19484,2593,7911,1,3768,8286,1,4829,18923,24436,1,6:03,2018,2019
2018-19,1626161,Willie Cauley-Stein,Willie,1610612758,SAC,Sacramento Kings,21801230,2019-04-10T00:00:00,SAC @ POR,L,17.333333333333332,0,2,0,6,1,4,0,14,0,0,2,1,14.0,1,13078,13078,13078,18298,12104,5025,10121,6409,2359,7911,1,5941,8286,1,11136,12643,16934,1,17:20,2018,2019
2018-19,1628403,Caleb Swanigan,Caleb,1610612758,SAC,Sacramento Kings,21801230,2019-04-10T00:00:00,SAC @ POR,L,17.593333333333334,2,0,0,4,5,8,2,22,1,0,2,1,25.9,1,13078,13078,13078,18104,6382,10185,10121,9626,8269,16918,3835,11702,2599,1,11136,12643,8796,1,17:36,2018,2019
2018-19,1627741,Buddy Hield,Buddy,1610612758,SAC,Sacramento Kings,21801230,2019-04-10T00:00:00,SAC @ POR,L,16.116666666666667,3,0,3,0,1,4,0,14,0,1,0,0,14.6,1,13078,13078,13078,19175,4288,10185,3356,19484,2359,7911,1,5941,8286,17177,1,18923,16485,1,16:07,2018,2019
2018-19,1628368,De'Aaron Fox,De'Aaron,1610612758,SAC,Sacramento Kings,21801230,2019-04-10T00:00:00,SAC @ POR,L,16.716666666666665,5,3,0,14,1,6,0,14,0,0,1,1,30.7,1,13078,13078,13078,18768,1566,3193,10121,922,2359,12741,1,5941,8286,1,4829,12643,6265,1,16:43,2018,2019
2018-19,1628412,Frank Mason III,Frank,1610612758,SAC,Sacramento Kings,21801230,2019-04-10T00:00:00,SAC @ POR,L,17.933333333333334,7,2,0,6,13,8,2,26,0,0,1,2,16.9,1,13078,13078,13078,17842,513,5025,10121,6409,21290,16918,3835,14918,8286,1,4829,7971,14816,1,17:56,2018,2019
2018-19,203992,Bogdan Bogdanović,Bogdan,1610612758,SAC,Sacramento Kings,21801230,2019-04-10T00:00:00,SAC @ POR,L,27.266666666666666,0,0,0,0,15,14,4,32,0,0,0,2,16.7,1,13078,13078,13078,9753,12104,10185,10121,19484,23108,24107,8582,19301,8286,1,1,7971,14961,1,27:16,2018,2019
2018-19,201147,Corey Brewer,Corey,1610612758,SAC,Sacramento Kings,21801207,2019-04-07T00:00:00,SAC vs. NOP,L,13.3,0,0,0,0,2,0,2,4,0,0,2,0,3.6,1,13078,13078,13078,21038,12104,10185,10121,19484,2593,1,3835,1212,8286,1,11136,18923,23623,1,13:18,2018,2019
2018-19,1627812,Yogi Ferrell,Yogi,1610612758,SAC,Sacramento Kings,21801207,2019-04-07T00:00:00,SAC vs. NOP,L,19.266666666666666,0,0,3,0,2,2,5,14,0,1,2,1,23.6,1,13078,13078,13078,16767,12104,10185,3356,19484,2593,3276,10952,5941,8286,17177,11136,12643,10212,1,19:16,2018,2019
2018-19,1627741,Buddy Hield,Buddy,1610612758,SAC,Sacramento Kings,21801207,2019-04-07T00:00:00,SAC vs. NOP,L,31.58333333333333,3,0,3,2,8,14,12,46,0,3,2,2,27.0,1,13078,13078,13078,5852,4288,10185,3356,13916,13728,24107,21788,25132,8286,25486,11136,7971,8135,1,31:35,2018,2019
2018-19,1626161,Willie Cauley-Stein,Willie,1610612758,SAC,Sacramento Kings,21801207,2019-04-07T00:00:00,SAC vs. NOP,L,19.23333333333333,0,2,2,4,6,6,4,18,1,2,2,3,26.4,1,13078,13078,13078,16791,12104,5025,5306,9626,9874,12741,8582,8623,2599,23649,11136,4876,8495,1,19:14,2018,2019
