player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
1629610,DaQuan Jeffries,DaQuan,1610612759,SAS,23.0,31,6,25,0.194,15.9,108.9,109.0,109.0,114.8,113.4,113.4,-5.9,-4.5,-4.5,0.059,1.57,13.8,0.036,0.103,0.068,8.8,8.8,0.5,0.514,0.114,0.117,104.17,104.76,87.3,104.76,0.045,1072,50,120,1.6,3.9,0.417,378,456,326,514,356,231,247,247,488,433,433,394,363,363,473,292,330,231,371,334,192,192,350,404,501,499,88,72,72,487,379,375,397,381,367,SAS
201942,DeMar DeRozan,DeMar,1610612759,SAS,31.0,61,27,34,0.443,33.7,111.7,113.0,113.0,114.7,115.5,115.5,-3.0,-2.5,-2.5,0.309,3.55,25.7,0.019,0.106,0.062,7.2,7.2,0.505,0.591,0.255,0.26,101.05,100.09,83.41,100.09,0.139,4289,455,920,7.5,15.1,0.495,124,189,470,332,34,143,121,121,486,494,494,325,307,307,28,24,67,383,357,378,96,96,332,154,50,53,308,365,365,44,32,37,40,50,137,SAS
1627749,Dejounte Murray,Dejounte,1610612759,SAS,24.0,67,32,35,0.478,31.9,110.3,111.8,111.8,109.2,109.5,109.5,1.1,2.3,2.3,0.246,3.1,24.0,0.026,0.19,0.108,7.7,7.7,0.485,0.509,0.231,0.234,100.79,100.02,83.35,100.02,0.124,4452,441,974,6.6,14.5,0.453,58,115,481,288,66,179,154,154,239,249,249,195,162,162,62,40,82,306,84,149,126,127,397,418,85,93,331,373,373,75,36,30,61,57,238,SAS
1628401,Derrick White,Derrick,1610612759,SAS,26.0,36,18,18,0.5,29.5,112.9,113.9,113.9,108.1,108.8,108.8,4.9,5.1,5.1,0.168,2.82,18.9,0.012,0.086,0.049,6.7,6.7,0.503,0.55,0.223,0.226,100.04,99.29,82.74,99.29,0.09,2192,186,453,5.2,12.6,0.411,346,312,196,251,106,107,96,96,169,210,210,97,91,91,144,61,174,473,448,464,79,80,340,294,105,113,388,438,438,245,192,173,106,82,382,SAS
1630170,Devin Vassell,Devin,1610612759,SAS,20.0,62,30,32,0.484,17.0,106.7,106.5,106.5,109.5,108.9,108.9,-2.8,-2.4,-2.4,0.071,2.55,14.0,0.021,0.138,0.079,5.5,5.5,0.492,0.524,0.138,0.143,102.0,102.37,85.31,102.37,0.071,2247,123,303,2.0,4.9,0.406,116,143,437,279,330,311,325,325,254,220,220,315,303,303,416,90,324,352,235,277,41,41,381,377,423,423,224,195,195,381,275,248,355,321,395,SAS
1629234,Drew Eubanks,Drew,1610612759,SAS,24.0,54,21,33,0.389,14.0,103.7,103.6,103.6,109.2,108.2,108.2,-5.5,-4.6,-4.6,0.086,0.93,12.4,0.09,0.207,0.148,13.2,13.3,0.571,0.618,0.166,0.17,101.79,102.29,85.24,102.29,0.115,1599,116,205,2.1,3.8,0.566,196,264,454,397,383,394,398,398,236,187,187,384,365,365,350,450,380,62,60,57,459,463,123,83,300,312,240,202,202,100,287,324,340,387,52,SAS
203476,Gorgui Dieng,Gorgui,1610612759,SAS,31.0,38,14,24,0.368,14.5,106.2,106.6,106.6,112.6,113.2,113.2,-6.4,-6.7,-6.7,0.13,1.5,17.6,0.068,0.181,0.122,11.7,11.7,0.613,0.67,0.169,0.174,102.07,101.65,84.71,101.65,0.12,1175,85,163,2.2,4.3,0.521,335,357,309,416,375,324,324,324,410,426,426,405,415,415,219,305,213,100,100,98,394,396,54,23,285,284,220,250,250,88,336,352,328,360,88,SAS
1627751,Jakob Poeltl,Jakob,1610612759,SAS,25.0,69,32,37,0.464,26.7,111.5,112.2,112.2,108.7,109.0,109.0,2.7,3.2,3.2,0.096,1.61,19.3,0.114,0.173,0.143,11.9,11.8,0.616,0.612,0.13,0.134,100.28,99.84,83.2,99.84,0.1,3831,265,430,3.8,6.2,0.616,32,115,497,305,153,149,144,144,207,221,221,144,132,132,311,281,165,31,120,60,406,402,47,97,450,456,370,392,392,169,120,177,171,262,33,SAS
1628966,Keita Bates-Diop,Keita,1610612759,SAS,25.0,30,13,17,0.433,8.2,105.1,103.8,103.8,112.7,111.5,111.5,-7.6,-7.7,-7.7,0.075,1.71,12.6,0.037,0.154,0.097,7.4,7.3,0.485,0.518,0.144,0.15,101.69,102.89,85.75,102.89,0.088,526,30,67,1.0,2.2,0.448,385,371,182,345,467,370,392,392,415,345,345,429,433,433,402,260,367,227,180,194,101,101,398,393,404,395,249,164,164,267,427,432,460,472,253,SAS
1629640,Keldon Johnson,Keldon,1610612759,SAS,21.0,69,32,37,0.464,28.5,108.9,110.0,110.0,113.1,113.8,113.8,-4.2,-3.8,-3.8,0.087,1.55,12.3,0.045,0.163,0.103,7.9,7.9,0.522,0.557,0.189,0.192,100.86,100.04,83.36,100.04,0.091,4093,338,705,4.9,10.2,0.479,32,115,497,305,123,228,205,205,435,446,446,348,339,339,348,300,383,181,143,170,139,140,277,260,204,215,320,371,371,240,68,71,113,118,167,SAS
1629022,Lonnie Walker IV,Lonnie,1610612759,SAS,22.0,60,28,32,0.467,25.4,108.4,109.4,109.4,115.5,115.7,115.7,-7.1,-6.3,-6.3,0.095,1.55,12.6,0.009,0.093,0.05,8.1,8.1,0.502,0.523,0.199,0.203,100.65,100.05,83.37,100.05,0.063,3168,256,609,4.3,10.2,0.42,140,177,437,303,175,255,229,229,500,501,501,422,402,402,314,299,370,504,423,462,154,154,345,382,163,171,342,369,369,429,132,112,151,121,352,SAS
1629677,Luka Samanic,Luka,1610612759,SAS,21.0,33,14,19,0.424,9.3,101.5,102.6,102.6,108.4,104.6,104.6,-6.9,-2.0,-2.0,0.073,0.75,9.9,0.049,0.158,0.104,13.2,13.1,0.505,0.518,0.187,0.194,100.26,101.47,84.56,101.47,0.065,648,47,105,1.4,3.2,0.448,364,357,213,360,448,443,418,418,188,76,76,418,293,293,406,477,456,163,165,164,456,455,334,394,209,206,373,255,255,413,385,385,416,428,255,SAS
201988,Patty Mills,Patty,1610612759,SAS,32.0,68,31,37,0.456,24.8,107.7,107.8,107.8,106.5,106.4,106.4,1.2,1.4,1.4,0.142,2.45,18.7,0.01,0.053,0.032,7.6,7.6,0.544,0.57,0.177,0.182,102.0,101.97,84.97,101.97,0.079,3568,252,611,3.7,9.0,0.412,47,130,497,317,181,277,276,276,117,114,114,190,189,189,191,99,180,498,527,530,117,115,210,219,256,254,225,225,225,320,137,110,181,162,376,SAS
