TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612745,Houston Rockets,HOU,82,82,0.511,25.52,45.41,0.562,0.562,0.511,25.52,45.41,0.562,0.0,0.0,0.0,
1610612763,Memphis Grizzlies,MEM,82,82,0.482,25.83,44.4,0.582,0.582,0.482,25.83,44.4,0.582,0.0,0.0,0.0,
1610612760,Oklahoma City Thunder,OKC,82,82,0.47,24.09,43.51,0.554,0.554,0.47,24.09,43.51,0.554,0.0,0.0,0.0,
1610612759,San Antonio Spurs,SAS,79,79,0.458,24.42,42.35,0.577,0.577,0.458,24.42,42.35,0.577,0.0,0.0,0.0,
1610612766,Charlotte Hornets,CHA,82,82,0.469,24.17,42.24,0.572,0.572,0.469,24.17,42.24,0.572,0.0,0.0,0.0,
1610612750,Minnesota Timberwolves,MIN,81,81,0.482,25.44,42.02,0.605,0.605,0.482,25.44,42.02,0.605,0.0,0.0,0.0,
1610612761,Toronto Raptors,TOR,82,82,0.457,24.11,41.76,0.577,0.577,0.457,24.11,41.76,0.577,0.0,0.0,0.0,
1610612762,Utah Jazz,UTA,82,82,0.46,24.5,41.33,0.593,0.593,0.46,24.5,41.33,0.593,0.0,0.0,0.0,
1610612740,New Orleans Pelicans,NOP,82,82,0.47,24.23,41.07,0.59,0.59,0.47,24.23,41.07,0.59,0.0,0.0,0.0,
1610612754,Indiana Pacers,IND,82,82,0.455,23.49,40.78,0.576,0.576,0.455,23.49,40.78,0.576,0.0,0.0,0.0,
1610612747,Los Angeles Lakers,LAL,82,82,0.458,24.98,40.68,0.614,0.614,0.458,24.98,40.68,0.614,0.0,0.0,0.0,
1610612737,Atlanta Hawks,ATL,82,82,0.438,23.89,40.48,0.59,0.59,0.438,23.89,40.48,0.59,0.0,0.0,0.0,
1610612739,Cleveland Cavaliers,CLE,82,82,0.471,24.33,40.12,0.606,0.606,0.471,24.33,40.12,0.606,0.0,0.0,0.0,
1610612743,Denver Nuggets,DEN,82,82,0.463,25.63,40.02,0.64,0.64,0.463,25.63,40.02,0.64,0.0,0.0,0.0,
1610612753,Orlando Magic,ORL,82,82,0.461,23.39,39.8,0.588,0.588,0.461,23.39,39.8,0.588,0.0,0.0,0.0,
1610612752,New York Knicks,NYK,82,82,0.436,23.2,38.95,0.595,0.595,0.436,23.2,38.95,0.595,0.0,0.0,0.0,
1610612764,Washington Wizards,WAS,82,82,0.445,23.48,38.63,0.608,0.608,0.445,23.48,38.63,0.608,0.0,0.0,0.0,
1610612758,Sacramento Kings,SAC,82,82,0.436,24.23,38.48,0.63,0.63,0.436,24.23,38.48,0.63,0.0,0.0,0.0,
1610612757,Portland Trail Blazers,POR,81,81,0.44,22.25,37.51,0.593,0.593,0.44,22.25,37.51,0.593,0.0,0.0,0.0,
1610612765,Detroit Pistons,DET,81,81,0.419,20.41,36.35,0.561,0.561,0.419,20.41,36.35,0.561,0.0,0.0,0.0,
1610612738,Boston Celtics,BOS,82,82,0.402,21.76,35.71,0.609,0.609,0.402,21.76,35.71,0.609,0.0,0.0,0.0,
1610612741,Chicago Bulls,CHI,81,81,0.411,22.1,35.63,0.62,0.62,0.411,22.1,35.63,0.62,0.0,0.0,0.0,
1610612755,Philadelphia 76ers,PHI,82,82,0.422,21.04,35.39,0.594,0.594,0.422,21.04,35.39,0.594,0.0,0.0,0.0,
1610612749,Milwaukee Bucks,MIL,82,82,0.389,21.63,35.15,0.616,0.616,0.389,21.63,35.15,0.616,0.0,0.0,0.0,
1610612748,Miami Heat,MIA,82,82,0.402,19.95,34.26,0.582,0.582,0.402,19.95,34.26,0.582,0.0,0.0,0.0,
1610612744,Golden State Warriors,GSW,81,81,0.379,21.25,34.12,0.623,0.623,0.379,21.25,34.12,0.623,0.0,0.0,0.0,
1610612746,LA Clippers,LAC,82,82,0.393,20.12,33.87,0.594,0.594,0.393,20.12,33.87,0.594,0.0,0.0,0.0,
1610612756,Phoenix Suns,PHX,82,82,0.372,19.17,33.5,0.572,0.572,0.372,19.17,33.5,0.572,0.0,0.0,0.0,
1610612751,Brooklyn Nets,BKN,82,82,0.382,19.22,32.34,0.594,0.594,0.382,19.22,32.34,0.594,0.0,0.0,0.0,
1610612742,Dallas Mavericks,DAL,82,82,0.379,19.77,31.95,0.619,0.619,0.379,19.77,31.95,0.619,0.0,0.0,0.0,
