GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,2564,Boris Diaw,Boris,1610612762,UTA,35.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,105,104,26,104,130,36,34,18,53,1,1,1,110,21,1,123,7,90
Players,202324,Derrick Favors,Derrick,1610612762,UTA,25.0,5,3,2,0.6,2.8,0.0,0.4,0.0,0.4,1.2,1.2,0.8,2.0,0.0,0.0,0.4,0.4,2.5,11,14,69,50,72,36,23,18,48,85,92,99,51,21,1,91,39,54
Players,201588,George Hill,George,1610612762,UTA,31.0,5,3,2,0.6,3.5,0.0,0.0,0.0,0.0,1.2,1.2,1.4,2.8,0.0,0.0,1.0,0.4,1.9,11,14,69,50,42,36,34,18,53,85,92,112,43,21,1,123,39,72
Players,202330,Gordon Hayward,Gordon,1610612762,UTA,27.0,5,2,3,0.4,3.3,0.0,0.8,0.2,0.4,1.2,1.2,1.4,2.8,0.0,0.0,0.2,0.8,3.3,11,36,110,79,58,36,7,17,48,85,92,112,43,21,1,60,21,39
Players,203481,Jeff Withey,Jeff,1610612762,UTA,27.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,62,1,1,136,36,34,18,53,1,1,1,110,21,1,1,64,107
Players,204060,Joe Ingles,Joe,1610612762,UTA,29.0,5,3,2,0.6,3.1,0.6,0.0,0.0,0.0,1.2,1.2,1.4,2.0,0.0,0.0,0.4,0.0,2.1,11,14,69,50,67,17,34,18,53,85,92,112,51,21,1,91,64,67
Players,2207,Joe Johnson,Joe,1610612762,UTA,36.0,6,3,3,0.5,3.3,0.3,0.5,0.0,1.7,1.0,1.0,1.2,2.3,0.0,0.0,0.3,0.0,4.4,7,14,110,61,48,29,16,18,8,71,73,107,50,21,1,77,64,18
Players,203918,Rodney Hood,Rodney,1610612762,UTA,24.0,3,2,1,0.667,3.3,0.0,0.0,0.0,0.7,0.0,0.0,1.0,1.3,0.0,0.0,0.0,0.0,3.7,60,36,26,38,49,36,34,18,33,1,1,100,94,21,1,1,64,34
Players,203497,Rudy Gobert,Rudy,1610612762,UTA,25.0,2,1,1,0.5,2.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.1,90,62,26,61,69,36,34,18,18,1,1,1,51,21,1,123,7,43
Players,202714,Shelvin Mack,Shelvin,1610612762,UTA,27.0,1,0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,104,26,104,88,36,34,18,53,1,1,1,110,21,1,1,64,107
