season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2015-16,200782,P.J. Tucker,P.J.,1610612756,PHX,Phoenix Suns,21501229,2016-04-13T00:00:00,PHX vs. LAC,W,30.1,98.4,98.5,98.5,84.4,90.9,90.9,14.0,7.6,7.6,0.158,1.5,20.0,0.029,0.158,0.097,0.133,0.127,0.00611,0.00651,0.158,0.172,109.51,105.42,87.85,105.42,0.132,66,5,9,5.0,9.0,0.556,1,1,1,1,7496,15783,15840,15840,3637,5893,5893,6976,9397,9402,8848,5817,7894,11624,9037,9808,17417,17060,7200,6952,16250,14905,1414,3715,3715,7918,6175,8964,6175,8964,6726,1.0,30:03,2015,2016
2015-16,1626210,Alan Williams,Alan,1610612756,PHX,Phoenix Suns,21501229,2016-04-13T00:00:00,PHX vs. LAC,W,22.3,121.2,122.4,122.4,120.6,118.4,118.4,0.5,4.1,4.1,0.1,1.0,13.3,0.111,0.45,0.255,0.133,0.132,0.005560000000000001,0.00625,0.213,0.218,105.04,105.47,87.89,105.47,0.163,49,5,9,5.0,9.0,0.556,1,1,1,1,13920,3965,3624,3624,21309,20512,20512,12313,10803,10802,12803,7038,12608,2941,307,457,17417,17464,9343,7878,9049,9041,3937,3690,3690,4957,6175,8964,6175,8964,6726,1.0,22:18,2015,2016
2015-16,203098,John Jenkins,John,1610612756,PHX,Phoenix Suns,21501229,2016-04-13T00:00:00,PHX vs. LAC,W,21.3,116.9,114.9,114.9,125.9,123.4,123.4,-9.0,-8.5,-8.5,0.15,0.0,37.5,0.0,0.111,0.045,0.0,0.0,0.006999999999999999,0.006999999999999999,0.086,0.089,103.98,105.92,88.26,105.92,0.083,47,3,5,3.0,5.0,0.6,1,1,1,1,14783,5617,6532,6532,22823,22183,22183,16414,16272,16272,9338,13303,1929,13060,13502,18579,1,1,4338,5012,23503,23470,4873,3396,3396,13858,11544,16058,11544,16058,4873,1.0,21:18,2015,2016
2015-16,201978,Chase Budinger,Chase,1610612756,PHX,Phoenix Suns,21501229,2016-04-13T00:00:00,PHX vs. LAC,W,16.1,118.4,119.4,119.4,122.2,119.4,119.4,-3.8,0.0,0.0,0.125,0.0,28.6,0.15,0.154,0.152,0.0,0.0,0.006,0.006,0.109,0.11,106.83,107.55,89.63,107.55,0.139,36,3,5,3.0,5.0,0.6,1,1,1,1,18988,5003,4624,4624,21796,20920,20920,14209,12416,12416,10864,13303,4181,1558,9331,4220,1,1,7410,9041,21939,22050,2654,2446,2446,7203,11544,16058,11544,16058,4873,1.0,16:04,2015,2016
2015-16,202720,Jon Leuer,Jon,1610612756,PHX,Phoenix Suns,21501229,2016-04-13T00:00:00,PHX vs. LAC,W,20.4,97.3,97.8,97.8,80.1,80.4,80.4,17.3,17.3,17.3,0.167,2.0,16.7,0.261,0.364,0.311,0.083,0.084,0.00875,0.00901,0.189,0.189,107.79,107.32,89.43,107.32,0.385,45,7,8,7.0,8.0,0.875,1,1,1,1,15600,16328,16258,16258,2558,2697,2697,5910,5879,5879,8015,3519,9957,218,743,180,12670,13003,1628,1427,12120,12618,2121,2556,2556,252,2864,10529,2864,10529,1155,1.0,20:21,2015,2016
2015-16,203462,Archie Goodwin,Archie,1610612756,PHX,Phoenix Suns,21501229,2016-04-13T00:00:00,PHX vs. LAC,W,30.3,108.1,110.4,110.4,113.1,116.4,116.4,-5.0,-6.0,-6.0,0.217,5.0,22.7,0.027,0.061,0.043,0.045,0.045,0.00313,0.0030399999999999997,0.213,0.219,109.04,106.31,88.6,106.31,0.04,67,5,16,5.0,16.0,0.313,1,1,1,1,7305,10041,8828,8828,18172,19629,19629,14778,15194,15194,5811,554,6893,12137,19309,19112,9661,9672,19409,20954,9123,8894,1568,3123,3123,18922,6175,2178,6175,2178,18542,1.0,30:15,2015,2016
2015-16,1626164,Devin Booker,Devin,1610612756,PHX,Phoenix Suns,21501229,2016-04-13T00:00:00,PHX vs. LAC,W,26.7,97.6,100.0,100.0,73.2,79.7,79.7,24.4,20.3,20.3,0.111,0.4,9.1,0.0,0.056,0.03,0.22699999999999998,0.22899999999999998,0.00357,0.004030000000000001,0.286,0.286,112.97,106.97,89.14,106.97,0.006,60,4,14,4.0,14.0,0.286,1,1,1,1,10272,16208,14213,14213,1434,2502,2502,3949,4984,4984,11899,12535,15531,13060,19756,21184,22796,22854,17674,18023,2748,3152,691,2743,2743,21518,8539,3506,8539,3506,19020,1.0,26:42,2015,2016
2015-16,203458,Alex Len,Alex,1610612756,PHX,Phoenix Suns,21501229,2016-04-13T00:00:00,PHX vs. LAC,W,27.6,94.5,96.8,96.8,74.0,80.3,80.3,20.5,16.4,16.4,0.056,1.0,7.1,0.0,0.081,0.043,0.071,0.073,0.004,0.00425,0.181,0.179,112.83,107.02,89.18,107.02,0.055,62,4,10,4.0,10.0,0.4,1,1,1,1,9548,17793,16762,16762,1545,2677,2677,4968,6143,6143,16687,7038,16849,13060,17192,19112,11577,11949,16028,17268,13278,14071,715,2713,2713,17279,8539,7514,8539,7514,14037,1.0,27:35,2015,2016
2015-16,203141,Mirza Teletovic,Mirza,1610612756,PHX,Phoenix Suns,21501229,2016-04-13T00:00:00,PHX vs. LAC,W,27.7,112.0,112.9,112.9,106.1,111.5,111.5,5.9,1.4,1.4,0.111,1.0,8.0,0.118,0.156,0.136,0.08,0.081,0.004739999999999999,0.0053,0.307,0.31,109.85,106.76,88.97,106.76,0.121,62,8,19,8.0,19.0,0.421,1,1,1,1,9496,7875,7510,7510,14337,17291,17291,10105,11971,11971,11899,7038,16450,2694,9227,5434,12575,12695,13655,12256,1866,2048,1317,2862,2863,9080,1806,964,1806,964,13615,1.0,27:39,2015,2016
2015-16,101179,Ronnie Price,Ronnie,1610612756,PHX,Phoenix Suns,21501229,2016-04-13T00:00:00,PHX vs. LAC,W,17.8,102.0,100.0,100.0,65.3,69.2,69.2,36.7,30.8,30.8,0.25,2.0,40.0,0.0,0.048,0.024,0.2,0.2,0.00375,0.00375,0.128,0.13,108.87,106.82,89.01,106.82,0.068,40,1,4,1.0,4.0,0.25,1,1,1,1,17715,13571,14213,14213,754,1080,1080,1799,2626,2633,4387,3519,1471,13060,20529,21939,21301,21453,16964,18914,20076,20168,1646,2833,2833,15725,18695,18073,18695,18073,19755,1.0,17:45,2015,2016
