team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,3,1,2,0.333,64.0,21.4,21.4,0.0,42.9,0.0,42.9,0.0,42.9,11,11,5,12,15,2,4,6,8,1,16,1,8,ATLANTA HAWKS
1610612738,Boston Celtics,12,7,5,0.583,51.0,9.4,12.5,7.8,37.5,23.4,9.4,4.7,25.0,1,1,16,5,3,13,9,4,11,15,6,11,3,BOSTON CELTICS
1610612751,Brooklyn Nets,4,0,4,0.0,56.7,11.8,0.0,0.0,0.0,11.8,23.5,0.0,94.1,9,15,13,15,14,8,13,6,16,11,12,1,16,BROOKLYN NETS
1610612741,Chicago Bulls,2,1,1,0.5,48.6,15.4,30.8,0.0,46.2,7.7,23.1,0.0,61.5,14,11,2,7,16,6,1,6,5,6,11,1,15,CHICAGO BULLS
1610612742,Dallas Mavericks,7,3,4,0.429,54.8,15.8,5.3,0.0,26.3,10.5,26.3,0.0,47.4,4,5,13,9,4,5,12,6,12,9,14,1,11,DALLAS MAVERICKS
1610612743,Denver Nuggets,3,1,2,0.333,50.7,10.7,0.0,0.0,42.9,32.1,14.3,3.6,57.1,11,11,5,12,9,11,13,6,8,16,9,10,13,DENVER NUGGETS
1610612744,Golden State Warriors,9,6,3,0.667,46.4,17.6,17.6,6.8,43.2,18.9,5.4,6.8,54.1,2,2,9,3,1,4,6,5,7,13,3,14,12,GOLDEN STATE WARRIORS
1610612763,Memphis Grizzlies,8,4,4,0.5,48.1,11.8,22.1,8.8,64.7,7.4,7.4,5.9,29.4,3,3,13,7,2,8,3,3,1,5,4,12,5,MEMPHIS GRIZZLIES
1610612748,Miami Heat,7,4,3,0.571,51.9,25.7,17.1,0.0,22.9,8.6,8.6,0.0,22.9,4,3,9,6,6,1,7,6,13,7,5,1,2,MIAMI HEAT
1610612749,Milwaukee Bucks,5,3,2,0.6,50.8,12.5,15.6,9.4,56.3,9.4,25.0,6.3,43.8,6,5,5,4,8,7,8,2,3,8,13,13,9,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,5,2,3,0.4,48.8,5.6,0.0,0.0,22.2,0.0,30.6,11.1,44.4,6,8,9,10,7,14,13,6,14,1,15,16,10,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,3,1,2,0.333,50.7,0.0,0.0,0.0,40.0,20.0,20.0,10.0,60.0,11,11,5,12,12,15,13,6,10,14,10,15,14,NEW ORLEANS PELICANS
1610612755,Philadelphia 76ers,2,2,0,1.0,60.3,0.0,11.1,0.0,44.4,11.1,11.1,0.0,11.1,14,8,1,1,10,15,10,6,6,10,7,1,1,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,4,3,1,0.75,48.5,19.0,19.0,9.5,57.1,0.0,0.0,0.0,38.1,9,5,2,2,11,3,5,1,2,1,1,1,7,PHOENIX SUNS
1610612761,Toronto Raptors,1,0,1,0.0,55.8,11.1,11.1,0.0,11.1,0.0,11.1,0.0,33.3,16,15,2,15,13,10,10,6,15,1,7,1,6,TORONTO RAPTORS
1610612762,Utah Jazz,5,2,3,0.4,53.7,10.5,26.3,0.0,47.4,15.8,5.3,0.0,26.3,6,8,9,10,5,12,2,6,4,12,2,1,4,UTAH JAZZ
