team_id,team_name,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,3,1,2,0.333,64.0,35.7,92.9,0.385,7.1,42.9,0.167,35.7,42.9,0.833,7.1,50.0,57.1,0.0,7.1,0.0,0.0,7.1,21.4,35.7,114.3,-14.3,11,11,5,12,1,10,5,11,11,4,15,2,3,6,9,1,4,15,7,15,13,13,5,3,9,10,ATLANTA HAWKS
1610612738,Boston Celtics,12,7,5,0.583,51.0,26.6,78.1,0.34,6.3,26.6,0.235,29.7,37.5,0.792,12.5,34.4,46.9,10.9,14.1,6.3,4.7,6.3,31.3,29.7,89.1,-10.9,1,1,16,5,8,15,11,13,12,14,10,6,5,7,7,7,6,14,12,4,12,12,11,6,13,9,BOSTON CELTICS
1610612751,Brooklyn Nets,4,0,4,0.0,56.7,23.5,76.5,0.308,5.9,29.4,0.2,5.9,23.5,0.25,0.0,29.4,29.4,0.0,5.9,5.9,5.9,0.0,47.1,35.3,58.8,-88.2,9,15,13,15,3,16,12,16,13,12,11,13,12,14,14,11,14,15,5,6,5,1,15,4,16,16,BROOKLYN NETS
1610612741,Chicago Bulls,2,1,1,0.5,48.6,38.5,115.4,0.333,7.7,38.5,0.2,0.0,0.0,0.0,23.1,23.1,46.2,23.1,7.7,15.4,7.7,7.7,53.8,15.4,84.6,-23.1,14,11,2,7,13,7,1,14,10,5,11,16,16,16,3,14,7,4,8,1,3,14,16,15,14,12,CHICAGO BULLS
1610612742,Dallas Mavericks,7,3,4,0.429,54.8,39.5,81.6,0.484,23.7,47.4,0.5,18.4,28.9,0.636,0.0,42.1,42.1,21.1,2.6,2.6,5.3,0.0,31.6,23.7,121.1,-5.3,4,5,13,9,5,6,9,6,1,2,1,11,10,12,14,3,9,9,1,13,10,1,12,10,5,7,DALLAS MAVERICKS
1610612743,Denver Nuggets,3,1,2,0.333,50.7,32.1,57.1,0.563,3.6,17.9,0.2,35.7,35.7,1.0,3.6,21.4,25.0,21.4,25.0,3.6,0.0,3.6,32.1,21.4,103.6,-28.6,11,11,5,12,10,12,16,3,15,16,11,2,8,1,12,15,15,8,16,12,13,5,13,12,10,13,DENVER NUGGETS
1610612744,Golden State Warriors,9,6,3,0.667,46.4,40.5,78.4,0.517,12.2,37.8,0.321,31.1,36.5,0.852,12.2,29.7,41.9,23.0,10.8,4.1,5.4,4.1,18.9,28.4,124.3,28.4,2,2,9,3,16,5,10,4,6,6,6,5,7,5,8,10,10,5,11,11,9,6,4,8,2,3,GOLDEN STATE WARRIORS
1610612763,Memphis Grizzlies,8,4,4,0.5,48.1,42.6,104.4,0.408,10.3,36.8,0.28,27.9,38.2,0.731,23.5,35.3,58.8,19.1,5.9,5.9,7.4,14.7,29.4,22.1,123.5,17.6,3,3,13,7,15,4,2,9,8,7,7,8,4,10,2,6,3,10,5,6,4,16,10,11,3,5,MEMPHIS GRIZZLIES
1610612748,Miami Heat,7,4,3,0.571,51.9,37.1,91.4,0.406,20.0,51.4,0.389,22.9,25.7,0.889,2.9,31.4,34.3,22.9,5.7,5.7,5.7,0.0,25.7,37.1,117.1,25.7,4,3,9,6,7,8,6,10,2,1,5,10,11,4,13,8,12,6,4,8,6,1,9,2,7,4,MIAMI HEAT
1610612749,Milwaukee Bucks,5,3,2,0.6,50.8,34.4,93.8,0.367,3.1,31.3,0.1,28.1,37.5,0.75,28.1,40.6,68.8,15.6,18.8,6.3,9.4,12.5,25.0,31.3,100.0,9.4,6,5,5,4,9,11,4,12,16,10,16,7,5,8,1,4,1,13,15,4,2,15,8,5,11,6,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,5,2,3,0.4,48.8,27.8,83.3,0.333,11.1,44.4,0.25,25.0,33.3,0.75,5.6,30.6,36.1,22.2,5.6,5.6,19.4,5.6,22.2,25.0,91.7,-33.3,6,8,9,10,12,13,8,14,7,3,9,9,9,8,10,9,11,7,2,9,1,9,6,9,12,14,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,3,1,2,0.333,50.7,45.0,75.0,0.6,15.0,30.0,0.5,15.0,15.0,1.0,0.0,5.0,5.0,30.0,15.0,10.0,0.0,5.0,40.0,15.0,120.0,-35.0,11,11,5,12,11,3,13,2,5,11,1,12,14,1,14,16,16,1,13,2,13,7,14,16,6,15,NEW ORLEANS PELICANS
1610612755,Philadelphia 76ers,2,2,0,1.0,60.3,50.0,100.0,0.5,16.7,33.3,0.5,5.6,11.1,0.5,16.7,50.0,66.7,27.8,16.7,0.0,5.6,5.6,16.7,16.7,122.2,44.4,14,8,1,1,2,1,3,5,3,8,1,14,15,13,4,1,2,2,14,15,7,9,2,13,4,1,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,4,3,1,0.75,48.5,47.6,71.4,0.667,4.8,23.8,0.2,52.4,57.1,0.917,14.3,28.6,42.9,23.8,9.5,9.5,4.8,0.0,14.3,42.9,152.4,38.1,9,5,2,2,14,2,14,1,14,15,11,1,1,3,5,12,8,3,10,3,11,1,1,1,1,2,PHOENIX SUNS
1610612761,Toronto Raptors,1,0,1,0.0,55.8,27.8,66.7,0.417,16.7,33.3,0.5,5.6,22.2,0.25,5.6,27.8,33.3,16.7,5.6,5.6,5.6,5.6,16.7,16.7,77.8,-16.7,16,15,2,15,4,13,15,8,3,8,1,14,13,14,10,13,13,12,2,9,7,9,2,13,15,11,TORONTO RAPTORS
