team_id,team_name,gp,w,l,w_pct,min,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_tov,opp_stl,opp_blk,opp_blka,opp_pf,opp_pfd,opp_pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,opp_fgm_rank,opp_fga_rank,opp_fg_pct_rank,opp_fg3m_rank,opp_fg3a_rank,opp_fg3_pct_rank,opp_ftm_rank,opp_fta_rank,opp_ft_pct_rank,opp_oreb_rank,opp_dreb_rank,opp_reb_rank,opp_ast_rank,opp_tov_rank,opp_stl_rank,opp_blk_rank,opp_blka_rank,opp_pf_rank,opp_pfd_rank,opp_pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,3,1,2,0.333,64.0,50.0,135.7,0.368,28.6,85.7,0.333,0.0,0.0,0.0,7.1,35.7,42.9,28.6,7.1,7.1,7.1,0.0,35.7,21.4,128.6,14.3,11,11,5,12,1,14,16,4,16,16,7,1,1,1,6,8,8,15,13,12,13,13,14,12,13,10,ATLANTA HAWKS
1610612738,Boston Celtics,12,7,5,0.583,51.0,34.4,82.8,0.415,10.9,31.3,0.35,20.3,28.1,0.722,10.9,35.9,46.9,15.6,10.9,6.3,6.3,4.7,29.7,31.3,100.0,10.9,1,1,16,5,8,7,9,7,8,8,11,6,5,6,9,9,10,5,7,10,12,12,11,6,6,9,BOSTON CELTICS
1610612751,Brooklyn Nets,4,0,4,0.0,56.7,52.9,100.0,0.529,5.9,17.6,0.333,35.3,41.2,0.857,11.8,64.7,76.5,11.8,11.8,0.0,0.0,5.9,35.3,47.1,147.1,88.2,9,15,13,15,3,16,13,13,5,1,7,13,12,13,10,16,14,2,6,1,1,5,13,2,15,16,BROOKLYN NETS
1610612741,Chicago Bulls,2,1,1,0.5,48.6,30.8,84.6,0.364,0.0,30.8,0.0,46.2,61.5,0.75,30.8,46.2,76.9,15.4,23.1,0.0,7.7,7.7,15.4,53.8,107.7,23.1,14,11,2,7,13,3,10,3,1,7,1,15,16,8,15,13,15,4,1,1,14,3,2,1,8,12,CHICAGO BULLS
1610612742,Dallas Mavericks,7,3,4,0.429,54.8,39.5,89.5,0.441,10.5,31.6,0.333,36.8,52.6,0.7,13.2,36.8,50.0,21.1,7.9,2.6,0.0,5.3,23.7,31.6,126.3,5.3,4,5,13,9,5,10,12,10,7,9,7,14,14,5,11,10,11,10,12,4,1,10,7,5,12,7,DALLAS MAVERICKS
1610612743,Denver Nuggets,3,1,2,0.333,50.7,46.4,82.1,0.565,7.1,32.1,0.222,32.1,39.3,0.818,10.7,21.4,32.1,25.0,7.1,10.7,3.6,0.0,21.4,32.1,132.1,28.6,11,11,5,12,10,13,7,14,6,10,5,11,10,12,8,3,3,12,13,16,5,13,5,4,14,13,DENVER NUGGETS
1610612744,Golden State Warriors,9,6,3,0.667,46.4,33.8,73.0,0.463,4.1,25.7,0.158,24.3,28.4,0.857,6.8,16.2,23.0,14.9,12.2,6.8,4.1,5.4,28.4,18.9,95.9,-28.4,2,2,9,3,16,6,4,11,3,4,3,7,6,13,5,2,2,3,5,11,6,9,9,13,5,3,GOLDEN STATE WARRIORS
1610612763,Memphis Grizzlies,8,4,4,0.5,48.1,30.9,82.4,0.375,11.8,45.6,0.258,32.4,39.7,0.815,8.8,32.4,41.2,20.6,8.8,2.9,14.7,7.4,22.1,29.4,105.9,-17.6,3,3,13,7,15,4,8,5,11,13,6,12,11,11,7,7,6,9,10,7,16,4,6,7,7,5,MEMPHIS GRIZZLIES
1610612748,Miami Heat,7,4,3,0.571,51.9,25.7,62.9,0.409,11.4,34.3,0.333,28.6,37.1,0.769,2.9,37.1,40.0,11.4,14.3,2.9,0.0,5.7,37.1,25.7,91.4,-25.7,4,3,9,6,7,1,1,6,10,12,7,9,9,9,3,11,5,1,3,6,1,6,15,8,3,4,MIAMI HEAT
1610612749,Milwaukee Bucks,5,3,2,0.6,50.8,31.3,106.3,0.294,3.1,25.0,0.125,25.0,31.3,0.8,25.0,25.0,50.0,15.6,9.4,9.4,12.5,9.4,31.3,25.0,90.6,-9.4,6,5,5,4,9,5,14,1,2,2,2,8,8,10,14,4,11,5,9,13,15,2,12,9,2,6,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,5,2,3,0.4,48.8,38.9,111.1,0.35,16.7,47.2,0.353,30.6,41.7,0.733,36.1,50.0,86.1,25.0,8.3,5.6,5.6,19.4,25.0,22.2,125.0,33.3,6,8,9,10,12,8,15,2,13,14,12,10,13,7,16,14,16,12,11,8,9,1,8,11,11,14,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,3,1,2,0.333,50.7,50.0,75.0,0.667,5.0,25.0,0.2,50.0,55.0,0.909,15.0,30.0,45.0,25.0,10.0,10.0,5.0,0.0,15.0,40.0,155.0,35.0,11,11,5,12,11,14,5,16,4,2,4,16,15,15,12,6,9,12,8,15,7,13,1,3,16,15,NEW ORLEANS PELICANS
1610612755,Philadelphia 76ers,2,2,0,1.0,60.3,27.8,66.7,0.417,16.7,33.3,0.5,5.6,22.2,0.25,5.6,27.8,33.3,16.7,5.6,5.6,5.6,5.6,16.7,16.7,77.8,-44.4,14,8,1,1,2,2,2,8,13,11,14,2,4,2,4,5,4,7,15,8,9,7,3,14,1,1,PHILADELPHIA 76ERS
