TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,TRAVEL,DOUBLE_DRIBBLE,DISCONTINUED_DRIBBLE,OFF_THREE_SEC,FIVE_SEC,EIGHT_SEC,SHOT_CLOCK,INBOUND,BACKCOURT,OFF_GOALTENDING,PALMING,OFF_FOUL,DEF_THREE_SEC,CHARGE,DELAY_OF_GAME,DEF_GOALTENDING,LANE,JUMP_BALL,KICKED_BALL,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,TRAVEL_RANK,DOUBLE_DRIBBLE_RANK,DISCONTINUED_DRIBBLE_RANK,OFF_THREE_SEC_RANK,FIVE_SEC_RANK,EIGHT_SEC_RANK,SHOT_CLOCK_RANK,INBOUND_RANK,BACKCOURT_RANK,OFF_GOALTENDING_RANK,PALMING_RANK,OFF_FOUL_RANK,DEF_THREE_SEC_RANK,CHARGE_RANK,DELAY_OF_GAME_RANK,DEF_GOALTENDING_RANK,LANE_RANK,JUMP_BALL_RANK,KICKED_BALL_RANK
1610612738,Boston Celtics,17,10,7,0.588,17.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,36.0,0.0,11.0,4.0,11.0,0.0,0.0,13.0,4,3,13,4,1,5,5,3,2,3,4,1,4,7,2,4,8,5,3,1,3,3,2
1610612751,Brooklyn Nets,4,0,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,14,14,1,14,12,5,5,9,2,3,15,1,4,7,3,13,4,11,10,6,3,3,12
1610612742,Dallas Mavericks,6,2,4,0.333,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11,11,1,11,9,5,5,9,2,3,13,1,2,7,1,14,8,13,12,12,3,3,15
1610612743,Denver Nuggets,19,9,10,0.474,6.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,51.0,1.0,15.0,0.0,2.0,0.0,1.0,8.0,3,4,16,7,8,5,5,3,2,3,3,1,12,2,3,1,4,2,12,4,3,1,4
1610612745,Houston Rockets,12,5,7,0.417,10.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,24.0,0.0,7.0,2.0,1.0,0.0,0.0,5.0,6,7,13,10,5,1,5,9,2,3,9,1,12,2,3,8,8,8,5,6,3,3,6
1610612754,Indiana Pacers,4,0,4,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,14,14,1,14,9,5,5,9,2,3,10,1,4,2,3,16,8,13,12,6,3,3,9
1610612746,LA Clippers,13,7,6,0.538,10.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,27.0,0.0,6.0,5.0,0.0,0.0,0.0,6.0,5,5,12,5,5,5,5,3,2,1,5,1,12,2,3,6,8,9,1,12,3,3,5
1610612747,Los Angeles Lakers,21,16,5,0.762,13.0,2.0,1.0,4.0,0.0,0.0,20.0,0.0,1.0,2.0,0.0,50.0,1.0,22.0,5.0,5.0,1.0,0.0,18.0,1,1,10,1,3,1,1,1,2,3,1,1,4,1,3,2,4,1,1,2,1,3,1
1610612748,Miami Heat,21,14,7,0.667,12.0,1.0,1.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,38.0,2.0,14.0,2.0,5.0,0.0,0.0,13.0,1,2,13,2,4,3,1,3,1,3,2,1,4,7,3,3,2,3,5,2,3,3,2
1610612749,Milwaukee Bucks,10,5,5,0.5,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,28.0,4.0,11.0,2.0,0.0,0.0,0.0,2.0,8,7,10,6,2,5,5,9,2,3,10,1,2,7,3,5,1,5,5,12,3,3,9
