group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,1627747,Caris LeVert,Caris,1610612739,CLE,28.0,38,20,18,0.526,3.5,106.0,106.2,106.2,94.7,98.1,98.1,11.3,8.0,8.0,0.141,4.0,21.1,0.033,0.079,0.056,5.3,5.2,0.474,0.531,0.136,0.144,98.67,96.89,80.74,96.89,0.106,276,14,38,0.4,1.0,0.368,28,32,384,174,107,272,217,217,75,123,123,125,136,136,135,18,96,198,290,286,205,206,244,248,225,227,220,352,352,167,85,71,171,120,266
Players,1626224,Cedi Osman,Cedi,1610612739,CLE,28.0,15,8,7,0.533,2.2,103.8,102.9,102.9,109.2,101.6,101.6,-5.4,1.3,1.3,0.0,0.0,0.0,0.0,0.1,0.041,11.1,10.2,0.5,0.628,0.105,0.12,90.85,94.39,78.66,94.39,0.073,68,3,7,0.2,0.5,0.429,219,204,219,168,294,301,260,260,185,159,159,260,197,197,297,240,297,288,242,345,324,310,189,139,306,289,397,401,401,242,227,234,277,284,211
Players,201980,Danny Green,Danny,1610612739,CLE,36.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,480.0,400.0,480.0,0.0,1,0,0,0.0,0.0,0.0,425,418,18,418,444,433,434,434,1,1,1,207,210,210,297,240,297,288,373,388,1,1,361,382,406,407,4,9,9,367,361,396,361,396,361
Players,1629636,Darius Garland,Darius,1610612739,CLE,23.0,36,17,19,0.472,3.4,101.4,102.4,102.4,99.0,100.9,100.9,2.5,1.5,1.5,0.333,1.47,20.6,0.0,0.09,0.046,14.0,14.0,0.379,0.426,0.291,0.307,95.1,93.76,78.14,93.76,0.061,250,21,62,0.6,1.7,0.339,42,61,398,247,133,322,267,267,97,154,154,187,196,196,29,129,101,288,266,333,368,370,306,330,44,42,318,409,409,274,50,32,89,54,284
Players,1629731,Dean Wade,Dean,1610612739,CLE,26.0,12,8,4,0.667,1.7,136.2,123.9,123.9,90.6,87.8,87.8,45.6,36.1,36.1,0.053,0.0,25.0,0.043,0.158,0.095,0.0,0.0,0.5,0.521,0.056,0.06,94.27,100.55,83.79,100.55,0.045,46,1,2,0.1,0.2,0.5,245,204,136,53,343,37,58,58,58,64,64,27,35,35,249,240,61,167,121,147,1,1,189,251,391,393,344,255,255,305,295,323,350,378,117
Players,1628378,Donovan Mitchell,Donovan,1610612739,CLE,26.0,40,23,17,0.575,3.9,108.6,108.5,108.5,97.6,101.3,101.3,11.1,7.2,7.2,0.2,1.27,9.0,0.066,0.096,0.081,7.1,7.1,0.464,0.533,0.376,0.391,96.66,94.92,79.1,94.92,0.185,316,45,111,1.1,2.8,0.405,17,10,376,133,65,243,191,191,91,156,156,126,143,143,83,143,253,110,253,201,246,248,251,236,13,13,273,394,394,54,5,2,13,9,235
Players,1630596,Evan Mobley,Evan,1610612739,CLE,22.0,43,22,21,0.512,3.4,105.7,104.8,104.8,102.8,106.7,106.7,3.0,-1.9,-1.9,0.075,2.0,12.0,0.071,0.143,0.107,6.0,6.2,0.688,0.659,0.126,0.128,95.83,94.49,78.74,94.49,0.138,293,21,32,0.5,0.7,0.656,7,16,424,186,135,276,235,235,126,212,212,182,240,240,221,66,200,92,148,121,223,226,79,117,249,264,298,399,399,104,50,96,128,187,65
Players,1630171,Isaac Okoro,Isaac,1610612739,CLE,22.0,25,13,12,0.52,2.0,99.0,90.8,90.8,108.7,108.5,108.5,-9.7,-17.7,-17.7,0.037,1.0,8.3,0.037,0.102,0.071,8.3,8.3,0.65,0.65,0.096,0.109,92.89,96.84,80.7,96.84,0.029,98,5,10,0.2,0.4,0.5,145,129,300,181,315,338,350,350,182,236,236,296,345,345,270,158,256,183,238,238,270,273,100,118,321,315,366,353,353,329,190,205,277,305,117
Players,1628386,Jarrett Allen,Jarrett,1610612739,CLE,25.0,35,19,16,0.543,3.7,102.2,102.7,102.7,100.4,103.6,103.6,1.8,-0.9,-0.9,0.012,0.2,3.2,0.092,0.182,0.137,16.1,16.1,0.444,0.539,0.097,0.101,95.44,93.76,78.13,93.76,0.093,257,8,18,0.2,0.5,0.444,55,40,363,159,81,315,263,263,109,175,175,194,228,228,296,236,289,65,83,68,386,385,261,226,318,326,310,410,410,197,147,148,261,260,192
Players,1630205,Lamar Stevens,Lamar,1610612739,CLE,25.0,12,6,6,0.5,2.6,132.1,121.2,121.2,115.4,124.6,124.6,16.7,-3.4,-3.4,0.048,1.0,8.3,0.125,0.132,0.129,8.3,8.6,1.0,0.882,0.149,0.157,103.23,103.17,85.98,103.17,0.142,66,6,7,0.5,0.6,0.857,245,239,191,188,242,45,70,70,275,394,394,102,249,249,258,158,256,37,175,83,270,281,13,34,195,198,111,199,199,98,173,234,108,235,35
