game_id,game_date,away_team,home_team,game_no,pf,opp_pf
22100006,2021-10-20,WAS,TOR,1,83,98.0
22100020,2021-10-22,TOR,BOS,2,115,83.0
22100029,2021-10-23,DAL,TOR,3,95,103.0
22100046,2021-10-25,CHI,TOR,4,108,111.0
22100058,2021-10-27,IND,TOR,5,118,100.0
22100071,2021-10-29,ORL,TOR,6,110,109.0
22100081,2021-10-30,TOR,IND,7,97,94.0
22100099,2021-11-01,TOR,NYK,8,113,104.0
22100112,2021-11-03,TOR,WAS,9,109,100.0
22100127,2021-11-05,CLE,TOR,10,101,102.0
22100139,2021-11-07,BKN,TOR,11,103,116.0
22100160,2021-11-10,TOR,BOS,12,88,104.0
22100171,2021-11-11,TOR,PHI,13,115,109.0
22100189,2021-11-13,DET,TOR,14,121,127.0
22100208,2021-11-15,TOR,POR,15,113,118.0
22100229,2021-11-18,TOR,UTA,16,103,119.0
22100238,2021-11-19,TOR,SAC,17,108,89.0
22100252,2021-11-21,TOR,GSW,18,104,119.0
22100272,2021-11-24,TOR,MEM,19,126,113.0
22100284,2021-11-26,TOR,IND,20,97,114.0
22100302,2021-11-28,BOS,TOR,21,97,109.0
22100315,2021-11-30,MEM,TOR,22,91,98.0
22100329,2021-12-02,MIL,TOR,23,97,93.0
22100351,2021-12-05,WAS,TOR,24,102,90.0
22100371,2021-12-08,OKC,TOR,25,109,110.0
22100385,2021-12-10,NYK,TOR,26,90,87.0
22100406,2021-12-13,SAC,TOR,27,124,101.0
22100413,2021-12-14,TOR,BKN,28,129,131.0
22100443,2021-12-18,GSW,TOR,29,119,100.0
22100494,2021-12-26,TOR,CLE,30,99,144.0
22100510,2021-12-28,PHI,TOR,31,109,114.0
22100534,2021-12-31,LAC,TOR,32,116,108.0
22100545,2022-01-02,NYK,TOR,33,120,105.0
22100563,2022-01-04,SAS,TOR,34,129,104.0
22100573,2022-01-05,TOR,MIL,35,117,111.0
22100584,2022-01-07,UTA,TOR,36,122,108.0
22100599,2022-01-09,NOP,TOR,37,105,101.0
22100613,2022-01-11,PHX,TOR,38,95,99.0
22100633,2022-01-14,TOR,DET,39,87,103.0
22100641,2022-01-15,TOR,MIL,40,103,96.0
22100662,2022-01-17,TOR,MIA,41,99,104.0
22100675,2022-01-19,TOR,DAL,42,98,102.0
22100689,2022-01-21,TOR,WAS,43,109,105.0
22100702,2022-01-23,POR,TOR,44,105,114.0
22100715,2022-01-25,CHA,TOR,45,125,113.0
22100472,2022-01-26,TOR,CHI,46,105,111.0
22100748,2022-01-29,TOR,MIA,47,124,120.0
22100767,2022-01-31,TOR,ATL,48,106,100.0
22100784,2022-02-01,MIA,TOR,49,110,106.0
22100430,2022-02-03,CHI,TOR,50,127,120.0
22100790,2022-02-04,ATL,TOR,51,125,114.0
22100810,2022-02-07,TOR,CHA,52,116,101.0
22100827,2022-02-09,TOR,OKC,53,117,98.0
22100834,2022-02-10,TOR,HOU,54,139,120.0
22100850,2022-02-12,DEN,TOR,55,109,110.0
22100863,2022-02-14,TOR,NOP,56,90,120.0
22100880,2022-02-16,TOR,MIN,57,103,91.0
22100896,2022-02-25,TOR,CHA,58,93,125.0
22100906,2022-02-26,TOR,ATL,59,100,127.0
22100726,2022-02-28,TOR,BKN,60,133,97.0
22100928,2022-03-01,BKN,TOR,61,109,108.0
22100942,2022-03-03,DET,TOR,62,106,108.0
22100458,2022-03-04,ORL,TOR,63,97,103.0
22100962,2022-03-06,TOR,CLE,64,96,104.0
22100989,2022-03-09,TOR,SAS,65,119,104.0
22101003,2022-03-11,TOR,PHX,66,117,112.0
22101009,2022-03-12,TOR,DEN,67,127,115.0
22101028,2022-03-14,TOR,LAL,68,114,103.0
22101044,2022-03-16,TOR,LAC,69,103,100.0
22101051,2022-03-18,LAL,TOR,70,123,128.0
22101069,2022-03-20,TOR,PHI,71,93,88.0
22101076,2022-03-21,TOR,CHI,72,99,113.0
22101095,2022-03-24,CLE,TOR,73,117,104.0
22101109,2022-03-26,IND,TOR,74,131,91.0
22101127,2022-03-28,BOS,TOR,75,115,112.0
22101141,2022-03-30,MIN,TOR,76,125,102.0
22101151,2022-04-01,TOR,ORL,77,102,89.0
22101172,2022-04-03,MIA,TOR,78,109,114.0
22101182,2022-04-05,ATL,TOR,79,118,108.0
22101197,2022-04-07,PHI,TOR,80,119,114.0
22101206,2022-04-08,HOU,TOR,81,117,115.0
22101226,2022-04-10,TOR,NYK,82,94,105.0
