season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2023-24,1630570,Trendon Watford,Trendon,1610612751,BKN,Brooklyn Nets,22301192,2024-04-14T00:00:00,BKN @ PHI,L,37.8,92.9,93.6,93.6,100.5,103.8,103.8,-7.6,-10.2,-10.2,0.227,1.67,21.7,0.0,0.17,0.093,13.0,13.2,0.423,0.474,0.214,0.215,101.85,99.81,83.18,99.81,0.096,78,5,13,5.0,13.0,0.385,1,13252,13252,13252,1740,21680,21425,21425,6879,8354,8354,15920,16961,16961,6178,6703,9254,13449,7754,10233,19081,19246,17207,17162,8617,9275,11304,14307,14307,12248,7292,5230,7292,5230,16373,1,37:45,2023,2024
2023-24,1630592,Jalen Wilson,Jalen,1610612751,BKN,Brooklyn Nets,22301192,2024-04-14T00:00:00,BKN @ PHI,L,32.3,83.7,84.6,84.6,99.9,103.0,103.0,-16.2,-18.4,-18.4,0.063,0.0,7.1,0.053,0.179,0.117,0.0,0.0,0.346,0.346,0.186,0.189,100.32,98.23,81.86,98.23,0.066,65,4,13,4.0,13.0,0.308,1,13252,13252,13252,6057,23663,23362,23362,6485,7992,7992,18891,19555,19555,17386,13508,18505,8076,7118,7139,1,1,19358,20559,11948,12173,14015,17093,17093,16499,9679,5230,9679,5230,19425,1,32:15,2023,2024
2023-24,1629022,Lonnie Walker IV,Lonnie,1610612751,BKN,Brooklyn Nets,22301192,2024-04-14T00:00:00,BKN @ PHI,L,29.0,77.2,77.2,77.2,109.7,115.3,115.3,-32.5,-38.1,-38.1,0.455,2.5,22.7,0.0,0.176,0.088,9.1,9.1,0.4,0.4,0.283,0.284,98.47,96.06,80.05,96.06,0.128,57,6,15,6.0,15.0,0.4,1,13252,13252,13252,8798,24443,24335,24335,11721,14587,14587,22734,23472,23472,943,3893,8662,13449,7240,10965,15100,15278,17769,19240,3119,3539,17139,20391,20391,7793,5451,3661,5451,3661,15260,1,28:59,2023,2024
2023-24,1629651,Nic Claxton,Nic,1610612751,BKN,Brooklyn Nets,22301192,2024-04-14T00:00:00,BKN @ PHI,L,20.3,84.2,87.8,87.8,98.8,104.8,104.8,-14.6,-17.0,-17.0,0.091,0.33,10.0,0.045,0.269,0.167,30.0,30.0,0.5,0.5,0.205,0.206,103.27,98.21,81.84,98.21,0.077,41,3,6,3.0,6.0,0.5,1,13252,13252,13252,15595,23586,22833,22833,6080,8779,8779,18365,19160,19160,14968,13010,16817,9079,2552,2966,25078,25099,12553,15363,9699,10268,8967,17128,17128,14922,12407,14269,12407,14269,8954,1,20:17,2023,2024
2023-24,1631367,Jacob Gilyard,Jacob,1610612751,BKN,Brooklyn Nets,22301192,2024-04-14T00:00:00,BKN @ PHI,L,17.8,82.6,77.5,77.5,98.1,97.5,97.5,-15.5,-20.0,-20.0,0.182,2.0,28.6,0.0,0.0,0.0,14.3,14.3,0.0,0.0,0.125,0.133,104.1,107.76,89.8,107.76,0.014,40,0,4,0.0,4.0,0.0,1,13252,13252,13252,17415,23814,24312,24312,5804,5477,5477,18638,19966,19964,8479,4511,5396,13449,22149,23241,19577,19759,22557,23140,19371,19018,7829,3761,3761,21864,22557,17737,22557,17737,22557,1,17:49,2023,2024
2023-24,1630553,Keon Johnson,Keon,1610612751,BKN,Brooklyn Nets,22301192,2024-04-14T00:00:00,BKN @ PHI,L,10.4,84.6,80.0,80.0,92.6,91.7,91.7,-8.0,-11.7,-11.7,0.0,0.0,0.0,0.0,0.167,0.083,25.0,25.8,0.5,0.521,0.16,0.164,109.91,113.62,94.69,113.62,0.024,25,1,2,1.0,2.0,0.5,1,13252,13252,13252,21863,23529,23998,23998,3992,3705,3705,16069,17492,17493,19657,13508,19657,13449,7768,11598,24025,24665,12553,14393,15212,15293,2378,1373,1373,21088,18910,21406,18910,21406,8954,1,10:21,2023,2024
2023-24,1630560,Cam Thomas,Cam,1610612751,BKN,Brooklyn Nets,22301192,2024-04-14T00:00:00,BKN @ PHI,L,26.6,100.1,100.0,100.0,108.9,109.1,109.1,-8.9,-9.1,-9.1,0.125,2.0,11.1,0.0,0.091,0.052,5.6,5.7,0.542,0.615,0.262,0.265,100.19,100.16,83.46,100.16,0.128,56,5,12,5.0,12.0,0.417,1,13252,13252,13252,10763,19000,18575,18575,11249,11031,11031,16420,16537,16542,12230,4511,16022,13449,15749,17702,11838,12055,11927,10349,4361,4675,14230,13723,13723,7793,7292,6130,7292,6130,14849,1,26:36,2023,2024
2023-24,1641730,Noah Clowney,Noah,1610612751,BKN,Brooklyn Nets,22301192,2024-04-14T00:00:00,BKN @ PHI,L,41.1,88.9,87.5,87.5,110.5,110.1,110.1,-21.5,-22.6,-22.6,0.083,2.0,13.3,0.022,0.064,0.043,6.7,6.6,0.6,0.656,0.141,0.146,102.29,103.27,86.06,103.27,0.076,88,5,10,5.0,10.0,0.5,1,13252,13252,13252,401,22686,22861,22861,12124,11685,11685,20414,20648,20648,15615,4511,14713,13289,18960,19160,12746,12827,9388,8620,17661,17536,10559,8749,8749,15059,7292,8327,7292,8327,8954,1,41:08,2023,2024
2023-24,1628969,Mikal Bridges,Mikal,1610612751,BKN,Brooklyn Nets,22301192,2024-04-14T00:00:00,BKN @ PHI,L,24.8,76.6,76.0,76.0,99.0,106.0,106.0,-22.5,-30.0,-30.0,0.091,0.0,11.1,0.0,0.065,0.033,0.0,0.0,0.5,0.5,0.148,0.155,99.7,96.64,80.54,96.64,0.061,50,3,8,3.0,8.0,0.375,1,13252,13252,13252,12160,24511,24423,24423,6161,9438,9438,20652,22221,22221,14968,13508,16022,13449,18849,20871,1,1,12553,15363,16717,16411,15086,19597,19613,17054,12407,11049,12407,11049,16597,1,24:50,2023,2024
2023-24,1630560,Cam Thomas,Cam,1610612751,BKN,Brooklyn Nets,22301175,2024-04-12T00:00:00,BKN @ NYK,L,36.7,130.4,125.7,125.7,138.9,137.1,137.1,-8.5,-11.4,-11.4,0.316,1.5,15.4,0.0,0.033,0.017,10.3,10.2,0.654,0.705,0.393,0.406,89.33,91.55,76.29,91.55,0.176,70,15,26,15.0,26.0,0.577,1,13252,13252,13252,2450,4152,6071,6071,23886,23490,23490,16282,17409,17406,3116,7007,13258,13449,21560,22918,16617,16636,7620,6605,360,380,25027,24554,24554,3441,79,174,79,174,6878,1,36:42,2023,2024
